Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
4,1,3,1,22.1,0.0,33.09,0.38,0,0.0,0.0
4,2,3,1,21.79,0.0,33.7,0.39,0,0.0,0.0
4,3,3,1,21.5,0.0,34.29,0.47,0,0.0,0.0
4,4,3,1,21.23,0.0,34.84,0.41,0,0.0,0.0
4,5,3,1,20.96,0.0,35.38,0.45,0,0.0,0.0
4,6,3,1,20.74,0.0,35.82,0.48,0,0.0,0.0
4,7,3,1,20.8,0.0,35.64,0.51,0,0.63,0.0
4,8,3,1,21.1,0.0,34.85,1.61,0,0.86,0.0
4,9,3,1,21.1,0.0,34.72,6.36,0,0.0,0.0
4,10,3,1,21.52,0.0,33.76,8.98,0,0.2,0.0
4,11,3,1,22.37,0.0,30.83,8.28,0,0.48,0.0
4,12,3,1,22.85,0.0,28.17,7.41,0,0.08,0.0
4,13,3,1,23.43,0.0,26.19,7.27,0,0.8,0.0
4,14,3,1,23.67,0.0,24.57,6.66,0,2.28,0.0
4,15,3,1,23.74,0.0,23.58,7.59,0,3.57,0.0
4,16,3,1,23.67,0.0,23.78,7.96,0,2.15,0.0
4,17,3,1,23.5,0.0,24.98,7.18,0,0.5,0.0
4,18,3,1,23.34,0.0,25.57,8.43,0,0.19,0.0
4,19,3,1,22.84,0.0,26.63,8.57,0,0.0,0.0
4,20,3,1,22.14,0.0,28.51,6.13,0,0.0,0.0
4,21,3,1,22.38,0.0,28.59,2.36,0,0.0,0.0
4,22,3,1,22.28,0.07,28.87,2.37,0,0.0,0.0
4,23,3,1,21.99,0.03,29.34,1.4,0,0.0,0.0
4,24,3,1,21.78,0.0,29.69,0.48,0,0.0,0.0
4,1,4,1,21.5,0.0,30.21,0.5,0,0.0,0.0
4,2,4,1,21.21,0.0,30.74,0.47,0,0.0,0.0
4,3,4,1,20.93,0.0,31.26,0.43,0,0.0,0.0
4,4,4,1,20.66,0.0,31.76,0.41,0,0.0,0.0
4,5,4,1,20.42,0.0,32.21,0.47,0,0.0,0.0
4,6,4,1,20.22,0.0,32.59,0.44,0,0.0,0.0
4,7,4,1,20.34,0.0,32.35,0.47,0,0.62,0.0
4,8,4,1,20.92,0.0,31.33,1.42,0,0.93,0.0
4,9,4,1,20.93,0.0,31.88,5.07,0,0.0,0.0
4,10,4,1,21.13,0.0,31.72,8.05,0,0.0,0.0
4,11,4,1,21.74,0.0,29.41,7.52,0,0.32,0.0
4,12,4,1,21.98,0.0,27.89,8.29,0,0.05,0.0
4,13,4,1,22.45,0.0,26.34,8.13,0,0.0,0.0
4,14,4,1,22.74,0.0,25.06,7.65,0,0.0,0.0
4,15,4,1,22.89,0.0,24.96,8.19,0,0.0,0.0
4,16,4,1,22.8,0.0,24.88,8.78,0,0.0,0.0
4,17,4,1,22.58,0.0,25.27,7.67,0,0.0,0.0
4,18,4,1,22.51,0.0,25.51,7.56,0,0.0,0.0
4,19,4,1,22.08,0.0,26.22,7.33,0,0.0,0.0
4,20,4,1,21.54,0.0,26.98,5.61,0,0.0,0.0
4,21,4,1,21.72,0.0,26.89,2.54,0,0.0,0.0
4,22,4,1,21.75,0.03,27.0,2.71,0,0.0,0.0
4,23,4,1,21.52,0.0,27.37,1.72,0,0.0,0.0
4,24,4,1,21.29,0.0,27.69,0.55,0,0.0,0.0
4,1,5,1,21.0,0.0,28.18,0.53,0,0.0,0.0
4,2,5,1,20.75,0.0,28.62,0.5,0,0.0,0.0
4,3,5,1,20.52,0.0,29.03,0.54,0,0.0,0.0
4,4,5,1,20.3,0.0,29.43,0.55,0,0.0,0.0
4,5,5,1,20.13,0.0,29.75,0.55,0,0.0,0.0
4,6,5,1,19.97,0.0,30.05,0.55,0,0.0,0.0
4,7,5,1,20.2,0.0,29.67,0.54,0,0.63,0.0
4,8,5,1,20.92,0.0,28.62,1.75,0,0.94,0.0
4,9,5,1,20.96,0.0,29.73,6.65,0,0.0,0.0
4,10,5,1,21.42,0.0,30.19,9.96,0,0.18,0.0
4,11,5,1,22.32,0.0,28.41,10.07,0,0.52,0.0
4,12,5,1,22.92,0.0,27.04,9.98,0,0.14,0.0
4,13,5,1,23.57,0.0,26.27,10.07,0,2.01,0.0
4,14,5,1,23.81,0.0,26.31,9.88,0,5.87,0.0
4,15,5,1,23.89,0.0,26.5,10.07,0,9.56,0.0
4,16,5,1,23.87,0.0,26.43,10.07,0,7.57,0.0
4,17,5,1,23.77,0.0,27.49,9.85,0,3.74,0.0
4,18,5,1,23.53,0.0,28.21,8.93,0,1.83,0.0
4,19,5,1,23.01,0.0,30.5,9.31,0,0.0,0.0
4,20,5,1,22.23,0.0,33.07,6.45,0,0.0,0.0
4,21,5,1,22.35,0.0,33.15,2.69,0,0.0,0.0
4,22,5,1,22.28,0.07,33.51,2.66,0,0.0,0.0
4,23,5,1,22.0,0.03,34.12,1.57,0,0.0,0.0
4,24,5,1,21.73,0.0,34.54,0.47,0,0.0,0.0
4,1,6,1,21.38,0.0,35.05,0.49,0,0.0,0.0
4,2,6,1,21.08,0.0,35.42,0.53,0,0.0,0.0
4,3,6,1,20.79,0.0,35.82,0.55,0,0.0,0.0
4,4,6,1,20.5,0.0,36.23,0.54,0,0.0,0.0
4,5,6,1,20.32,0.0,36.47,0.53,0,0.0,0.0
4,6,6,1,20.15,0.0,36.77,0.55,0,0.0,0.0
4,7,6,1,20.3,0.0,36.49,0.51,0,0.63,0.0
4,8,6,1,20.94,0.0,35.35,1.57,0,0.94,0.0
4,9,6,1,21.04,0.0,36.09,5.23,0,0.0,0.0
4,10,6,1,21.5,0.0,35.64,7.6,0,0.16,0.0
4,11,6,1,22.27,0.0,32.77,8.38,0,0.43,0.0
4,12,6,1,22.63,0.0,30.63,8.27,0,0.07,0.0
4,13,6,1,23.13,0.0,29.61,8.87,0,0.0,0.0
4,14,6,1,23.45,0.0,29.26,8.79,0,0.43,0.0
4,15,6,1,23.56,0.0,29.12,8.8,0,1.81,0.0
4,16,6,1,23.44,0.0,29.12,7.74,0,0.25,0.0
4,17,6,1,23.14,0.0,29.44,8.48,0,0.0,0.0
4,18,6,1,22.98,0.0,30.11,9.3,0,0.0,0.0
4,19,6,1,22.53,0.0,31.87,8.27,0,0.0,0.0
4,20,6,1,21.94,0.0,34.11,5.43,0,0.0,0.0
4,21,6,1,22.08,0.0,34.57,2.46,0,0.0,0.0
4,22,6,1,22.06,0.06,34.68,2.35,0,0.0,0.0
4,23,6,1,21.86,0.06,35.09,2.4,0,0.0,0.0
4,24,6,1,21.57,0.02,35.49,1.52,0,0.0,0.0
4,1,7,1,21.39,0.0,35.68,0.5,0,0.0,0.0
4,2,7,1,21.19,0.0,35.99,0.48,0,0.0,0.0
4,3,7,1,20.95,0.0,36.4,0.43,0,0.0,0.0
4,4,7,1,20.69,0.0,36.88,0.41,0,0.0,0.0
4,5,7,1,20.49,0.0,37.2,0.41,0,0.0,0.0
4,6,7,1,20.38,0.0,37.33,0.43,0,0.0,0.0
4,7,7,1,20.53,0.0,36.84,0.43,0,0.63,0.0
4,8,7,1,21.02,0.0,35.5,1.33,0,0.92,0.0
4,9,7,1,21.1,0.0,35.08,4.98,0,0.0,0.0
4,10,7,1,21.6,0.0,34.05,8.22,0,0.29,0.0
4,11,7,1,22.47,0.0,32.52,7.74,0,0.52,0.0
4,12,7,1,22.99,0.0,31.68,7.69,0,0.07,0.0
4,13,7,1,23.54,0.0,30.03,7.26,0,1.35,0.0
4,14,7,1,23.76,0.0,29.36,8.35,0,4.08,0.0
4,15,7,1,23.82,0.0,27.91,7.98,0,5.95,0.0
4,16,7,1,23.81,0.0,26.71,8.69,0,4.91,0.0
4,17,7,1,23.67,0.0,26.15,8.44,0,2.17,0.0
4,18,7,1,23.36,0.0,25.74,6.06,0,0.0,0.0
4,19,7,1,23.19,0.06,25.67,2.84,0,0.0,0.0
4,20,7,1,22.93,0.12,26.46,2.52,0,0.0,0.0
4,21,7,1,22.64,0.13,27.27,2.55,0,0.0,0.0
4,22,7,1,22.37,0.12,27.85,2.22,0,0.0,0.0
4,23,7,1,22.12,0.11,28.25,2.48,0,0.0,0.0
4,24,7,1,21.8,0.06,28.65,1.43,0,0.0,0.0
4,1,1,1,21.69,0.0,28.81,0.45,0,0.0,0.0
4,2,1,1,21.49,0.0,29.19,0.42,0,0.0,0.0
4,3,1,1,21.26,0.0,29.62,0.48,0,0.0,0.0
4,4,1,1,21.02,0.0,30.06,0.48,0,0.0,0.0
4,5,1,1,20.78,0.0,30.49,0.51,0,0.0,0.0
4,6,1,1,20.59,0.0,30.85,0.46,0,0.0,0.0
4,7,1,1,20.55,0.0,31.02,0.41,0,0.0,0.0
4,8,1,1,20.83,0.0,30.82,0.47,0,0.75,0.0
4,9,1,1,21.33,0.0,30.91,2.55,0,1.03,0.0
4,10,1,1,22.05,0.0,30.73,5.93,0,0.05,0.0
4,11,1,1,23.02,0.0,27.84,7.56,0,0.51,0.0
4,12,1,1,23.72,0.0,26.43,8.65,0,4.93,0.0
4,13,1,1,23.89,0.0,26.28,7.77,0,19.61,0.0
4,14,1,1,23.89,0.0,25.88,7.79,0,28.86,0.0
4,15,1,1,23.89,0.0,26.48,6.91,0,31.71,0.0
4,16,1,1,23.89,0.0,27.81,8.49,0,24.46,0.0
4,17,1,1,24.06,0.0,29.89,5.0,0,4.8,0.0
4,18,1,1,23.97,0.11,31.28,2.44,0,0.7,0.0
4,19,1,1,23.52,0.17,32.96,2.67,0,0.0,0.0
4,20,1,1,23.13,0.17,34.34,2.39,0,0.0,0.0
4,21,1,1,22.8,0.17,35.78,2.1,0,0.0,0.0
4,22,1,1,22.47,0.15,36.97,2.29,0,0.0,0.0
4,23,1,1,22.11,0.1,38.23,1.33,0,0.0,0.0
4,24,1,1,21.97,0.0,38.89,0.45,0,0.0,0.0
4,1,2,1,21.75,0.0,39.58,0.42,0,0.0,0.0
4,2,2,1,21.5,0.0,40.29,0.42,0,0.0,0.0
4,3,2,1,21.26,0.0,40.93,0.43,0,0.0,0.0
4,4,2,1,21.06,0.0,41.59,0.42,0,0.0,0.0
4,5,2,1,20.92,0.0,42.16,0.44,0,0.0,0.0
4,6,2,1,20.8,0.0,42.64,0.42,0,0.0,0.0
4,7,2,1,20.83,0.0,42.85,0.41,0,0.64,0.0
4,8,2,1,21.05,0.0,43.01,1.47,0,0.85,0.0
4,9,2,1,20.99,0.0,46.57,4.86,0,0.0,0.0
4,10,2,1,21.37,0.0,50.81,7.71,0,0.0,0.0
4,11,2,1,22.06,0.0,51.93,7.19,0,0.43,0.0
4,12,2,1,22.26,0.0,56.3,7.16,0,0.04,0.0
4,13,2,1,22.55,0.0,58.72,8.27,0,0.0,0.0
4,14,2,1,22.93,0.0,54.62,7.73,0,0.0,0.0
4,15,2,1,23.13,0.0,51.94,8.23,0,0.0,0.0
4,16,2,1,23.04,0.0,52.26,8.05,0,0.0,0.0
4,17,2,1,22.86,0.0,57.52,8.08,0,0.0,0.0
4,18,2,1,22.88,0.0,57.92,8.3,0,0.0,0.0
4,19,2,1,22.63,0.0,56.1,7.32,0,0.0,0.0
4,20,2,1,22.2,0.0,53.45,5.6,0,0.0,0.0
4,21,2,1,22.32,0.0,52.2,2.36,0,0.0,0.0
4,22,2,1,22.29,0.07,51.98,2.54,0,0.0,0.0
4,23,2,1,21.99,0.04,52.65,1.54,0,0.0,0.0
4,24,2,1,21.78,0.0,53.01,0.44,0,0.0,0.0
4,1,3,1,21.54,0.0,53.39,0.41,0,0.0,0.0
4,2,3,1,21.35,0.0,53.51,0.47,0,0.0,0.0
4,3,3,1,21.2,0.0,53.65,0.43,0,0.0,0.0
4,4,3,1,21.05,0.0,53.93,0.43,0,0.0,0.0
4,5,3,1,20.92,0.0,54.31,0.45,0,0.0,0.0
4,6,3,1,20.84,0.0,54.61,0.43,0,0.0,0.0
4,7,3,1,21.03,0.0,54.1,0.45,0,0.76,0.0
4,8,3,1,21.56,0.0,53.13,1.47,0,1.51,0.0
4,9,3,1,22.38,0.0,53.01,5.56,0,0.2,0.0
4,10,3,1,23.32,0.0,51.28,9.17,0,1.39,0.0
4,11,3,1,23.85,0.0,51.0,8.91,0,10.94,0.0
4,12,3,1,23.82,0.0,60.69,8.85,0,5.68,0.0
4,13,3,1,23.71,0.0,69.43,9.64,0,3.48,0.0
4,14,3,1,23.56,0.0,69.29,10.04,0,0.88,0.0
4,15,3,1,23.4,0.0,67.54,9.33,0,0.59,0.0
4,16,3,1,23.21,0.0,66.08,9.65,0,0.0,0.0
4,17,3,1,23.02,0.0,64.5,8.85,0,0.0,0.0
4,18,3,1,23.04,0.0,62.35,9.29,0,0.0,0.0
4,19,3,1,22.86,0.0,60.82,8.24,0,0.0,0.0
4,20,3,1,22.45,0.0,60.38,4.91,0,0.0,0.0
4,21,3,1,22.55,0.0,59.73,2.18,0,0.0,0.0
4,22,3,1,22.53,0.08,59.7,2.04,0,0.0,0.0
4,23,3,1,22.24,0.05,60.44,1.31,0,0.0,0.0
4,24,3,1,22.1,0.0,60.81,0.47,0,0.0,0.0
4,1,4,1,21.87,0.0,61.55,0.41,0,0.0,0.0
4,2,4,1,21.64,0.0,62.17,0.46,0,0.0,0.0
4,3,4,1,21.45,0.0,62.68,0.41,0,0.0,0.0
4,4,4,1,21.26,0.0,63.1,0.37,0,0.0,0.0
4,5,4,1,21.08,0.0,63.45,0.42,0,0.0,0.0
4,6,4,1,20.94,0.0,63.56,0.39,0,0.0,0.0
4,7,4,1,21.08,0.0,62.76,0.43,0,0.87,0.0
4,8,4,1,21.38,0.0,61.47,1.55,0,1.4,0.0
4,9,4,1,21.55,0.0,60.43,4.97,0,0.0,0.0
4,10,4,1,22.02,0.0,58.68,8.73,0,0.2,0.0
4,11,4,1,22.74,0.0,56.26,9.22,0,0.47,0.0
4,12,4,1,23.3,0.0,51.09,9.85,0,0.5,0.0
4,13,4,1,23.83,0.0,47.96,10.07,0,14.31,0.0
4,14,4,1,23.89,0.0,46.39,10.07,0,22.4,0.0
4,15,4,1,23.89,0.0,46.53,9.59,0,16.34,0.0
4,16,4,1,23.88,0.0,47.19,10.07,0,9.7,0.0
4,17,4,1,23.78,0.0,46.91,9.82,0,4.52,0.0
4,18,4,1,23.57,0.0,46.33,10.07,0,2.33,0.0
4,19,4,1,23.25,0.0,47.97,9.96,0,0.23,0.0
4,20,4,1,22.79,0.0,50.76,6.72,0,0.0,0.0
4,21,4,1,22.86,0.03,52.01,2.93,0,0.0,0.0
4,22,4,1,22.81,0.11,53.19,2.81,0,0.0,0.0
4,23,4,1,22.52,0.08,54.42,1.59,0,0.0,0.0
4,24,4,1,22.36,0.0,55.24,0.53,0,0.0,0.0
4,1,5,1,22.16,0.0,56.14,0.51,0,0.0,0.0
4,2,5,1,21.94,0.0,57.1,0.53,0,0.0,0.0
4,3,5,1,21.79,0.0,57.73,0.55,0,0.0,0.0
4,4,5,1,21.65,0.0,58.3,0.55,0,0.0,0.0
4,5,5,1,21.52,0.0,58.77,0.54,0,0.0,0.0
4,6,5,1,21.45,0.0,59.09,0.55,0,0.0,0.0
4,7,5,1,21.59,0.0,58.83,0.5,0,0.81,0.0
4,8,5,1,21.93,0.0,58.89,1.67,0,1.47,0.0
4,9,5,1,22.43,0.0,61.46,6.71,0,0.0,0.0
4,10,5,1,23.17,0.0,65.22,9.38,0,0.44,0.0
4,11,5,1,23.73,0.0,68.87,10.07,0,7.17,0.0
4,12,5,1,23.89,0.0,71.81,10.07,0,26.38,0.0
4,13,5,1,23.89,0.0,73.69,9.47,0,56.94,0.0
4,14,5,1,23.89,0.0,71.11,9.9,0,66.28,0.0
4,15,5,1,23.89,0.0,67.58,8.98,0,69.49,0.0
4,16,5,1,23.89,0.0,68.64,8.91,0,68.75,0.0
4,17,5,1,23.89,0.0,63.01,8.06,0,63.43,0.0
4,18,5,1,23.89,0.0,55.94,8.75,0,46.05,0.0
4,19,5,1,23.89,0.0,49.47,7.83,0,34.19,0.0
4,20,5,1,24.1,0.0,43.71,5.49,0,12.71,0.0
4,21,5,1,23.99,0.12,42.61,2.38,0,1.8,0.0
4,22,5,1,23.68,0.17,43.7,2.36,0,0.07,0.0
4,23,5,1,23.24,0.13,44.92,1.62,0,0.0,0.0
4,24,5,1,22.96,0.0,45.77,0.44,0,0.0,0.0
4,1,6,1,22.67,0.0,46.66,0.42,0,0.0,0.0
4,2,6,1,22.4,0.0,47.51,0.43,0,0.0,0.0
4,3,6,1,22.14,0.0,48.29,0.47,0,0.0,0.0
4,4,6,1,21.9,0.0,49.03,0.42,0,0.0,0.0
4,5,6,1,21.67,0.0,49.72,0.46,0,0.0,0.0
4,6,6,1,21.52,0.0,50.16,0.46,0,0.0,0.0
4,7,6,1,21.69,0.0,49.64,0.49,0,0.7,0.0
4,8,6,1,21.95,0.0,48.88,1.74,0,1.32,0.0
4,9,6,1,22.26,0.0,48.34,6.37,0,0.0,0.0
4,10,6,1,22.9,0.0,45.96,9.67,0,0.38,0.0
4,11,6,1,23.57,0.0,42.06,8.77,0,1.68,0.0
4,12,6,1,23.74,0.0,39.97,7.73,0,2.59,0.0
4,13,6,1,23.85,0.0,39.66,8.16,0,5.94,0.0
4,14,6,1,23.85,0.0,38.94,8.36,0,5.58,0.0
4,15,6,1,23.67,0.0,37.85,8.7,0,2.77,0.0
4,16,6,1,23.27,0.0,37.72,9.45,0,0.07,0.0
4,17,6,1,22.9,0.0,38.86,8.97,0,0.0,0.0
4,18,6,1,22.79,0.0,38.35,8.82,0,0.0,0.0
4,19,6,1,22.5,0.0,37.53,8.85,0,0.0,0.0
4,20,6,1,21.99,0.0,39.62,6.4,0,0.0,0.0
4,21,6,1,22.23,0.0,41.09,2.54,0,0.0,0.0
4,22,6,1,22.12,0.06,42.18,2.62,0,0.0,0.0
4,23,6,1,21.93,0.07,42.84,2.5,0,0.0,0.0
4,24,6,1,21.7,0.03,43.14,1.52,0,0.0,0.0
4,1,7,1,21.53,0.0,43.39,0.49,0,0.0,0.0
4,2,7,1,21.31,0.0,43.93,0.45,0,0.0,0.0
4,3,7,1,21.03,0.0,44.53,0.44,0,0.0,0.0
4,4,7,1,20.76,0.0,44.99,0.39,0,0.0,0.0
4,5,7,1,20.59,0.0,45.22,0.39,0,0.0,0.0
4,6,7,1,20.51,0.0,45.33,0.44,0,0.0,0.0
4,7,7,1,20.67,0.0,44.84,0.46,0,0.66,0.0
4,8,7,1,21.06,0.0,43.68,1.48,0,0.95,0.0
4,9,7,1,21.07,0.0,43.78,5.5,0,0.0,0.0
4,10,7,1,21.52,0.0,41.83,8.59,0,0.21,0.0
4,11,7,1,22.38,0.0,38.11,8.77,0,0.5,0.0
4,12,7,1,22.87,0.0,36.55,8.88,0,0.07,0.0
4,13,7,1,23.43,0.0,35.31,7.95,0,0.58,0.0
4,14,7,1,23.67,0.0,34.43,8.03,0,2.82,0.0
4,15,7,1,23.73,0.0,33.91,8.57,0,3.62,0.0
4,16,7,1,23.67,0.0,33.83,7.7,0,2.66,0.0
4,17,7,1,23.46,0.0,33.35,8.58,0,0.31,0.0
4,18,7,1,23.1,0.0,34.02,6.07,0,0.0,0.0
4,19,7,1,23.0,0.04,34.58,2.68,0,0.0,0.0
4,20,7,1,22.83,0.12,35.27,2.5,0,0.0,0.0
4,21,7,1,22.58,0.12,36.34,2.36,0,0.0,0.0
4,22,7,1,22.33,0.12,37.17,2.1,0,0.0,0.0
4,23,7,1,22.08,0.11,37.8,2.18,0,0.0,0.0
4,24,7,1,21.76,0.06,38.54,1.4,0,0.0,0.0
4,1,1,1,21.56,0.0,38.97,0.4,0,0.0,0.0
4,2,1,1,21.24,0.0,39.82,0.41,0,0.0,0.0
4,3,1,1,20.95,0.0,40.61,0.45,0,0.0,0.0
4,4,1,1,20.74,0.0,41.23,0.46,0,0.0,0.0
4,5,1,1,20.56,0.0,41.68,0.49,0,0.0,0.0
4,6,1,1,20.44,0.0,41.91,0.48,0,0.0,0.0
4,7,1,1,20.42,0.0,41.98,0.5,0,0.0,0.0
4,8,1,1,20.63,0.0,41.52,0.45,0,0.76,0.0
4,9,1,1,20.99,0.0,40.63,2.5,0,0.8,0.0
4,10,1,1,21.02,0.0,40.39,6.6,0,0.0,0.0
4,11,1,1,21.21,0.0,39.66,7.92,0,0.0,0.0
4,12,1,1,21.22,0.0,40.3,7.0,0,0.0,0.0
4,13,1,1,21.48,0.0,40.53,6.56,0,0.0,0.0
4,14,1,1,21.72,0.0,41.85,7.7,0,0.0,0.0
4,15,1,1,21.89,0.0,47.01,7.84,0,0.0,0.0
4,16,1,1,21.86,0.0,51.37,7.97,0,0.0,0.0
4,17,1,1,21.52,0.0,53.38,5.29,0,0.0,0.0
4,18,1,1,21.67,0.0,52.57,2.49,0,0.0,0.0
4,19,1,1,21.54,0.03,52.56,2.29,0,0.0,0.0
4,20,1,1,21.44,0.05,52.43,2.06,0,0.0,0.0
4,21,1,1,21.35,0.05,52.62,1.97,0,0.0,0.0
4,22,1,1,21.25,0.05,52.86,2.08,0,0.0,0.0
4,23,1,1,21.11,0.01,52.98,1.21,0,0.0,0.0
4,24,1,1,20.96,0.0,53.2,0.42,0,0.0,0.0
5,1,2,1,20.77,0.0,53.77,0.47,0,0.0,0.0
5,2,2,1,20.65,0.0,54.48,0.5,0,0.0,0.0
5,3,2,1,20.58,0.0,54.94,0.49,0,0.0,0.0
5,4,2,1,20.53,0.0,55.31,0.49,0,0.0,0.0
5,5,2,1,20.46,0.0,55.64,0.49,0,0.0,0.0
5,6,2,1,20.46,0.0,55.79,0.54,0,0.0,0.0
5,7,2,1,20.71,0.0,55.35,0.48,0,0.79,0.0
5,8,2,1,21.17,0.0,55.64,1.66,0,1.14,0.0
5,9,2,1,21.37,0.0,61.08,5.95,0,0.0,0.0
5,10,2,1,21.9,0.0,65.99,8.47,0,0.44,0.0
5,11,2,1,22.93,0.0,65.68,7.68,0,0.95,0.0
5,12,2,1,23.78,0.0,62.02,8.51,0,9.12,0.0
5,13,2,1,23.89,0.0,64.36,7.83,0,30.77,0.0
5,14,2,1,23.89,0.0,70.54,7.16,0,21.98,0.0
5,15,2,1,23.82,0.0,71.42,7.75,0,6.56,0.0
5,16,2,1,23.81,0.0,71.94,8.61,0,10.34,0.0
5,17,2,1,23.89,0.0,68.95,7.74,0,28.24,0.0
5,18,2,1,23.89,0.0,62.83,8.57,0,25.8,0.0
5,19,2,1,23.87,0.0,61.33,9.26,0,14.52,0.0
5,20,2,1,23.74,0.0,64.09,6.55,0,3.08,0.0
5,21,2,1,23.64,0.11,66.61,2.93,0,0.0,0.0
5,22,2,1,23.38,0.15,67.85,2.93,0,0.0,0.0
5,23,2,1,23.04,0.11,69.17,1.81,0,0.0,0.0
5,24,2,1,22.83,0.0,69.88,0.5,0,0.0,0.0
5,1,3,1,22.6,0.0,70.71,0.48,0,0.0,0.0
5,2,3,1,22.37,0.0,71.47,0.47,0,0.0,0.0
5,3,3,1,22.18,0.0,72.03,0.46,0,0.0,0.0
5,4,3,1,22.02,0.0,72.28,0.45,0,0.0,0.0
5,5,3,1,21.88,0.0,72.41,0.49,0,0.0,0.0
5,6,3,1,21.79,0.0,72.41,0.43,0,0.0,0.0
5,7,3,1,21.93,0.0,71.13,0.45,0,1.05,0.0
5,8,3,1,22.26,0.0,67.57,1.64,0,1.81,0.0
5,9,3,1,22.79,0.0,60.81,5.45,0,0.0,0.0
5,10,3,1,23.5,0.0,53.11,8.26,0,1.18,0.0
5,11,3,1,23.86,0.0,49.21,8.23,0,13.94,0.0
5,12,3,1,23.89,0.0,49.97,7.63,0,28.28,0.0
5,13,3,1,23.89,0.0,51.08,7.05,0,42.2,0.0
5,14,3,1,23.89,0.0,53.4,6.67,0,43.54,0.0
5,15,3,1,23.89,0.0,60.76,7.16,0,47.02,0.0
5,16,3,1,23.89,0.0,66.16,8.04,0,53.27,0.0
5,17,3,1,23.89,0.0,61.57,8.14,0,49.09,0.0
5,18,3,1,23.89,0.0,54.72,7.21,0,34.86,0.0
5,19,3,1,23.89,0.0,50.54,7.34,0,22.7,0.0
5,20,3,1,23.91,0.0,50.37,5.24,0,7.17,0.0
5,21,3,1,23.9,0.12,51.9,2.34,0,0.27,0.0
5,22,3,1,23.66,0.17,53.33,2.1,0,0.0,0.0
5,23,3,1,23.32,0.13,55.32,1.55,0,0.0,0.0
5,24,3,1,23.12,0.0,55.95,0.49,0,0.0,0.0
5,1,4,1,22.9,0.0,56.77,0.52,0,0.0,0.0
5,2,4,1,22.67,0.0,57.61,0.53,0,0.0,0.0
5,3,4,1,22.47,0.0,58.37,0.49,0,0.0,0.0
5,4,4,1,22.29,0.0,59.02,0.47,0,0.0,0.0
5,5,4,1,22.13,0.0,59.61,0.49,0,0.0,0.0
5,6,4,1,22.02,0.0,60.02,0.45,0,0.0,0.0
5,7,4,1,22.17,0.0,59.53,0.49,0,0.82,0.0
5,8,4,1,22.55,0.0,58.38,1.73,0,1.53,0.0
5,9,4,1,23.1,0.0,56.02,5.72,0,0.0,0.0
5,10,4,1,23.74,0.0,52.52,7.77,0,8.68,0.0
5,11,4,1,23.89,0.0,49.16,8.0,0,33.91,0.0
5,12,4,1,23.89,0.0,48.75,8.23,0,53.42,0.0
5,13,4,1,23.89,0.0,49.31,7.67,0,64.25,0.0
5,14,4,1,23.89,0.0,49.96,8.13,0,54.92,0.0
5,15,4,1,23.89,0.0,50.48,7.7,0,44.66,0.0
5,16,4,1,23.89,0.0,49.51,7.37,0,35.78,0.0
5,17,4,1,23.89,0.0,49.98,7.83,0,30.12,0.0
5,18,4,1,23.89,0.0,50.53,8.03,0,22.6,0.0
5,19,4,1,23.89,0.0,50.97,7.3,0,15.11,0.0
5,20,4,1,23.82,0.0,51.02,4.6,0,4.46,0.0
5,21,4,1,23.83,0.11,51.17,2.35,0,0.0,0.0
5,22,4,1,23.62,0.17,52.09,2.36,0,0.0,0.0
5,23,4,1,23.29,0.13,53.22,1.4,0,0.0,0.0
5,24,4,1,23.09,0.0,53.76,0.49,0,0.0,0.0
5,1,5,1,22.85,0.0,54.54,0.5,0,0.0,0.0
5,2,5,1,22.61,0.0,55.34,0.51,0,0.0,0.0
5,3,5,1,22.37,0.0,56.1,0.49,0,0.0,0.0
5,4,5,1,22.15,0.0,56.8,0.51,0,0.0,0.0
5,5,5,1,21.95,0.0,57.41,0.53,0,0.0,0.0
5,6,5,1,21.84,0.0,57.7,0.55,0,0.0,0.0
5,7,5,1,22.02,0.0,56.89,0.55,0,0.8,0.0
5,8,5,1,22.45,0.0,55.05,1.82,0,1.52,0.0
5,9,5,1,23.24,0.0,52.46,6.29,0,1.09,0.0
5,10,5,1,23.85,0.0,50.06,8.46,0,20.54,0.0
5,11,5,1,23.89,0.0,48.29,7.56,0,41.72,0.0
5,12,5,1,23.89,0.0,49.34,6.93,0,50.19,0.0
5,13,5,1,23.89,0.0,50.3,8.08,0,49.03,0.0
5,14,5,1,23.89,0.0,50.72,8.23,0,45.72,0.0
5,15,5,1,23.89,0.0,51.39,8.09,0,45.51,0.0
5,16,5,1,23.89,0.0,52.06,7.41,0,43.0,0.0
5,17,5,1,23.89,0.0,53.26,8.66,0,41.57,0.0
5,18,5,1,23.89,0.0,54.24,8.26,0,33.15,0.0
5,19,5,1,23.89,0.0,54.19,9.14,0,18.68,0.0
5,20,5,1,23.77,0.0,56.68,5.65,0,4.58,0.0
5,21,5,1,23.83,0.12,57.88,2.28,0,0.0,0.0
5,22,5,1,23.62,0.17,58.68,2.32,0,0.0,0.0
5,23,5,1,23.27,0.13,59.92,1.33,0,0.0,0.0
5,24,5,1,23.08,0.0,60.54,0.47,0,0.0,0.0
