Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
3,11,5,1,22.45,0.0,32.16,9.4,31.44,11.02,0.0
3,12,5,1,22.56,0.0,31.87,12.2,4.92,18.44,0.0
3,13,5,1,22.56,0.0,31.81,13.9,0.96,24.48,0.0
3,14,5,1,22.56,0.0,31.75,11.1,1.2,25.87,0.0
3,15,5,1,22.56,0.0,31.82,11.0,0.96,31.0,0.0
3,16,5,1,22.56,0.0,32.06,10.3,4.92,33.88,0.0
3,17,5,1,22.56,0.0,32.88,11.9,0.96,36.69,0.0
3,18,5,1,22.56,0.0,34.12,13.0,1.8,32.96,0.0
3,19,5,1,22.56,0.0,36.04,12.5,2.04,23.88,0.0
3,20,5,1,22.56,0.0,38.25,10.0,1.32,18.8,0.0
3,21,5,1,22.56,0.0,39.65,6.9,0.96,13.46,0.0
3,22,5,1,22.56,0.0,41.06,8.2,1.8,12.54,0.0
3,23,5,1,22.48,0.0,42.18,6.3,0.6,8.59,0.0
3,24,5,1,22.39,0.0,43.25,6.1,2.04,6.58,0.0
3,1,6,1,22.28,0.0,44.75,5.4,0.84,4.22,0.0
3,2,6,1,22.23,0.0,45.59,6.2,0.48,3.52,0.0
3,3,6,1,22.2,0.0,46.02,7.1,0.48,3.12,0.0
3,4,6,1,22.08,0.0,46.31,5.3,1.44,1.13,0.0
3,5,6,1,22.15,0.0,46.2,9.5,0.12,2.99,0.0
3,6,6,1,22.11,0.0,47.04,7.2,2.16,1.91,0.0
3,7,6,1,22.34,0.0,46.8,12.4,8.52,12.1,0.0
3,8,6,1,22.39,0.0,46.38,10.6,11.4,15.77,0.0
3,9,6,1,22.42,0.0,45.45,10.4,5.04,18.86,0.0
3,10,6,1,22.5,0.0,44.38,9.4,9.72,19.89,0.0
3,11,6,1,22.56,0.0,42.71,10.1,9.72,21.78,0.0
3,12,6,1,22.56,0.0,40.88,12.4,2.88,27.6,0.0
3,13,6,1,22.56,0.0,39.97,12.8,3.24,31.0,0.0
3,14,6,1,22.56,0.0,39.4,6.3,1.8,27.16,0.0
3,15,6,1,22.56,0.0,38.69,8.3,5.88,32.94,0.0
3,16,6,1,22.56,0.0,38.29,10.2,4.2,37.54,0.0
3,17,6,1,22.56,0.0,37.93,9.5,15.72,38.19,0.0
3,18,6,1,22.56,0.0,37.93,13.8,2.4,38.43,0.0
3,19,6,1,22.56,0.0,38.26,10.0,3.36,26.48,0.0
3,20,6,1,22.56,0.0,38.72,11.2,1.44,24.8,0.0
3,21,6,1,22.56,0.0,38.45,13.6,3.96,24.56,0.0
3,22,6,1,22.56,0.0,37.88,8.7,2.64,15.86,0.0
3,23,6,1,22.56,0.0,37.47,13.7,2.28,18.01,0.0
3,24,6,1,22.49,0.0,37.09,7.1,0.48,7.82,0.0
4,1,7,1,22.4,0.0,36.98,8.7,2.88,6.52,0.0
4,2,7,1,22.28,0.0,37.9,8.4,3.12,3.62,0.0
4,3,7,1,21.89,0.0,38.72,4.8,0.12,0.31,0.0
4,4,7,1,21.71,0.0,38.34,7.9,0.12,0.27,0.0
4,5,7,1,21.47,0.0,38.2,7.7,0.36,0.03,0.0
4,6,7,1,21.26,0.0,38.3,6.6,2.04,0.02,0.0
4,7,7,1,21.55,0.0,37.34,7.7,1.56,2.56,0.0
4,8,7,1,21.79,0.0,36.65,11.3,14.04,6.84,0.0
4,9,7,1,21.76,0.0,36.72,7.8,14.16,6.54,0.0
4,10,7,1,21.95,0.0,36.04,9.9,10.56,6.52,0.0
4,11,7,1,22.07,0.0,35.25,9.5,9.36,5.49,0.0
4,12,7,1,22.37,0.0,34.14,13.4,2.76,9.09,0.0
4,13,7,1,22.37,0.0,33.92,8.8,0.24,6.69,0.0
4,14,7,1,22.38,0.0,33.97,8.6,4.08,8.58,0.0
4,15,7,1,22.37,0.0,33.89,8.0,5.64,11.59,0.0
4,16,7,1,22.4,0.0,33.74,9.9,1.44,15.01,0.0
4,17,7,1,22.42,0.0,33.68,11.8,3.72,16.43,0.0
4,18,7,1,22.45,0.0,34.02,14.9,2.64,14.2,0.0
4,19,7,1,22.33,0.0,34.91,11.9,0.72,4.6,0.0
4,20,7,1,22.2,0.0,35.85,11.6,1.92,3.02,0.0
4,21,7,1,22.26,0.0,36.23,16.2,3.6,5.13,0.0
4,22,7,1,21.78,0.0,37.75,7.7,4.44,0.09,0.0
4,23,7,1,21.37,0.0,38.82,6.7,3.12,0.0,0.0
4,24,7,1,21.14,0.0,39.06,5.7,0.6,0.0,0.0
4,1,1,1,21.06,0.0,38.71,6.5,0.12,0.0,0.0
4,2,1,1,21.01,0.0,38.63,6.4,0.36,0.0,0.0
4,3,1,1,21.04,0.0,38.83,9.6,0.36,0.0,0.0
4,4,1,1,20.98,0.0,39.27,6.1,0.0,0.0,0.0
4,5,1,1,20.99,0.0,39.5,8.7,0.0,0.0,0.0
4,6,1,1,20.97,0.0,40.02,5.8,7.32,0.0,0.0
4,7,1,1,21.0,0.0,39.94,10.7,5.76,0.0,0.0
4,8,1,1,20.97,0.0,39.5,7.3,15.24,0.0,0.0
4,9,1,1,20.97,0.0,38.75,9.6,6.84,0.0,0.0
4,10,1,1,20.96,0.0,38.48,8.9,14.04,0.0,0.0
4,11,1,1,21.0,0.0,38.75,11.3,8.76,0.0,0.0
4,12,1,1,21.12,0.0,39.7,12.4,1.8,0.0,0.0
4,13,1,1,21.21,0.0,40.87,12.5,3.84,0.0,0.0
4,14,1,1,21.07,0.0,42.53,7.5,5.52,0.0,0.0
4,15,1,1,21.55,0.0,42.26,17.0,2.28,0.18,0.0
4,16,1,1,21.15,0.0,44.17,6.6,3.0,0.0,0.0
4,17,1,1,21.16,0.0,45.1,9.6,3.24,0.0,0.0
4,18,1,1,21.52,0.0,44.8,15.2,2.4,0.07,0.0
4,19,1,1,21.39,0.0,45.79,11.8,1.44,0.0,0.0
4,20,1,1,21.29,0.0,46.54,10.6,7.2,0.0,0.0
4,21,1,1,21.36,0.0,46.71,11.7,5.04,0.0,0.0
4,22,1,1,21.33,0.0,46.94,11.3,0.96,0.0,0.0
4,23,1,1,21.22,0.0,47.16,9.0,0.96,0.0,0.0
4,24,1,1,21.09,0.0,47.13,5.6,0.48,0.0,0.0
4,1,2,1,21.04,0.0,46.28,6.6,0.12,0.0,0.0
4,2,2,1,20.98,0.0,45.05,6.1,1.32,0.0,0.0
4,3,2,1,20.96,0.0,42.78,5.8,0.24,0.0,0.0
4,4,2,1,20.97,0.0,40.39,10.0,0.12,0.0,0.0
4,5,2,1,20.96,0.0,38.65,8.5,6.72,0.0,0.0
4,6,2,1,20.97,0.0,37.16,7.4,6.6,0.0,0.0
4,7,2,1,21.28,0.0,35.36,11.0,7.44,1.36,0.0
4,8,2,1,21.47,0.0,33.79,12.3,6.36,4.95,0.0
4,9,2,1,21.55,0.0,32.23,12.7,9.72,5.95,0.0
4,10,2,1,21.55,0.0,30.52,7.9,16.44,3.55,0.0
4,11,2,1,21.65,0.0,28.72,8.3,7.2,2.09,0.0
4,12,2,1,21.88,0.0,26.96,10.8,0.48,4.58,0.0
4,13,2,1,21.96,0.0,26.01,8.0,0.72,4.4,0.0
4,14,2,1,22.29,0.0,24.93,12.0,3.84,8.36,0.0
4,15,2,1,22.38,0.0,24.5,11.6,4.08,12.48,0.0
4,16,2,1,22.35,0.0,24.43,10.0,0.84,13.32,0.0
4,17,2,1,22.41,0.0,24.51,13.5,2.04,16.91,0.0
4,18,2,1,22.42,0.0,25.09,13.8,6.72,12.94,0.0
4,19,2,1,22.28,0.0,25.88,11.0,3.96,3.67,0.0
4,20,2,1,22.21,0.0,26.34,13.0,1.32,3.31,0.0
4,21,2,1,21.89,0.0,27.2,8.4,7.2,0.56,0.0
4,22,2,1,21.65,0.0,27.92,9.4,0.84,0.19,0.0
4,23,2,1,21.31,0.0,28.34,7.2,1.32,0.0,0.0
4,24,2,1,21.11,0.0,28.13,7.2,2.04,0.0,0.0
4,1,3,1,20.98,0.0,27.98,4.5,1.44,0.0,0.0
4,2,3,1,20.96,0.0,27.88,6.2,0.24,0.0,0.0
4,3,3,1,20.97,0.0,27.83,8.7,0.0,0.0,0.0
4,4,3,1,20.96,0.0,27.64,8.7,0.24,0.0,0.0
4,5,3,1,20.96,0.0,27.47,8.0,0.36,0.0,0.0
4,6,3,1,20.98,0.0,27.45,10.4,9.24,0.0,0.0
4,7,3,1,21.45,0.0,26.86,16.0,12.48,3.69,0.0
4,8,3,1,21.52,0.0,26.77,8.4,8.76,6.16,0.0
4,9,3,1,21.64,0.0,26.46,12.1,13.8,9.03,0.0
4,10,3,1,21.83,0.0,25.88,10.1,17.4,7.52,0.0
4,11,3,1,22.06,0.0,25.03,8.6,6.96,6.49,0.0
4,12,3,1,22.33,0.0,24.38,10.6,3.24,8.07,0.0
4,13,3,1,22.55,0.0,23.84,17.2,2.64,17.09,0.0
4,14,3,1,22.56,0.0,23.72,10.0,6.12,13.45,0.0
4,15,3,1,22.55,0.0,23.67,6.6,2.52,12.22,0.0
4,16,3,1,22.55,0.0,23.84,8.2,0.6,15.0,0.0
4,17,3,1,22.56,0.0,24.27,12.6,3.48,19.39,0.0
4,18,3,1,22.56,0.0,25.41,15.2,1.8,19.93,0.0
4,19,3,1,22.55,0.0,26.92,11.6,2.28,10.25,0.0
4,20,3,1,22.54,0.0,28.25,13.0,5.76,10.08,0.0
4,21,3,1,22.51,0.0,30.31,12.6,2.16,9.0,0.0
4,22,3,1,22.39,0.0,32.97,9.6,3.36,5.53,0.0
4,23,3,1,22.41,0.0,35.12,13.5,0.48,7.99,0.0
4,24,3,1,22.2,0.0,37.3,6.7,0.24,1.76,0.0
4,1,4,1,22.06,0.0,39.59,6.4,0.24,1.11,0.0
4,2,4,1,21.86,0.0,41.42,4.7,0.36,0.28,0.0
4,3,4,1,22.0,0.0,42.02,10.2,0.0,1.7,0.0
4,4,4,1,21.79,0.0,43.75,5.2,0.24,0.07,0.0
4,5,4,1,21.83,0.0,45.07,8.9,0.12,0.68,0.0
4,6,4,1,21.81,0.0,46.66,7.6,4.44,0.69,0.0
4,7,4,1,22.23,0.0,46.26,12.7,10.44,8.63,0.0
4,8,4,1,22.32,0.0,46.3,10.5,11.28,11.54,0.0
4,9,4,1,22.4,0.0,46.08,11.4,13.56,16.21,0.0
4,10,4,1,22.49,0.0,45.32,10.5,12.84,18.0,0.0
4,11,4,1,22.56,0.0,44.16,14.5,13.68,24.88,0.0
4,12,4,1,22.56,0.0,43.3,13.9,3.0,27.87,0.0
4,13,4,1,22.56,0.0,42.69,12.0,2.52,28.73,0.0
4,14,4,1,22.56,0.0,41.92,12.4,1.44,32.55,0.0
4,15,4,1,22.56,0.0,41.38,8.5,3.36,31.93,0.0
4,16,4,1,22.56,0.0,41.08,9.2,1.92,34.04,0.0
4,17,4,1,22.56,0.0,41.0,10.9,0.48,35.31,0.0
4,18,4,1,22.56,0.0,41.22,8.2,0.72,29.26,0.0
4,19,4,1,22.56,0.0,41.24,12.9,1.56,27.87,0.0
4,20,4,1,22.56,0.0,41.39,9.2,9.12,21.24,0.0
4,21,4,1,22.56,0.0,42.04,9.6,3.6,20.01,0.0
4,22,4,1,22.56,0.0,42.49,10.0,1.68,18.39,0.0
4,23,4,1,22.55,0.0,43.12,6.2,3.36,11.79,0.0
4,24,4,1,22.52,0.0,44.15,6.4,1.44,10.27,0.0
4,1,5,1,22.49,0.0,44.93,7.7,0.36,9.89,0.0
4,2,5,1,22.45,0.0,45.02,8.3,0.36,8.81,0.0
4,3,5,1,22.38,0.0,45.35,7.5,0.24,6.68,0.0
4,4,5,1,22.33,0.0,45.67,8.6,0.24,6.55,0.0
4,5,5,1,22.29,0.0,45.69,8.3,1.44,5.16,0.0
4,6,5,1,22.32,0.0,45.31,11.7,13.68,7.98,0.0
4,7,5,1,22.37,0.0,44.67,12.3,16.8,9.76,0.0
4,8,5,1,22.39,0.0,44.08,11.1,7.8,9.37,0.0
4,9,5,1,22.52,0.0,42.97,17.6,4.92,18.81,0.0
4,10,5,1,22.52,0.0,42.81,9.3,4.92,13.02,0.0
4,11,5,1,22.56,0.0,42.54,10.8,6.72,17.72,0.0
4,12,5,1,22.56,0.0,42.08,9.1,4.92,18.18,0.0
4,13,5,1,22.56,0.0,41.77,12.1,3.96,23.89,0.0
4,14,5,1,22.56,0.0,41.46,13.9,3.96,28.66,0.0
4,15,5,1,22.56,0.0,41.26,8.2,13.08,23.91,0.0
4,16,5,1,22.56,0.0,41.23,5.4,2.04,20.4,0.0
4,17,5,1,22.56,0.0,41.24,14.2,2.76,29.07,0.0
4,18,5,1,22.56,0.0,41.38,15.1,1.92,28.2,0.0
4,19,5,1,22.56,0.0,41.89,14.1,5.04,23.53,0.0
4,20,5,1,22.56,0.0,42.95,8.2,1.92,15.17,0.0
4,21,5,1,22.56,0.0,44.09,10.6,13.08,17.24,0.0
4,22,5,1,22.56,0.0,45.09,10.7,0.72,16.0,0.0
4,23,5,1,22.51,0.0,46.93,6.5,0.6,10.11,0.0
4,24,5,1,22.46,0.0,49.17,6.5,1.56,9.13,0.0
4,1,6,1,22.44,0.0,50.33,7.8,2.4,9.64,0.0
4,2,6,1,22.38,0.0,51.46,6.4,1.56,7.59,0.0
4,3,6,1,22.38,0.0,52.49,8.5,0.12,9.37,0.0
4,4,6,1,22.34,0.0,53.2,7.5,0.36,7.81,0.0
4,5,6,1,22.34,0.0,53.58,8.7,2.52,8.61,0.0
4,6,6,1,22.36,0.0,53.26,9.5,5.64,9.77,0.0
4,7,6,1,22.47,0.0,52.07,13.4,15.72,18.62,0.0
4,8,6,1,22.53,0.0,50.82,11.2,6.48,23.99,0.0
4,9,6,1,22.55,0.0,51.05,8.6,19.92,19.77,0.0
4,10,6,1,22.56,0.0,51.9,10.6,6.6,22.51,0.0
4,11,6,1,22.56,0.0,51.33,6.6,4.08,16.7,0.0
4,12,6,1,22.56,0.0,50.05,11.6,8.52,26.16,0.0
4,13,6,1,22.56,0.0,48.49,8.4,4.68,27.01,0.0
4,14,6,1,22.56,0.0,46.76,12.1,9.6,35.23,0.0
4,15,6,1,22.56,0.0,46.67,11.5,10.56,32.67,0.0
4,16,6,1,22.56,0.0,49.61,8.3,0.6,26.63,0.0
4,17,6,1,22.56,0.0,53.72,11.0,2.88,30.99,0.0
4,18,6,1,22.56,0.0,56.47,10.5,4.08,31.3,0.0
4,19,6,1,22.56,0.0,57.36,14.2,5.76,34.09,0.0
4,20,6,1,22.56,0.0,56.77,15.2,3.0,33.53,0.0
4,21,6,1,22.56,0.0,56.35,13.9,0.12,29.55,0.0
4,22,6,1,22.56,0.0,56.47,11.2,1.56,23.42,0.0
4,23,6,1,22.56,0.0,56.77,11.0,0.48,21.17,0.0
4,24,6,1,22.56,0.0,57.48,9.1,3.24,16.61,0.0
4,1,7,1,22.47,0.0,59.31,5.2,1.2,10.35,0.0
4,2,7,1,22.41,0.0,60.73,5.4,0.48,9.32,0.0
4,3,7,1,22.36,0.0,61.57,5.5,0.24,8.26,0.0
4,4,7,1,22.36,0.0,61.66,8.0,0.0,10.11,0.0
4,5,7,1,22.32,0.0,61.69,7.3,0.24,8.16,0.0
4,6,7,1,22.31,0.0,61.6,7.1,1.44,8.29,0.0
4,7,7,1,22.44,0.0,59.31,10.8,4.56,19.88,0.0
4,8,7,1,22.47,0.0,57.45,8.2,13.08,20.08,0.0
4,9,7,1,22.48,0.0,56.71,6.8,8.28,16.29,0.0
4,10,7,1,22.54,0.0,55.27,8.4,6.72,21.85,0.0
4,11,7,1,22.56,0.0,53.6,6.7,12.48,19.92,0.0
4,12,7,1,22.56,0.0,51.8,8.5,5.76,27.69,0.0
4,13,7,1,22.56,0.0,49.73,8.5,1.2,30.16,0.0
4,14,7,1,22.56,0.0,47.66,9.6,3.72,34.19,0.0
4,15,7,1,22.56,0.0,46.33,8.7,3.48,36.1,0.0
4,16,7,1,22.56,0.0,45.59,11.5,3.36,37.04,0.0
4,17,7,1,22.56,0.0,45.9,11.2,2.28,35.16,0.0
4,18,7,1,22.56,0.0,46.75,11.7,10.2,32.7,0.0
4,19,7,1,22.56,0.0,47.28,13.4,2.4,30.36,0.0
4,20,7,1,22.56,0.0,47.93,13.1,1.44,27.91,0.0
4,21,7,1,22.56,0.0,48.96,10.6,2.88,23.31,0.0
4,22,7,1,22.56,0.0,50.44,7.2,3.24,17.11,0.0
4,23,7,1,22.56,0.0,51.78,8.4,0.6,16.83,0.0
4,24,7,1,22.52,0.0,53.04,5.4,3.84,11.23,0.0
4,1,1,1,22.45,0.0,54.44,4.9,1.2,9.27,0.0
4,2,1,1,22.43,0.0,55.34,6.4,0.0,9.73,0.0
4,3,1,1,22.41,0.0,56.3,7.2,0.12,9.59,0.0
4,4,1,1,22.37,0.0,57.51,7.7,0.0,8.97,0.0
4,5,1,1,22.36,0.0,58.05,9.7,0.24,9.91,0.0
4,6,1,1,22.4,0.0,57.68,12.5,5.76,13.03,0.0
4,7,1,1,22.49,0.0,56.33,16.2,14.16,18.96,0.0
4,8,1,1,22.41,0.0,56.74,8.9,12.12,8.89,0.0
4,9,1,1,22.48,0.0,56.22,12.1,9.48,17.1,0.0
4,10,1,1,22.55,0.0,55.01,10.3,11.4,21.7,0.0
4,11,1,1,22.56,0.0,54.4,13.9,13.2,30.65,0.0
4,12,1,1,22.56,0.0,54.58,9.3,2.04,23.92,0.0
4,13,1,1,22.56,0.0,53.32,8.5,4.8,23.72,0.0
4,14,1,1,22.56,0.0,51.38,8.6,3.0,26.66,0.0
4,15,1,1,22.56,0.0,50.39,12.8,3.6,31.05,0.0
4,16,1,1,22.56,0.0,51.41,8.5,3.24,20.71,0.0
4,17,1,1,22.56,0.0,50.97,13.0,3.36,25.34,0.0
4,18,1,1,22.56,0.0,50.75,13.9,3.12,25.9,0.0
4,19,1,1,22.56,0.0,51.45,11.0,4.68,20.45,0.0
4,20,1,1,22.56,0.0,51.46,15.9,2.52,25.74,0.0
4,21,1,1,22.56,0.0,51.6,9.4,1.2,15.5,0.0
4,22,1,1,22.55,0.0,52.49,9.7,0.48,14.49,0.0
4,23,1,1,22.47,0.0,53.83,6.3,3.24,9.38,0.0
4,24,1,1,22.46,0.0,54.3,9.3,2.76,11.6,0.0
4,1,2,1,22.36,0.0,55.25,5.8,0.24,6.45,0.0
4,2,2,1,22.26,0.0,56.82,4.5,0.36,4.02,0.0
4,3,2,1,22.28,0.0,57.28,8.6,0.12,7.37,0.0
4,4,2,1,22.22,0.0,57.96,5.7,0.36,3.41,0.0
4,5,2,1,22.2,0.0,58.7,6.9,4.08,3.95,0.0
4,6,2,1,22.26,0.0,58.2,9.2,2.28,7.71,0.0
4,7,2,1,22.37,0.0,56.36,7.9,5.16,16.52,0.0
4,8,2,1,22.4,0.0,54.47,8.2,5.64,21.85,0.0
4,9,2,1,22.48,0.0,52.02,11.7,8.52,28.2,0.0
4,10,2,1,22.56,0.0,49.73,11.3,14.64,29.48,0.0
4,11,2,1,22.56,0.0,48.13,9.6,4.92,28.59,0.0
4,12,2,1,22.56,0.0,46.83,10.3,0.96,33.07,0.0
4,13,2,1,22.56,0.0,45.8,9.3,1.32,34.97,0.0
4,14,2,1,22.56,0.0,45.16,11.6,2.28,42.23,0.0
4,15,2,1,22.56,0.0,44.54,12.8,6.24,47.83,0.0
4,16,2,1,22.56,0.0,44.15,9.3,0.48,46.42,0.0
4,17,2,1,22.56,0.0,43.61,11.7,3.72,49.8,0.0
4,18,2,1,22.56,0.0,43.36,11.8,3.72,44.73,0.0
4,19,2,1,22.56,0.0,43.7,15.1,2.16,39.15,0.0
4,20,2,1,22.56,0.0,44.65,11.8,2.28,32.55,0.0
4,21,2,1,22.56,0.0,46.19,8.1,2.04,26.23,0.0
4,22,2,1,22.56,0.0,46.9,10.9,1.44,27.39,0.0
4,23,2,1,22.56,0.0,47.66,6.0,0.84,18.92,0.0
4,24,2,1,22.56,0.0,48.55,5.9,1.92,16.56,0.0
4,1,3,1,22.56,0.0,49.09,7.1,0.72,15.63,0.0
4,2,3,1,22.56,0.0,49.69,8.2,0.24,14.58,0.0
4,3,3,1,22.56,0.0,49.91,9.9,0.0,14.79,0.0
4,4,3,1,22.46,0.0,51.15,5.5,3.12,8.46,0.0
4,5,3,1,22.45,0.0,52.48,8.1,3.72,10.22,0.0
4,6,3,1,22.49,0.0,52.55,11.2,5.04,15.17,0.0
4,7,3,1,22.53,0.0,51.34,10.5,14.76,23.82,0.0
4,8,3,1,22.55,0.0,50.11,10.6,14.28,27.39,0.0
4,9,3,1,22.56,0.0,48.85,10.1,6.72,28.11,0.0
4,10,3,1,22.56,0.0,48.28,7.5,23.88,25.44,0.0
4,11,3,1,22.56,0.0,47.09,12.1,3.24,31.08,0.0
4,12,3,1,22.56,0.0,46.12,10.2,0.96,31.26,0.0
4,13,3,1,22.56,0.0,44.91,10.8,0.48,34.34,0.0
4,14,3,1,22.56,0.0,44.02,12.0,2.4,39.09,0.0
4,15,3,1,22.56,0.0,43.6,10.7,1.68,42.55,0.0
4,16,3,1,22.56,0.0,43.28,11.3,1.8,46.62,0.0
4,17,3,1,22.56,0.0,43.01,15.0,0.48,51.64,0.0
4,18,3,1,22.56,0.0,43.15,13.4,5.88,45.55,0.0
4,19,3,1,22.56,0.0,43.67,8.6,7.56,30.88,0.0
4,20,3,1,22.56,0.0,44.33,10.4,5.28,30.57,0.0
4,21,3,1,22.56,0.0,45.11,10.1,3.0,28.5,0.0
4,22,3,1,22.56,0.0,45.54,6.1,2.28,21.35,0.0
4,23,3,1,22.56,0.0,45.85,7.3,0.6,20.45,0.0
4,24,3,1,22.56,0.0,45.95,5.7,0.96,16.11,0.0
4,1,4,1,22.56,0.0,46.1,9.6,0.12,18.64,0.0
4,2,4,1,22.56,0.0,46.32,7.6,0.12,13.71,0.0
4,3,4,1,22.56,0.0,46.93,9.2,0.36,13.81,0.0
4,4,4,1,22.46,0.0,47.97,5.4,0.24,8.32,0.0
4,5,4,1,22.43,0.0,48.9,6.9,0.84,8.7,0.0
4,6,4,1,22.44,0.0,49.56,9.0,6.24,10.37,0.0
4,7,4,1,22.45,0.0,50.05,9.7,15.96,11.51,0.0
4,8,4,1,22.41,0.0,50.75,6.4,15.0,8.42,0.0
4,9,4,1,22.46,0.0,51.23,8.7,14.04,12.82,0.0
4,10,4,1,22.53,0.0,48.89,9.3,7.92,15.75,0.0
4,11,4,1,22.56,0.0,47.35,11.2,7.32,20.18,0.0
4,12,4,1,22.56,0.0,46.67,12.4,1.68,24.18,0.0
4,13,4,1,22.56,0.0,45.31,14.2,2.04,27.77,0.0
4,14,4,1,22.56,0.0,45.14,12.0,3.6,28.47,0.0
4,15,4,1,22.56,0.0,43.65,9.6,5.4,28.0,0.0
4,16,4,1,22.56,0.0,41.64,10.4,2.88,30.46,0.0
4,17,4,1,22.56,0.0,40.2,12.9,0.24,36.86,0.0
4,18,4,1,22.56,0.0,39.83,13.5,2.76,35.56,0.0
4,19,4,1,22.56,0.0,39.93,14.1,0.48,26.43,0.0
4,20,4,1,22.56,0.0,40.24,10.7,6.48,19.98,0.0
4,21,4,1,22.56,0.0,40.52,9.0,3.24,15.82,0.0
4,22,4,1,22.56,0.0,40.95,9.3,3.72,13.63,0.0
4,23,4,1,22.55,0.0,41.56,11.5,0.6,13.55,0.0
4,24,4,1,22.4,0.0,42.7,5.8,1.92,5.72,0.0
4,1,5,1,22.32,0.0,43.49,7.9,0.24,5.53,0.0
4,2,5,1,22.25,0.0,43.94,8.6,0.24,3.9,0.0
4,3,5,1,22.17,0.0,44.12,8.4,0.12,2.08,0.0
4,4,5,1,22.03,0.0,44.36,7.9,5.88,0.82,0.0
4,5,5,1,21.82,0.0,44.34,7.8,0.36,0.34,0.0
4,6,5,1,22.1,0.0,42.8,14.1,7.68,3.28,0.0
4,7,5,1,22.17,0.0,42.0,7.4,5.88,7.0,0.0
4,8,5,1,22.28,0.0,40.96,10.8,10.8,13.17,0.0
4,9,5,1,22.37,0.0,39.69,12.1,3.84,15.62,0.0
4,10,5,1,22.35,0.0,39.12,6.6,8.64,10.09,0.0
4,11,5,1,22.45,0.0,37.68,9.7,3.84,12.06,0.0
4,12,5,1,22.52,0.0,36.71,9.4,6.84,14.15,0.0
4,13,5,1,22.56,0.0,36.44,11.7,1.68,19.05,0.0
4,14,5,1,22.56,0.0,36.24,9.4,0.84,20.82,0.0
4,15,5,1,22.56,0.0,35.99,12.7,6.48,30.25,0.0
4,16,5,1,22.56,0.0,35.78,12.6,2.88,33.92,0.0
4,17,5,1,22.56,0.0,35.77,14.1,4.08,36.81,0.0
4,18,5,1,22.56,0.0,36.18,12.6,1.44,31.66,0.0
4,19,5,1,22.56,0.0,36.68,14.4,2.4,23.53,0.0
4,20,5,1,22.56,0.0,37.1,10.2,5.76,15.75,0.0
4,21,5,1,22.56,0.0,37.56,16.0,2.4,19.73,0.0
4,22,5,1,22.49,0.0,38.15,8.1,1.08,8.52,0.0
4,23,5,1,22.36,0.0,39.0,7.8,3.12,5.76,0.0
4,24,5,1,22.3,0.0,39.54,10.5,0.36,5.31,0.0
4,1,6,1,22.12,0.0,40.43,7.6,0.48,1.54,0.0
4,2,6,1,21.83,0.0,41.8,5.7,4.92,0.25,0.0
4,3,6,1,21.67,0.0,42.39,7.5,3.36,0.22,0.0
4,4,6,1,21.58,0.0,42.61,8.5,0.24,0.2,0.0
4,5,6,1,21.39,0.0,42.97,7.4,2.28,0.04,0.0
4,6,6,1,21.32,0.0,43.18,7.6,7.08,0.08,0.0
4,7,6,1,21.77,0.0,41.92,9.9,10.68,4.1,0.0
4,8,6,1,22.15,0.0,40.5,13.6,8.88,10.02,0.0
4,9,6,1,22.25,0.0,39.96,11.4,17.52,10.9,0.0
4,10,6,1,22.28,0.0,39.91,7.4,8.04,8.7,0.0
4,11,6,1,22.44,0.0,38.63,10.1,2.76,11.58,0.0
4,12,6,1,22.54,0.0,37.45,10.3,5.16,14.96,0.0
4,13,6,1,22.56,0.0,37.23,9.9,6.24,17.96,0.0
4,14,6,1,22.56,0.0,37.01,9.9,4.44,22.43,0.0
4,15,6,1,22.56,0.0,36.75,9.1,12.6,26.71,0.0
4,16,6,1,22.56,0.0,36.32,9.8,6.48,30.47,0.0
4,17,6,1,22.56,0.0,36.31,10.1,5.88,31.72,0.0
4,18,6,1,22.56,0.0,36.55,11.9,3.24,30.04,0.0
4,19,6,1,22.56,0.0,37.18,12.4,2.88,21.44,0.0
4,20,6,1,22.56,0.0,38.16,10.7,2.76,16.75,0.0
4,21,6,1,22.56,0.0,39.78,10.1,0.96,14.03,0.0
4,22,6,1,22.53,0.0,41.95,8.8,1.32,10.65,0.0
4,23,6,1,22.39,0.0,43.93,6.2,1.2,6.24,0.0
4,24,6,1,22.25,0.0,45.41,5.6,2.88,3.58,0.0
4,1,7,1,22.14,0.0,46.42,5.6,0.0,1.93,0.0
4,2,7,1,22.04,0.0,47.43,6.3,0.24,1.14,0.0
4,3,7,1,21.92,0.0,48.55,7.4,0.0,0.64,0.0
4,4,7,1,21.71,0.0,49.32,7.3,0.24,0.23,0.0
4,5,7,1,21.61,0.0,49.13,8.7,0.84,0.22,0.0
4,6,7,1,21.66,0.0,48.26,10.5,2.16,0.64,0.0
4,7,7,1,21.84,0.0,47.14,7.8,3.36,3.41,0.0
4,8,7,1,22.1,0.0,45.68,10.1,14.52,7.89,0.0
4,9,7,1,22.24,0.0,44.35,10.1,28.8,10.3,0.0
4,10,7,1,22.37,0.0,42.63,11.2,5.64,12.15,0.0
4,11,7,1,22.46,0.0,40.74,10.1,14.64,11.91,0.0
