month,day_type,hour,minutes,non_shiftable_load,indoor_dry_bulb_temperature,cooling_demand,heating_demand,hvac_mode,dhw_demand,solar_generation
1,7,19,30,0.082000,14.380000,0.000000,0.178575,2,0.000000,0.000000
1,7,19,45,0.082000,14.380000,0.000000,0.178575,2,0.000000,0.000000
1,7,20,0,0.082000,12.220000,0.000000,0.178575,2,0.000000,0.000000
1,7,20,15,0.082000,12.220000,0.000000,0.178575,2,0.000000,0.000000
1,7,20,30,0.082000,12.220000,0.000000,0.178575,2,0.000000,0.000000
1,7,20,45,0.082000,12.220000,0.000000,0.178575,2,0.000000,0.000000
1,7,21,0,0.082000,11.170000,0.000000,0.214275,2,0.000000,0.000000
1,7,21,15,0.082000,11.170000,0.000000,0.214275,2,0.000000,0.000000
1,7,21,30,0.082000,11.170000,0.000000,0.214275,2,0.000000,0.000000
1,7,21,45,0.082000,11.170000,0.000000,0.214275,2,0.000000,0.000000
1,7,22,0,0.082000,10.880000,0.000000,0.214275,2,0.000000,0.000000
1,7,22,15,0.082000,10.880000,0.000000,0.214275,2,0.000000,0.000000
1,7,22,30,0.082000,10.880000,0.000000,0.214275,2,0.000000,0.000000
1,7,22,45,0.082000,10.880000,0.000000,0.214275,2,0.000000,0.000000
1,7,23,0,0.082000,10.100000,0.000000,0.214275,2,0.000000,0.000000
1,7,23,15,0.082000,10.100000,0.000000,0.214275,2,0.000000,0.000000
1,7,23,30,0.082000,10.100000,0.000000,0.214275,2,0.000000,0.000000
1,7,23,45,0.082000,10.100000,0.000000,0.214275,2,0.000000,0.000000
1,7,24,0,0.082000,9.370000,0.000000,0.075000,2,0.000000,0.000000
1,7,24,15,0.082000,9.370000,0.000000,0.075000,2,0.000000,0.000000
1,7,24,30,0.082000,9.370000,0.000000,0.075000,2,0.000000,0.000000
1,7,24,45,0.082000,9.370000,0.000000,0.075000,2,0.000000,0.000000
1,1,1,0,0.082000,9.470000,0.000000,0.075000,2,0.000000,0.000000
1,1,1,15,0.082000,9.470000,0.000000,0.075000,2,0.000000,0.000000
1,1,1,30,0.082000,9.470000,0.000000,0.075000,2,0.000000,0.000000
1,1,1,45,0.082000,9.470000,0.000000,0.075000,2,0.000000,0.000000
1,1,2,0,0.082000,10.070000,0.000000,0.075000,2,0.000000,0.000000
1,1,2,15,0.082000,10.070000,0.000000,0.075000,2,0.000000,0.000000
1,1,2,30,0.082000,10.070000,0.000000,0.075000,2,0.000000,0.000000
1,1,2,45,0.082000,10.070000,0.000000,0.075000,2,0.000000,0.000000
1,1,3,0,0.082000,10.170000,0.000000,0.075000,2,0.000000,0.000000
1,1,3,15,0.082000,10.170000,0.000000,0.075000,2,0.000000,0.000000
1,1,3,30,0.082000,10.170000,0.000000,0.075000,2,0.000000,0.000000
1,1,3,45,0.082000,10.170000,0.000000,0.075000,2,0.000000,0.000000
1,1,4,0,0.082000,10.370000,0.000000,0.075000,2,0.000000,0.000000
1,1,4,15,0.082000,10.370000,0.000000,0.075000,2,0.000000,0.000000
1,1,4,30,0.082000,10.370000,0.000000,0.075000,2,0.000000,0.000000
1,1,4,45,0.082000,10.370000,0.000000,0.075000,2,0.000000,0.000000
1,1,5,0,0.082000,10.460000,0.000000,0.075000,2,0.000000,0.000000
1,1,5,15,0.082000,10.460000,0.000000,0.075000,2,0.000000,0.000000
1,1,5,30,0.082000,10.460000,0.000000,0.075000,2,0.000000,0.000000
1,1,5,45,0.082000,10.460000,0.000000,0.075000,2,0.000000,0.000000
1,1,6,0,0.082000,10.160000,0.000000,0.064275,2,0.000000,0.000000
1,1,6,15,0.082000,10.160000,0.000000,0.064275,2,0.000000,0.000000
1,1,6,30,0.082000,10.160000,0.000000,0.064275,2,0.000000,0.000000
1,1,6,45,0.082000,10.160000,0.000000,0.064275,2,0.000000,0.000000
1,1,7,0,0.082000,9.870000,0.000000,0.178575,2,0.000000,0.000000
1,1,7,15,0.082000,9.870000,0.000000,0.178575,2,0.000000,0.000000
1,1,7,30,0.082000,9.870000,0.000000,0.178575,2,0.000000,0.000000
1,1,7,45,0.082000,9.870000,0.000000,0.178575,2,0.000000,0.000000
1,1,8,0,0.082000,9.140000,0.000000,0.142850,2,0.000000,0.000000
1,1,8,15,0.082000,9.140000,0.000000,0.142850,2,0.000000,0.000000
1,1,8,30,0.082000,9.140000,0.000000,0.142850,2,0.000000,0.000000
1,1,8,45,0.082000,9.140000,0.000000,0.142850,2,0.000000,0.000000
1,1,9,0,0.082000,8.510000,0.000000,0.107150,2,0.000000,0.000000
1,1,9,15,0.082000,8.510000,0.000000,0.107150,2,0.000000,0.000000
1,1,9,30,0.082000,8.510000,0.000000,0.107150,2,0.000000,0.000000
1,1,9,45,0.082000,8.510000,0.000000,0.107150,2,0.000000,0.000000
1,1,10,0,0.082000,8.080000,0.000000,0.071425,2,0.000000,0.000000
1,1,10,15,0.082000,8.080000,0.000000,0.071425,2,0.000000,0.000000
1,1,10,30,0.082000,8.080000,0.000000,0.071425,2,0.000000,0.000000
1,1,10,45,0.082000,8.080000,0.000000,0.071425,2,0.000000,0.000000
1,1,11,0,0.082000,8.440000,0.000000,0.035725,2,0.000000,0.000000
1,1,11,15,0.082000,8.440000,0.000000,0.035725,2,0.000000,0.000000
1,1,11,30,0.082000,8.440000,0.000000,0.035725,2,0.000000,0.000000
1,1,11,45,0.082000,8.440000,0.000000,0.035725,2,0.000000,0.000000
1,1,12,0,0.082000,9.800000,0.000000,0.000000,2,0.000000,0.000000
1,1,12,15,0.082000,9.800000,0.000000,0.000000,2,0.000000,0.000000
1,1,12,30,0.082000,9.800000,0.000000,0.000000,2,0.000000,0.000000
1,1,12,45,0.082000,9.800000,0.000000,0.000000,2,0.000000,0.000000
1,1,13,0,0.082000,11.200000,0.000000,0.000000,2,0.000000,0.000000
1,1,13,15,0.082000,11.200000,0.000000,0.000000,2,0.000000,0.000000
1,1,13,30,0.082000,11.200000,0.000000,0.000000,2,0.000000,0.000000
1,1,13,45,0.082000,11.200000,0.000000,0.000000,2,0.000000,0.000000
1,1,14,0,0.082000,11.700000,0.000000,0.000000,2,0.000000,0.000000
1,1,14,15,0.082000,11.700000,0.000000,0.000000,2,0.000000,0.000000
1,1,14,30,0.082000,11.700000,0.000000,0.000000,2,0.000000,0.000000
1,1,14,45,0.082000,11.700000,0.000000,0.000000,2,0.000000,0.000000
1,1,15,0,0.082000,12.420000,0.000000,0.035725,2,0.000000,0.000000
1,1,15,15,0.082000,12.420000,0.000000,0.035725,2,0.000000,0.000000
1,1,15,30,0.082000,12.420000,0.000000,0.035725,2,0.000000,0.000000
1,1,15,45,0.082000,12.420000,0.000000,0.035725,2,0.000000,0.000000
1,1,16,0,0.082000,13.240000,0.000000,0.071425,2,0.000000,0.000000
1,1,16,15,0.082000,13.240000,0.000000,0.071425,2,0.000000,0.000000
1,1,16,30,0.082000,13.240000,0.000000,0.071425,2,0.000000,0.000000
1,1,16,45,0.082000,13.240000,0.000000,0.071425,2,0.000000,0.000000
1,1,17,0,0.082000,13.560000,0.000000,0.107150,2,0.000000,0.000000
1,1,17,15,0.082000,13.560000,0.000000,0.107150,2,0.000000,0.000000
1,1,17,30,0.082000,13.560000,0.000000,0.107150,2,0.000000,0.000000
1,1,17,45,0.082000,13.560000,0.000000,0.107150,2,0.000000,0.000000
1,1,18,0,0.082000,13.090000,0.000000,0.142850,2,0.000000,0.000000
1,1,18,15,0.082000,13.090000,0.000000,0.142850,2,0.000000,0.000000
1,1,18,30,0.082000,13.090000,0.000000,0.142850,2,0.000000,0.000000
1,1,18,45,0.082000,13.090000,0.000000,0.142850,2,0.000000,0.000000
1,1,19,0,0.082000,11.730000,0.000000,0.178575,2,0.000000,0.000000
1,1,19,15,0.082000,11.730000,0.000000,0.178575,2,0.000000,0.000000
1,1,19,30,0.082000,11.730000,0.000000,0.178575,2,0.000000,0.000000
1,1,19,45,0.082000,11.730000,0.000000,0.178575,2,0.000000,0.000000
1,1,20,0,0.082000,10.360000,0.000000,0.178575,2,0.000000,0.000000
1,1,20,15,0.082000,10.360000,0.000000,0.178575,2,0.000000,0.000000
1,1,20,30,0.082000,10.360000,0.000000,0.178575,2,0.000000,0.000000
1,1,20,45,0.082000,10.360000,0.000000,0.178575,2,0.000000,0.000000
1,1,21,0,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,21,15,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,21,30,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,21,45,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,22,0,0.082000,10.190000,0.000000,0.214275,2,0.000000,0.000000
1,1,22,15,0.082000,10.190000,0.000000,0.214275,2,0.000000,0.000000
1,1,22,30,0.082000,10.190000,0.000000,0.214275,2,0.000000,0.000000
1,1,22,45,0.082000,10.190000,0.000000,0.214275,2,0.000000,0.000000
1,1,23,0,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,23,15,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,23,30,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,23,45,0.082000,10.000000,0.000000,0.214275,2,0.000000,0.000000
1,1,24,0,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,1,24,15,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,1,24,30,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,1,24,45,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,2,1,0,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,2,1,15,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,2,1,30,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,2,1,45,0.082000,9.970000,0.000000,0.075000,2,0.000000,0.000000
1,2,2,0,0.082000,9.570000,0.000000,0.075000,2,0.000000,0.000000
1,2,2,15,0.082000,9.570000,0.000000,0.075000,2,0.000000,0.000000
1,2,2,30,0.082000,9.570000,0.000000,0.075000,2,0.000000,0.000000
1,2,2,45,0.082000,9.570000,0.000000,0.075000,2,0.000000,0.000000
1,2,3,0,0.082000,8.280000,0.000000,0.075000,2,0.000000,0.000000
1,2,3,15,0.082000,8.280000,0.000000,0.075000,2,0.000000,0.000000
1,2,3,30,0.082000,8.280000,0.000000,0.075000,2,0.000000,0.000000
1,2,3,45,0.082000,8.280000,0.000000,0.075000,2,0.000000,0.000000
1,2,4,0,0.082000,6.990000,0.000000,0.075000,2,0.000000,0.000000
1,2,4,15,0.082000,6.990000,0.000000,0.075000,2,0.000000,0.000000
1,2,4,30,0.082000,6.990000,0.000000,0.075000,2,0.000000,0.000000
1,2,4,45,0.082000,6.990000,0.000000,0.075000,2,0.000000,0.000000
1,2,5,0,0.082000,5.700000,0.000000,0.075000,2,0.000000,0.000000
1,2,5,15,0.082000,5.700000,0.000000,0.075000,2,0.000000,0.000000
1,2,5,30,0.082000,5.700000,0.000000,0.075000,2,0.000000,0.000000
1,2,5,45,0.082000,5.700000,0.000000,0.075000,2,0.000000,0.000000
1,2,6,0,0.082000,5.490000,0.000000,0.064275,2,0.000000,0.000000
1,2,6,15,0.082000,5.490000,0.000000,0.064275,2,0.000000,0.000000
1,2,6,30,0.082000,5.490000,0.000000,0.064275,2,0.000000,0.000000
1,2,6,45,0.082000,5.490000,0.000000,0.064275,2,0.000000,0.000000
1,2,7,0,0.082000,5.840000,0.000000,0.178575,2,0.000000,0.000000
1,2,7,15,0.082000,5.840000,0.000000,0.178575,2,0.000000,0.000000
1,2,7,30,0.082000,5.840000,0.000000,0.178575,2,0.000000,0.000000
1,2,7,45,0.082000,5.840000,0.000000,0.178575,2,0.000000,0.000000
1,2,8,0,0.082000,5.990000,0.000000,0.142850,2,0.000000,0.000000
1,2,8,15,0.082000,5.990000,0.000000,0.142850,2,0.000000,0.000000
1,2,8,30,0.082000,5.990000,0.000000,0.142850,2,0.000000,0.000000
1,2,8,45,0.082000,5.990000,0.000000,0.142850,2,0.000000,0.000000
1,2,9,0,0.082000,6.140000,0.000000,0.107150,2,0.000000,0.000000
1,2,9,15,0.082000,6.140000,0.000000,0.107150,2,0.000000,0.000000
1,2,9,30,0.082000,6.140000,0.000000,0.107150,2,0.000000,0.000000
1,2,9,45,0.082000,6.140000,0.000000,0.107150,2,0.000000,0.000000
1,2,10,0,0.082000,5.800000,0.000000,0.071425,2,0.000000,0.000000
1,2,10,15,0.082000,5.800000,0.000000,0.071425,2,0.000000,0.000000
1,2,10,30,0.082000,5.800000,0.000000,0.071425,2,0.000000,0.000000
1,2,10,45,0.082000,5.800000,0.000000,0.071425,2,0.000000,0.000000
1,2,11,0,0.082000,6.450000,0.000000,0.035725,2,0.000000,0.000000
1,2,11,15,0.082000,6.450000,0.000000,0.035725,2,0.000000,0.000000
1,2,11,30,0.082000,6.450000,0.000000,0.035725,2,0.000000,0.000000
1,2,11,45,0.082000,6.450000,0.000000,0.035725,2,0.000000,0.000000
1,2,12,0,0.082000,7.600000,0.000000,0.000000,2,0.000000,0.000000
1,2,12,15,0.082000,7.600000,0.000000,0.000000,2,0.000000,0.000000
1,2,12,30,0.082000,7.600000,0.000000,0.000000,2,0.000000,0.000000
1,2,12,45,0.082000,7.600000,0.000000,0.000000,2,0.000000,0.000000
1,2,13,0,0.082000,9.000000,0.000000,0.000000,2,0.000000,0.000000
1,2,13,15,0.082000,9.000000,0.000000,0.000000,2,0.000000,0.000000
1,2,13,30,0.082000,9.000000,0.000000,0.000000,2,0.000000,0.000000
1,2,13,45,0.082000,9.000000,0.000000,0.000000,2,0.000000,0.000000
1,2,14,0,0.082000,10.400000,0.000000,0.000000,2,0.000000,0.000000
1,2,14,15,0.082000,10.400000,0.000000,0.000000,2,0.000000,0.000000
1,2,14,30,0.082000,10.400000,0.000000,0.000000,2,0.000000,0.000000
1,2,14,45,0.082000,10.400000,0.000000,0.000000,2,0.000000,0.000000
1,2,15,0,0.082000,11.730000,0.000000,0.035725,2,0.000000,0.000000
1,2,15,15,0.082000,11.730000,0.000000,0.035725,2,0.000000,0.000000
1,2,15,30,0.082000,11.730000,0.000000,0.035725,2,0.000000,0.000000
1,2,15,45,0.082000,11.730000,0.000000,0.035725,2,0.000000,0.000000
1,2,16,0,0.082000,12.250000,0.000000,0.071425,2,0.000000,0.000000
1,2,16,15,0.082000,12.250000,0.000000,0.071425,2,0.000000,0.000000
1,2,16,30,0.082000,12.250000,0.000000,0.071425,2,0.000000,0.000000
1,2,16,45,0.082000,12.250000,0.000000,0.071425,2,0.000000,0.000000
1,2,17,0,0.082000,12.370000,0.000000,0.107150,2,0.000000,0.000000
1,2,17,15,0.082000,12.370000,0.000000,0.107150,2,0.000000,0.000000
1,2,17,30,0.082000,12.370000,0.000000,0.107150,2,0.000000,0.000000
1,2,17,45,0.082000,12.370000,0.000000,0.107150,2,0.000000,0.000000
1,2,18,0,0.082000,11.610000,0.000000,0.142850,2,0.000000,0.000000
1,2,18,15,0.082000,11.610000,0.000000,0.142850,2,0.000000,0.000000
1,2,18,30,0.082000,11.610000,0.000000,0.142850,2,0.000000,0.000000
1,2,18,45,0.082000,11.610000,0.000000,0.142850,2,0.000000,0.000000
1,2,19,0,0.082000,10.160000,0.000000,0.178575,2,0.000000,0.000000
1,2,19,15,0.082000,10.160000,0.000000,0.178575,2,0.000000,0.000000
1,2,19,30,0.082000,10.160000,0.000000,0.178575,2,0.000000,0.000000
1,2,19,45,0.082000,10.160000,0.000000,0.178575,2,0.000000,0.000000
1,2,20,0,0.082000,8.390000,0.000000,0.178575,2,0.000000,0.000000
1,2,20,15,0.082000,8.390000,0.000000,0.178575,2,0.000000,0.000000
1,2,20,30,0.082000,8.390000,0.000000,0.178575,2,0.000000,0.000000
1,2,20,45,0.082000,8.390000,0.000000,0.178575,2,0.000000,0.000000
1,2,21,0,0.082000,6.570000,0.000000,0.214275,2,0.000000,0.000000
1,2,21,15,0.082000,6.570000,0.000000,0.214275,2,0.000000,0.000000
1,2,21,30,0.082000,6.570000,0.000000,0.214275,2,0.000000,0.000000
1,2,21,45,0.082000,6.570000,0.000000,0.214275,2,0.000000,0.000000
1,2,22,0,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,2,22,15,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,2,22,30,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,2,22,45,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,2,23,0,0.082000,4.910000,0.000000,0.214275,2,0.000000,0.000000
1,2,23,15,0.082000,4.910000,0.000000,0.214275,2,0.000000,0.000000
1,2,23,30,0.082000,4.910000,0.000000,0.214275,2,0.000000,0.000000
1,2,23,45,0.082000,4.910000,0.000000,0.214275,2,0.000000,0.000000
1,2,24,0,0.082000,4.010000,0.000000,0.075000,2,0.000000,0.000000
1,2,24,15,0.082000,4.010000,0.000000,0.075000,2,0.000000,0.000000
1,2,24,30,0.082000,4.010000,0.000000,0.075000,2,0.000000,0.000000
1,2,24,45,0.082000,4.010000,0.000000,0.075000,2,0.000000,0.000000
1,3,1,0,0.082000,3.120000,0.000000,0.075000,2,0.000000,0.000000
1,3,1,15,0.082000,3.120000,0.000000,0.075000,2,0.000000,0.000000
1,3,1,30,0.082000,3.120000,0.000000,0.075000,2,0.000000,0.000000
1,3,1,45,0.082000,3.120000,0.000000,0.075000,2,0.000000,0.000000
1,3,2,0,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,2,15,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,2,30,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,2,45,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,3,0,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,3,3,15,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,3,3,30,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,3,3,45,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,3,4,0,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,4,15,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,4,30,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,4,45,0.082000,2.620000,0.000000,0.075000,2,0.000000,0.000000
1,3,5,0,0.082000,2.230000,0.000000,0.075000,2,0.000000,0.000000
1,3,5,15,0.082000,2.230000,0.000000,0.075000,2,0.000000,0.000000
1,3,5,30,0.082000,2.230000,0.000000,0.075000,2,0.000000,0.000000
1,3,5,45,0.082000,2.230000,0.000000,0.075000,2,0.000000,0.000000
1,3,6,0,0.082000,1.910000,0.000000,0.064275,2,0.000000,0.000000
1,3,6,15,0.082000,1.910000,0.000000,0.064275,2,0.000000,0.000000
1,3,6,30,0.082000,1.910000,0.000000,0.064275,2,0.000000,0.000000
1,3,6,45,0.082000,1.910000,0.000000,0.064275,2,0.000000,0.000000
1,3,7,0,0.082000,1.810000,0.000000,0.178575,2,0.000000,0.000000
1,3,7,15,0.082000,1.810000,0.000000,0.178575,2,0.000000,0.000000
1,3,7,30,0.082000,1.810000,0.000000,0.178575,2,0.000000,0.000000
1,3,7,45,0.082000,1.810000,0.000000,0.178575,2,0.000000,0.000000
1,3,8,0,0.082000,1.650000,0.000000,0.142850,2,0.000000,0.000000
1,3,8,15,0.082000,1.650000,0.000000,0.142850,2,0.000000,0.000000
1,3,8,30,0.082000,1.650000,0.000000,0.142850,2,0.000000,0.000000
1,3,8,45,0.082000,1.650000,0.000000,0.142850,2,0.000000,0.000000
1,3,9,0,0.082000,1.490000,0.000000,0.107150,2,0.000000,0.000000
1,3,9,15,0.082000,1.490000,0.000000,0.107150,2,0.000000,0.000000
1,3,9,30,0.082000,1.490000,0.000000,0.107150,2,0.000000,0.000000
1,3,9,45,0.082000,1.490000,0.000000,0.107150,2,0.000000,0.000000
1,3,10,0,0.082000,1.130000,0.000000,0.071425,2,0.000000,0.000000
1,3,10,15,0.082000,1.130000,0.000000,0.071425,2,0.000000,0.000000
1,3,10,30,0.082000,1.130000,0.000000,0.071425,2,0.000000,0.000000
1,3,10,45,0.082000,1.130000,0.000000,0.071425,2,0.000000,0.000000
1,3,11,0,0.082000,2.360000,0.000000,0.035725,2,0.000000,0.000000
1,3,11,15,0.082000,2.360000,0.000000,0.035725,2,0.000000,0.000000
1,3,11,30,0.082000,2.360000,0.000000,0.035725,2,0.000000,0.000000
1,3,11,45,0.082000,2.360000,0.000000,0.035725,2,0.000000,0.000000
1,3,12,0,0.082000,6.200000,0.000000,0.000000,2,0.000000,0.000000
1,3,12,15,0.082000,6.200000,0.000000,0.000000,2,0.000000,0.000000
1,3,12,30,0.082000,6.200000,0.000000,0.000000,2,0.000000,0.000000
1,3,12,45,0.082000,6.200000,0.000000,0.000000,2,0.000000,0.000000
1,3,13,0,0.082000,10.000000,0.000000,0.000000,2,0.000000,0.000000
1,3,13,15,0.082000,10.000000,0.000000,0.000000,2,0.000000,0.000000
1,3,13,30,0.082000,10.000000,0.000000,0.000000,2,0.000000,0.000000
1,3,13,45,0.082000,10.000000,0.000000,0.000000,2,0.000000,0.000000
1,3,14,0,0.082000,12.100000,0.000000,0.000000,2,0.000000,0.000000
1,3,14,15,0.082000,12.100000,0.000000,0.000000,2,0.000000,0.000000
1,3,14,30,0.082000,12.100000,0.000000,0.000000,2,0.000000,0.000000
1,3,14,45,0.082000,12.100000,0.000000,0.000000,2,0.000000,0.000000
1,3,15,0,0.082000,13.320000,0.000000,0.035725,2,0.000000,0.000000
1,3,15,15,0.082000,13.320000,0.000000,0.035725,2,0.000000,0.000000
1,3,15,30,0.082000,13.320000,0.000000,0.035725,2,0.000000,0.000000
1,3,15,45,0.082000,13.320000,0.000000,0.035725,2,0.000000,0.000000
1,3,16,0,0.082000,13.540000,0.000000,0.071425,2,0.000000,0.000000
1,3,16,15,0.082000,13.540000,0.000000,0.071425,2,0.000000,0.000000
1,3,16,30,0.082000,13.540000,0.000000,0.071425,2,0.000000,0.000000
1,3,16,45,0.082000,13.540000,0.000000,0.071425,2,0.000000,0.000000
1,3,17,0,0.082000,13.060000,0.000000,0.107150,2,0.000000,0.000000
1,3,17,15,0.082000,13.060000,0.000000,0.107150,2,0.000000,0.000000
1,3,17,30,0.082000,13.060000,0.000000,0.107150,2,0.000000,0.000000
1,3,17,45,0.082000,13.060000,0.000000,0.107150,2,0.000000,0.000000
1,3,18,0,0.082000,11.710000,0.000000,0.142850,2,0.000000,0.000000
1,3,18,15,0.082000,11.710000,0.000000,0.142850,2,0.000000,0.000000
1,3,18,30,0.082000,11.710000,0.000000,0.142850,2,0.000000,0.000000
1,3,18,45,0.082000,11.710000,0.000000,0.142850,2,0.000000,0.000000
1,3,19,0,0.082000,9.280000,0.000000,0.178575,2,0.000000,0.000000
1,3,19,15,0.082000,9.280000,0.000000,0.178575,2,0.000000,0.000000
1,3,19,30,0.082000,9.280000,0.000000,0.178575,2,0.000000,0.000000
1,3,19,45,0.082000,9.280000,0.000000,0.178575,2,0.000000,0.000000
1,3,20,0,0.082000,7.310000,0.000000,0.178575,2,0.000000,0.000000
1,3,20,15,0.082000,7.310000,0.000000,0.178575,2,0.000000,0.000000
1,3,20,30,0.082000,7.310000,0.000000,0.178575,2,0.000000,0.000000
1,3,20,45,0.082000,7.310000,0.000000,0.178575,2,0.000000,0.000000
1,3,21,0,0.082000,6.470000,0.000000,0.214275,2,0.000000,0.000000
1,3,21,15,0.082000,6.470000,0.000000,0.214275,2,0.000000,0.000000
1,3,21,30,0.082000,6.470000,0.000000,0.214275,2,0.000000,0.000000
1,3,21,45,0.082000,6.470000,0.000000,0.214275,2,0.000000,0.000000
1,3,22,0,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,3,22,15,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,3,22,30,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,3,22,45,0.082000,5.400000,0.000000,0.214275,2,0.000000,0.000000
1,3,23,0,0.082000,4.810000,0.000000,0.214275,2,0.000000,0.000000
1,3,23,15,0.082000,4.810000,0.000000,0.214275,2,0.000000,0.000000
1,3,23,30,0.082000,4.810000,0.000000,0.214275,2,0.000000,0.000000
1,3,23,45,0.082000,4.810000,0.000000,0.214275,2,0.000000,0.000000
1,3,24,0,0.082000,3.820000,0.000000,0.075000,2,0.000000,0.000000
1,3,24,15,0.082000,3.820000,0.000000,0.075000,2,0.000000,0.000000
1,3,24,30,0.082000,3.820000,0.000000,0.075000,2,0.000000,0.000000
1,3,24,45,0.082000,3.820000,0.000000,0.075000,2,0.000000,0.000000
1,4,1,0,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,1,15,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,1,30,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,1,45,0.082000,2.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,2,0,0.082000,1.730000,0.000000,0.075000,2,0.000000,0.000000
1,4,2,15,0.082000,1.730000,0.000000,0.075000,2,0.000000,0.000000
1,4,2,30,0.082000,1.730000,0.000000,0.075000,2,0.000000,0.000000
1,4,2,45,0.082000,1.730000,0.000000,0.075000,2,0.000000,0.000000
1,4,3,0,0.082000,3.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,3,15,0.082000,3.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,3,30,0.082000,3.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,3,45,0.082000,3.720000,0.000000,0.075000,2,0.000000,0.000000
1,4,4,0,0.082000,3.620000,0.000000,0.075000,2,0.000000,0.000000
1,4,4,15,0.082000,3.620000,0.000000,0.075000,2,0.000000,0.000000
1,4,4,30,0.082000,3.620000,0.000000,0.075000,2,0.000000,0.000000
1,4,4,45,0.082000,3.620000,0.000000,0.075000,2,0.000000,0.000000
1,4,5,0,0.082000,3.420000,0.000000,0.075000,2,0.000000,0.000000
1,4,5,15,0.082000,3.420000,0.000000,0.075000,2,0.000000,0.000000
1,4,5,30,0.082000,3.420000,0.000000,0.075000,2,0.000000,0.000000
1,4,5,45,0.082000,3.420000,0.000000,0.075000,2,0.000000,0.000000
1,4,6,0,0.082000,3.200000,0.000000,0.064275,2,0.000000,0.000000
1,4,6,15,0.082000,3.200000,0.000000,0.064275,2,0.000000,0.000000
1,4,6,30,0.082000,3.200000,0.000000,0.064275,2,0.000000,0.000000
1,4,6,45,0.082000,3.200000,0.000000,0.064275,2,0.000000,0.000000
1,4,7,0,0.082000,2.890000,0.000000,0.178575,2,0.000000,0.000000
1,4,7,15,0.082000,2.890000,0.000000,0.178575,2,0.000000,0.000000
1,4,7,30,0.082000,2.890000,0.000000,0.178575,2,0.000000,0.000000
1,4,7,45,0.082000,2.890000,0.000000,0.178575,2,0.000000,0.000000
1,4,8,0,0.082000,2.440000,0.000000,0.142850,2,0.000000,0.000000
1,4,8,15,0.082000,2.440000,0.000000,0.142850,2,0.000000,0.000000
1,4,8,30,0.082000,2.440000,0.000000,0.142850,2,0.000000,0.000000
1,4,8,45,0.082000,2.440000,0.000000,0.142850,2,0.000000,0.000000
1,4,9,0,0.082000,2.080000,0.000000,0.107150,2,0.000000,0.000000
1,4,9,15,0.082000,2.080000,0.000000,0.107150,2,0.000000,0.000000
1,4,9,30,0.082000,2.080000,0.000000,0.107150,2,0.000000,0.000000
1,4,9,45,0.082000,2.080000,0.000000,0.107150,2,0.000000,0.000000
1,4,10,0,0.082000,1.820000,0.000000,0.071425,2,0.000000,0.000000
1,4,10,15,0.082000,1.820000,0.000000,0.071425,2,0.000000,0.000000
