Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],HVAC Mode [Off/Cooling/Heating]
6,21,2,1,26.0,0,50.0000274268873,15.4934532000479,5.02,31.0619171796545,0,0.0,143.834813409947,26,1
6,22,2,1,25.9961919466159,0,50.0167971121848,8.26047660002397,4.89,19.0964660430452,0,0.0,100.684369386963,26,1
6,23,2,1,25.7420376946301,0,50.2024920304029,3.42752123270479,1.65,11.7299300370299,0,0.0,57.5339253639789,26,1
6,24,2,1,25.3123098935078,0,50.3571564009544,3.42752123270479,0.0,6.97803618786963,0,0.0,14.3834813409947,26,1
7,1,3,1,25.6219433703373,0,48.7616412534737,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,3,1,25.666511164701,0,47.9785540638361,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,3,1,25.5133059253744,0,47.9541321016715,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,3,1,25.6547487175677,0,48.5188514865759,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,3,1,24.6279020470712,0,50.1744829872124,10.671468800032,0.0,18.5844107076872,0,0.0,14.3834813409947,26,1
7,6,3,1,24.5444586361113,0,50.0405267423083,11.4751328667013,0.0,14.5376961563888,0,9.65958,28.7669626819894,26,1
7,7,3,1,25.0445336885344,0,49.8973179570492,13.0824610000399,1.79,22.8063849187914,0,82.4192,115.067850727957,26,1
7,8,3,1,25.9174565424553,0,49.9683866074734,15.4934532000479,1.62,27.4445725580719,0,234.497,115.067850727957,26,1
7,9,3,1,25.9999998994945,0,49.9999983664734,17.9044454000559,1.75,33.4116506608818,0,408.643,115.067850727957,26,1
7,10,3,1,25.9999999999999,0,49.9999999642093,21.9227657334026,1.33,30.9934278617787,0,547.536,57.5339253639789,26,1
7,11,3,1,25.9999999999999,0,49.9994749978272,24.3337579334106,8.88,42.1487865131267,0,640.246,143.834813409947,26,1
7,12,3,1,26.0,0,49.9999726747424,22.7264298000719,7.23,48.5175162715593,0,697.672,230.135701455915,26,1
7,13,3,1,25.9999999999998,0,49.9912807538008,21.1191016667332,12.36,43.6291504067075,0,703.651,201.368738773926,26,1
7,14,3,1,26.0,0,49.9974135108359,19.5117735333946,10.27,34.0837435844929,0,654.065,115.067850727957,26,1
7,15,3,1,25.9999999999999,0,49.9993333797926,19.5117735333946,3.01,30.981209123259,0,563.855,57.5339253639789,26,1
7,16,3,1,25.9999999999999,0,49.9990975694598,21.9227657334026,3.28,34.2963272449691,0,431.074,71.9174067049736,26,1
7,17,3,1,25.9999999999999,0,49.9999739318331,21.9227657334026,2.9,41.9909879666063,0,262.366,143.834813409947,26,1
7,18,3,1,26.0,0,49.9999998983255,20.3154376000639,1.95,49.8477403674435,0,92.8766,230.135701455915,26,1
7,19,3,1,26.0,0,50.0004413411961,18.7081094667252,1.37,47.9771036236925,0,21.4032,230.135701455915,26,1
7,20,3,1,25.9999999999999,0,50.0012464144521,17.1007813333866,4.77,45.2129734047199,0,0.0,230.135701455915,26,1
7,21,3,1,26.0,0,50.0001078126166,15.4934532000479,4.84,32.4521677514054,0,0.0,143.834813409947,26,1
7,22,3,1,26.0,0,50.0054760976925,8.26047660002397,5.73,20.2224390033689,0,0.0,100.684369386963,26,1
7,23,3,1,25.9999999999999,0,50.0013440576494,3.42752123270479,0.0,10.5784332832412,0,0.0,57.5339253639789,26,1
7,24,3,1,25.9579970251453,0,50.1803580296935,3.42752123270479,0.0,6.566104414757,0,0.0,14.3834813409947,26,1
7,1,4,1,26.1184517500016,0,50.2498170903049,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,4,1,26.0714803071,0,51.9947211467532,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,4,1,25.8659982870608,0,53.8855575702804,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,4,1,25.9937144294264,0,55.175319383453,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,4,1,25.1954918830849,0,50.1105788345943,10.671468800032,0.0,19.675744667301,0,0.0,14.3834813409947,26,1
7,6,4,1,25.3845867051384,0,49.8048007855994,11.4751328667013,0.0,11.9067920506608,0,8.86117,28.7669626819894,26,1
7,7,4,1,25.8551600594741,0,49.9290359405575,13.0824610000399,1.89,23.3049472130304,0,82.2318,115.067850727957,26,1
7,8,4,1,25.999688340829,0,49.9976806651568,15.4934532000479,1.67,30.0909103177223,0,229.287,115.067850727957,26,1
7,9,4,1,25.9999999999962,0,49.9999998533283,17.9044454000559,1.81,34.4865748501521,0,398.978,115.067850727957,26,1
7,10,4,1,26.0,0,49.9999999943115,21.9227657334026,1.18,31.071556372036,0,529.924,57.5339253639789,26,1
7,11,4,1,25.9999999999999,0,49.9990148352291,24.3337579334106,9.59,42.6607303351829,0,619.645,143.834813409947,26,1
7,12,4,1,25.9999999999999,0,49.9958903962859,22.7264298000719,7.0,47.8253774068841,0,665.011,230.135701455915,26,1
7,13,4,1,25.9999999999999,0,49.9988226022973,21.1191016667332,11.9,45.9583429037279,0,662.003,201.368738773926,26,1
7,14,4,1,25.9999999999999,0,49.9972028826387,19.5117735333946,10.38,36.0183438647077,0,617.257,115.067850727957,26,1
7,15,4,1,25.9999999999999,0,49.9969174001492,19.5117735333946,2.73,29.9625776828402,0,541.988,57.5339253639789,26,1
7,16,4,1,26.0,0,49.9999982798671,21.9227657334026,3.07,35.6675600088825,0,417.832,71.9174067049736,26,1
7,17,4,1,26.0,0,49.9987996126967,21.9227657334026,2.73,42.0498476841881,0,254.665,143.834813409947,26,1
7,18,4,1,26.0,0,49.9987519355228,20.3154376000639,2.2,48.4712072308738,0,86.6435,230.135701455915,26,1
7,19,4,1,25.9999999999999,0,50.0023294017849,18.7081094667252,1.23,47.168217663294,0,17.424,230.135701455915,26,1
7,20,4,1,25.9999999999999,0,50.0012425154459,17.1007813333866,5.45,44.9479232724418,0,0.0,230.135701455915,26,1
7,21,4,1,25.9999999999999,0,50.0000311894948,15.4934532000479,5.71,33.8463484571138,0,0.0,143.834813409947,26,1
7,22,4,1,26.0,0,50.0028618199147,8.26047660002397,5.29,21.7859927944377,0,0.0,100.684369386963,26,1
7,23,4,1,26.0,0,50.0001413413116,3.42752123270479,0.0,12.0835541196321,0,0.0,57.5339253639789,26,1
7,24,4,1,26.0521401037902,0,50.0540237501348,3.42752123270479,0.0,5.90941970712029,0,0.0,14.3834813409947,26,1
7,1,5,1,26.1982860141424,0,49.9887029941356,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,5,1,26.1610457421229,0,50.8214256843531,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,5,1,25.9776340127841,0,52.1691120288663,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,5,1,26.1226447156997,0,53.5259241357405,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,5,1,25.6204276501203,0,50.2175166780777,10.671468800032,0.0,16.2978823915529,0,0.0,14.3834813409947,26,1
7,6,5,1,25.6492542047584,0,50.0625841657041,11.4751328667013,1.91,12.6731182237684,0,0.0,28.7669626819894,26,1
7,7,5,1,25.9255426830031,0,49.9175215008609,13.0824610000399,1.93,22.9389206044227,0,44.313,115.067850727957,26,1
7,8,5,1,25.9999993609327,0,50.0002170898791,15.4934532000479,4.68,31.0208193038637,0,97.7958,115.067850727957,26,1
7,9,5,1,26.0,0,49.9998022190204,17.9044454000559,1.73,34.871916283814,0,161.006,115.067850727957,26,1
7,10,5,1,26.0,0,49.9999978782611,21.9227657334026,1.21,32.1754036078939,0,217.269,57.5339253639789,26,1
7,11,5,1,26.0,0,50.0000001826248,24.3337579334106,7.86,42.7205627383403,0,204.113,143.834813409947,26,1
7,12,5,1,26.0,0,49.9983209656904,22.7264298000719,3.66,50.904127771494,0,367.726,230.135701455915,26,1
7,13,5,1,25.9999999999999,0,49.9970420085478,21.1191016667332,11.98,45.1205306272009,0,333.769,201.368738773926,26,1
7,14,5,1,25.9999999999999,0,49.9997224796899,19.5117735333946,10.09,34.8628388641868,0,374.442,115.067850727957,26,1
7,15,5,1,25.9999999999999,0,49.9981167694651,19.5117735333946,2.59,30.1495519222379,0,290.498,57.5339253639789,26,1
7,16,5,1,25.9999999999999,0,49.9980657715903,21.9227657334026,4.2,33.6577295114607,0,215.648,71.9174067049736,26,1
7,17,5,1,26.0,0,50.0002467729451,21.9227657334026,3.31,44.0096936144562,0,141.89,143.834813409947,26,1
7,18,5,1,26.0,0,50.0001699846151,20.3154376000639,2.37,51.4840297168617,0,60.3361,230.135701455915,26,1
7,19,5,1,25.9999999999999,0,50.0000004909707,18.7081094667252,1.4,47.9792687467688,0,14.6557,230.135701455915,26,1
7,20,5,1,25.9999999999999,0,50.0034909236839,17.1007813333866,5.79,40.8768879330119,0,0.0,230.135701455915,26,1
7,21,5,1,25.9999999999999,0,50.0020490011207,15.4934532000479,5.33,32.2502813983806,0,0.0,143.834813409947,26,1
7,22,5,1,25.8260126629286,0,50.0694136344354,8.26047660002397,4.82,23.0155765885376,0,0.0,100.684369386963,26,1
7,23,5,1,25.1471535688434,0,50.0253718925624,3.42752123270479,1.95,15.1397768372935,0,0.0,57.5339253639789,26,1
7,24,5,1,25.0046952256071,0,50.1646814645191,3.42752123270479,0.0,8.11167063581335,0,0.0,14.3834813409947,26,1
7,1,6,1,25.5257777406149,0,49.2105112070919,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,6,1,25.6700371109902,0,50.4669777793221,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,6,1,25.5434103739936,0,52.7249064675837,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,6,1,25.6175507407233,0,55.137407816597,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,6,1,23.9438041761139,0,50.2482116770326,10.671468800032,0.0,25.6869698812094,0,0.0,14.3834813409947,26,1
7,6,6,1,24.008704576122,0,49.8847762123081,11.4751328667013,0.0,15.0594671286869,0,0.314656,28.7669626819894,26,1
7,7,6,1,24.5445552120334,0,49.8907040817084,13.0824610000399,1.68,24.1545084362524,0,62.0422,115.067850727957,26,1
7,8,6,1,25.580725570947,0,49.9484494253735,15.4934532000479,1.66,27.957484250095,0,111.324,115.067850727957,26,1
7,9,6,1,25.9926806070198,0,49.9923158818433,17.9044454000559,1.64,32.4047401095603,0,198.543,115.067850727957,26,1
7,10,6,1,25.9999999986806,0,49.9999999166314,21.9227657334026,1.32,28.3662788510067,0,302.968,57.5339253639789,26,1
7,11,6,1,25.9999999999999,0,49.9999998083619,24.3337579334106,10.03,40.7240749065382,0,434.312,143.834813409947,26,1
7,12,6,1,26.0,0,49.99823416185,22.7264298000719,7.49,48.7378370482185,0,265.274,230.135701455915,26,1
7,13,6,1,25.9999999999999,0,49.9996935017213,21.1191016667332,11.83,43.4250606516507,0,230.509,201.368738773926,26,1
7,14,6,1,26.0,0,49.9948605363973,19.5117735333946,12.02,33.8175837472266,0,284.862,115.067850727957,26,1
7,15,6,1,25.9999999999999,0,50.0003791669384,19.5117735333946,3.35,30.2471877262527,0,249.888,57.5339253639789,26,1
7,16,6,1,25.9999999999999,0,50.0000004818666,21.9227657334026,3.45,33.3698540085192,0,185.069,71.9174067049736,26,1
7,17,6,1,25.9847272736182,0,50.0021279089196,21.9227657334026,2.77,40.6852380399567,0,130.772,143.834813409947,26,1
7,18,6,1,25.5861261865611,0,50.0482907572287,20.3154376000639,2.18,49.884323828823,0,44.8062,230.135701455915,26,1
7,19,6,1,25.5396888646448,0,49.8219656201276,18.7081094667252,1.48,42.2637710575338,0,20.263,230.135701455915,26,1
7,20,6,1,25.7056271205704,0,50.0125787770135,17.1007813333866,6.28,40.3460445686507,0,0.0,230.135701455915,26,1
7,21,6,1,25.6295791381117,0,50.1746605443953,15.4934532000479,6.61,31.3585520462958,0,0.0,143.834813409947,26,1
7,22,6,1,24.911243761373,0,50.457638517138,8.26047660002397,6.77,25.5529759946501,0,0.0,100.684369386963,26,1
7,23,6,1,24.189463691327,0,50.3508008306026,3.42752123270479,0.0,17.4650001700838,0,0.0,57.5339253639789,26,1
7,24,6,1,23.9783959754482,0,50.2494636076832,3.42752123270479,0.0,11.1075446424349,0,0.0,14.3834813409947,26,1
7,1,7,1,24.9389551865297,0,48.3916629957267,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,7,1,25.2353394637796,0,50.0615159900288,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,7,1,25.0874547686672,0,52.9262667994977,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,7,1,25.2691420963007,0,55.6872543023601,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,7,1,23.896121958814,0,50.2067741813972,10.671468800032,0.0,22.7514751688826,0,0.0,0.0,26,1
7,6,7,1,23.6744582906999,0,50.1363009451314,11.4751328667013,1.77,15.1904466508901,0,14.1048,14.3834813409947,26,1
7,7,7,1,23.3550254221958,0,49.9916013597077,13.0824610000399,1.72,30.2843052140979,0,77.717,143.834813409947,26,1
7,8,7,1,24.8672750429856,0,49.9368421160571,15.4934532000479,4.37,26.796129863675,0,137.626,143.834813409947,26,1
7,9,7,1,25.7989744222783,0,49.9807332336032,17.9044454000559,1.51,30.8420196243942,0,326.823,115.067850727957,26,1
7,10,7,1,25.9992814953743,0,49.9948955007666,21.9227657334026,1.14,28.8286203640314,0,242.371,57.5339253639789,26,1
7,11,7,1,25.9999999954057,0,49.9993261999673,24.3337579334106,8.53,38.5861287353623,0,353.038,129.451332068952,26,1
7,12,7,1,25.9999999999999,0,49.9999967213519,22.7264298000719,4.02,40.949277210413,0,526.062,143.834813409947,26,1
7,13,7,1,26.0,0,49.9976026793981,21.1191016667332,11.51,38.8120748935945,0,275.397,143.834813409947,26,1
7,14,7,1,25.9999999999999,0,49.9978695339643,19.5117735333946,11.24,32.9602383464273,0,265.92,100.684369386963,26,1
7,15,7,1,25.9999999999999,0,49.9999723126235,19.5117735333946,3.03,32.3793359899621,0,361.413,86.3008880459683,26,1
7,16,7,1,26.0,0,49.9999999261228,21.9227657334026,4.31,35.0913107524363,0,453.809,86.3008880459683,26,1
7,17,7,1,26.0,0,49.9999998845082,21.9227657334026,2.92,37.0733279778355,0,231.949,86.3008880459683,26,1
7,18,7,1,25.9999999999999,0,49.9992430525153,20.3154376000639,2.18,44.6396338284133,0,100.305,201.368738773926,26,1
7,19,7,1,26.0,0,50.0019047002671,18.7081094667252,1.21,46.8723799974236,0,22.22,258.902664137905,26,1
7,20,7,1,25.9999999999999,0,50.0000626342896,17.1007813333866,5.56,40.5521712449302,0,0.0,201.368738773926,26,1
7,21,7,1,25.9999999999999,0,50.0000002496508,15.4934532000479,6.34,36.9206771388109,0,0.0,186.985257432931,26,1
7,22,7,1,25.9545890106954,0,50.0362370055983,8.26047660002397,6.76,27.094690441491,0,0.0,158.218294750942,26,1
7,23,7,1,25.4174233543458,0,50.181864120852,3.42752123270479,2.14,19.8148511513393,0,0.0,100.684369386963,26,1
7,24,7,1,24.9723627799097,0,50.1219285768774,3.42752123270479,0.0,9.71998310937904,0,0.0,14.3834813409947,26,1
7,1,1,1,25.5755943951255,0,49.1008218298471,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,1,1,25.7146929226461,0,50.8055030568629,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,1,1,25.5056666155811,0,53.6013216383636,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,1,1,25.5800305463663,0,56.2953251971454,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,1,1,24.3986510448536,0,50.2687647895197,10.6275849308192,0.0,22.5591890733062,0,0.0,0.0,26,1
7,6,1,1,24.2044233238836,0,50.0572146653718,11.4751328667013,2.21,14.3416575937798,0,2.63298,14.3834813409947,26,1
7,7,1,1,24.4218851919278,0,49.9300756845986,13.0824610000399,1.99,26.3960701168215,0,9.63156,143.834813409947,26,1
7,8,1,1,25.7070987557617,0,49.9476261400742,15.4934532000479,3.78,26.1988443811101,0,82.8347,143.834813409947,26,1
7,9,1,1,25.9998312373628,0,49.9987850855226,17.9044454000559,1.68,22.456823620722,0,157.238,57.5339253639789,26,1
7,10,1,1,25.999999999996,0,50.0003094879118,21.9227657334026,1.3,30.3113425020946,0,214.727,57.5339253639789,26,1
7,11,1,1,25.9999999999999,0,50.0000045985126,24.3337579334106,8.62,36.6746928979099,0,358.636,86.3008880459683,26,1
7,12,1,1,26.0,0,49.9992642991529,22.7264298000719,3.42,40.624950035362,0,373.602,143.834813409947,26,1
7,13,1,1,25.9999999999999,0,49.9980961809491,21.1191016667332,10.53,38.986951773644,0,537.151,143.834813409947,26,1
7,14,1,1,26.0,0,49.9995335796444,19.5117735333946,10.88,31.1913239850886,0,415.218,86.3008880459683,26,1
7,15,1,1,26.0,0,49.9947047233834,19.5117735333946,2.52,28.2473169697374,0,421.128,57.5339253639789,26,1
7,16,1,1,26.0,0,49.9967144510305,21.9227657334026,3.58,32.1470976332083,0,460.43,71.9174067049736,26,1
7,17,1,1,25.9999999999999,0,49.9999945133988,21.9227657334026,2.53,38.8335512145837,0,326.988,100.684369386963,26,1
7,18,1,1,26.0,0,49.9996697258914,20.3154376000639,2.06,43.6413132111699,0,101.971,158.218294750942,26,1
7,19,1,1,26.0,0,49.9999918230377,18.7081094667252,1.34,42.4590046031442,0,24.1887,186.985257432931,26,1
7,20,1,1,26.0,0,50.0005276397386,17.1007813333866,5.2,40.1876125905112,0,0.0,201.368738773926,26,1
7,21,1,1,25.9999999999999,0,50.000007906758,15.4934532000479,5.14,27.7658138858457,0,0.0,100.684369386963,26,1
7,22,1,1,25.9999999999999,0,50.0028936073549,8.26047660002397,4.85,16.3035243355981,0,0.0,57.5339253639789,26,1
7,23,1,1,25.9923398727617,0,50.0277104822518,3.43849220000799,1.74,10.4269727417819,0,0.0,57.5339253639789,26,1
7,24,1,1,25.6984826912893,0,50.4675191413687,3.42752123270479,0.0,8.08853138325679,0,0.0,14.3834813409947,26,1
7,1,2,1,25.9278428432081,0,49.8329180249712,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,2,1,25.9381858147815,0,51.3579859306174,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,2,1,25.7571572528067,0,53.6299825707308,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,2,1,25.8518089994775,0,55.7648038317446,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,2,1,24.6584731219933,0,50.2713535707272,10.671468800032,0.0,23.1423426067505,0,0.0,14.3834813409947,26,1
7,6,2,1,24.9224975648006,0,49.8424661809494,11.4751328667013,1.87,12.6317273206802,0,8.08583,28.7669626819894,26,1
7,7,2,1,25.6338957522082,0,49.9489945300129,13.0824610000399,1.97,23.0224056048693,0,83.0178,115.067850727957,26,1
7,8,2,1,25.9521951589879,0,49.9755955864531,15.4934532000479,3.97,27.3939145876141,0,204.469,115.067850727957,26,1
7,9,2,1,25.9999998859163,0,49.9999997559924,17.9044454000559,1.68,32.7328464088813,0,312.744,115.067850727957,26,1
7,10,2,1,25.9999999999999,0,49.9999999225213,21.9227657334026,1.2,32.193894000937,0,396.605,57.5339253639789,26,1
7,11,2,1,26.0,0,49.9995725796032,24.3337579334106,7.78,42.5801795711032,0,526.465,143.834813409947,26,1
7,12,2,1,25.9999999999999,0,49.9999838555184,22.7264298000719,3.93,48.2565875769871,0,565.405,230.135701455915,26,1
7,13,2,1,26.0,0,49.9975779912863,21.1191016667332,11.84,43.7787531626254,0,458.425,201.368738773926,26,1
7,14,2,1,25.9999999999999,0,49.9960232361533,19.5117735333946,10.99,34.2320947382822,0,426.783,115.067850727957,26,1
7,15,2,1,25.9999999999999,0,49.9997444660938,19.5117735333946,2.62,29.214311444792,0,514.713,57.5339253639789,26,1
7,16,2,1,26.0,0,49.9993860413609,21.9227657334026,3.44,34.2380916980781,0,373.005,71.9174067049736,26,1
7,17,2,1,25.9999999999999,0,49.9999853831449,21.9227657334026,2.43,41.7283961482546,0,276.486,143.834813409947,26,1
7,18,2,1,25.9999999999999,0,49.9993532350133,20.3154376000639,1.69,48.4402018954356,0,86.8918,230.135701455915,26,1
7,19,2,1,26.0,0,50.0006370401541,18.7081094667252,1.06,46.4480334024757,0,16.0105,230.135701455915,26,1
7,20,2,1,25.9999999999999,0,50.0000095738377,17.1007813333866,4.23,43.5542359609543,0,0.0,230.135701455915,26,1
7,21,2,1,25.9999999999999,0,50.0020253421785,15.4934532000479,5.41,33.3355056693486,0,0.0,143.834813409947,26,1
7,22,2,1,26.0,0,50.0007602695386,8.26047660002397,5.51,20.8517731530654,0,0.0,100.684369386963,26,1
7,23,2,1,26.0,0,50.0000482981851,3.42752123270479,2.02,10.9743932859618,0,0.0,57.5339253639789,26,1
7,24,2,1,26.4123713411942,0,50.0860900834516,3.42752123270479,0.0,6.72612864119814,0,0.0,14.3834813409947,26,1
7,1,3,1,26.3298911283038,0,50.1841115897898,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,3,1,26.2205311813194,0,51.1088185662279,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,3,1,25.9923899687384,0,52.7494654348751,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,3,1,26.0886154181301,0,54.2044320193348,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,3,1,25.4878228759776,0,50.0719530646116,10.671468800032,0.0,17.1473149207676,0,0.0,14.3834813409947,26,1
7,6,3,1,25.7531711141309,0,49.8230465657764,11.4751328667013,0.0,11.3388125392396,0,4.19416,28.7669626819894,26,1
7,7,3,1,25.9707680491943,0,49.9390736569783,13.0824610000399,2.17,22.671853122447,0,78.2765,115.067850727957,26,1
7,8,3,1,25.9999962584401,0,50.0007570610443,15.4934532000479,2.25,27.7600999431532,0,207.589,115.067850727957,26,1
7,9,3,1,25.9999999999495,0,50.0000261367985,17.9044454000559,2.18,31.2737504075096,0,323.221,115.067850727957,26,1
7,10,3,1,25.9999999999999,0,50.0000001397903,21.9227657334026,1.54,30.009856300494,0,428.374,57.5339253639789,26,1
7,11,3,1,25.9999999999999,0,50.0000000579364,24.3337579334106,10.13,41.2409274157022,0,479.408,143.834813409947,26,1
7,12,3,1,25.9999999999999,0,49.9999998679298,22.7264298000719,8.74,49.7810505302344,0,630.879,230.135701455915,26,1
7,13,3,1,25.9999999999999,0,49.9974464726963,21.1191016667332,14.25,45.2362648072009,0,690.425,201.368738773926,26,1
7,14,3,1,25.9999999999999,0,49.9992033269838,19.5117735333946,12.16,34.3159397149867,0,573.424,115.067850727957,26,1
7,15,3,1,25.9999999999999,0,49.9959731777622,19.5117735333946,3.49,28.6008742905836,0,420.454,57.5339253639789,26,1
7,16,3,1,26.0,0,49.9999334497833,21.9227657334026,3.09,34.4230682601325,0,294.701,71.9174067049736,26,1
7,17,3,1,26.0,0,50.0000001429256,21.9227657334026,2.92,41.6876706433739,0,208.198,143.834813409947,26,1
7,18,3,1,25.5661317456894,0,50.1059013455821,20.3154376000639,2.09,53.1375177438702,0,91.7286,230.135701455915,26,1
7,19,3,1,25.0441770960078,0,49.5930240171924,18.7081094667252,1.29,44.0111009835421,0,16.0572,230.135701455915,26,1
7,20,3,1,25.4354971083793,0,50.0127215855836,17.1007813333866,4.57,40.8145977840913,0,0.0,230.135701455915,26,1
7,21,3,1,25.0763253793623,0,50.5811907410871,15.4934532000479,4.5,33.7068011086946,0,0.0,143.834813409947,26,1
7,22,3,1,24.274845754271,0,50.3848631851013,8.26047660002397,5.16,26.2968437057182,0,0.0,100.684369386963,26,1
7,23,3,1,23.5933785081527,0,50.4089614951236,3.42752123270479,0.0,18.3931695652078,0,0.0,57.5339253639789,26,1
7,24,3,1,23.5093117869167,0,50.0486002879561,3.42752123270479,0.0,11.1291251337651,0,0.0,14.3834813409947,26,1
7,1,4,1,24.5908728488533,0,47.948011283849,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,4,1,24.9131225712066,0,48.9053164948476,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,4,1,24.8240515877013,0,50.6270122211417,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,4,1,25.000325895944,0,52.199829580637,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,4,1,23.6198058525093,0,50.125304361779,10.671468800032,0.0,21.0557953165232,0,0.0,14.3834813409947,26,1
7,6,4,1,23.4200362413472,0,50.1042980728001,11.4751328667013,0.0,16.7264255201698,0,6.47075,28.7669626819894,26,1
7,7,4,1,23.3518427659729,0,49.9796866128565,13.0824610000399,2.01,28.7049712440529,0,63.7438,115.067850727957,26,1
7,8,4,1,24.5161726981597,0,49.9332129558859,15.4934532000479,2.18,28.6271864500085,0,226.142,115.067850727957,26,1
7,9,4,1,25.5431359174854,0,49.9773766846972,17.9044454000559,2.24,31.7625577489328,0,393.806,115.067850727957,26,1
7,10,4,1,25.9434107707338,0,49.9815008072508,21.9227657334026,1.44,28.8132559647442,0,527.04,57.5339253639789,26,1
7,11,4,1,25.9999995601509,0,49.9990270948625,24.3337579334106,10.36,38.9894701380266,0,621.378,143.834813409947,26,1
7,12,4,1,25.9999999999872,0,49.9973161002995,22.7264298000719,7.94,45.7124877836904,0,664.54,230.135701455915,26,1
7,13,4,1,25.9999999999999,0,49.9998358739475,21.1191016667332,13.5,43.0187752057204,0,660.161,201.368738773926,26,1
7,14,4,1,26.0,0,49.9943126191262,19.5117735333946,11.49,32.7985944064393,0,621.716,115.067850727957,26,1
7,15,4,1,25.9999999999999,0,49.9934980813599,19.5117735333946,3.41,27.6621833425806,0,530.893,57.5339253639789,26,1
7,16,4,1,25.9999999999999,0,49.9976739816787,21.9227657334026,3.18,32.223537212172,0,400.928,71.9174067049736,26,1
7,17,4,1,26.0,0,49.9998587948789,21.9227657334026,2.73,40.6253537076923,0,248.258,143.834813409947,26,1
7,18,4,1,25.9999999999999,0,49.9996340139947,20.3154376000639,1.82,51.3978799385539,0,91.0407,230.135701455915,26,1
7,19,4,1,26.0,0,49.999998730771,18.7081094667252,1.3,49.6159462213631,0,15.8125,230.135701455915,26,1
7,20,4,1,25.9999999999999,0,49.9999998955923,17.1007813333866,5.37,44.9450279408449,0,0.0,230.135701455915,26,1
7,21,4,1,26.0,0,50.0015013766877,15.4934532000479,5.4,32.8411525679124,0,0.0,143.834813409947,26,1
7,22,4,1,25.9999999999999,0,50.000102818543,8.26047660002397,6.02,21.5882494903806,0,0.0,100.684369386963,26,1
7,23,4,1,25.9552331861217,0,50.0185940427107,3.42752123270479,0.0,11.367595453232,0,0.0,57.5339253639789,26,1
7,24,4,1,25.6872978832843,0,50.4426695815863,3.42752123270479,0.0,7.867897295051,0,0.0,14.3834813409947,26,1
7,1,5,1,25.9198537392215,0,49.7872927321983,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,2,5,1,25.9217378793029,0,50.8220801570015,3.42752123270479,0.0,0.0,0,0.0,0.0,30,0
7,3,5,1,25.7215706880899,0,52.5531943050847,2.62751415513652,0.0,0.0,0,0.0,0.0,30,0
7,4,5,1,25.8163368906581,0,54.3589427983746,5.02753538784131,0.0,0.0,0,0.0,0.0,30,0
7,5,5,1,24.7222238956759,0,50.1400016567577,10.671468800032,0.0,21.228421922584,0,0.0,14.3834813409947,26,1
7,6,5,1,24.7680976733299,0,49.9433717456905,11.4751328667013,2.25,14.3209232682537,0,6.50575,28.7669626819894,26,1
