Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],Cooling Device Load Schedule [On/Off],Heating Device Load Schedule [On/Off]
6,22,6,1,26.4285130196789,0,46.8327100973785,2.36211922079294,0.350605857589022,0.0,0,0.0,0.0,30,1,0
6,23,6,1,26.1847835447452,0,46.3812519861003,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,24,6,1,25.9665931116077,0,45.96269279914,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,1,7,1,25.7535852264666,0,45.7305273004605,1.77158941559471,0.350767247433284,0.0,0,0.0,0.0,30,1,0
6,2,7,1,25.5540117773888,0,45.6766415086096,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,3,7,1,25.353540064739,0,45.71048498953,1.77158941559471,0.350690032089722,0.0,0,0.0,0.0,30,1,0
6,4,7,1,25.132492142866,0,45.6576110611296,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,5,7,1,24.9019468304951,0,45.4354613261116,1.77158941559471,0.350696773405597,0.0,0,0.0,0.0,28,1,0
6,6,7,1,24.8212730582804,0,49.7191268843495,1.77158941559471,0.0,3.24724105602145,0,11821.0,0.0,26,1,0
6,7,7,1,25.0629268860928,0,49.7987320451688,3.5802958628003,0.739650561490009,1.63029262492395,0,86684.29999999999,37.0417067657032,26,1,0
6,8,7,1,25.6680520320163,0,49.8487411063218,5.96715977133384,0.74772097481602,15.231934932977,0,217833.0,74.0834135314063,26,1,0
6,9,7,1,25.9999707712998,0,49.9993859953687,9.54745563413415,1.13089976368113,27.6929543774738,0,371624.0,185.208533828515,26,1,0
6,10,7,1,25.9999999999999,0,49.9999926183335,10.7408875884009,1.18006548739922,42.3826857195251,0,527025.0,222.250240594219,26,1,0
6,11,7,1,25.9999999999999,0,50.0000003143524,10.7408875884009,2.03752822826763,57.4572951307365,0,670180.0,296.333654125625,26,1,0
6,12,7,1,25.9999999999999,0,49.999251633488,10.7408875884009,1.65485984587457,61.0796462302968,0,436074.0,296.333654125625,26,1,0
6,13,7,1,25.9999999999999,0,49.9988673953306,10.7408875884009,2.07507090190411,64.2151107875082,0,431257.0,296.333654125625,26,1,0
6,14,7,1,25.9999999999999,0,49.9999730692759,10.7408875884009,1.60595694686971,66.4078945721331,0,401495.0,296.333654125625,26,1,0
6,15,7,1,26.0,0,49.9999998367922,10.7408875884009,1.60143678888618,63.9746597877333,0,350755.0,296.333654125625,26,1,0
6,16,7,1,26.0,0,50.0002674419042,10.7408875884009,1.59651795706014,60.4752648173422,0,267462.0,296.333654125625,26,1,0
6,17,7,1,25.9999999999999,0,50.000001520617,10.7408875884009,1.59214027799986,50.4254085291571,0,182693.0,222.250240594219,26,1,0
6,18,7,1,25.9999999999999,0,50.0000002221428,8.35402367986738,1.1869060019229,27.5226219199387,0,78018.5,74.0834135314063,26,1,0
6,19,7,1,26.0,0,50.0003860056847,5.96715977133384,1.30588100321311,20.1308311081005,0,19597.100000000002,74.0834135314063,26,1,0
6,20,7,1,26.0,0,50.0000003148861,5.96715977133384,0.994241609309748,15.9056497594279,0,0.0,74.0834135314063,26,1,0
6,21,7,1,25.9941284417399,0,50.0128005667425,3.5802958628003,0.743569904210686,6.70244111584425,0,0.0,37.0417067657032,26,1,0
6,22,7,1,25.8650511111702,0,50.0184323134594,1.77158941559471,0.350672370095869,0.0,0,0.0,0.0,30,1,0
6,23,7,1,25.6114407608955,0,50.0983333905837,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,24,7,1,25.3798429155525,0,50.0774342551669,1.77158941559471,0.350601826161082,0.0,0,0.0,0.0,30,1,0
6,1,1,1,25.2163293948531,0,49.8919688671703,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,2,1,1,25.1030636351436,0,49.6373139431271,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,3,1,1,25.0074295973789,0,49.4025025261436,1.77158941559471,0.350666106599285,0.0,0,0.0,0.0,30,1,0
6,4,1,1,24.8567058452221,0,49.3645186061247,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,5,1,1,24.6756003331979,0,49.4881264879934,1.77158941559471,0.350707391210658,0.0,0,0.0,0.0,30,1,0
6,6,1,1,24.5632317448366,0,49.5207056342219,1.77158941559471,0.0,0.0,0,4850.23,0.0,30,1,0
6,7,1,1,24.6510589730528,0,48.9971760308682,1.77158941559471,0.0,0.0,0,63255.299999999996,0.0,28,1,0
6,8,1,1,24.8922563958421,0,49.8432981077155,1.77158941559471,0.35077638465724,9.12590713856177,0,112188.0,0.0,26,1,0
6,9,1,1,25.46473944746,0,49.6714084198502,3.5802958628003,0.36383555101129,1.11177616439388,0,198911.0,37.0417067657032,26,1,0
6,10,1,1,25.9793981882248,0,49.8559436441789,7.16059172560061,1.13707783621302,11.1577703702501,0,368311.0,74.0834135314063,26,1,0
6,11,1,1,25.9999999999992,0,49.9999996670741,7.16059172560061,1.14346315963549,19.3606310829878,0,437475.0,74.0834135314063,26,1,0
6,12,1,1,25.9999999999999,0,49.999366426173,9.54745563413415,1.15976270303894,35.4477828927232,0,437551.0,148.166827062812,26,1,0
6,13,1,1,25.9999999999999,0,49.9992525124207,9.54745563413415,1.15948692653349,39.8399285077096,0,295001.0,148.166827062812,26,1,0
6,14,1,1,25.9999999999999,0,49.9999881233254,9.54745563413415,1.15306153037208,39.2227969396787,0,297511.0,148.166827062812,26,1,0
6,15,1,1,26.0,0,49.9993187050329,9.54745563413415,1.15637329762002,37.2974583505966,0,214597.0,148.166827062812,26,1,0
6,16,1,1,25.9999999999999,0,49.9999899780783,9.54745563413415,1.30484551197095,36.6307042530338,0,34034.5,148.166827062812,26,1,0
6,17,1,1,25.9999999999999,0,50.0000000391943,7.16059172560061,1.22041287831871,25.3103709422063,0,107546.0,74.0834135314063,26,1,0
6,18,1,1,26.0,0,50.0001256848828,4.77372781706707,0.92141743672543,15.8219968095528,0,28101.8,37.0417067657032,26,1,0
6,19,1,1,26.3571714047845,0,48.2552037120788,1.77158941559471,0.0,0.0,0,5499.5599999999995,0.0,30,1,0
6,20,1,1,26.2074955740724,0,47.3586383899866,1.77158941559471,0.350649920238092,0.0,0,0.0,0.0,30,1,0
6,21,1,1,25.7340672795504,0,47.6127353148888,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,22,1,1,25.4997066126343,0,47.7715258434441,1.77158941559471,0.350682972275445,0.0,0,0.0,0.0,30,1,0
6,23,1,1,25.2929903363645,0,48.317338152495,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,24,1,1,25.0901262939327,0,49.0047101679088,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,1,2,1,24.8957862836926,0,49.7114379980985,2.36211922079294,0.350695202639941,0.0,0,0.0,0.0,30,1,0
6,2,2,1,24.7060361478136,0,50.4526492800492,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,3,2,1,24.5227266721474,0,51.1799556903741,2.36211922079294,0.35074986350055,0.0,0,0.0,0.0,30,1,0
6,4,2,1,24.353536509673,0,51.7775225389558,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,5,2,1,24.1813136465414,0,52.2724487236206,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
6,6,2,1,24.1219472620673,0,50.0523154810653,2.36211922079294,0.350766740118339,11.1558849369098,0,0.0,0.0,26,1,0
6,7,2,1,24.3142781435953,0,49.8272316254645,4.77372781706707,0.364781026751873,3.24177366275367,0,41379.7,37.0417067657032,26,1,0
6,8,2,1,24.8381151807795,0,49.7356117911527,7.16059172560061,1.11818705028302,10.3975465483546,0,75611.3,74.0834135314063,26,1,0
6,9,2,1,25.7618444194097,0,49.5721866814508,10.7408875884009,1.07851507275485,16.0631966468258,0,92092.1,185.208533828515,26,1,0
6,10,2,1,25.9999963447956,0,49.9992853374167,10.7408875884009,1.24574261187719,30.9551727229337,0,140515.0,185.208533828515,26,1,0
6,11,2,1,25.9999999999999,0,49.9999996052899,10.7408875884009,1.86946214282358,45.8706410356959,0,142158.0,259.291947359922,26,1,0
6,12,2,1,26.0,0,49.999283767835,10.7408875884009,1.85667334518448,50.8592203749198,0,180260.0,259.291947359922,26,1,0
6,13,2,1,25.9999999999999,0,49.999985552214,10.7408875884009,2.07983183261818,51.6967922750302,0,221119.0,259.291947359922,26,1,0
6,14,2,1,26.0,0,49.9999996987339,10.7408875884009,1.60984662070973,45.0036438332763,0,219368.0,259.291947359922,26,1,0
6,15,2,1,26.0,0,49.9991422387579,10.7408875884009,1.58630271400124,44.5842043060095,0,153997.0,296.333654125625,26,1,0
6,16,2,1,25.9999999999999,0,49.999201862673,10.7408875884009,1.5910176716422,44.3657160183964,0,154257.0,259.291947359922,26,1,0
6,17,2,1,25.9999999999999,0,49.9994010047806,10.7408875884009,1.38657416843234,34.99968810277,0,84847.2,185.208533828515,26,1,0
6,18,2,1,25.9999999999999,0,49.999993825194,10.7408875884009,1.38540128314601,29.5179552618359,0,50300.9,185.208533828515,26,1,0
6,19,2,1,26.0,0,50.0003503759562,8.35402367986738,1.15272216483853,20.1025649117872,0,10058.6,111.12512029711,26,1,0
6,20,2,1,26.0,0,50.0000010552247,8.35402367986738,1.14942988622483,17.2220408772201,0,0.0,111.12512029711,26,1,0
6,21,2,1,25.8733852466101,0,50.2773965759201,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,22,2,1,25.5583792383999,0,51.0950718018632,2.36211922079294,0.350679338710736,0.0,0,0.0,0.0,30,1,0
6,23,2,1,25.2456636582274,0,51.9513559662814,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,24,2,1,24.9924795872901,0,52.6343279304022,2.36211922079294,0.35066673887293,0.0,0,0.0,0.0,30,1,0
6,1,3,1,24.7713192484973,0,53.2173082461309,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,2,3,1,24.5667242411658,0,53.7670024493796,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,3,3,1,24.3661500894029,0,54.2836302920912,2.36211922079294,0.350760666100037,0.0,0,0.0,0.0,30,1,0
6,4,3,1,24.1636028737326,0,54.7635024408659,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,5,3,1,23.9611301839619,0,55.2124255819368,2.36211922079294,0.350803127225375,0.0,0,0.0,0.0,28,1,0
6,6,3,1,23.8932230848229,0,50.1849644316478,2.36211922079294,0.0,22.5867144639769,0,0.0,0.0,26,1,0
6,7,3,1,24.096712122636,0,49.8231761610538,4.77372781706707,0.729548902181581,3.21703499865401,0,93196.6,37.0417067657032,26,1,0
6,8,3,1,24.6221794379094,0,49.7331687777028,7.16059172560061,0.745350067835028,10.2699034104945,0,30784.1,74.0834135314063,26,1,0
6,9,3,1,25.5856009623228,0,49.5052366939876,10.7408875884009,1.14637127257947,14.0771797727314,0,277962.0,185.208533828515,26,1,0
6,10,3,1,25.9873592249734,0,49.9566150560071,10.7408875884009,1.175839546407,28.0243227964608,0,489068.0,185.208533828515,26,1,0
6,11,3,1,25.9999999981845,0,49.9999987822776,10.7408875884009,2.05395605548056,43.0898559430712,0,677665.0,259.291947359922,26,1,0
6,12,3,1,26.0,0,50.0000002143245,10.7408875884009,2.05233997085582,48.5425813183465,0,508419.0,259.291947359922,26,1,0
6,13,3,1,26.0,0,49.999113315231,10.7408875884009,1.69608794400755,52.1305659697075,0,200302.0,259.291947359922,26,1,0
6,14,3,1,25.9999999999999,0,49.9990455866863,10.7408875884009,1.6092974737783,54.4841584488659,0,191520.0,259.291947359922,26,1,0
6,15,3,1,25.9999999999999,0,49.9999816353899,10.7408875884009,1.58594867724534,59.9401610162834,0,105758.0,296.333654125625,26,1,0
6,16,3,1,25.9999999999999,0,49.9990224822688,10.7408875884009,1.59058632531796,56.1754900574525,0,178450.0,259.291947359922,26,1,0
6,17,3,1,25.9999999999999,0,49.9999832880576,10.7408875884009,1.59505992675917,47.836588041687,0,22902.4,185.208533828515,26,1,0
6,18,3,1,26.0,0,49.9994749642379,10.7408875884009,1.17913737723231,41.7424560673331,0,86122.1,185.208533828515,26,1,0
6,19,3,1,25.9999999999999,0,49.9999921785305,8.35402367986738,1.15277041263757,28.1655280816781,0,0.0,111.12512029711,26,1,0
6,20,3,1,26.0,0,50.0000000182686,8.35402367986738,1.14951865252307,23.9349026639978,0,0.0,111.12512029711,26,1,0
6,21,3,1,26.2958488903155,0,48.8962911067311,2.36211922079294,0.350735720258989,0.0,0,0.0,0.0,30,1,0
6,22,3,1,26.1355484319192,0,48.8119846702594,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,23,3,1,25.8188558787272,0,49.1634333898763,2.36211922079294,0.350802299710769,0.0,0,0.0,0.0,30,1,0
6,24,3,1,25.5341029691863,0,49.3385123527627,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,1,4,1,25.2892037353587,0,49.298042720384,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,2,4,1,25.0612297487275,0,49.1467412596107,2.36211922079294,0.350691126965246,0.0,0,0.0,0.0,30,1,0
6,3,4,1,24.8361483959657,0,48.9671358847571,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,4,4,1,24.6049647516563,0,48.773815745544,2.36211922079294,0.350691757801076,0.0,0,0.0,0.0,30,1,0
6,5,4,1,24.370454949207,0,48.5559949837288,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
6,6,4,1,24.2981685022294,0,49.8620570644684,2.36211922079294,0.0,7.77611879971157,0,8803.3,0.0,26,1,0
6,7,4,1,24.482558983878,0,49.8408114535003,4.77372781706707,0.729514022926155,3.78054829895747,0,81270.5,37.0417067657032,26,1,0
6,8,4,1,24.9916600891772,0,49.7392848121144,7.16059172560061,0.745347059931828,10.9039072522182,0,209235.0,74.0834135314063,26,1,0
6,9,4,1,25.8340366348327,0,49.6478742588931,10.7408875884009,1.14596078975585,19.2540362946789,0,327969.0,185.208533828515,26,1,0
6,10,4,1,25.9999993441459,0,49.9998391996063,10.7408875884009,1.53563546299784,32.7094909800269,0,431759.0,185.208533828515,26,1,0
6,11,4,1,25.9999999999999,0,49.9999999256852,10.7408875884009,1.67590515640671,46.7136035345088,0,528766.0,259.291947359922,26,1,0
6,12,4,1,26.0,0,49.9993665502385,10.7408875884009,2.08464804386785,51.8039007334727,0,535450.0,259.291947359922,26,1,0
6,13,4,1,25.9999999999999,0,49.9990121266662,10.7408875884009,1.87657747923311,55.683574701014,0,596368.0,259.291947359922,26,1,0
6,14,4,1,25.9999999999999,0,49.9989527069409,10.7408875884009,1.75242814958614,58.057877956875,0,573869.0,259.291947359922,26,1,0
6,15,4,1,25.9999999999999,0,49.9999781853107,10.7408875884009,1.23951908953666,63.326860170392,0,510989.0,296.333654125625,26,1,0
6,16,4,1,26.0,0,49.9989462529891,10.7408875884009,1.59014953991458,59.2627815306785,0,397769.0,259.291947359922,26,1,0
6,17,4,1,26.0,0,49.9990308816354,10.7408875884009,1.59482307279337,50.4095586797101,0,254968.0,185.208533828515,26,1,0
6,18,4,1,26.0,0,49.9999982597558,10.7408875884009,1.31127183324339,43.9041507255314,0,84300.29999999999,185.208533828515,26,1,0
6,19,4,1,25.9999999999999,0,50.000000351101,8.35402367986738,1.16503685146018,29.2335858546471,0,16601.199999999997,111.12512029711,26,1,0
6,20,4,1,25.9999999999999,0,49.9999999424709,8.35402367986738,1.00753470645117,24.1601526111922,0,0.0,111.12512029711,26,1,0
6,21,4,1,26.3567399198557,0,47.8010210466576,2.36211922079294,0.35068551697934,0.0,0,0.0,0.0,30,1,0
6,22,4,1,26.2341346649496,0,46.2763813000197,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,23,4,1,25.9665716623386,0,45.6810834361238,2.36211922079294,0.350743721387528,0.0,0,0.0,0.0,30,1,0
6,24,4,1,25.7190903139639,0,45.3235933900273,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,1,5,1,25.4490215590007,0,44.9677132451069,2.36211922079294,0.326457747926705,0.0,0,0.0,0.0,30,1,0
6,2,5,1,25.1571803514717,0,44.561681555504,2.36211922079294,0.0241955377268472,0.0,0,0.0,0.0,30,1,0
6,3,5,1,24.8667523171821,0,44.0725338525813,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,4,5,1,24.6151359586395,0,43.4809135302606,2.36211922079294,0.350731968863614,0.0,0,0.0,0.0,30,1,0
6,5,5,1,24.3806540418594,0,42.829739274245,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
6,6,5,1,24.3427306999671,0,49.5287641851666,2.36211922079294,0.35071075034644,4.72076485706021,0,7326.43,0.0,26,1,0
6,7,5,1,24.5775940544202,0,49.8147597786401,4.77372781706707,0.364712952638494,3.36293195558574,0,82032.3,37.0417067657032,26,1,0
6,8,5,1,25.1310848413546,0,49.7248441914208,7.16059172560061,0.745227801410774,10.8041111157202,0,220037.0,74.0834135314063,26,1,0
6,9,5,1,25.9259772193302,0,49.7306954388537,10.7408875884009,1.14595070887209,21.8545202655597,0,340719.0,185.208533828515,26,1,0
6,10,5,1,25.9999999962553,0,49.9999980192035,10.7408875884009,1.567053576671,34.5562271280936,0,468797.0,185.208533828515,26,1,0
6,11,5,1,26.0,0,49.9999997870169,10.7408875884009,1.64200957893681,48.6719579228578,0,458416.0,259.291947359922,26,1,0
6,12,5,1,25.9999999999999,0,49.9993426416063,10.7408875884009,2.08394313681014,53.738260669636,0,499319.0,259.291947359922,26,1,0
6,13,5,1,26.0,0,49.9999813697727,10.7408875884009,2.07728388491156,57.6392909135481,0,491652.0,259.291947359922,26,1,0
6,14,5,1,25.9999999999999,0,49.9989447243698,10.7408875884009,1.60840256711043,59.6303531513766,0,464444.0,259.291947359922,26,1,0
6,15,5,1,25.9999999999999,0,49.9988565767297,10.7408875884009,1.18880289294464,64.2085931456108,0,485232.0,296.333654125625,26,1,0
6,16,5,1,25.9999999999999,0,49.9999773927325,10.7408875884009,1.58974758493776,59.677847526832,0,423628.0,259.291947359922,26,1,0
6,17,5,1,25.9999999999999,0,49.9990323632164,10.7408875884009,1.59439790970764,49.8533754288929,0,257815.0,185.208533828515,26,1,0
6,18,5,1,26.0,0,49.9999988598243,10.7408875884009,1.57151507085888,43.3188667783246,0,92095.20000000001,185.208533828515,26,1,0
6,19,5,1,25.9999999999999,0,50.000000355323,8.35402367986738,1.15210077573917,29.1715006592238,0,20942.5,111.12512029711,26,1,0
6,20,5,1,25.9999999999999,0,50.0004568769474,8.35402367986738,0.991205190624298,24.8182351820697,0,0.0,111.12512029711,26,1,0
6,21,5,1,26.3462187423153,0,48.129354891713,2.36211922079294,0.144077783340185,0.0,0,0.0,0.0,30,1,0
6,22,5,1,26.191616168686,0,47.0087121989579,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,23,5,1,25.880164126708,0,46.5045305466777,2.36211922079294,0.350662812635151,0.0,0,0.0,0.0,30,1,0
6,24,5,1,25.5976138944633,0,45.9457807764519,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,1,6,1,25.3354555697442,0,45.2398934763439,2.36211922079294,0.350680688355481,0.0,0,0.0,0.0,30,1,0
6,2,6,1,25.0791412269059,0,44.4523119989188,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,3,6,1,24.8335603096195,0,43.6067501009643,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,4,6,1,24.6079511914946,0,42.7971780749672,2.36211922079294,0.350659403876165,0.0,0,0.0,0.0,30,1,0
6,5,6,1,24.3909900409133,0,42.0896972522166,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1,0
6,6,6,1,24.3511916969937,0,49.4905112850424,2.36211922079294,0.350723088956448,5.21186580064626,0,7331.87,0.0,26,1,0
6,7,6,1,24.6043367254202,0,49.797493947446,4.77372781706707,0.364692745835993,2.94055982263152,0,91930.09999999999,37.0417067657032,26,1,0
6,8,6,1,25.198005873463,0,49.7092476823296,7.16059172560061,0.74513592826494,10.5371695178107,0,193422.0,74.0834135314063,26,1,0
6,9,6,1,25.9624021037664,0,49.776444937009,10.7408875884009,1.14578779996612,23.014452842071,0,311137.0,185.208533828515,26,1,0
6,10,6,1,25.9999999997551,0,49.9999943916378,10.7408875884009,1.56674070936634,35.1962188980706,0,381303.0,185.208533828515,26,1,0
6,11,6,1,26.0,0,49.9999995839016,10.7408875884009,1.64141726368809,49.2829177384834,0,499967.0,259.291947359922,26,1,0
6,12,6,1,25.9999999999999,0,49.9992041113484,10.7408875884009,2.08307742322469,54.2101165999511,0,385243.0,259.291947359922,26,1,0
6,13,6,1,25.9999999999999,0,49.9999813643557,10.7408875884009,2.0765588052931,57.6855728799184,0,579132.0,259.291947359922,26,1,0
6,14,6,1,26.0,0,49.998936898473,10.7408875884009,1.6079531085659,59.2934107822583,0,396661.0,259.291947359922,26,1,0
6,15,6,1,25.9999999999999,0,49.998848215604,10.7408875884009,1.18850272074651,63.9994226527708,0,271912.0,296.333654125625,26,1,0
6,16,6,1,26.0,0,49.9999763931071,10.7408875884009,1.58931842221606,59.884565919454,0,137226.0,259.291947359922,26,1,0
6,17,6,1,25.9999999999999,0,49.9999999787657,10.7408875884009,1.59400959447256,50.6362101519746,0,29073.2,185.208533828515,26,1,0
6,18,6,1,25.9999999999999,0,50.0000005787221,10.7408875884009,1.57115151038117,44.1025334226034,0,46562.600000000006,185.208533828515,26,1,0
6,19,6,1,25.9999999999999,0,49.9999998692266,8.35402367986738,1.14577897810652,29.9988404194704,0,6363.39,111.12512029711,26,1,0
6,20,6,1,26.0,0,49.9999998027482,8.35402367986738,0.851497854467063,25.5196991359962,0,0.0,111.12512029711,26,1,0
6,21,6,1,26.4128125267005,0,47.9199543536442,2.36211922079294,0.277573767728075,0.0,0,0.0,0.0,30,1,0
6,22,6,1,26.2897486734102,0,46.6152379259006,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,23,6,1,25.9701479896048,0,45.953786328167,2.36211922079294,0.350721005812084,0.0,0,0.0,0.0,30,1,0
6,24,6,1,25.6821876065764,0,45.3167822795964,2.36211922079294,0.0,0.0,0,0.0,0.0,30,1,0
6,1,7,1,25.4180021452481,0,44.9112381127487,1.77158941559471,0.350692250914087,0.0,0,0.0,0.0,30,1,0
6,2,7,1,25.1808036078647,0,44.7111534125903,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,3,7,1,24.9594458430895,0,44.6786208341829,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,4,7,1,24.7464836718017,0,44.5920112459139,1.77158941559471,0.350634851547581,0.0,0,0.0,0.0,30,1,0
6,5,7,1,24.5456487442734,0,44.4294660874912,1.77158941559471,0.0,0.0,0,0.0,0.0,28,1,0
6,6,7,1,24.4676837520365,0,49.6699593144472,1.77158941559471,0.350720725682217,3.57053634034837,0,5709.4,0.0,26,1,0
6,7,7,1,24.6272178222719,0,49.8538931708078,3.5802958628003,0.739034194142943,2.63961079644034,0,69030.7,37.0417067657032,26,1,0
6,8,7,1,25.1506522014668,0,49.7319446997549,5.96715977133384,0.747016272820634,9.2293368196778,0,198502.0,74.0834135314063,26,1,0
6,9,7,1,25.9142508521207,0,49.9333347704324,9.54745563413415,0.753126539691296,26.5244046042762,0,267829.0,185.208533828515,26,1,0
6,10,7,1,25.9999999995919,0,49.99999792562,10.7408875884009,1.5709377252685,37.4695962929005,0,362643.0,222.250240594219,26,1,0
6,11,7,1,26.0,0,49.9999995000428,10.7408875884009,1.6265517088328,53.3603509986606,0,507297.0,296.333654125625,26,1,0
6,12,7,1,26.0,0,49.9999999472527,10.7408875884009,2.0635820023419,59.3800859724346,0,444238.0,296.333654125625,26,1,0
6,13,7,1,26.0,0,49.9989289830564,10.7408875884009,1.65566954872923,63.0526292065802,0,395756.0,296.333654125625,26,1,0
6,14,7,1,26.0,0,49.9999762017696,10.7408875884009,1.60291180794222,65.2983229010707,0,372760.0,296.333654125625,26,1,0
6,15,7,1,25.9999999999999,0,49.9988670003409,10.7408875884009,1.59818097097532,65.5354435458075,0,352036.0,296.333654125625,26,1,0
6,16,7,1,26.0,0,49.999975322571,10.7408875884009,1.59345909982745,65.495639161636,0,222284.0,296.333654125625,26,1,0
6,17,7,1,26.0,0,49.9999996366027,10.7408875884009,1.5889854907941,56.4131506409266,0,128110.00000000001,222.250240594219,26,1,0
6,18,7,1,25.9999999999999,0,50.0000004255062,8.35402367986738,1.54725941185996,32.8918830156537,0,44031.3,74.0834135314063,26,1,0
6,19,7,1,26.0,0,49.9999997801393,5.96715977133384,1.19005888786867,24.0436392362179,0,0.0,74.0834135314063,26,1,0
6,20,7,1,26.0,0,49.9999997038102,5.96715977133384,0.757415648044096,18.9653418529863,0,0.0,74.0834135314063,26,1,0
6,21,7,1,26.0,0,50.0001763467677,3.5802958628003,0.743070225797615,9.31447463510559,0,0.0,37.0417067657032,26,1,0
6,22,7,1,26.1134874057457,0,49.2392320726011,1.77158941559471,0.350724568330992,0.0,0,0.0,0.0,30,1,0
6,23,7,1,26.0755984257189,0,48.1572749474489,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,24,7,1,25.9482340478046,0,47.1158939248382,1.77158941559471,0.350683289650447,0.0,0,0.0,0.0,30,1,0
6,1,1,1,25.814284946928,0,46.0545833851659,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,2,1,1,25.6715916126266,0,45.19244972619,1.77158941559471,0.350666780486133,0.0,0,0.0,0.0,30,1,0
6,3,1,1,25.5211456389355,0,44.5550797360617,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,4,1,1,25.3628755812235,0,44.0534244188912,1.77158941559471,0.0,0.0,0,0.0,0.0,30,1,0
6,5,1,1,25.1971139330995,0,43.6683544803921,1.77158941559471,0.350739193215529,0.0,0,0.0,0.0,30,1,0
6,6,1,1,25.1036567035542,0,43.2362874464069,1.77158941559471,0.0,0.0,0,5773.46,0.0,30,1,0
6,7,1,1,25.1992143910878,0,42.5810200891207,1.77158941559471,0.350719797377152,0.0,0,85681.29999999999,0.0,28,1,0
6,8,1,1,25.4232960050191,0,49.4647064520458,1.77158941559471,0.0,6.83517730634001,0,228330.0,0.0,26,1,0
6,9,1,1,25.8960202121701,0,49.7693357083024,3.5802958628003,0.598412807460621,3.84908079487406,0,337875.0,37.0417067657032,26,1,0
6,10,1,1,25.9999999997837,0,49.9999981984836,7.16059172560061,0.891474529477911,18.1137041856049,0,403577.0,74.0834135314063,26,1,0
6,11,1,1,26.0,0,50.0000000267165,7.16059172560061,1.14202883193436,24.3786729377555,0,514270.99999999994,74.0834135314063,26,1,0
6,12,1,1,25.9999999999999,0,49.9994551716916,9.54745563413415,1.1580051244544,39.7180769384371,0,681442.0,148.166827062812,26,1,0
6,13,1,1,25.9999999999999,0,49.9991404403115,9.54745563413415,1.15795618459263,44.3299386125713,0,628753.0,148.166827062812,26,1,0
6,14,1,1,25.9999999999999,0,49.99907762045,9.54745563413415,1.15158209710651,46.741274002353,0,544428.0,148.166827062812,26,1,0
6,15,1,1,25.9999999999999,0,49.9999819868221,9.54745563413415,1.15480910526496,47.1829788712409,0,498786.0,148.166827062812,26,1,0
6,16,1,1,25.9999999999999,0,49.9991175388903,9.54745563413415,1.1614011511405,45.611622401068,0,398299.0,148.166827062812,26,1,0
6,17,1,1,26.0,0,49.999423093476,7.16059172560061,1.15181616931061,27.3563498393306,0,232109.0,74.0834135314063,26,1,0
