Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Cooling Temperature Set Point [C],Heating Temperature Set Point [C],Cooling Device Load Schedule [On/Off],Heating Device Load Schedule [On/Off]
6,18,6,1,26.0,0,49.9953223423389,19.1961123349402,0.0,91.3620548262196,0,8487.94,26.8165190338935,26,,1,0
6,19,6,1,25.9999999999999,0,50.0008934608399,16.6173211261489,0.0,82.5590428789294,0,0.0,26.8165190338935,26,,1,0
6,20,6,1,26.0,0,49.9998051329061,16.6173211261489,0.0,66.9696151018328,0,0.0,26.8165190338935,26,,1,0
6,21,6,1,26.0,0,49.9956035799753,15.3279255217533,0.0,56.1380462647209,0,0.0,26.8165190338935,26,,1,0
6,22,6,1,27.3596337307699,0,47.8324183603789,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,6,1,27.9297164876528,0,47.0587030651472,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,6,1,27.8477317758555,0,47.1403384008908,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,7,1,27.7240453296011,0,47.0858342267841,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,7,1,27.6526773388845,0,46.9890296598219,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,7,1,27.5803485147096,0,46.8997733189677,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,7,1,27.4830833843966,0,46.845476916945,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,7,1,27.3790835049546,0,46.8024757801504,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,7,1,25.9625920642143,0,49.9466333470865,15.3279255217533,0.0,82.6232322737205,0,11821.0,26.8165190338935,26,,1,0
6,7,7,1,25.999999972613,0,49.9601767024189,20.4855079393357,0.0,59.3039173759974,0,86684.29999999999,26.8165190338935,26,,1,0
6,8,7,1,25.9999999999999,0,49.9743420212149,23.6727915175763,0.0,75.2546291074157,0,217833.0,80.4495571016802,26,,1,0
6,9,7,1,25.9999999999999,0,49.9869716791197,25.9292338252686,0.0,80.8591633573228,0,371624.0,80.4495571016802,26,,1,0
6,10,7,1,25.9999999999999,0,49.9999992584213,24.9621871219719,0.0,82.3110608820465,0,527025.0,80.4493073715799,26,,1,0
6,11,7,1,25.9999999999999,0,50.0000000336815,27.2186294296642,0.0,82.1862142280091,0,670180.0,80.4495571016802,26,,1,0
6,12,7,1,26.0,0,49.9990430187866,20.1812617546111,0.0,73.2125795716311,0,436074.0,26.8164357905268,26,,1,0
6,13,7,1,26.0,0,49.9990025112036,17.6024705458199,0.0,74.0929902127275,0,431257.0,26.8165190338935,26,,1,0
6,14,7,1,26.0,0,49.9989382161568,15.9907260403254,0.0,77.2082581906105,0,401495.0,26.8164357905268,26,,1,0
6,15,7,1,25.9999999999999,0,49.9999755118709,14.7013304359298,0.0,77.5023028992705,0,350755.0,26.8165190338935,26,,1,0
6,16,7,1,26.0,0,50.0000001575166,15.0236793370287,0.0,72.2286392956276,0,267462.0,26.8165190338935,26,,1,0
6,17,7,1,26.9334049199399,0,49.998496048062,13.4300375479084,0.0,44.3957966961139,0,182693.0,13.4082595169468,26,,1,0
6,18,7,1,27.9203768543516,0,45.4037377103418,11.495944141315,0.0,0.0,0,78018.5,13.4082595169468,30,,1,0
6,19,7,1,28.1704605443717,0,42.8377688126011,9.27775041704389,0.0,0.0,0,19597.100000000002,0.0,30,,1,0
6,20,7,1,28.0495741832239,0,42.1278081104592,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,21,7,1,27.898807216884,0,41.8871743620273,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,22,7,1,27.7644975538804,0,41.6012164023674,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,23,7,1,27.6425392819912,0,41.2288863424773,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,24,7,1,27.5538155725321,0,40.8129495732002,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,1,1,27.5172978656956,0,40.5013944299375,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,1,1,27.5096147951804,0,40.3294456268508,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,1,1,27.4928244607713,0,40.2469906146709,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,1,1,27.4345408105937,0,40.2113514639602,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,1,1,27.3686141546476,0,40.2109076069735,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,1,1,27.6017758564194,0,39.9696391501177,11.495944141315,0.0,0.0,0,4850.23,13.4082595169468,30,,1,0
6,7,1,1,27.9564131539827,0,39.6190157265225,11.495944141315,0.0,0.0,0,63255.299999999996,13.4082595169468,30,,1,0
6,8,1,1,28.3144056189068,0,39.244625568012,11.495944141315,0.0,0.0,0,112188.0,13.4082595169468,30,,1,0
6,9,1,1,28.5929055812197,0,38.9794782220232,11.495944141315,0.0,0.0,0,198911.0,13.4082595169468,30,,1,0
6,10,1,1,28.7864843571558,0,38.7543007880847,11.495944141315,0.0,0.0,0,368311.0,13.4082595169468,30,,1,0
6,11,1,1,28.8840319137788,0,38.5084304816022,11.495944141315,0.0,0.0,0,437475.0,13.4082595169468,30,,1,0
6,12,1,1,29.0494849168832,0,38.0408570968656,11.495944141315,0.0,0.0,0,437551.0,13.4082595169468,30,,1,0
6,13,1,1,29.2512202596909,0,37.6096572399386,11.495944141315,0.0,0.0,0,295001.0,13.4082595169468,30,,1,0
6,14,1,1,29.4837797956787,0,37.1069589198662,11.495944141315,0.0,0.0,0,297511.0,13.4082595169468,30,,1,0
6,15,1,1,29.6869661709075,0,36.6077065007543,11.495944141315,0.0,0.0,0,214597.0,13.4082595169468,30,,1,0
6,16,1,1,29.8466244444309,0,36.4010691014488,11.495944141315,0.0,0.0,0,34034.5,13.4082595169468,30,,1,0
6,17,1,1,29.9843759259102,0,36.6039454129844,11.495944141315,0.0,0.0,0,107546.0,13.4082595169468,30,,1,0
6,18,1,1,29.9624181451104,0,36.9327097658179,9.27775041704389,0.0,0.0,0,28101.8,0.0,30,,1,0
6,19,1,1,29.8187020637607,0,37.120373354488,9.27775041704389,0.0,0.0,0,5499.5599999999995,0.0,30,,1,0
6,20,1,1,29.4082120723362,0,37.4264379616659,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,21,1,1,29.0168914019793,0,37.757472128025,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,22,1,1,28.9288321216621,0,38.1086009804949,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,23,1,1,28.8400199910849,0,38.4475884861601,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,24,1,1,28.7586451898631,0,38.742424650682,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,2,1,28.7286254350497,0,38.8159448601526,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,2,1,28.654769532138,0,38.9498210403061,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,2,1,28.5751935974034,0,39.1264201384935,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,2,1,28.5036934374475,0,39.3799403251579,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,2,1,28.4500652084083,0,39.6582750262499,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,2,1,25.978122232194,0,49.918869174794,15.3279255217533,0.0,123.473018512315,0,0.0,26.8165190338935,26,,1,0
6,7,2,1,25.930084716974,0,50.0035654931413,26.6101370602148,0.0,92.4299025419281,0,41379.7,53.6330380677869,26,,1,0
6,8,2,1,25.9937467047155,0,49.9912939087746,56.7299065997691,0.0,140.069044836366,0,75611.3,254.756930821988,26,,1,0
6,9,2,1,25.9999999998891,0,49.992739967018,48.3488351711977,0.0,139.691137698215,0,92092.1,254.756930821988,26,,1,0
6,10,2,1,26.0,0,49.9880624696843,46.4147417646043,0.0,139.18799910249,0,140515.0,254.756140010003,26,,1,0
6,11,2,1,26.0,0,49.9746011062074,48.3488351711977,0.0,138.259968593793,0,142158.0,254.756930821988,26,,1,0
6,12,2,1,25.9999999999999,0,49.9958066335137,49.3520873072429,3.14325394369367,125.463276667221,0,180260.0,134.082178952634,26,,1,0
6,13,2,1,25.9999999999999,0,49.9610241583318,49.9605796766922,3.87962169120328,139.99476278375,0,221119.0,254.756930821988,26,,1,0
6,14,2,1,26.0,0,49.9517615917732,46.4147417646043,1.22149078384396,131.304162060519,0,219368.0,254.756140010003,26,,1,0
6,15,2,1,25.9999999999999,0,49.9499329281942,46.4147417646043,1.93330142626435,129.765012585875,0,153997.0,254.756930821988,26,,1,0
6,16,2,1,25.9999999999999,0,49.9558369320566,49.3158818744944,3.00731178675267,131.450944844741,0,154257.0,254.756930821988,26,,1,0
6,17,2,1,25.9999999999999,0,49.9903987033739,39.1455387703235,0.944223019593604,96.8919848985443,0,84847.2,80.4495571016802,26,,1,0
6,18,2,1,25.9999999999999,0,49.9998623247706,19.1961123349402,0.0,72.5501158869788,0,50300.9,26.8165190338935,26,,1,0
6,19,2,1,25.9999999999999,0,49.9989031876306,16.6173211261489,0.0,64.6986370313129,0,10058.6,26.8165190338935,26,,1,0
6,20,2,1,26.0,0,49.9348302475423,16.6173211261489,0.0,54.6248374586223,0,0.0,26.8165190338935,26,,1,0
6,21,2,1,26.0,0,49.838323321207,15.3279255217533,0.0,48.2694902460595,0,0.0,26.8165190338935,26,,1,0
6,22,2,1,27.2949665549864,0,45.5187358205972,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,2,1,27.7665881725094,0,43.4982409637967,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,2,1,27.7020552711771,0,43.2380499314442,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,3,1,27.6519171069843,0,42.6353754176805,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,3,1,27.6010739965382,0,42.2906908119327,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,3,1,27.5378000608732,0,41.9287746774232,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,3,1,27.4615745231136,0,41.5022529811887,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,3,1,27.3941464470789,0,41.0823383854846,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,3,1,25.940010231478,0,49.9179292336928,15.3279255217533,0.0,64.0275871383397,0,0.0,26.8165190338935,26,,1,0
6,7,3,1,25.9120867054842,0,50.003639168713,26.6101370602148,0.0,66.5514115074482,0,93196.6,53.6330380677869,26,,1,0
6,8,3,1,25.9842984787807,0,49.9930645338415,56.7299065997691,0.0,117.026716058759,0,30784.1,254.756930821988,26,,1,0
6,9,3,1,25.9999999987395,0,49.9870932940849,48.3488351711977,0.0,116.121991537969,0,277962.0,254.756930821988,26,,1,0
6,10,3,1,26.0,0,49.9718236981284,46.4147417646043,0.0,116.473653941176,0,489068.0,254.756140010003,26,,1,0
6,11,3,1,25.9999999999999,0,49.9769915620608,48.3488351711977,0.0,115.808087348459,0,677665.0,254.756930821988,26,,1,0
6,12,3,1,25.9999999999999,0,49.9964554172381,49.3520873072429,4.18229444366054,104.281739146893,0,508419.0,134.082178952634,26,,1,0
6,13,3,1,25.9999999999999,0,49.9909453522563,49.9605796766922,3.11005184965988,120.054447560562,0,200302.0,254.756930821988,26,,1,0
6,14,3,1,25.9999999999999,0,49.9851368048353,46.4147417646043,1.94028628975771,121.289366211366,0,191520.0,254.756140010003,26,,1,0
6,15,3,1,25.9999999999999,0,49.9836906221895,46.4147417646043,1.93299778673136,128.691658678131,0,105758.0,254.756930821988,26,,1,0
6,16,3,1,25.9999999999999,0,49.9829303725071,49.3158818744944,2.00452588146914,137.750997378444,0,178450.0,254.756930821988,26,,1,0
6,17,3,1,25.9999999999999,0,49.9954874737079,39.1455387703235,0.952198165115858,117.350855978958,0,22902.4,80.4495571016802,26,,1,0
6,18,3,1,25.9999999999999,0,49.9864715354044,19.1961123349402,0.932967062320374,92.3851002015187,0,86122.1,26.8165190338935,26,,1,0
6,19,3,1,25.9999999999999,0,49.9999153984617,16.6173211261489,0.0,83.9158233520062,0,0.0,26.8165190338935,26,,1,0
6,20,3,1,26.0,0,49.999999982289,16.6173211261489,0.0,67.0855672723986,0,0.0,26.8165190338935,26,,1,0
6,21,3,1,26.0,0,50.0010321332977,15.3279255217533,0.0,55.7104240014752,0,0.0,26.8165190338935,26,,1,0
6,22,3,1,27.3180789856743,0,46.0459324573644,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,3,1,27.8235013585804,0,43.9207453287748,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,3,1,27.6897005029085,0,43.2032710940049,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,4,1,27.5975898878245,0,42.6390320483396,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,4,1,27.5124744847853,0,42.3226033681508,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,4,1,27.4207293837881,0,42.2028931819216,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,4,1,27.3191001545995,0,42.0281023337407,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,4,1,27.2285559395835,0,41.7837207758125,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,4,1,25.9257258908754,0,49.9182415932392,15.3279255217533,0.0,73.4403501061675,0,8803.3,26.8165190338935,26,,1,0
6,7,4,1,25.8973166349511,0,50.0026159104241,26.6101370602148,0.0,61.8216508132128,0,81270.5,53.6330380677869,26,,1,0
6,8,4,1,25.9820495512225,0,49.992389014866,56.7299065997691,0.0,113.786022873058,0,209235.0,254.756930821988,26,,1,0
6,9,4,1,25.9999994808956,0,49.9861262563268,48.3488351711977,0.0,114.204466954005,0,327969.0,254.756930821988,26,,1,0
6,10,4,1,25.9999999999999,0,49.9772295152741,46.4147417646043,0.0,114.557495918371,0,431759.0,254.756140010003,26,,1,0
6,11,4,1,25.9999999999999,0,49.9718646522913,48.3488351711977,0.0,113.917805922454,0,528766.0,254.756930821988,26,,1,0
6,12,4,1,26.0,0,49.9970755036402,49.3520873072429,4.18448076290568,103.163783894521,0,535450.0,134.082178952634,26,,1,0
6,13,4,1,25.9999999999999,0,49.9661906497853,49.9605796766922,3.10790521500285,118.780991721945,0,596368.0,254.756930821988,26,,1,0
6,14,4,1,26.0,0,49.9694667714355,46.4147417646043,1.93828579008864,120.434446480217,0,573869.0,254.756140010003,26,,1,0
6,15,4,1,25.9999999999999,0,49.9752405873925,46.4147417646043,1.93327366589709,128.081615439448,0,510989.0,254.756930821988,26,,1,0
6,16,4,1,25.9999999999999,0,49.9784379917574,49.3158818744944,2.00187903909639,137.375042103706,0,397769.0,254.756930821988,26,,1,0
6,17,4,1,26.0,0,49.996970770965,39.1455387703235,0.947017036938803,117.205827466126,0,254968.0,80.4495571016802,26,,1,0
6,18,4,1,25.9999999999999,0,49.9999950613314,19.1961123349402,0.930636487330428,92.2048631667462,0,84300.29999999999,26.8165190338935,26,,1,0
6,19,4,1,25.9999999999999,0,49.9999997650509,16.6173211261489,0.0,82.9765487928631,0,16601.199999999997,26.8165190338935,26,,1,0
6,20,4,1,25.9999999999999,0,50.0000001262678,16.6173211261489,0.0,65.6308056654551,0,0.0,26.8165190338935,26,,1,0
6,21,4,1,26.0,0,49.9999999838095,15.3279255217533,0.0,54.1164701215643,0,0.0,26.8165190338935,26,,1,0
6,22,4,1,27.3009676444165,0,46.826768449401,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,4,1,27.8410381337218,0,45.6043302168654,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,4,1,27.7284294567598,0,45.4972043744237,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,5,1,27.5953128832734,0,45.2243663239247,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,5,1,27.4510636357787,0,45.0094874596892,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,5,1,27.316514905659,0,44.8571451913064,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,5,1,27.2106485368663,0,44.7320178157896,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,5,1,27.1254482697894,0,44.5955455261078,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,5,1,25.9189020991274,0,49.9378299190609,15.3279255217533,0.0,80.9750134143888,0,7326.43,26.8165190338935,26,,1,0
6,7,5,1,25.9055308850599,0,49.997496475102,26.6101370602148,0.0,60.6246371983398,0,82032.3,53.6330380677869,26,,1,0
6,8,5,1,25.9822188447262,0,49.9888422541897,56.7299065997691,0.0,113.380058058338,0,220037.0,254.756930821988,26,,1,0
6,9,5,1,25.9999999949373,0,49.9972808594041,48.3488351711977,0.0,114.277788499858,0,340719.0,254.756930821988,26,,1,0
6,10,5,1,25.9999999999999,0,49.9996582877605,46.4147417646043,0.0,114.911664396042,0,468797.0,254.756140010003,26,,1,0
6,11,5,1,25.9999999999999,0,49.98494392569,48.3488351711977,0.0,114.536804573637,0,458416.0,254.756930821988,26,,1,0
6,12,5,1,26.0,0,49.9952289462689,49.3520873072429,4.18590095668962,104.096276818062,0,499319.0,134.082178952634,26,,1,0
6,13,5,1,26.0,0,49.9827131637207,49.9605796766922,3.10611792079011,119.514209746988,0,491652.0,254.756930821988,26,,1,0
6,14,5,1,25.9999999999999,0,49.9758065763229,46.4147417646043,1.93877627377153,120.832866208066,0,464444.0,254.756140010003,26,,1,0
6,15,5,1,25.9999999999999,0,49.9832000746367,46.4147417646043,0.967915853152438,128.131759036472,0,485232.0,254.756930821988,26,,1,0
6,16,5,1,26.0,0,49.9788412931456,49.3158818744944,3.00197823158218,137.382505869786,0,423628.0,254.756930821988,26,,1,0
6,17,5,1,26.0,0,49.9981378481654,39.1455387703235,0.948070696870813,118.141813436525,0,257815.0,80.4495571016802,26,,1,0
6,18,5,1,25.9999999999999,0,49.996130288634,19.1961123349402,0.934392729901734,92.9656548515213,0,92095.20000000001,26.8165190338935,26,,1,0
6,19,5,1,25.9999999999999,0,49.9862096399556,16.6173211261489,0.0,83.0482034079235,0,20942.5,26.8165190338935,26,,1,0
6,20,5,1,25.9999999999999,0,49.9530166319306,16.6173211261489,0.0,65.2162063646352,0,0.0,26.8165190338935,26,,1,0
6,21,5,1,25.9999999999999,0,49.9065359244505,15.3279255217533,0.0,52.9331341609874,0,0.0,26.8165190338935,26,,1,0
6,22,5,1,27.242855139328,0,45.058284663828,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,5,1,27.7092309866161,0,41.5657667378242,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,5,1,27.5764383464262,0,39.7006081061258,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,6,1,27.4684135522357,0,38.2231476775982,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,6,1,27.3632192533288,0,37.1827918128647,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,6,1,27.2638998749842,0,36.4740336169835,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,6,1,27.1746541618314,0,35.9696578600368,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,6,1,27.1031895355276,0,35.5283972075124,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,6,1,25.9197508768826,0,49.7666944192638,15.3279255217533,0.0,82.4150490291139,0,7331.87,26.8165190338935,26,,1,0
6,7,6,1,25.9104251840226,0,49.9972996914283,26.6101370602148,0.0,59.7175619760601,0,91930.09999999999,53.6330380677869,26,,1,0
6,8,6,1,25.9858260375319,0,49.992943265977,56.7299065997691,0.0,112.836158486918,0,193422.0,254.756930821988,26,,1,0
6,9,6,1,25.9999999976038,0,49.9999969631367,48.3488351711977,0.0,113.744706730179,0,311137.0,254.756930821988,26,,1,0
6,10,6,1,25.9999999999999,0,49.9999997999651,46.4147417646043,0.0,115.017494873417,0,381303.0,254.756140010003,26,,1,0
6,11,6,1,25.9999999999999,0,49.9890391983601,48.3488351711977,0.0,115.074362581023,0,499967.0,254.756930821988,26,,1,0
6,12,6,1,25.9999999999999,0,49.9906492923904,49.3520873072429,3.27933275474886,105.797378263276,0,385243.0,134.082178952634,26,,1,0
6,13,6,1,25.9999999999999,0,49.9773708739817,49.9605796766922,4.00373763292096,120.263646646281,0,579132.0,254.756930821988,26,,1,0
6,14,6,1,25.9999999999999,0,49.9737660304616,46.4147417646043,1.94016236093033,121.527362900306,0,396661.0,254.756140010003,26,,1,0
6,15,6,1,25.9999999999999,0,49.9749015570941,46.4147417646043,0.966055925244077,128.673193143737,0,271912.0,254.756930821988,26,,1,0
6,16,6,1,26.0,0,49.9720926905816,49.3158818744944,2.99993010384068,137.884333122094,0,137226.0,254.756930821988,26,,1,0
6,17,6,1,25.9999999999999,0,49.997100091326,39.1455387703235,0.942974295350555,119.222090273761,0,29073.2,80.4495571016802,26,,1,0
6,18,6,1,26.0,0,49.9999150009515,19.1961123349402,0.0,93.4506503084459,0,46562.600000000006,26.8165190338935,26,,1,0
6,19,6,1,25.9999999999999,0,50.0000001391778,16.6173211261489,0.0,83.8208492509624,0,6363.39,26.8165190338935,26,,1,0
6,20,6,1,25.9999999999999,0,50.0013535284232,16.6173211261489,0.0,66.2922618837871,0,0.0,26.8165190338935,26,,1,0
6,21,6,1,26.0,0,50.0000274146894,15.3279255217533,0.0,54.4178526776515,0,0.0,26.8165190338935,26,,1,0
6,22,6,1,27.276837900308,0,46.0097566682041,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,23,6,1,27.7519390409547,0,43.4965973375166,15.3279255217533,0.0,0.0,0,0.0,13.4082595169468,30,,1,0
6,24,6,1,27.6167774406868,0,42.4768706969552,12.3703338893919,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,7,1,27.4575798949675,0,41.6479509255972,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,7,1,27.351592935259,0,41.0093069355434,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,7,1,27.2630553443883,0,40.5370268608149,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,7,1,27.1812216169395,0,40.0088402561298,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,7,1,27.1041959299235,0,39.4148736503996,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,7,1,25.9595591246353,0,49.8195361040879,15.3279255217533,0.0,71.7487428099785,0,5709.4,26.8165190338935,26,,1,0
6,7,7,1,25.9999999783258,0,49.9706900525251,20.4855079393357,0.0,48.5778321816548,0,69030.7,26.8165190338935,26,,1,0
6,8,7,1,26.0,0,49.9982343938475,23.6727915175763,0.0,65.8659997167041,0,198502.0,80.4495571016802,26,,1,0
6,9,7,1,26.0,0,49.9985823714474,25.9292338252686,0.0,72.3813277038447,0,267829.0,80.4495571016802,26,,1,0
6,10,7,1,25.9999999999999,0,49.9999379814843,24.9621871219719,0.0,74.9825954521127,0,362643.0,80.4493073715799,26,,1,0
6,11,7,1,26.0,0,49.9984625197887,27.2186294296642,0.0,75.9847911471724,0,507297.0,80.4495571016802,26,,1,0
6,12,7,1,25.9999999999999,0,49.9999574602457,20.1812617546111,0.0,66.3025883018389,0,444238.0,26.8164357905268,26,,1,0
6,13,7,1,25.9999999999999,0,49.9985977955128,17.6024705458199,0.0,65.9316313541576,0,395756.0,26.8165190338935,26,,1,0
6,14,7,1,25.9999999999999,0,49.9974829348284,15.9907260403254,0.0,67.4988990395475,0,372760.0,26.8164357905268,26,,1,0
6,15,7,1,25.9999999999999,0,49.9972758356157,14.7013304359298,0.0,72.6457598706307,0,352036.0,26.8165190338935,26,,1,0
6,16,7,1,26.0,0,49.9979480281394,15.0236793370287,0.0,78.4317238502446,0,222284.0,26.8165190338935,26,,1,0
6,17,7,1,26.9355076801216,0,49.9967610623671,13.4300375479084,0.0,56.6380344680572,0,128110.00000000001,13.4082595169468,26,,1,0
6,18,7,1,28.2225256664786,0,44.4552720991599,11.495944141315,0.0,0.0,0,44031.3,13.4082595169468,30,,1,0
6,19,7,1,28.7588770947259,0,41.0641242033999,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,20,7,1,28.6264398406457,0,39.7298067999011,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,21,7,1,28.4494817158855,0,38.9719374773842,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,22,7,1,28.3426278481333,0,38.3469421041338,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,23,7,1,28.2633438768316,0,37.8023122986561,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,24,7,1,28.1958527472807,0,37.3123298374833,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,1,1,1,28.136439965671,0,36.943298893731,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,2,1,1,28.0736681773953,0,36.7223247647948,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,3,1,1,28.0097307787982,0,36.5894573175018,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,4,1,1,27.9466940642647,0,36.4603328734717,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,5,1,1,27.8792070559702,0,36.2838048827851,9.27775041704389,0.0,0.0,0,0.0,0.0,30,,1,0
6,6,1,1,28.0171636963173,0,35.824765835341,11.495944141315,0.0,0.0,0,5773.46,13.4082595169468,30,,1,0
6,7,1,1,28.3765729135423,0,35.4054933249578,11.495944141315,0.0,0.0,0,85681.29999999999,13.4082595169468,30,,1,0
6,8,1,1,28.785062637141,0,35.1137849211795,11.495944141315,0.0,0.0,0,228330.0,13.4082595169468,30,,1,0
6,9,1,1,29.1012455910391,0,34.9311008867731,11.495944141315,0.0,0.0,0,337875.0,13.4082595169468,30,,1,0
6,10,1,1,29.344080952981,0,34.8513944434592,11.495944141315,0.0,0.0,0,403577.0,13.4082595169468,30,,1,0
6,11,1,1,29.5036045190645,0,34.9030047873589,11.495944141315,0.0,0.0,0,514270.99999999994,13.4082595169468,30,,1,0
6,12,1,1,29.6780889966238,0,34.8905863738809,11.495944141315,0.0,0.0,0,681442.0,13.4082595169468,30,,1,0
6,13,1,1,29.8904762147345,0,34.7256845861444,11.495944141315,0.0,0.0,0,628753.0,13.4082595169468,30,,1,0
6,14,1,1,30.127749830511,0,34.3770058030919,11.495944141315,0.0,0.0,0,544428.0,13.4082595169468,30,,1,0
6,15,1,1,30.4247637342073,0,34.0790914182754,11.495944141315,0.0,0.0,0,498786.0,13.4082595169468,30,,1,0
6,16,1,1,30.7199568813646,0,34.5517126374598,11.495944141315,0.0,0.0,0,398299.0,13.4082595169468,30,,1,0
6,17,1,1,30.608246459148,0,35.4913910600074,11.495944141315,0.0,0.0,0,232109.0,13.4082595169468,30,,1,0
