market_date,filename,url,periods,raw_sha256
2023-05-02,marginalpdbcpt_20230502.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230502.1,24,0960f95318566c4183d48ae61424672e1c04dfdd3b8439f73164a0c4b3f6fd7c
2023-05-03,marginalpdbcpt_20230503.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230503.1,24,5bc9692aa0867124465e584d014c0419aabf402b7100c9344d7fa2fa12362aa1
2023-05-04,marginalpdbcpt_20230504.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230504.1,24,813eded589d66b8271d2f249cbc3c86f19b7044f575aff7dae4cd7e35bcb35cf
2023-05-05,marginalpdbcpt_20230505.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230505.1,24,bd2a9f145d3fb0cc68d7dad341c3513b05a4e6bf391f3b2a1e62e0cc917b36a7
2023-05-06,marginalpdbcpt_20230506.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230506.1,24,b26052337e6a36cc55af7d04d04491cdf6c4c40edf194ed95fffb4d4a03b612d
2023-05-07,marginalpdbcpt_20230507.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230507.1,24,768f67a471a460106c1bc1484898c194aa805c19551b181f0169b4f55359e02f
2023-05-08,marginalpdbcpt_20230508.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230508.1,24,1869b4494d7731409739a84dd1f64baf04c4e31993c4012d5d37ca17723c6200
2023-05-09,marginalpdbcpt_20230509.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230509.1,24,314993a05fa6550a4f76ac185ca421f81028cfa63cdbd36f662d0a7b1e9d3fbd
2023-05-10,marginalpdbcpt_20230510.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230510.1,24,7bead9800257dc635957fd84ec52a4ba1924e621a809f8576b3d3ec343005437
2023-05-11,marginalpdbcpt_20230511.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230511.1,24,1db66162d82ef17228a6260326ee5d4a1ce8ea12bc5a5fed2e774ff2ffeb7592
2023-05-12,marginalpdbcpt_20230512.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230512.1,24,2732583d6d803ab4343ab2993df06fa11262e583dc1ba545f614088eb7568257
2023-05-13,marginalpdbcpt_20230513.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230513.1,24,4c5a2d40f393619853387cd7c1192bd541c5f94c701ffecce362760e46aa2f34
2023-05-14,marginalpdbcpt_20230514.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230514.1,24,ca89405b091aea34ae77ba4f2e3e6c74f237ee60cd22677f378c71535faf3372
2023-05-15,marginalpdbcpt_20230515.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230515.1,24,d141a91edede2ff09017c74ec6d5e82cd9eeca7126853961ad8b36a5e83bcf8b
2023-05-16,marginalpdbcpt_20230516.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230516.1,24,0a657120c981c0a7bfb1518ca25d6991f73f63e020ea864d464b225bbdbea399
2023-05-17,marginalpdbcpt_20230517.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230517.1,24,dffe42640236f97f7afd01f81085066431f6d4ae672ec41c322d4b94f038d974
2023-05-18,marginalpdbcpt_20230518.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230518.1,24,69be326e9c4c47da7e8703177a1feaaa97224d5390378750e99c572920ce04ea
2023-05-19,marginalpdbcpt_20230519.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230519.1,24,3420466a02590b7548ee04112791844af0222cacc71261fabd4506f15b5f2aab
2023-05-20,marginalpdbcpt_20230520.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230520.1,24,17b8b94556a9d6e1e2ec072481643cce441e2adf5907e1136d9722f751259cef
2023-05-21,marginalpdbcpt_20230521.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230521.1,24,eb224166245e1bcdb69da2288483b1192e2b40aa89645567c150d8f32df00bbb
2023-05-22,marginalpdbcpt_20230522.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230522.1,24,e7ce3e6cb0a7ec179cb63ea8287bd3f20071848dbfd79fa1ac329a71e1a49337
2023-05-23,marginalpdbcpt_20230523.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230523.1,24,64f9dc15fcc81b6c4f1c8d253df33202a121231fec69b2df5827e5b0f840bb03
2023-05-24,marginalpdbcpt_20230524.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230524.1,24,80e3338b181452f892c17a6c8ebd24b053b8e10ffde2bd437664043bd354ceef
2023-05-25,marginalpdbcpt_20230525.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230525.1,24,6f1c7e337ec727cce6cffc8f86183515e68a5e1620e5a71b22432eeedc482318
2023-05-26,marginalpdbcpt_20230526.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230526.1,24,776533e3b5084e5fa8cfae9c8535f3373ed39f63522c777ccb1904a6121d1cee
2023-05-27,marginalpdbcpt_20230527.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230527.1,24,794c1447ce4fdb61ea8f34fdb7a53abfceac1ed4a8ced3e3b78c77bb12a0a57e
2023-05-28,marginalpdbcpt_20230528.2,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230528.2,24,1499ae5d9979dd8d66a4a0df997423da6e688023e38b42676aa117eec3c04f68
2023-05-29,marginalpdbcpt_20230529.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230529.1,24,4d8ddfa58164d195937167acd67b701d91322b0668832c9aeefef63d096021ac
2023-05-30,marginalpdbcpt_20230530.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230530.1,24,df66417d7c79b605d2b22f2779bde0c0cd58ad1a40d0e238196f1bca172c40de
2023-05-31,marginalpdbcpt_20230531.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230531.1,24,5c6a3d5475f4a9efc0b21cf4aec438f96ed81a9358816359089878d750dc621f
2023-06-01,marginalpdbcpt_20230601.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230601.1,24,e6cf8dffae6886ae30c02bfe1c16c9f065a11af0c5ef479a23c7b2d3a0385ed8
2023-06-02,marginalpdbcpt_20230602.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230602.1,24,00a511afb092e97f1a59ce110dd5131fbf34bae912544ce4b54b9b2365b4928c
2023-06-03,marginalpdbcpt_20230603.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230603.1,24,7a33814e7bee9641b295af92001b9d996b0a0061e1754ba65cc157e7cb073914
2023-06-04,marginalpdbcpt_20230604.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230604.1,24,5e40daa1a2316bb8f27fcfcd2c91e41ba212f0d11be5c3a4bd6f7d15c8459073
2023-06-05,marginalpdbcpt_20230605.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230605.1,24,16fcd73ca43ab6cc843071849f3dcdc77aeabeb56c688f106ea51f580ce42c71
2023-06-06,marginalpdbcpt_20230606.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230606.1,24,859ac081d971ce91efe0b8f8e0b9d0eba20f900ddbc127da3f669eae1fcfa5d2
2023-06-07,marginalpdbcpt_20230607.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230607.1,24,457f570642a7913cf3b77c7c7324ca335f9f514a1d714733b164e18e8853237b
2023-06-08,marginalpdbcpt_20230608.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230608.1,24,67f3494b6557134fa52d9b953a96750cdf822000c07bee58e92d9681b0540b98
2023-06-09,marginalpdbcpt_20230609.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230609.1,24,d580326f3e3f42928474b41deb20eb66db3a88008bed41bfde898b02294f3b46
2023-06-10,marginalpdbcpt_20230610.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230610.1,24,0aa53aac41cdd43391d48712befcddcc70dd6a687646afd3f80d20e07b74f715
2023-06-11,marginalpdbcpt_20230611.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230611.1,24,945b391b55c69a209a24fcc9ed0f4ea8b7947f8f8b3f608c3936abbb75a948a1
2023-06-12,marginalpdbcpt_20230612.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230612.1,24,f49ea9ec849acb632583bcdda6222c173e74a579fb165aee73366f72d8a7d44a
2023-06-13,marginalpdbcpt_20230613.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230613.1,24,2e0fda662a65044ce1db01ae612f57cd2212430202b3933820017889b233700b
2023-06-14,marginalpdbcpt_20230614.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230614.1,24,c81af412e35fe7912a8fe0880c2f8f0f9ad4624a400ac43d4dafcbc618fe9123
2023-06-15,marginalpdbcpt_20230615.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230615.1,24,d7936378462f699acb748b3ff276932dc33fd0a76e3ea9c2f77b3a22524c38d1
2023-06-16,marginalpdbcpt_20230616.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230616.1,24,300b7868e46cecfaeb8584973c23e2830818fa49c9317a68704accf36ed8ca41
2023-06-17,marginalpdbcpt_20230617.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230617.1,24,b0eb9de7d27ad77823b36c1a7906d53ea9113a7f438dafa21faa437ec21017a7
2023-06-18,marginalpdbcpt_20230618.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230618.1,24,8f12c1567308d14c7e0b4bb12491e0d35023fd167043ce32e4d69b5241d2d9b2
2023-06-19,marginalpdbcpt_20230619.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230619.1,24,eb252f559a5116dc88f2a4e6dc115500dac2cba679935fa891a8227b4431e7eb
2023-06-20,marginalpdbcpt_20230620.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230620.1,24,67a0eaa753df59eae1e625127d75c52fb8438fa8efcf62a45532dd5fe65e02c8
2023-06-21,marginalpdbcpt_20230621.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230621.1,24,33b6ca855d3d8785d9024b8d28fb04e048e352818dcf4d267470e85fc77d54d4
2023-06-22,marginalpdbcpt_20230622.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230622.1,24,7ec390b9b87403ba848c9ec828c593fb9753bc2d77cd041e4930cbbdbe87640b
2023-06-23,marginalpdbcpt_20230623.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230623.1,24,9e79e83a2df7fe93266edfc12e4af3f01a39bd8b335a6e84cd21dfa3712f6f83
2023-06-24,marginalpdbcpt_20230624.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230624.1,24,576d799a779b6ea6aa715ddb7660b8054d7541f54916328ad9b5c2125074e658
2023-06-25,marginalpdbcpt_20230625.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230625.1,24,d5a777eff06963cc96187858f1562fd6fcbb20372dd6f3761d1dec52e1ebde99
2023-06-26,marginalpdbcpt_20230626.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230626.1,24,baa5372a3c4600f2f250735957122f3c279d2fe755c8d6cc225c6dee56ea7e32
2023-06-27,marginalpdbcpt_20230627.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230627.1,24,d250a8c79cc5a48927a5f04837e4c7bcb3908d1870cf91d203d9af11625ddaa5
2023-06-28,marginalpdbcpt_20230628.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230628.1,24,06799709295483d8be7fbdd84c952ef3e38a24831f873703647f5930961dae48
2023-06-29,marginalpdbcpt_20230629.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230629.1,24,bf1375f7e4af9683cd96e3912ffc69f95feb95c24bbf9f327a86e58f0e6a3143
2023-06-30,marginalpdbcpt_20230630.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230630.1,24,fa9825d372c7cda60dc8dbf84e8cd4e5363e15a6672930b8d37f731015367763
2023-07-01,marginalpdbcpt_20230701.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230701.1,24,183ee1377162aff6a024f61d739ac69aefebe7604fb6f3fa3569d5ba115d54ba
2023-07-02,marginalpdbcpt_20230702.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230702.1,24,140124ceb13c6050791dad7c18568fd7de1311156aafdd9550085bb289db2e69
2023-07-03,marginalpdbcpt_20230703.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230703.1,24,93153fb5e52a7dd8297d5e4fb851e80781ebd2c370758c3a397f76ac9a75e8c9
2023-07-04,marginalpdbcpt_20230704.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230704.1,24,1cc69e96371a22cc2e4a053dce7ec6aedc587c7d9bbad5a0725a548dd3f7a810
2023-07-05,marginalpdbcpt_20230705.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230705.1,24,905531aaac6b7f8f40fe8ef0aed040ac2b7909adf37021174851d704e287fd08
2023-07-06,marginalpdbcpt_20230706.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230706.1,24,b1ab1acbc484d7c5a167db3a8a69b519274c06e4e33d57cd2e092368c4c96348
2023-07-07,marginalpdbcpt_20230707.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230707.1,24,4a65424cbf52ec14dc88f2c33d1cce8e0d07ea01c606c44612967ec5c086888e
2023-07-08,marginalpdbcpt_20230708.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230708.1,24,03ddea65bc61afc53ec14a6cf377cfeb7ea92737af8b7df981a99bb69d959c91
2023-07-09,marginalpdbcpt_20230709.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230709.1,24,144f75237840bc1c40175ba0781a04cdd98770ac8963986f2696c410a71a15f7
2023-07-10,marginalpdbcpt_20230710.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230710.1,24,4a5062757e0dc48fc3852e8691454ec23cccceade6651c6565a8150c279a0ac8
2023-07-11,marginalpdbcpt_20230711.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230711.1,24,9d1dbb4c99687bdcc5f276119882fc7d58a5ce08cd9ee5ab06c0af2df21a2306
2023-07-12,marginalpdbcpt_20230712.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230712.1,24,89fc605e3a612daa5d35bed2fbc3c58ff88598155efa19bfde35d749cbdbf4e4
2023-07-13,marginalpdbcpt_20230713.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230713.1,24,4472c53b2321ef0e01740ab5c4e1d132fdb3b9cc22497a9ff2a3924038fd51d0
2023-07-14,marginalpdbcpt_20230714.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230714.1,24,1cf7dc25984400109f02dd0a674ac02ec84d8ea09beea2f2d0ac19c6d187eea0
2023-07-15,marginalpdbcpt_20230715.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230715.1,24,2387071fbd046984c3cb2d753f41c31b6e23b423cffc25e1e698fb01fdf24ba1
2023-07-16,marginalpdbcpt_20230716.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230716.1,24,65dda909f644c45b8b102fe690e8c7f92ac2a084813776ea4292f4816eb06024
2023-07-17,marginalpdbcpt_20230717.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230717.1,24,39425a6ff863ee5243fe9e0ce7c9b047ec259d0d0bff07fdef3b4caee6bd253d
2023-07-18,marginalpdbcpt_20230718.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230718.1,24,5b4a484cc1ec98dec09524aa3d1800a3c2323fb3b9170fe683d8108c0d8c947a
2023-07-19,marginalpdbcpt_20230719.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230719.1,24,74cce188dbe22edf19e044ca4e53f4a18bc3bf54a11cbcb85d78a2ad5f8791d5
2023-07-20,marginalpdbcpt_20230720.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230720.1,24,150f5d4552c509e09c108284114e750090abbc2c9fe8eab96faf8444c965d144
2023-07-21,marginalpdbcpt_20230721.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230721.1,24,dfef72bca8fe914580433c95a39cda6a3d818e363524168a6787cc1f7594b183
2023-07-22,marginalpdbcpt_20230722.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230722.1,24,aa5be6b52cd706f11ebfd53f79d023de69925680b2552d8acfe49d39234b1d7b
2023-07-23,marginalpdbcpt_20230723.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230723.1,24,7d0b1c9ad03c6e18d3b7c9df1bdf83faeefed93f5419618823d5691f54d66ede
2023-07-24,marginalpdbcpt_20230724.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230724.1,24,01ae3feae7afaf01156b307b68141d6ee3fbc2cdf06e98ea2b9d485ed444af94
2023-07-25,marginalpdbcpt_20230725.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230725.1,24,9acc037708fcf010053a38cdb99b19e87461895a737e01e007fc1e34d027b6bf
2023-07-26,marginalpdbcpt_20230726.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230726.1,24,3a38a4d3ca73b6d1c1f0656cb83402398194277de9891a92da43c3c9506e0dea
2023-07-27,marginalpdbcpt_20230727.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230727.1,24,3398cb3eaed0dfc1e24ec89321b6ec02e628f04f16ba3071bc1092d040a6dc03
2023-07-28,marginalpdbcpt_20230728.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230728.1,24,7a98a21b91db2d8bd87d3ffe135acce11210e0eb85a4cb2bed96355158058eb1
2023-07-29,marginalpdbcpt_20230729.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230729.1,24,d0b54a5babe1e650da6aa079da9839275fa2f62166db2adef5ab7b47ef023b9c
2023-07-30,marginalpdbcpt_20230730.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230730.1,24,7a538e3f1e58fbc96050dece22420ed19a84198558eb991fb84b3af83cde8c27
2023-07-31,marginalpdbcpt_20230731.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230731.1,24,f7cebdcd34bad2bb3c659ee173f323d9cd5cab893cf649c3e700afb2d945c75f
2023-08-01,marginalpdbcpt_20230801.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230801.1,24,7b36d4af2c585e78521b1e504bc3fe42fed6685b04b73f101385bc5d2bc908f9
2023-08-02,marginalpdbcpt_20230802.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230802.1,24,5c96db2884aed67afb776c8d95f091689c482d0d531c03de5b243d2e0f98d352
2023-08-03,marginalpdbcpt_20230803.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230803.1,24,ebad348b9f4295e5efc9d003ef9314644478cc32af351b22c7a4c1c2508b5f98
2023-08-04,marginalpdbcpt_20230804.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230804.1,24,fccd550570672e89869870275ee4fdcbfc52efa9b61d0f2a2c40d75ea8abff0d
2023-08-05,marginalpdbcpt_20230805.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230805.1,24,344f27e2e1bda36c686b8808a96be9737d4d0dccb437105bbfe1d31ac2127475
2023-08-06,marginalpdbcpt_20230806.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230806.1,24,faa0d1cddf3fe3cf6691e3e34c0b01e9ff47301d15e4bc41772cbc471cdedd2d
2023-08-07,marginalpdbcpt_20230807.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230807.1,24,c9663813afc8bdf6ecf82d253907c94a8d4d0fe739a17f76d887caf5aefe43d1
2023-08-08,marginalpdbcpt_20230808.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230808.1,24,bb46b6737d6c46b4404851be90357d1119af05eb206480415811a1f05b4cd6e1
2023-08-09,marginalpdbcpt_20230809.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230809.1,24,03dca8419f9db3f7cb7661c0b58d07bd0e3dcfb31dd3ab438a4ca24849b5eb54
2023-08-10,marginalpdbcpt_20230810.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230810.1,24,df7561dd153656ff4e6105d81de79b79a0d13697cb9b772e7cc10c06ef2e73d4
2023-08-11,marginalpdbcpt_20230811.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230811.1,24,b16ab35bf8f2e29f9151bf0b2c33653ed8ab702741291b7a87497d4b964deab0
2023-08-12,marginalpdbcpt_20230812.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230812.1,24,fced6f38d8a8e3ce7548f4bebc31aaf8dfa973f7b6daf9407e2543daed145164
2023-08-13,marginalpdbcpt_20230813.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230813.1,24,31e8842b8ad4dc5b36c21d771345f5eabfa1d99ba259096773c18ba2beece8eb
2023-08-14,marginalpdbcpt_20230814.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230814.1,24,ff3e368e43ae181edc0897c0f4472c4b3d3104b62c9f1d31b5b6aa4647d563ab
2023-08-15,marginalpdbcpt_20230815.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230815.1,24,2797846dd6fece9ff3d14cc9b9e99e08a0cd830e71d72f767344aef40cc80483
2023-08-16,marginalpdbcpt_20230816.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230816.1,24,eacb38d680384aabb8158be2cabb4bef0f31a505958a768d956d473db953e4be
2023-08-17,marginalpdbcpt_20230817.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230817.1,24,a95917c3b75c8fbbb30be40bdaa07b51e0fd9d6e0b2601af06a4b0ce21ef3814
2023-08-18,marginalpdbcpt_20230818.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230818.1,24,9eeb473fba8f93417856a6016f9ebf484a2bc3059eab6156fb19083b63d4d98a
2023-08-19,marginalpdbcpt_20230819.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230819.1,24,07893eb0dff9db293745134dfb8131c828220a74bad31f91e3d1825d3de0b493
2023-08-20,marginalpdbcpt_20230820.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230820.1,24,e13ceca9109dcfb512996378dd1e468d7ee7c9ffb3cc38f503b2b195ab563ba3
2023-08-21,marginalpdbcpt_20230821.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230821.1,24,906096ee64395cdb45572fd5934ccf2fa9c48149be630f14e42d8fce94fcdf3e
2023-08-22,marginalpdbcpt_20230822.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230822.1,24,2144d90a753a8d531c031308d0e4b68f3829342307a75c396ff52b889f3a343c
2023-08-23,marginalpdbcpt_20230823.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230823.1,24,95199c7685f03fa0d64d0320b0497b2bf3408f205ed1b6464137f45cad2d9af5
2023-08-24,marginalpdbcpt_20230824.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230824.1,24,b879263b105f839d197bf0f508a7cddf28e0ff3d03ea7825cef93cffbfb6c5b3
2023-08-25,marginalpdbcpt_20230825.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230825.1,24,847e4a0c572fab1360e1957e299a60fab657242956d375a37f5a01694e67520f
2023-08-26,marginalpdbcpt_20230826.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230826.1,24,30996c53cb7dabeac2ffa432687825e253bfccf36644271fb87c6c1b0a71213e
2023-08-27,marginalpdbcpt_20230827.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230827.1,24,d097e78a3da3cf52ede2f0f8b756178b90bcca68d4057725638b5d9b92c23eb2
2023-08-28,marginalpdbcpt_20230828.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230828.1,24,1f757f2ced2f7b88321907ca5c83b72a5128b74b334d3cef4c75837f9f710420
2023-08-29,marginalpdbcpt_20230829.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230829.1,24,28090382d302cbb92fc16d8210198cc789a4818bb3c786cce07d60804cda61e3
2023-08-30,marginalpdbcpt_20230830.1,https://www.omie.es/en/file-download?parents=marginalpdbcpt&filename=marginalpdbcpt_20230830.1,24,a7496df5b7c60025c26385846edb30935589e8d52f672fe89009eaf618353a83
