Current Date,Day Name,Time,Leave Home,Arrive Home,Trip Time,State,Arrival Soc,Departure Soc,Charger
2023-08-04,5,20.25,11,17,0.75,Charging,-1,89,0
2023-08-04,5,20.5,11,17,0.75,Charging,-1,89,0
2023-08-04,5,20.75,11,17,0.75,Charging,-1,89,0
2023-08-04,5,21.0,11,17,0.75,Charging,-1,89,0
2023-08-04,5,21.25,11,17,0.75,Charging,-1,89,0
2023-08-04,5,21.5,11,17,0.75,Charging,-1,89,0
2023-08-04,5,21.75,11,17,0.75,Charging,-1,89,0
2023-08-04,5,22.0,11,17,0.75,Charging,-1,89,0
2023-08-04,5,22.25,11,17,0.75,Charging,-1,89,0
2023-08-04,5,22.5,11,17,0.75,Charging,-1,89,0
2023-08-04,5,22.75,11,17,0.75,Charging,-1,89,0
2023-08-04,5,23.0,11,17,0.75,Charging,-1,89,0
2023-08-04,5,23.25,11,17,0.75,Charging,-1,89,0
2023-08-04,5,23.5,11,17,0.75,Charging,-1,89,0
2023-08-04,5,23.75,11,17,0.75,Charging,-1,89,0
2023-08-05,6,0.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,0.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,0.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,0.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,1.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,1.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,1.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,1.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,2.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,2.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,2.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,2.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,3.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,3.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,3.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,3.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,4.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,4.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,4.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,4.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,5.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,5.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,5.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,5.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,6.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,6.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,6.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,6.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,7.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,7.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,7.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,7.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,8.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,8.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,8.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,8.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,9.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,9.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,9.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,9.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,10.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,10.25,11,18,0.75,Charging,-1,89,0
2023-08-05,6,10.5,11,18,0.75,Charging,-1,89,0
2023-08-05,6,10.75,11,18,0.75,Charging,-1,89,0
2023-08-05,6,11.0,11,18,0.75,Charging,-1,89,0
2023-08-05,6,11.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,11.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,11.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,12.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,12.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,12.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,12.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,13.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,13.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,13.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,13.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,14.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,14.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,14.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,14.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,15.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,15.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,15.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,15.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,16.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,16.25,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,16.5,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,16.75,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,17.0,11,18,0.75,NoState,-1,-1,-1
2023-08-05,6,17.25,11,18,0.75,Incoming,85,-1,0
2023-08-05,6,17.5,13,18,0.75,Incoming,85,-1,0
2023-08-05,6,17.75,13,18,0.75,Incoming,85,-1,0
2023-08-05,6,18.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,18.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,18.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,18.75,13,18,0.75,Charging,-1,89,0
2023-08-05,6,19.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,19.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,19.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,19.75,13,18,0.75,Charging,-1,89,0
2023-08-05,6,20.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,20.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,20.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,20.75,13,18,0.75,Charging,-1,89,0
2023-08-05,6,21.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,21.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,21.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,21.75,13,18,0.75,Charging,-1,89,0
2023-08-05,6,22.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,22.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,22.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,22.75,13,18,0.75,Charging,-1,89,0
2023-08-05,6,23.0,13,18,0.75,Charging,-1,89,0
2023-08-05,6,23.25,13,18,0.75,Charging,-1,89,0
2023-08-05,6,23.5,13,18,0.75,Charging,-1,89,0
2023-08-05,6,23.75,13,18,0.75,Charging,-1,89,0
2023-08-06,7,0.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,0.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,0.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,0.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,1.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,1.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,1.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,1.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,2.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,2.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,2.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,2.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,3.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,3.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,3.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,3.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,4.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,4.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,4.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,4.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,5.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,5.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,5.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,5.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,6.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,6.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,6.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,6.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,7.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,7.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,7.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,7.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,8.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,8.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,8.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,8.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,9.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,9.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,9.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,9.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,10.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,10.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,10.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,10.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,11.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,11.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,11.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,11.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,12.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,12.25,13,17,0.75,Charging,-1,89,0
2023-08-06,7,12.5,13,17,0.75,Charging,-1,89,0
2023-08-06,7,12.75,13,17,0.75,Charging,-1,89,0
2023-08-06,7,13.0,13,17,0.75,Charging,-1,89,0
2023-08-06,7,13.25,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,13.5,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,13.75,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,14.0,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,14.25,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,14.5,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,14.75,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,15.0,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,15.25,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,15.5,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,15.75,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,16.0,13,17,0.75,NoState,-1,-1,-1
2023-08-06,7,16.25,13,17,0.75,Incoming,85,-1,0
2023-08-06,7,16.5,7,17,0.75,Incoming,85,-1,0
2023-08-06,7,16.75,7,17,0.75,Incoming,85,-1,0
2023-08-06,7,17.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,17.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,17.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,17.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,18.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,18.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,18.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,18.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,19.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,19.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,19.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,19.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,20.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,20.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,20.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,20.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,21.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,21.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,21.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,21.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,22.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,22.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,22.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,22.75,7,17,0.75,Charging,-1,89,0
2023-08-06,7,23.0,7,17,0.75,Charging,-1,89,0
2023-08-06,7,23.25,7,17,0.75,Charging,-1,89,0
2023-08-06,7,23.5,7,17,0.75,Charging,-1,89,0
2023-08-06,7,23.75,7,17,0.75,Charging,-1,89,0
2023-08-07,1,0.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,0.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,0.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,0.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,1.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,1.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,1.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,1.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,2.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,2.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,2.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,2.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,3.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,3.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,3.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,3.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,4.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,4.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,4.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,4.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,5.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,5.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,5.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,5.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,6.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,6.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,6.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,6.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,7.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,7.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,7.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,7.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,8.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,8.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,8.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,8.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,9.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,9.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,9.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,9.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,10.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,10.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,10.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,10.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,11.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,11.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,11.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,11.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,12.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,12.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,12.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,12.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,13.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,13.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,13.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,13.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,14.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,14.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,14.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,14.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,15.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,15.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,15.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,15.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,16.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,16.25,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,16.5,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,16.75,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,17.0,7,18,0.75,NoState,-1,-1,-1
2023-08-07,1,17.25,7,18,0.75,Incoming,16,-1,0
2023-08-07,1,17.5,7,18,0.75,Incoming,16,-1,0
2023-08-07,1,17.75,7,18,0.75,Incoming,16,-1,0
2023-08-07,1,18.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,18.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,18.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,18.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,19.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,19.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,19.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,19.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,20.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,20.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,20.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,20.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,21.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,21.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,21.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,21.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,22.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,22.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,22.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,22.75,7,18,0.75,Charging,-1,89,0
2023-08-07,1,23.0,7,18,0.75,Charging,-1,89,0
2023-08-07,1,23.25,7,18,0.75,Charging,-1,89,0
2023-08-07,1,23.5,7,18,0.75,Charging,-1,89,0
2023-08-07,1,23.75,7,18,0.75,Charging,-1,89,0
2023-08-08,2,0.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,0.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,0.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,0.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,1.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,1.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,1.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,1.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,2.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,2.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,2.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,2.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,3.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,3.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,3.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,3.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,4.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,4.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,4.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,4.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,5.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,5.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,5.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,5.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,6.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,6.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,6.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,6.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,7.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,7.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,7.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,7.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,8.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,8.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,8.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,8.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,9.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,9.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,9.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,9.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,10.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,10.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,10.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,10.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,11.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,11.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,11.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,11.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,12.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,12.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,12.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,12.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,13.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,13.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,13.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,13.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,14.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,14.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,14.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,14.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,15.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,15.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,15.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,15.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,16.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,16.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,16.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,16.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,17.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,17.25,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,17.5,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,17.75,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,18.0,7,19,0.75,NoState,-1,-1,-1
2023-08-08,2,18.25,7,19,0.75,Incoming,16,-1,0
2023-08-08,2,18.5,7,19,0.75,Incoming,16,-1,0
2023-08-08,2,18.75,7,19,0.75,Incoming,16,-1,0
2023-08-08,2,19.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,19.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,19.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,19.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,20.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,20.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,20.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,20.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,21.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,21.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,21.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,21.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,22.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,22.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,22.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,22.75,7,19,0.75,Charging,-1,89,0
2023-08-08,2,23.0,7,19,0.75,Charging,-1,89,0
2023-08-08,2,23.25,7,19,0.75,Charging,-1,89,0
2023-08-08,2,23.5,7,19,0.75,Charging,-1,89,0
2023-08-08,2,23.75,7,19,0.75,Charging,-1,89,0
2023-08-09,3,0.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,0.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,0.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,0.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,1.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,1.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,1.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,1.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,2.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,2.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,2.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,2.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,3.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,3.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,3.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,3.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,4.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,4.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,4.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,4.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,5.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,5.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,5.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,5.75,7,18,0.5,Charging,-1,89,0
2023-08-09,3,6.0,7,18,0.5,Charging,-1,89,0
2023-08-09,3,6.25,7,18,0.5,Charging,-1,89,0
2023-08-09,3,6.5,7,18,0.5,Charging,-1,89,0
2023-08-09,3,6.75,7,18,0.5,Charging,-1,89,0
