Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
4,17,5,1,21.81,0.0,42.18,10.4,3.6,12.0,0.0
4,18,5,1,21.92,0.0,43.6,16.0,0.84,19.69,0.0
4,19,5,1,21.93,0.0,44.51,15.6,6.84,14.74,0.0
4,20,5,1,21.84,0.0,43.78,12.5,2.64,9.85,0.0
4,21,5,1,21.7,0.0,42.09,10.6,3.48,7.13,0.0
4,22,5,1,21.69,0.0,40.76,12.7,0.84,8.04,0.0
4,23,5,1,21.56,0.0,40.98,10.4,0.84,5.75,0.0
4,24,5,1,21.26,0.0,42.3,7.1,0.6,3.98,0.0
4,1,6,1,21.14,0.0,42.99,8.3,4.68,4.12,0.0
4,2,6,1,21.17,0.0,42.82,10.7,0.24,4.43,0.0
4,3,6,1,21.03,0.0,42.75,9.1,0.36,3.7,0.0
4,4,6,1,20.87,0.0,43.17,7.6,1.08,3.08,0.0
4,5,6,1,20.82,0.0,44.83,7.7,0.72,2.98,0.0
4,6,6,1,20.92,0.0,46.18,11.9,6.12,4.23,0.0
4,7,6,1,20.94,0.0,47.54,10.7,16.2,4.27,0.0
4,8,6,1,21.06,0.0,48.02,12.4,6.12,5.27,0.0
4,9,6,1,21.21,0.0,47.79,13.8,17.28,6.18,0.0
4,10,6,1,21.25,0.0,47.56,11.0,5.76,5.8,0.0
4,11,6,1,21.25,0.0,47.93,9.3,12.96,5.9,0.0
4,12,6,1,21.45,0.0,47.16,10.4,1.56,7.42,0.0
4,13,6,1,21.7,0.0,44.16,13.4,3.36,9.84,0.0
4,14,6,1,21.83,0.0,41.42,15.4,14.4,11.38,0.0
4,15,6,1,21.82,0.0,39.7,11.3,14.28,9.55,0.0
4,16,6,1,21.8,0.0,38.83,11.0,3.0,8.66,0.0
4,17,6,1,21.74,0.0,38.91,11.0,6.24,7.41,0.0
4,18,6,1,21.79,0.0,39.57,13.6,2.04,9.77,0.0
4,19,6,1,21.75,0.0,40.8,12.4,1.44,8.72,0.0
4,20,6,1,21.73,0.0,41.77,13.7,1.68,8.71,0.0
4,21,6,1,21.54,0.0,42.46,10.8,1.44,5.78,0.0
4,22,6,1,21.57,0.0,41.98,13.6,0.84,6.84,0.0
4,23,6,1,21.49,0.0,41.52,12.4,0.96,5.59,0.0
4,24,6,1,21.27,0.0,40.91,10.5,0.36,4.18,0.0
4,1,7,1,20.95,0.0,40.67,7.8,0.6,3.09,0.0
4,2,7,1,20.85,0.0,40.61,9.7,1.92,2.85,0.0
4,3,7,1,20.71,0.0,40.27,6.8,0.0,2.05,0.0
4,4,7,1,20.74,0.0,39.09,12.3,0.0,2.36,0.0
4,5,7,1,20.68,0.0,37.98,9.3,0.24,1.79,0.0
4,6,7,1,20.6,0.0,36.47,6.4,2.28,1.62,0.0
4,7,7,1,20.83,0.0,35.05,10.4,6.24,3.92,0.0
4,8,7,1,21.06,0.0,34.18,10.8,8.64,6.33,0.0
4,9,7,1,21.08,0.0,33.65,7.6,18.24,5.8,0.0
4,10,7,1,21.14,0.0,32.88,9.3,6.0,6.61,0.0
4,11,7,1,21.32,0.0,31.57,11.6,5.4,7.19,0.0
4,12,7,1,21.54,0.0,30.38,11.7,3.48,8.38,0.0
4,13,7,1,21.91,0.0,29.21,18.6,3.96,15.65,0.0
4,14,7,1,21.88,0.0,28.99,10.4,4.56,11.56,0.0
4,15,7,1,21.9,0.0,28.92,10.6,4.44,15.04,0.0
4,16,7,1,21.88,0.0,29.1,10.7,1.2,16.51,0.0
4,17,7,1,21.77,0.0,29.49,8.8,2.4,14.57,0.0
4,18,7,1,21.83,0.0,30.45,13.3,1.56,14.92,0.0
4,19,7,1,21.74,0.0,32.16,11.6,5.76,8.18,0.0
4,20,7,1,21.81,0.0,32.95,18.2,2.64,10.81,0.0
4,21,7,1,21.69,0.0,34.03,15.2,2.64,7.3,0.0
4,22,7,1,21.31,0.0,35.19,9.5,4.08,4.28,0.0
4,23,7,1,21.34,0.0,35.3,13.9,5.4,5.07,0.0
4,24,7,1,21.06,0.0,36.19,10.0,0.36,3.33,0.0
4,1,1,1,20.78,0.0,37.39,5.5,0.24,2.33,0.0
4,2,1,1,20.93,0.0,37.76,12.5,0.36,3.52,0.0
4,3,1,1,20.82,0.0,39.33,9.7,0.24,2.76,0.0
4,4,1,1,20.76,0.0,40.43,8.8,0.6,2.42,0.0
4,5,1,1,20.82,0.0,40.9,13.6,0.36,3.39,0.0
4,6,1,1,20.77,0.0,41.41,10.2,3.6,2.49,0.0
4,7,1,1,20.75,0.0,42.13,8.5,7.92,2.25,0.0
4,8,1,1,20.78,0.0,42.72,11.1,13.44,3.12,0.0
4,9,1,1,20.93,0.0,42.14,17.2,9.12,4.71,0.0
4,10,1,1,20.92,0.0,41.21,14.4,9.48,4.29,0.0
4,11,1,1,20.94,0.0,40.37,13.8,2.28,4.44,0.0
4,12,1,1,20.87,0.0,40.47,9.1,2.76,3.66,0.0
4,13,1,1,20.94,0.0,40.64,10.6,3.96,4.42,0.0
4,14,1,1,21.13,0.0,40.59,14.5,3.84,5.4,0.0
4,15,1,1,21.06,0.0,41.45,11.4,2.04,4.48,0.0
4,16,1,1,21.03,0.0,42.32,11.9,1.08,4.38,0.0
4,17,1,1,20.88,0.0,43.58,8.9,0.84,3.34,0.0
4,18,1,1,20.98,0.0,44.19,13.8,2.76,4.45,0.0
4,19,1,1,20.97,0.0,44.67,12.7,1.56,4.09,0.0
4,20,1,1,20.84,0.0,45.16,9.3,6.12,3.13,0.0
4,21,1,1,21.17,0.0,43.64,19.4,1.92,5.49,0.0
4,22,1,1,20.9,0.0,43.5,11.9,2.52,3.25,0.0
4,23,1,1,21.03,0.0,41.66,17.8,2.04,4.65,0.0
4,24,1,1,20.86,0.0,41.19,12.0,0.36,2.95,0.0
4,1,2,1,20.73,0.0,40.63,8.1,0.24,2.19,0.0
4,2,2,1,20.69,0.0,39.8,8.0,0.12,2.01,0.0
4,3,2,1,20.65,0.0,39.29,7.9,0.12,2.02,0.0
4,4,2,1,20.6,0.0,39.22,7.3,0.48,1.87,0.0
4,5,2,1,20.71,0.0,38.66,14.5,1.08,2.42,0.0
4,6,2,1,20.67,0.0,38.55,8.8,4.08,1.98,0.0
4,7,2,1,20.87,0.0,38.02,11.8,10.32,4.87,0.0
4,8,2,1,21.1,0.0,37.7,10.8,6.48,7.96,0.0
4,9,2,1,21.23,0.0,37.86,12.6,12.0,10.64,0.0
4,10,2,1,21.31,0.0,38.02,9.4,4.56,9.22,0.0
4,11,2,1,21.46,0.0,36.71,7.9,3.6,7.79,0.0
4,12,2,1,21.72,0.0,34.28,9.4,0.96,10.49,0.0
4,13,2,1,21.92,0.0,32.23,12.7,0.48,16.13,0.0
4,14,2,1,21.95,0.0,30.58,10.2,3.6,17.32,0.0
4,15,2,1,21.97,0.0,29.14,11.4,9.72,22.9,0.0
4,16,2,1,21.99,0.0,28.2,12.8,0.84,27.09,0.0
4,17,2,1,21.99,0.0,27.79,9.4,1.68,24.61,0.0
4,18,2,1,22.0,0.0,27.8,13.5,3.96,26.28,0.0
4,19,2,1,22.01,0.0,27.93,15.6,2.04,20.9,0.0
4,20,2,1,21.98,0.0,27.94,11.6,1.32,13.12,0.0
4,21,2,1,21.93,0.0,27.94,12.2,1.44,11.03,0.0
4,22,2,1,21.92,0.0,27.75,14.6,1.56,10.97,0.0
4,23,2,1,21.65,0.0,27.89,10.2,0.36,5.77,0.0
4,24,2,1,21.29,0.0,28.16,8.1,0.48,3.88,0.0
4,1,3,1,21.04,0.0,28.48,8.2,0.6,3.22,0.0
4,2,3,1,20.92,0.0,28.79,9.8,0.72,2.83,0.0
4,3,3,1,20.8,0.0,28.83,10.5,0.0,2.57,0.0
4,4,3,1,20.69,0.0,28.45,8.3,1.8,1.99,0.0
4,5,3,1,20.66,0.0,27.74,9.9,2.16,1.99,0.0
4,6,3,1,20.64,0.0,26.91,8.9,7.2,1.85,0.0
4,7,3,1,20.97,0.0,25.97,14.7,8.88,5.73,0.0
4,8,3,1,21.15,0.0,25.57,14.5,8.4,9.93,0.0
4,9,3,1,21.13,0.0,25.09,10.1,5.76,8.5,0.0
4,10,3,1,21.12,0.0,24.28,8.7,16.44,6.92,0.0
4,11,3,1,21.15,0.0,23.03,8.8,6.84,6.02,0.0
4,12,3,1,21.41,0.0,21.53,11.2,5.52,7.86,0.0
4,13,3,1,21.75,0.0,19.87,14.7,2.28,11.2,0.0
4,14,3,1,21.87,0.0,18.84,13.0,5.52,12.5,0.0
4,15,3,1,21.87,0.0,18.5,10.5,0.72,15.22,0.0
4,16,3,1,21.93,0.0,18.37,15.6,1.8,22.68,0.0
4,17,3,1,21.92,0.0,18.58,13.1,7.32,21.48,0.0
4,18,3,1,21.8,0.0,19.45,9.0,3.84,15.1,0.0
4,19,3,1,21.79,0.0,20.57,13.2,2.88,10.89,0.0
4,20,3,1,21.77,0.0,21.58,15.4,6.72,9.72,0.0
4,21,3,1,21.48,0.0,22.61,9.7,4.2,4.64,0.0
4,22,3,1,21.14,0.0,23.71,7.9,2.04,3.55,0.0
4,23,3,1,21.07,0.0,24.17,10.9,0.6,3.53,0.0
4,24,3,1,21.04,0.0,24.17,13.1,0.24,3.53,0.0
4,1,4,1,20.74,0.0,24.35,7.6,0.24,2.16,0.0
4,2,4,1,20.66,0.0,24.17,7.6,1.56,1.97,0.0
4,3,4,1,20.62,0.0,24.03,8.2,0.12,1.98,0.0
4,4,4,1,20.65,0.0,23.76,12.4,3.6,2.02,0.0
4,5,4,1,20.57,0.0,23.63,8.6,0.24,1.77,0.0
4,6,4,1,20.54,0.0,23.41,9.4,7.44,1.74,0.0
4,7,4,1,20.64,0.0,23.26,10.6,16.44,2.01,0.0
4,8,4,1,20.74,0.0,23.18,11.9,9.12,2.83,0.0
4,9,4,1,20.87,0.0,22.9,16.5,9.6,4.49,0.0
4,10,4,1,20.86,0.0,22.64,12.4,12.0,4.02,0.0
4,11,4,1,21.12,0.0,21.71,16.8,12.0,5.58,0.0
4,12,4,1,21.18,0.0,21.23,13.6,3.0,5.37,0.0
4,13,4,1,21.34,0.0,20.65,14.1,0.96,6.29,0.0
4,14,4,1,21.44,0.0,20.06,13.9,3.12,6.59,0.0
4,15,4,1,21.37,0.0,19.77,11.4,8.88,5.52,0.0
4,16,4,1,21.34,0.0,19.57,11.3,0.84,5.6,0.0
4,17,4,1,21.33,0.0,19.66,12.1,1.32,5.44,0.0
4,18,4,1,21.46,0.0,20.37,17.0,1.92,6.38,0.0
4,19,4,1,21.37,0.0,21.41,14.6,1.68,4.72,0.0
4,20,4,1,21.05,0.0,22.29,10.8,3.84,3.31,0.0
4,21,4,1,20.99,0.0,23.05,13.1,3.84,3.46,0.0
4,22,4,1,20.88,0.0,24.02,12.1,3.0,3.07,0.0
4,23,4,1,20.8,0.0,24.8,11.9,1.56,2.58,0.0
4,24,4,1,20.75,0.0,25.45,11.7,3.12,2.33,0.0
4,1,5,1,20.65,0.0,25.94,7.2,1.8,1.83,0.0
4,2,5,1,20.58,0.0,26.23,6.9,0.12,1.72,0.0
4,3,5,1,20.61,0.0,26.1,10.9,0.12,1.97,0.0
4,4,5,1,20.56,0.0,26.23,8.3,0.36,1.68,0.0
4,5,5,1,20.57,0.0,26.31,11.1,2.76,1.91,0.0
4,6,5,1,20.55,0.0,26.32,10.0,11.16,1.78,0.0
4,7,5,1,20.57,0.0,26.14,10.9,9.96,1.97,0.0
4,8,5,1,20.62,0.0,26.0,13.1,6.36,2.11,0.0
4,9,5,1,20.62,0.0,25.65,8.3,8.88,2.02,0.0
4,10,5,1,20.75,0.0,24.7,14.9,11.28,2.82,0.0
4,11,5,1,20.81,0.0,23.68,14.3,6.72,3.32,0.0
4,12,5,1,20.89,0.0,22.77,13.6,5.64,4.24,0.0
4,13,5,1,21.11,0.0,21.89,14.6,3.84,5.27,0.0
4,14,5,1,21.29,0.0,21.28,14.2,2.28,6.5,0.0
4,15,5,1,21.47,0.0,20.78,13.6,7.44,11.38,0.0
4,16,5,1,21.44,0.0,20.67,10.4,2.28,11.56,0.0
4,17,5,1,21.45,0.0,20.72,11.0,1.8,8.64,0.0
4,18,5,1,21.52,0.0,21.19,13.2,1.32,6.93,0.0
4,19,5,1,21.62,0.0,21.7,16.7,2.04,7.99,0.0
4,20,5,1,21.43,0.0,22.2,11.6,1.2,4.55,0.0
4,21,5,1,21.35,0.0,22.17,13.5,5.16,4.59,0.0
4,22,5,1,21.36,0.0,21.85,15.9,1.92,4.92,0.0
4,23,5,1,21.07,0.0,21.94,11.6,1.8,3.14,0.0
4,24,5,1,20.91,0.0,21.78,12.8,0.36,3.0,0.0
4,1,6,1,20.76,0.0,21.75,11.2,1.32,2.31,0.0
4,2,6,1,20.67,0.0,21.79,9.5,2.88,1.93,0.0
4,3,6,1,20.6,0.0,21.72,9.4,0.36,1.79,0.0
4,4,6,1,20.53,0.0,21.54,8.2,0.12,1.5,0.0
4,5,6,1,20.52,0.0,21.21,9.4,0.48,1.62,0.0
4,6,6,1,20.52,0.0,21.05,8.7,4.32,1.47,0.0
4,7,6,1,20.69,0.0,20.8,11.7,14.04,2.48,0.0
4,8,6,1,20.84,0.0,20.79,12.0,7.44,3.99,0.0
4,9,6,1,20.9,0.0,20.69,8.6,12.84,4.13,0.0
4,10,6,1,20.99,0.0,20.12,12.3,13.2,5.35,0.0
4,11,6,1,21.02,0.0,19.4,12.4,8.88,5.38,0.0
4,12,6,1,21.39,0.0,18.43,17.0,4.8,8.12,0.0
4,13,6,1,21.44,0.0,17.92,11.7,6.36,7.17,0.0
4,14,6,1,21.57,0.0,17.37,11.2,8.52,8.43,0.0
4,15,6,1,21.77,0.0,16.79,15.5,18.12,14.72,0.0
4,16,6,1,21.72,0.0,16.63,12.4,3.6,14.5,0.0
4,17,6,1,21.52,0.0,17.04,9.1,3.6,13.4,0.0
4,18,6,1,21.74,0.0,17.67,17.8,5.76,16.07,0.0
4,19,6,1,21.6,0.0,19.14,13.8,0.6,7.11,0.0
4,20,6,1,21.51,0.0,20.0,15.4,3.0,5.85,0.0
4,21,6,1,21.44,0.0,20.73,16.2,1.68,5.25,0.0
4,22,6,1,21.21,0.0,21.68,13.6,0.96,3.79,0.0
4,23,6,1,20.95,0.0,22.35,12.0,1.08,2.8,0.0
4,24,6,1,20.73,0.0,22.69,9.6,4.32,2.24,0.0
4,1,7,1,20.62,0.0,22.44,7.4,0.96,1.84,0.0
4,2,7,1,20.6,0.0,22.15,9.4,1.92,1.87,0.0
4,3,7,1,20.52,0.0,21.99,5.9,0.12,1.53,0.0
4,4,7,1,20.52,0.0,21.66,8.6,0.24,1.49,0.0
4,5,7,1,20.51,0.0,21.42,9.0,0.24,1.55,0.0
4,6,7,1,20.53,0.0,21.26,10.1,1.44,1.54,0.0
4,7,7,1,20.73,0.0,21.04,10.0,3.36,3.05,0.0
4,8,7,1,21.01,0.0,20.94,12.2,4.8,5.79,0.0
4,9,7,1,21.06,0.0,20.84,9.3,13.92,6.28,0.0
4,10,7,1,21.14,0.0,20.46,11.6,13.2,7.01,0.0
4,11,7,1,21.14,0.0,19.91,9.2,5.28,5.9,0.0
4,12,7,1,21.26,0.0,19.25,8.6,3.48,6.87,0.0
4,13,7,1,21.65,0.0,18.35,12.5,4.8,9.88,0.0
4,14,7,1,21.79,0.0,17.78,10.5,5.04,11.13,0.0
4,15,7,1,21.9,0.0,17.43,12.9,3.0,18.19,0.0
4,16,7,1,21.9,0.0,17.27,10.1,1.44,18.91,0.0
4,17,7,1,21.88,0.0,17.53,10.1,6.6,19.82,0.0
4,18,7,1,21.95,0.0,18.4,15.0,5.28,21.06,0.0
4,19,7,1,21.9,0.0,19.89,12.8,0.96,12.12,0.0
4,20,7,1,21.83,0.0,20.89,13.4,0.6,9.61,0.0
4,21,7,1,21.68,0.0,21.9,11.4,0.96,6.65,0.0
4,22,7,1,21.61,0.0,22.84,13.2,3.0,6.7,0.0
4,23,7,1,21.49,0.0,23.61,11.9,2.52,4.83,0.0
4,24,7,1,21.18,0.0,24.41,9.4,0.48,3.6,0.0
4,1,1,1,20.89,0.0,24.85,7.2,0.36,2.57,0.0
4,2,1,1,20.72,0.0,25.08,5.1,0.24,2.18,0.0
4,3,1,1,20.73,0.0,25.0,9.4,0.24,2.39,0.0
4,4,1,1,20.72,0.0,24.97,9.7,0.36,2.21,0.0
4,5,1,1,20.68,0.0,24.92,9.0,1.56,2.07,0.0
4,6,1,1,20.7,0.0,24.79,10.3,2.28,2.08,0.0
4,7,1,1,20.77,0.0,24.84,9.7,7.08,3.52,0.0
4,8,1,1,20.8,0.0,25.32,9.5,11.16,3.92,0.0
4,9,1,1,20.88,0.0,25.55,10.3,14.04,4.7,0.0
4,10,1,1,21.05,0.0,25.2,11.2,1.92,5.57,0.0
4,11,1,1,21.42,0.0,23.98,15.4,4.08,7.45,0.0
4,12,1,1,21.56,0.0,23.37,12.7,0.6,8.21,0.0
4,13,1,1,21.53,0.0,23.42,7.2,6.12,7.13,0.0
4,14,1,1,21.73,0.0,23.28,10.0,4.08,11.32,0.0
4,15,1,1,21.86,0.0,23.05,12.2,1.8,16.66,0.0
4,16,1,1,21.82,0.0,23.07,8.8,0.6,15.42,0.0
4,17,1,1,21.83,0.0,23.29,10.2,1.44,17.48,0.0
4,18,1,1,21.94,0.0,23.68,15.7,1.8,20.46,0.0
4,19,1,1,21.88,0.0,24.62,12.9,1.44,11.72,0.0
4,20,1,1,21.73,0.0,25.37,10.8,2.04,7.24,0.0
4,21,1,1,21.67,0.0,25.7,13.6,2.04,7.52,0.0
4,22,1,1,21.51,0.0,26.13,11.8,2.04,5.23,0.0
4,23,1,1,21.47,0.0,26.12,14.8,4.2,5.41,0.0
4,24,1,1,21.02,0.0,26.81,7.8,0.6,2.86,0.0
4,1,2,1,20.76,0.0,27.25,5.8,0.48,2.16,0.0
4,2,2,1,20.72,0.0,27.07,8.2,0.24,2.26,0.0
4,3,2,1,20.67,0.0,27.08,7.5,0.12,1.94,0.0
4,4,2,1,20.69,0.0,27.08,11.3,1.92,2.08,0.0
4,5,2,1,20.7,0.0,27.27,13.1,3.6,2.26,0.0
4,6,2,1,20.68,0.0,27.99,9.6,4.44,1.94,0.0
4,7,2,1,20.99,0.0,28.51,17.3,8.04,5.87,0.0
4,8,2,1,21.15,0.0,29.53,11.6,3.12,7.95,0.0
4,9,2,1,21.13,0.0,30.32,9.1,15.0,8.43,0.0
4,10,2,1,21.19,0.0,30.24,10.0,13.56,8.28,0.0
4,11,2,1,21.42,0.0,29.57,11.1,4.2,7.9,0.0
4,12,2,1,21.55,0.0,29.24,10.5,2.16,7.02,0.0
4,13,2,1,21.67,0.0,28.93,11.7,2.64,7.63,0.0
4,14,2,1,21.88,0.0,28.47,15.9,5.52,11.08,0.0
4,15,2,1,21.68,0.0,28.68,8.5,1.8,6.34,0.0
4,16,2,1,21.55,0.0,28.77,9.7,2.64,6.19,0.0
4,17,2,1,21.4,0.0,29.38,9.7,2.64,5.25,0.0
4,18,2,1,21.29,0.0,30.94,11.1,6.0,4.98,0.0
4,19,2,1,21.22,0.0,32.35,11.5,2.4,4.66,0.0
4,20,2,1,21.15,0.0,33.2,12.3,0.96,4.32,0.0
4,21,2,1,21.1,0.0,33.75,12.7,2.52,4.14,0.0
4,22,2,1,20.95,0.0,34.25,10.8,5.64,3.32,0.0
4,23,2,1,20.99,0.0,34.53,14.8,0.36,3.86,0.0
4,24,2,1,20.83,0.0,35.13,11.9,0.24,2.75,0.0
4,1,3,1,20.71,0.0,35.4,7.9,0.48,1.93,0.0
4,2,3,1,20.65,0.0,35.12,6.9,1.2,1.95,0.0
4,3,3,1,20.63,0.0,34.86,7.6,0.0,1.86,0.0
4,4,3,1,20.64,0.0,34.89,9.1,1.32,1.95,0.0
4,5,3,1,20.67,0.0,35.18,11.1,3.48,2.08,0.0
4,6,3,1,20.69,0.0,35.47,9.2,5.28,2.25,0.0
4,7,3,1,20.95,0.0,35.24,9.5,10.68,5.9,0.0
4,8,3,1,21.17,0.0,35.2,11.5,18.12,12.69,0.0
4,9,3,1,21.33,0.0,35.05,12.9,1.92,14.36,0.0
4,10,3,1,21.46,0.0,34.56,10.4,19.32,11.63,0.0
4,11,3,1,21.71,0.0,33.36,11.0,2.4,11.33,0.0
4,12,3,1,21.82,0.0,32.45,10.5,0.84,10.08,0.0
4,13,3,1,21.96,0.0,31.73,17.3,2.16,17.39,0.0
4,14,3,1,21.97,0.0,31.15,12.7,3.36,12.96,0.0
4,15,3,1,22.0,0.0,30.63,18.1,4.2,17.79,0.0
4,16,3,1,22.0,0.0,30.71,15.1,1.2,14.16,0.0
4,17,3,1,21.91,0.0,31.23,9.7,1.2,7.72,0.0
4,18,3,1,21.97,0.0,31.89,15.3,3.72,11.46,0.0
4,19,3,1,21.89,0.0,33.04,12.9,5.4,8.52,0.0
4,20,3,1,21.76,0.0,33.25,12.3,7.2,6.91,0.0
4,21,3,1,21.65,0.0,32.95,12.2,3.84,6.26,0.0
4,22,3,1,21.39,0.0,33.02,9.0,1.8,4.4,0.0
4,23,3,1,21.33,0.0,32.58,10.5,0.72,4.42,0.0
4,24,3,1,21.29,0.0,31.84,11.7,0.24,4.38,0.0
4,1,4,1,21.08,0.0,31.25,10.1,0.36,3.4,0.0
4,2,4,1,20.83,0.0,30.72,6.9,0.48,2.37,0.0
4,3,4,1,20.76,0.0,29.57,8.1,0.36,2.25,0.0
4,4,4,1,20.73,0.0,28.5,8.0,4.32,2.13,0.0
4,5,4,1,20.71,0.0,27.7,9.1,0.96,2.11,0.0
4,6,4,1,20.74,0.0,27.29,11.1,3.24,2.39,0.0
4,7,4,1,20.78,0.0,27.28,11.2,19.68,3.49,0.0
4,8,4,1,20.83,0.0,27.74,11.9,8.28,3.93,0.0
4,9,4,1,20.82,0.0,28.0,10.7,12.12,3.75,0.0
4,10,4,1,20.9,0.0,27.87,10.5,11.28,4.55,0.0
4,11,4,1,21.22,0.0,27.09,14.2,7.68,6.1,0.0
4,12,4,1,21.33,0.0,26.68,11.0,4.2,5.92,0.0
4,13,4,1,21.34,0.0,26.66,7.9,0.84,5.98,0.0
4,14,4,1,21.75,0.0,25.96,14.7,2.16,10.57,0.0
4,15,4,1,21.73,0.0,25.95,9.7,12.0,9.31,0.0
4,16,4,1,21.85,0.0,26.07,13.4,2.16,14.5,0.0
4,17,4,1,21.82,0.0,26.76,11.4,3.12,15.71,0.0
4,18,4,1,21.88,0.0,27.88,14.7,1.32,18.38,0.0
4,19,4,1,21.83,0.0,29.29,13.0,4.2,10.35,0.0
4,20,4,1,21.7,0.0,30.07,11.6,7.92,7.05,0.0
4,21,4,1,21.66,0.0,30.56,13.7,1.2,7.36,0.0
4,22,4,1,21.54,0.0,30.82,12.2,2.52,5.64,0.0
4,23,4,1,21.35,0.0,31.58,10.7,0.48,4.43,0.0
4,24,4,1,21.06,0.0,32.49,7.9,1.32,3.3,0.0
4,1,5,1,21.05,0.0,32.29,11.0,1.2,3.66,0.0
4,2,5,1,20.96,0.0,31.73,10.2,0.24,3.32,0.0
4,3,5,1,20.91,0.0,31.1,10.4,0.24,3.16,0.0
4,4,5,1,20.79,0.0,31.16,7.3,1.56,2.39,0.0
4,5,5,1,20.77,0.0,30.95,8.1,3.12,2.38,0.0
4,6,5,1,20.88,0.0,30.63,13.4,7.68,3.68,0.0
4,7,5,1,20.87,0.0,30.84,11.7,8.64,3.54,0.0
4,8,5,1,20.85,0.0,31.16,9.9,5.28,3.47,0.0
4,9,5,1,20.95,0.0,31.11,12.5,5.28,4.35,0.0
4,10,5,1,21.08,0.0,30.81,12.9,3.36,4.81,0.0
4,11,5,1,21.26,0.0,29.93,13.2,3.6,5.72,0.0
4,12,5,1,21.29,0.0,29.24,9.6,5.4,5.41,0.0
4,13,5,1,21.47,0.0,28.34,10.4,2.52,6.7,0.0
4,14,5,1,21.65,0.0,28.14,12.1,3.6,8.21,0.0
4,15,5,1,21.89,0.0,29.08,19.0,7.56,13.85,0.0
4,16,5,1,21.9,0.0,30.8,14.0,6.48,10.53,0.0
4,17,5,1,21.89,0.0,31.68,14.0,2.4,10.09,0.0
4,18,5,1,21.86,0.0,31.49,13.7,3.0,9.52,0.0
4,19,5,1,21.81,0.0,31.81,13.4,1.2,8.66,0.0
4,20,5,1,21.87,0.0,31.82,17.9,7.32,11.05,0.0
4,21,5,1,21.7,0.0,31.86,12.5,4.8,6.35,0.0
4,22,5,1,21.66,0.0,32.09,14.5,1.8,6.99,0.0
4,23,5,1,21.64,0.0,34.17,15.8,0.84,7.04,0.0
4,24,5,1,21.1,0.0,37.68,6.4,0.72,3.18,0.0
4,1,6,1,20.97,0.0,39.25,8.8,1.44,3.46,0.0
4,2,6,1,20.92,0.0,39.13,10.3,0.36,3.27,0.0
4,3,6,1,20.78,0.0,39.13,7.6,3.0,2.27,0.0
4,4,6,1,20.76,0.0,38.68,8.5,0.0,2.41,0.0
4,5,6,1,20.75,0.0,38.04,9.6,0.24,2.32,0.0
4,6,6,1,20.77,0.0,37.2,12.4,5.04,2.67,0.0
4,7,6,1,20.75,0.0,37.02,9.2,10.44,2.36,0.0
4,8,6,1,20.76,0.0,37.28,7.3,6.24,2.42,0.0
4,9,6,1,20.84,0.0,37.29,13.5,18.12,4.09,0.0
4,10,6,1,20.78,0.0,37.55,7.9,6.96,2.82,0.0
4,11,6,1,20.79,0.0,38.09,8.5,1.68,3.44,0.0
4,12,6,1,20.84,0.0,38.6,9.8,2.64,4.03,0.0
4,13,6,1,21.0,0.0,38.29,12.2,5.64,4.93,0.0
4,14,6,1,21.26,0.0,35.75,15.3,10.56,5.88,0.0
4,15,6,1,21.27,0.0,33.37,13.4,9.0,5.23,0.0
4,16,6,1,21.45,0.0,32.21,16.9,6.24,6.48,0.0
4,17,6,1,21.07,0.0,31.36,8.1,1.08,3.51,0.0
4,18,6,1,21.2,0.0,29.65,13.3,6.36,4.83,0.0
4,19,6,1,21.37,0.0,28.86,16.5,4.56,5.64,0.0
4,20,6,1,21.13,0.0,28.59,11.9,5.28,3.77,0.0
4,21,6,1,21.01,0.0,27.91,12.8,2.28,3.63,0.0
4,22,6,1,20.91,0.0,27.22,12.6,0.6,3.18,0.0
4,23,6,1,20.8,0.0,26.54,10.3,0.36,2.47,0.0
4,24,6,1,20.69,0.0,26.12,6.9,3.6,1.95,0.0
4,1,7,1,20.71,0.0,25.63,11.3,0.48,2.1,0.0
4,2,7,1,20.65,0.0,25.46,10.1,1.8,1.84,0.0
4,3,7,1,20.54,0.0,25.24,7.4,0.12,1.41,0.0
4,4,7,1,20.51,0.0,24.64,8.6,0.12,1.5,0.0
4,5,7,1,20.51,0.0,24.12,10.2,0.24,1.48,0.0
4,6,7,1,20.63,0.0,23.75,12.0,0.72,1.81,0.0
4,7,7,1,20.74,0.0,23.62,12.4,4.2,3.02,0.0
4,8,7,1,20.74,0.0,23.81,6.7,10.56,3.07,0.0
4,9,7,1,20.84,0.0,23.6,10.7,15.72,4.28,0.0
4,10,7,1,20.89,0.0,23.13,9.6,6.96,4.21,0.0
4,11,7,1,20.92,0.0,22.37,11.7,12.36,4.96,0.0
4,12,7,1,21.07,0.0,21.73,12.8,7.08,5.9,0.0
4,13,7,1,21.2,0.0,21.25,11.8,9.84,6.25,0.0
4,14,7,1,21.37,0.0,20.8,11.7,5.28,7.18,0.0
4,15,7,1,21.61,0.0,20.36,14.0,1.56,11.26,0.0
4,16,7,1,21.63,0.0,20.38,13.8,4.8,13.39,0.0
4,17,7,1,21.48,0.0,20.76,9.4,3.12,10.66,0.0
