Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2)
36.76,38.5,119.77,834.34,29.715584475572744,24.323965748893002,36.70235881973507,62.812471039962574,69.2514760552725,40.158668856486315,0.0,0.0,104.59866121125505,0.0,0.0,726.6107851262885
36.87,37.19,120.62,782.1,29.300103693375515,22.433505834920368,35.439711683567324,64.53073181927243,75.06141992003143,34.084762184647985,0.0,0.0,161.88235065218572,0.0,0.0,466.1017860952613
36.41,37.25,106.04,721.16,27.670652936869566,24.175657376781487,34.77030115901945,61.17233967407427,100.0,34.9070293926024,0.0,0.0,125.4727522316902,0.0,0.0,783.43923611584
35.44,39.19,89.27,593.24,27.029829903610445,21.785788097753823,35.0571460829491,81.86077470853861,82.80499346891006,26.565984698901744,0.0,0.0,133.85492231940233,0.0,0.0,439.80770545528094
33.2,49.0,55.3,371.93,25.74903497045474,23.239361842306685,33.84116091188757,82.61760530679356,75.91575600243505,52.19909220531731,0.0,56.08387506115313,42.25122804767639,0.0,262.8294500383149,151.40945059079547
29.93,61.0,0.0,0.0,24.244325932610675,27.65342017168582,28.344554598328045,92.17394605113307,93.19254081976786,58.79882237665423,0.0,137.43515635751652,0.0,0.0,334.389158752557,0.0
28.88,61.62,0.0,0.0,24.755186522126237,29.23941311783986,28.293006840805884,96.72222854533862,79.38407682141339,52.691611787573734,0.0,230.18303613488274,0.0,0.0,351.3691470270545,0.0
28.39,61.31,0.0,0.0,23.77093542532009,29.430171191885478,26.968146164849124,100.0,46.585746444507954,60.58587819537283,0.0,344.0443760949457,0.0,0.0,329.44386558167616,0.0
27.54,64.56,0.0,0.0,22.091071885362425,32.03435669128932,26.557874050540782,100.0,54.498430558767886,66.29365351479493,0.0,524.9087633210011,0.0,0.0,297.1282998867419,0.0
26.68,68.5,0.0,0.0,23.779193616060354,34.13781052971773,25.70074205444792,90.34037504150481,34.64845776590051,55.52178753753617,0.0,318.7872786442803,0.0,0.0,776.9680918461842,0.0
25.88,72.75,0.0,0.0,24.79066954915603,35.62010325968961,23.34765511437403,72.35158532188467,37.94625648556463,53.59309869691101,54.74620359836737,190.38872245826036,0.0,301.41950210840264,574.2183462876071,0.0
25.13,77.69,0.0,0.0,26.491007029675643,36.97316685593336,21.568489631724116,74.4785556142938,36.39261674752445,100.0,95.24947588843267,193.9472818922492,0.0,367.57158043504296,643.7862313343509,0.0
24.47,83.0,0.0,0.0,29.42584155453738,35.484346395413326,24.33545223696319,68.74489023875194,23.823508123857145,66.9021615549677,286.9559324041894,154.74233425721565,0.0,295.0791701645735,760.1465569547906,0.0
23.69,89.19,0.0,0.0,30.359114949899975,36.972807502838556,20.94701352436253,58.361007240014416,33.53109646058773,55.689582323478525,446.5638348384827,144.63088865200365,0.0,252.95480886718525,566.9602234916449,0.0
22.93,94.38,0.0,0.0,33.18749845971748,36.24212036314852,22.58671858863557,46.27830601952577,33.91277094293318,100.0,392.0010677473799,155.1196391026593,0.0,415.0329506482838,486.3818523137761,0.0
22.9,95.94,0.0,0.0,34.939022275577905,34.997371124544415,21.056295363226766,44.17469481190537,26.454095570514887,92.99506153450932,223.72142830612898,113.00043229442643,0.0,800.9918912466248,444.79026291103645,0.0
24.56,88.06,66.03,258.72,36.01793720424081,33.51180225296376,22.45466596758483,40.33057609313011,63.16453662343649,70.7280704420426,209.2686512124536,69.03311957825652,72.54211872297084,706.2350057640698,276.7516600219786,31.340639213669178
26.64,75.19,113.05,425.19,35.47596892706843,28.541418821702024,27.89578204748077,35.99698784848778,50.978836781384146,73.70608106117051,167.5541265046757,0.0,214.9961613816264,714.974804710329,0.0,169.4334396863688
28.76,63.06,245.91,358.7,36.98034694196031,28.546126434150914,26.523870545939666,36.56693934610002,71.86686770567614,60.62673481506264,107.96782228116152,0.0,194.5358425730976,848.090858152449,0.0,350.6407610532749
30.85,53.19,396.46,284.56,37.75426734021871,29.35957319638315,30.326139642402612,35.39055005771872,63.58732567730094,53.05755982251553,125.94641337063253,0.0,248.26068715010766,827.0723059545387,0.0,571.1832397922783
32.8,45.62,408.7,405.65,37.39963669058849,26.27875712845491,32.217669834362134,27.31800270120124,47.735233134807494,44.189660069552296,123.03385132575744,0.0,452.8214606210124,733.6035706746043,0.0,513.5170460110672
34.44,40.44,259.55,675.81,34.0558196335368,26.753891462246532,34.27780467883014,39.33125226751316,54.10694889385418,44.43943889239092,111.50076693779474,0.0,286.12907101909474,521.7393287802697,0.0,687.8974871343593
35.6,36.69,187.7,757.7,32.32165918765429,25.28505132888571,37.45802843997931,49.17287076390191,79.04402075451381,39.984223802874894,68.75709764905795,0.0,229.14891988242314,236.23831740363173,0.0,831.252182432831
36.42,33.81,172.85,747.59,30.370306171753267,23.194061163402747,37.703078312991785,58.93670594679585,82.43339143348297,42.410858894167426,0.0,0.0,426.8217056953781,0.0,0.0,777.3306679009954
36.83,31.94,126.06,829.6,29.391506389871985,23.966523714732396,35.25669367632027,51.57584081635867,75.70884813958122,31.55742736583718,0.0,0.0,311.21580420001266,0.0,0.0,484.27958623601216
36.96,31.06,128.56,773.81,28.84955657060228,22.769223637233665,36.363374802464136,54.30816802673212,100.0,41.29066341511459,0.0,0.0,227.0584091263998,0.0,0.0,661.5242936867327
36.48,31.62,128.88,674.24,26.89246088144798,22.308011966999295,34.45335479034756,59.539687348274946,72.31366167090412,28.134003541856668,0.0,0.0,85.01230015471711,0.0,0.0,776.3917509519295
35.0,35.81,108.12,515.0,25.545514561132524,22.405035689177335,34.97351408310932,64.40285092967625,100.0,38.34135217393668,0.0,0.0,67.30004813628739,0.0,0.0,535.2555387298762
32.24,49.5,70.4,244.56,25.59681003798136,24.76242138371927,34.273865474296855,77.08112502372896,100.0,33.02564449974773,0.0,69.30072163275149,64.68333909592278,0.0,56.803374425206485,401.7853365505727
29.68,57.56,0.0,0.0,23.871819138996514,26.677417590054592,30.38220887603557,76.53488583188874,71.49751017582625,64.4926597986549,0.0,169.705870633932,0.0,0.0,167.5104978129972,0.0
28.87,56.62,0.0,0.0,23.60303092093584,27.33544251850943,29.589558827204193,100.0,72.8164572951695,75.88290360123052,0.0,171.4283952103624,0.0,0.0,272.76415153297756,0.0
28.32,56.62,0.0,0.0,22.23967845998929,30.686984318670575,26.821191433218054,94.2051510129391,67.40460408541571,35.540843750206896,0.0,229.59055591847203,0.0,0.0,601.481174693307,0.0
27.26,61.0,0.0,0.0,21.385895012807634,31.680030612381238,28.205526140760888,100.0,39.1165084771086,81.95496053761504,0.0,387.8019675990897,0.0,0.0,438.251924840543,0.0
26.0,67.38,0.0,0.0,21.858296475444966,35.66523154573071,26.848377997166974,100.0,47.46828996888422,42.76334466449292,0.0,211.21940888637462,0.0,0.0,599.0223875196667,0.0
24.66,75.38,0.0,0.0,22.972483695709386,35.13305921995282,26.789977382656367,72.16935102389999,42.16223355575324,50.91598784667585,82.22124304458585,230.50197259552044,0.0,55.28999934221767,675.8703454351777,0.0
23.52,82.44,0.0,0.0,25.29828079909886,35.37401007006924,23.44566701206381,91.2978325014763,36.04839755166623,100.0,180.07373632518042,396.30429103570503,0.0,194.85776154732835,629.4835974322579,0.0
22.63,87.88,0.0,0.0,28.283930583922977,36.20922395295684,22.482001948582298,57.062190421519375,38.946165057234374,82.02920163792612,217.42884811383126,195.12301021794497,0.0,216.18882467104945,460.63969290846484,0.0
22.0,91.06,0.0,0.0,30.52032398999674,36.43300381240927,22.323912636974814,57.238947764331364,25.345635673846907,60.913554613427465,241.1847178468952,163.47095121850376,0.0,549.667162124797,600.5169200209081,0.0
21.62,93.12,0.0,0.0,32.075973988065684,35.5109510200493,25.16782209195735,53.34832827028881,38.84747798235463,100.0,332.26063413261704,138.5923643524677,0.0,559.3838674832914,613.4974128204256,0.0
21.38,95.81,0.0,0.0,33.76531906712797,36.236073216886524,24.992233647517594,33.54900453899182,27.663263889051574,100.0,291.2380221822058,75.48348764441644,0.0,504.4880168757799,604.8036171365612,0.0
23.52,87.25,75.78,50.94,35.70541575501409,33.48026523348528,24.073688252452314,31.34354817503729,49.47476726698397,79.23257364392053,212.12830798233185,83.07743423203007,53.97693934644453,639.2566967388038,258.5369754624735,314.93655280578315
26.01,76.31,155.07,172.76,37.00983347626072,30.08452275712972,28.11170256031496,37.2574126101862,81.20557939447268,79.6561378183553,379.06798046685986,0.0,93.21986089063235,618.2183923822528,0.0,348.1329073272074
28.45,63.12,244.61,252.17,35.91468968600854,27.88773064060595,30.76629694679771,36.2141414689,52.47383059078776,56.73723042827938,302.51544123294497,0.0,83.1641230103213,570.6221366789528,0.0,844.3614613436313
30.76,52.69,213.44,556.13,37.24320680378318,28.359300213581932,29.43104615939927,30.65668865876688,59.76018580891974,41.779716479463254,143.82632219226346,0.0,189.18549037017806,713.4014588170571,0.0,615.1018975166876
32.72,44.94,354.13,482.38,36.825076134189985,28.279865424570776,31.398636108423098,35.130624855196274,51.999572941119084,28.286552785268324,124.52712291580596,0.0,122.6318506345404,622.2500378637139,0.0,496.3672620287563
34.33,39.06,263.28,606.29,34.45638329003481,27.27819707162371,32.92164299592024,31.17679903143623,74.92022530783464,53.902527561617276,79.646861400703,0.0,347.3443523860081,516.6207081700103,0.0,832.0807271634376
35.61,34.75,253.38,649.31,33.939781889736345,25.137473391856737,36.38662067664189,43.01393203204808,56.376566648574645,37.28982006783702,55.90965431222488,0.0,254.62184585475975,251.1884414893206,0.0,443.6003852141672
36.49,31.88,329.11,572.87,29.318401101962674,25.820274271985625,37.77920244678505,53.482707663699216,70.67549419293947,41.49620578484014,0.0,0.0,391.0370700901856,0.0,0.0,456.03590100369024
36.73,30.5,261.43,622.58,29.84689969864162,25.56637785295397,36.68347630525527,70.26251762318122,71.97966555203922,43.71601319188145,0.0,0.0,170.5819936348605,0.0,0.0,530.8242173386778
36.46,30.19,164.18,686.26,28.115164983131844,24.403269762518512,37.566324383042456,68.36491196469073,100.0,37.274125961344815,0.0,0.0,207.00593504786715,0.0,0.0,364.9814938079399
36.05,30.44,125.05,669.16,27.473041216453073,22.007089103316638,35.859482592903866,53.03854879570019,90.93366995725695,27.128716358455957,0.0,0.0,191.64605502904712,0.0,0.0,369.9165154910716
35.07,32.44,88.83,571.84,26.669593619500958,23.171282629281354,35.932106731704586,54.83944576671441,92.31161771131535,27.655049700385145,0.0,0.0,116.44702056884014,0.0,0.0,434.80395099646546
33.22,40.5,67.99,288.19,26.206670900157285,24.109679487565522,30.883361583444696,82.74560618999715,64.66306332604245,60.32215340725763,0.0,80.30826334243885,72.38451098979041,0.0,403.01528375855077,216.26151951428744
30.26,63.88,0.0,0.0,25.661851203514953,27.80126161677347,28.829867856356564,91.07786293013152,95.18873257088295,50.82501622314969,0.0,85.49234983794166,0.0,0.0,595.085099092017,0.0
28.97,62.12,0.0,0.0,24.105682578037886,28.97125256754718,27.53555794047117,98.00759964042058,74.72215727387106,65.77632618472899,0.0,124.98701361286983,0.0,0.0,723.9205830551944,0.0
28.48,57.75,0.0,0.0,24.591437614575867,31.932917651394927,25.029810841663966,98.65790501404399,55.26360685422615,77.25271095455395,0.0,135.21206189896702,0.0,0.0,851.273530122779,0.0
27.85,59.25,0.0,0.0,23.492200325982235,33.220652472411004,28.252988227466336,79.66171858605931,58.34678354986161,96.49272915962655,0.0,224.35560175407855,0.0,0.0,644.419838647047,0.0
26.49,67.5,0.0,0.0,22.709658174080143,33.96610390044451,26.572746848918797,100.0,43.97545703245576,100.0,0.0,325.5339562013085,0.0,0.0,700.5639468202922,0.0
25.51,75.25,0.0,0.0,23.755020228288128,36.50587936953126,26.35970851353671,89.46934454156528,39.192699462942734,75.97659308341917,58.010125577936286,178.32971639507434,0.0,256.4913467489181,865.6058370732339,0.0
24.76,82.25,0.0,0.0,27.1317236987947,35.80199693543427,22.974319512685653,78.39661679553141,23.835729336183398,100.0,91.20843863708589,296.92374792558775,0.0,565.4021987868879,469.976263463042,0.0
24.22,87.88,0.0,0.0,28.826163795790123,37.31013265479979,22.47279607534767,73.72055219127122,30.66699393256218,83.79920266905282,128.84919682497198,197.6750440174885,0.0,700.1539902221155,643.7934764544839,0.0
23.85,91.62,0.0,0.0,30.10531642490468,37.62817362152072,24.118225657501952,53.51938781855138,26.771213545272754,100.0,132.73247653967377,204.03248835744796,0.0,827.5690578277366,548.6252114735723,0.0
23.5,94.12,0.0,0.0,32.40596742660135,36.75408038971466,24.247671735307712,46.35395467588456,27.07343187387816,100.0,160.52529917495548,226.94809730587116,0.0,777.5748306162369,427.4518355962009,0.0
23.29,95.62,0.0,0.0,34.67584226986774,34.961041861564375,25.308310481118767,41.12312048492304,40.72652357918966,100.0,242.4031441276574,98.965093284076,0.0,635.9157589705086,295.7928610954151,0.0
24.57,88.56,62.98,316.1,35.26667885680935,33.462217152635446,25.77987810394777,30.890501411615894,52.058611376330326,57.630759376483695,221.46446351642942,55.23740711863181,79.03362795075124,743.7895426308141,161.90833525591665,224.94565705551514
26.51,77.0,96.77,550.88,36.55129671483494,30.41760517744084,27.839459602952545,39.01854540222923,59.527339156594664,82.9009800147147,291.2212879248528,0.0,71.55881964266601,636.2772405569855,0.0,543.5899811424763
28.79,63.88,123.89,692.19,36.051469159145604,28.41863518440756,29.588910426620426,31.523550371173027,49.44995763151667,82.34035508031212,224.0676204481582,0.0,209.22950482594902,694.7628962923122,0.0,544.5210895526553
30.92,53.25,135.41,762.97,36.9112896348642,25.65974930952274,30.13573535771705,35.4619738080524,76.35551560831313,64.58774926032706,251.00713374665224,0.0,198.7845240787221,411.8627581622924,0.0,796.1046338925923
32.81,45.38,174.25,749.35,35.907111684739874,27.3578938227499,33.32315029441566,36.942596937179076,90.61132083509608,53.68661773153406,159.6791318496432,0.0,273.99080908665997,481.2912047743719,0.0,458.4531757083722
34.37,39.56,267.5,619.3,34.60020740548215,27.20287159759313,34.92627888195451,34.37358018047608,56.159943385877085,29.858855498532485,115.85510786202757,0.0,119.67832385486855,376.6205040027083,0.0,579.5574285870715
35.53,35.5,208.67,678.62,31.341608892633026,26.005799903863156,36.74264610811718,52.01735788236908,100.0,41.49135543746033,76.45157441340268,0.0,206.28767351052545,214.41221103916394,0.0,829.5342699023062
36.26,32.94,289.28,577.62,29.807450790992387,24.92335701864875,36.6480128108293,54.993613986823554,80.05302255919862,28.84203230842743,0.0,0.0,149.76385187188492,0.0,0.0,415.31071138178123
36.54,31.75,210.04,616.49,27.628386485772356,24.92534445835599,39.529776539477346,71.80470952683012,87.28557385613422,34.58647392497218,0.0,0.0,172.09223241626705,0.0,0.0,801.7923314001442
36.22,32.31,214.24,427.56,26.250246594284963,22.363306596371313,36.671929374345396,72.61272497991455,75.57234330353623,29.702629173290553,0.0,0.0,145.79006205958953,0.0,0.0,377.73021181161454
35.35,34.31,175.74,410.65,26.965791631415858,24.705004932676374,38.75488817711789,59.90436987407991,80.3260806901389,39.030884950429964,0.0,0.0,184.36982611667855,0.0,0.0,652.3169286006703
34.01,37.88,117.29,349.65,25.321143950049713,23.75225995890169,36.635886307447294,63.45221042493952,83.3161489399712,35.15276610689352,0.0,0.0,173.17974794551273,0.0,0.0,381.84475909055413
32.15,45.19,64.73,205.81,25.797919949349115,25.256188400457557,33.43874169987774,71.80425601786499,100.0,37.09094842700522,0.0,91.26651499497174,65.88427439759307,0.0,281.2499048672161,154.1879817771138
29.14,61.25,0.0,0.0,24.282586313904336,26.78361476968916,33.04480868657792,94.76518926287693,92.62261708541327,39.69216872086055,0.0,130.5793314320466,0.0,0.0,512.1995293756106,0.0
27.8,66.88,0.0,0.0,23.506970993716315,27.943110077068358,27.585705443065315,100.0,78.39145121011731,30.966963073769815,0.0,111.58763970723163,0.0,0.0,798.817628142388,0.0
27.02,70.81,0.0,0.0,23.88659598429271,30.79379680278469,27.507566380505832,100.0,43.68474382797547,64.86315551228618,0.0,197.15958464242897,0.0,0.0,764.8815288506315,0.0
26.43,73.56,0.0,0.0,23.44466582818304,32.67572895002594,28.647166110791268,100.0,45.963769102101324,47.04150230575506,0.0,281.5513612896548,0.0,0.0,750.3170604270954,0.0
25.82,76.56,0.0,0.0,24.130365861250812,35.46098343774129,27.132180474624167,100.0,40.81915788496442,62.55045220672362,0.0,115.92985387346425,0.0,0.0,980.5122172677301,0.0
25.19,80.19,0.0,0.0,25.553763501872336,35.96227886253786,24.64425802831032,96.83536951653454,29.825107437409322,51.66529230547174,78.0848328521459,173.07671033147685,0.0,218.72229756992363,706.2364631900818,0.0
24.48,84.94,0.0,0.0,26.09379365831582,37.586791087261304,27.56632155956037,96.95557578536858,22.136643802666818,58.98940285399526,104.95245181545292,257.3839974961848,0.0,342.8222471973745,645.3202648945227,0.0
23.92,90.0,0.0,0.0,29.456059537002343,36.30706220221981,26.895055686337574,72.07004742389722,30.329153834319932,100.0,140.12269265058436,237.2548413981351,0.0,666.0674481680761,764.4492595158305,0.0
23.51,94.25,0.0,0.0,32.099308892912205,38.251489278443984,23.491234522898683,51.08476434142757,30.278169049851012,73.3906201581303,184.04635118172243,174.2100420163331,0.0,714.139974094324,433.13067998157,0.0
23.37,96.25,0.0,0.0,34.263323927147944,36.18519415674057,25.834124904110993,39.41974432191918,34.0413824153559,100.0,260.4905859350373,130.09378020868724,0.0,512.0600609946434,394.9626403826543,0.0
23.38,97.0,0.0,0.0,34.20466788241479,36.3818083599296,23.86279251432077,41.47888931354717,25.82994068413633,95.24055658731581,178.58731163031342,182.9810790887463,0.0,707.5767093725404,305.9870876407115,0.0
24.62,92.62,72.47,241.89,37.193797831903105,33.92759964334958,27.638396421604444,36.41957967511832,42.60849294974468,67.03515151104324,206.11797755194291,90.37167881753152,66.31628527709144,707.8321232233063,125.73755337360608,192.83677806711063
26.63,81.56,115.27,417.51,37.35541007819783,30.23706573539292,29.307116821215736,29.10940597528509,36.41406110809665,69.76187578603543,193.44314690092955,0.0,75.61400244074522,636.2867781266223,0.0,214.26243320732647
29.37,62.94,149.99,622.55,38.50957897825784,29.429290044625347,27.931522747136253,29.06292075457765,60.70259854430493,72.16075169966624,211.92350740119537,0.0,144.86034262651893,586.3510132067753,0.0,458.79801013329416
31.54,51.81,173.28,680.0,38.67841257087837,26.95655649715865,30.981673808172097,26.538141295909053,69.37838940139535,70.21045693761901,216.8520559672974,0.0,137.01927733777927,497.3631878425492,0.0,780.4323037656458
33.45,43.38,271.28,610.81,37.502922997558485,27.586454913498116,31.60284289224703,24.773815191966243,53.04698241094664,31.811867589978657,172.7799396662027,0.0,164.16638261543625,562.4553428430365,0.0,519.0182393521982
35.12,36.88,158.12,798.23,35.5193413836261,25.398162765327587,35.17244685815038,29.763515524691584,83.87737762729108,34.95425719893527,120.62547543239683,0.0,108.28701011127636,318.2432195077717,0.0,875.7936202411112
36.46,32.19,233.65,593.4,34.63435053116939,24.477704265736147,35.54645643444958,38.34186527648319,77.12803614338905,33.06860112907641,81.7472880268911,0.0,275.3094145694766,125.23109032077511,0.0,803.4442048434037
37.37,29.19,224.28,611.88,32.22960449829333,25.733155781190924,35.919773929045846,35.74737510723511,69.61064265216861,41.92072792240541,0.0,0.0,305.19396129601625,0.0,0.0,513.860322552049
37.8,27.62,216.81,666.27,29.264551833564706,26.882847455997116,38.58025595425543,54.243575951549666,100.0,30.663653938191505,0.0,0.0,290.92252878862257,0.0,0.0,820.2375749702211
37.69,27.25,210.66,571.92,27.76402760054646,26.73526680777631,38.493802523481236,67.44789433653216,77.61822642591679,29.606496275953155,0.0,0.0,170.21773123269233,0.0,0.0,425.1801570625179
37.08,28.06,182.13,492.42,28.089047616379354,24.105920663552865,35.64225650867136,60.27460625148208,86.35292256708273,31.549190646968494,0.0,0.0,189.88842533031834,0.0,0.0,447.40445623356857
35.87,30.75,145.29,348.77,25.81245782296388,26.28636779383644,35.7062680371064,63.21118824512974,100.0,32.24809992287525,0.0,0.0,96.68488358299864,0.0,0.0,303.7410304165039
33.77,36.38,84.62,113.21,25.43125375751107,25.856682448301854,33.39452473515207,89.3854670700051,73.9255543667569,34.43579461814562,0.0,82.61365076954257,73.65911536388161,0.0,163.43624571623104,294.6725820893407
31.27,44.19,0.0,0.0,25.987845627742946,26.73241372763616,30.820885517803916,80.27283415945081,85.9369279606574,54.146840558239276,0.0,92.60917429345415,0.0,0.0,327.8899961000607,0.0
29.4,51.12,0.0,0.0,24.860554689346603,30.27911070964021,29.00268067559856,88.11123930953117,42.8893952048645,47.09398398824204,0.0,184.50364872891006,0.0,0.0,426.23103422936896,0.0
28.08,57.0,0.0,0.0,24.530890941692405,29.695251123627916,27.036618424299338,85.31776147276028,61.54236712063403,47.29032731211161,0.0,198.4837606637008,0.0,0.0,662.6280745925613,0.0
27.14,62.81,0.0,0.0,25.457650976447578,32.78838273449579,25.572585086652957,71.35468466612096,31.022358189999544,43.1088491487251,0.0,213.28661063486467,0.0,0.0,775.0393230399521,0.0
26.48,69.19,0.0,0.0,25.779572145751786,35.31524774593553,25.726492813817366,99.55284620969276,31.013087884053704,98.35582693646748,0.0,129.12349642433335,0.0,0.0,883.9192984017465,0.0
25.94,75.88,0.0,0.0,26.229445259055684,36.89343546284508,23.915228382476123,88.19628709859049,32.479574909864375,59.761289455961766,72.85520929154995,252.01560211349866,0.0,204.52002023536485,629.4832343018628,0.0
25.58,82.0,0.0,0.0,27.66854436847848,36.46080914982048,26.27595832366168,68.52441389132983,27.166128393290624,92.33827855173236,116.58109915736216,190.12593839965365,0.0,349.6679246691417,793.3221205038349,0.0
25.44,86.12,0.0,0.0,28.907199909901216,36.60688614427317,24.93869901936736,64.20538789955889,39.67688272653313,73.99637493350119,170.51800469749588,338.3874965699866,0.0,318.6929361078768,735.8912159814688,0.0
25.37,87.88,0.0,0.0,31.43011795000128,35.553541801335896,24.19904496329968,54.5212124803271,23.242908192970443,100.0,188.02800987095998,206.39775098572713,0.0,491.86241357652233,646.6314386040192,0.0
25.31,88.19,0.0,0.0,33.389085365134164,36.47807537358207,26.395359408430746,35.90796332106442,40.98303236043041,68.34551770528512,151.44187245549656,129.648970535746,0.0,900.4868190117231,512.7399272158209,0.0
25.22,88.12,0.0,0.0,34.96939470170859,35.9875494453304,25.24855782560297,40.31541976082122,38.00610867800829,61.65409202247433,160.7316236915811,163.66514633024565,0.0,593.5621661827233,449.78441727257393,0.0
25.67,85.06,65.45,180.56,37.288489841854016,34.228036614588504,26.828835406910592,30.84332306009834,39.24214751317013,76.95179225854172,264.0562614966878,61.297456293479264,52.89053137121723,737.7643287051857,266.5915718522093,165.77972770020887
27.33,74.12,123.71,324.56,37.687980344605,32.12437385662646,26.440661334806776,29.157991826037822,55.3730088451632,83.77519640380004,246.64215321299667,0.0,118.927386577624,521.4500141671193,0.0,403.29096860775
29.31,60.62,195.92,364.85,38.214437288720916,29.280679671450834,30.253633543387153,34.83518485652372,43.93169680554175,54.61428929329325,290.66232462185684,0.0,96.60942764912278,510.67581108571585,0.0,423.36299509682374
31.03,51.25,202.61,560.6,36.1471857415504,26.885060033013602,29.65630920760418,32.36276228065304,73.4874793605737,46.36463642174857,214.51343859213628,0.0,217.8568692936971,524.1892033060454,0.0,670.3751550308738
33.03,43.5,167.17,762.73,36.05131396781713,28.492288666617945,32.38854593444146,33.600131134779176,76.08631741003684,49.42566326704669,168.3855991995183,0.0,184.9483712772931,523.2341171778957,0.0,653.388030356092
35.19,37.31,175.01,708.08,35.77361162435338,24.844262910731384,32.82494025987627,39.231644265042576,61.03473566566346,55.94117734236191,138.39603063901254,0.0,486.6505823933894,466.50375952318495,0.0,405.2509573345066
36.57,33.75,244.53,615.48,34.12998523291563,26.781025877907904,35.76027017437565,35.036585687838624,99.33410875594377,37.821224119975106,66.9722298100586,0.0,285.978976824496,256.91111220070735,0.0,834.4517080953249
37.35,31.81,239.27,633.23,30.44142212106319,24.636429058086176,37.24217319760439,54.33109858792509,93.52437102603426,32.28768808482875,0.0,0.0,327.3900323622456,0.0,0.0,436.91563086342126
37.42,31.25,272.09,596.48,28.73650805042458,24.207366715595178,37.03136095515618,45.890934745873366,73.3660361753273,19.358756244146626,0.0,0.0,127.44468980628658,0.0,0.0,905.4590950268639
36.96,31.62,192.34,619.1,28.33767387465943,26.373539253551463,36.96403189205157,68.2865185303686,90.73505299352705,19.197430263808002,0.0,0.0,297.8367284261517,0.0,0.0,658.6310184231419
36.26,32.69,156.08,550.52,27.569083848088358,24.57591707080922,34.92364275334275,67.95307035357405,67.88358751115753,22.180105581828663,0.0,0.0,136.11900801499652,0.0,0.0,813.6874607727982
35.18,35.12,127.84,429.7,27.223222570822003,26.01593276146295,37.55045596252063,62.425764868974845,67.76159253352873,27.49382076063199,0.0,0.0,97.66724004403726,0.0,0.0,645.7632826782349
33.42,39.81,70.39,246.98,26.522214519652344,26.780956474193786,33.242366168546056,78.54579177975386,62.39546090966136,42.153916626901506,0.0,63.630707644237035,40.314982375279016,0.0,196.58779630369372,250.9695760460418
30.98,47.12,0.0,0.0,24.558817359284095,26.351743510473597,29.847416316684136,68.85585555768223,67.78921157902164,40.94458051364042,0.0,79.16444660571321,0.0,0.0,471.71637107933344,0.0
29.25,52.75,0.0,0.0,25.45497364852774,28.386944559019742,27.919477500825778,92.77739287217298,48.58870224929676,32.72468210477994,0.0,158.3210324843719,0.0,0.0,428.0546571913426,0.0
27.99,57.88,0.0,0.0,25.164159274136388,32.36463798959766,28.26846039804381,79.63146595687837,62.551579255346724,73.31809050826085,0.0,163.002995126826,0.0,0.0,683.2406108230539,0.0
27.02,64.12,0.0,0.0,25.37546338711706,31.337896465260666,26.95974256671385,84.48903913936626,41.397124523830215,63.76360522729089,0.0,169.00486226909157,0.0,0.0,968.5946776186992,0.0
26.24,71.5,0.0,0.0,24.975846256102184,35.70203522891014,27.775503002781022,84.6297329086524,53.48219199805018,87.47712597159246,0.0,282.0393547649081,0.0,0.0,564.1850234902367,0.0
25.69,78.62,0.0,0.0,26.033495718736788,36.421772245783615,26.53650199015275,73.57907614782287,28.258809558447027,76.24433147102488,73.87672950591221,162.13543616562023,0.0,230.7558550783805,552.1994256351238,0.0
25.43,84.25,0.0,0.0,27.960930914307827,34.96070356528312,24.410164439797253,84.91485812593791,30.029187834145752,64.13439513790692,120.46238866778998,196.8854753177697,0.0,551.2592207021592,566.3396158987648,0.0
25.34,87.25,0.0,0.0,30.33189844796335,36.71898202406082,25.342751422468453,55.24261764245107,22.63428071889849,57.939477968507944,111.4703782836564,198.26131882427046,0.0,646.5620337236045,788.6060452045054,0.0
25.32,88.12,0.0,0.0,30.36398466379262,38.499594238893756,25.076151995144578,57.45173853809411,24.02595312740472,100.0,178.24231701657885,244.3502985197295,0.0,694.6496820358789,473.8240435440378,0.0
25.22,88.31,0.0,0.0,32.625425869342756,37.85899094413762,24.85167997414421,44.01725134890207,26.587333890024702,98.33300852205019,135.77129738239643,181.80027557000733,0.0,762.4848248514176,750.3001333701209,0.0
24.98,89.56,0.0,0.0,33.57709254415616,34.50087849250862,25.52864822884198,37.06781058677636,22.32342977695793,66.59128729371493,390.342022174814,73.08237406607071,0.0,400.7057748124932,447.5959810584057,0.0
25.72,86.38,66.61,252.46,36.1715025950222,33.56051873645798,24.595847594574366,42.90890668825503,34.87070434636517,73.8072563912967,221.75812321449328,53.50010733898969,77.70776229054803,674.7303300257679,380.1198427125817,233.7375144345358
