Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
12.99,62.0,110.56,826.75,14.72,10.49,15.24,60.64,75.17,50.07,48.63,0.0,132.42,432.08,0.0,851.86
13.71,62.0,169.25,628.69,12.62,11.03,16.69,70.28,72.97,39.03,5.25,-0.0,177.86,44.77,-0.0,761.05
15.28,59.5,98.0,814.88,11.93,10.62,16.49,72.6,75.04,35.04,0.0,0.0,107.85,0.0,0.0,890.56
16.16,54.88,77.44,558.31,11.04,9.13,19.3,77.0,84.08,26.64,-0.0,-0.0,102.56,-0.0,-0.0,1021.86
16.45,51.12,87.69,768.94,10.14,7.76,17.72,80.63,91.36,28.59,0.0,-0.0,79.32,0.0,0.0,815.38
15.91,55.0,92.5,543.44,9.56,8.21,18.58,82.21,89.46,26.96,-0.0,-0.0,72.77,-0.0,0.0,757.37
14.63,61.12,48.25,428.69,10.16,8.82,17.48,77.02,87.06,30.01,0.0,0.0,48.97,0.0,-0.0,482.96
12.91,68.62,5.38,45.88,10.83,9.32,15.6,74.04,87.96,33.6,-0.0,0.0,6.12,-0.0,-0.0,53.75
11.82,73.25,0.0,0.0,10.66,9.54,12.63,74.83,89.53,41.88,0.0,0.0,0.0,0.0,0.0,0.0
11.22,75.88,0.0,0.0,9.43,10.37,11.8,82.35,83.95,45.75,0.0,46.64,-0.0,0.0,302.05,-0.0
10.31,79.5,0.0,0.0,8.1,11.27,9.05,89.24,76.72,56.58,0.0,91.89,0.0,0.0,423.57,0.0
9.65,81.62,0.0,0.0,8.34,11.53,10.26,88.6,69.54,52.59,-0.0,111.98,-0.0,-0.0,604.82,-0.0
9.88,78.88,0.0,0.0,8.67,14.58,10.21,87.97,52.66,52.15,-0.0,126.74,0.0,0.0,815.34,0.0
10.66,75.12,0.0,0.0,9.17,16.03,10.11,88.98,41.07,49.28,-0.0,170.15,-0.0,-0.0,728.06,-0.0
10.69,74.62,0.0,0.0,9.7,16.58,7.7,88.51,34.83,57.84,-0.0,108.52,0.0,0.0,896.09,0.0
9.69,80.62,0.0,0.0,10.46,18.62,6.6,83.42,28.07,63.41,46.94,98.03,-0.0,304.02,976.74,0.0
8.39,87.12,0.0,0.0,11.45,18.2,6.02,75.74,27.67,66.21,93.13,82.26,0.0,429.31,845.53,-0.0
8.46,87.75,0.0,0.0,11.84,18.5,4.47,68.08,27.1,75.88,114.55,72.39,0.0,618.69,753.34,-0.0
8.55,88.88,0.0,0.0,14.25,17.37,5.14,53.95,30.25,72.42,123.9,48.58,0.0,797.07,479.1,-0.0
9.03,90.0,0.0,0.0,15.69,15.07,3.65,42.1,34.99,80.9,166.3,5.91,-0.0,711.56,51.85,0.0
9.84,87.5,0.0,0.0,16.62,12.59,2.43,34.73,42.0,84.71,108.86,0.0,0.0,898.85,0.0,0.0
10.54,82.88,47.25,306.0,18.28,11.6,5.62,28.79,46.43,72.77,95.76,-0.0,46.39,954.18,-0.0,417.86
11.61,74.75,94.38,435.06,18.44,9.74,9.13,27.21,54.04,65.15,83.72,0.0,65.42,860.61,0.0,680.04
12.1,66.62,117.12,632.56,18.46,10.12,14.07,27.18,53.11,46.87,72.19,-0.0,88.86,751.32,-0.0,910.56
13.97,55.25,121.06,778.81,17.31,10.13,14.61,30.38,52.45,44.59,48.39,0.0,85.84,477.18,0.0,861.82
15.41,43.12,162.44,695.06,14.8,10.17,17.98,35.69,49.08,34.85,5.8,-0.0,99.66,50.89,-0.0,979.82
16.66,34.62,109.19,901.62,12.57,8.3,17.41,42.06,55.55,36.67,0.0,0.0,87.8,0.0,0.0,857.23
17.99,29.5,93.5,931.62,11.5,6.55,19.95,46.78,63.64,33.08,-0.0,-0.0,98.54,-0.0,0.0,972.44
18.65,26.75,85.19,875.69,10.08,5.77,19.03,52.77,67.41,39.39,0.0,-0.0,83.28,0.0,0.0,844.53
18.43,27.25,72.0,749.31,10.06,4.64,19.01,53.36,74.94,44.74,-0.0,-0.0,72.41,-0.0,-0.0,741.94
17.26,30.5,48.19,475.25,10.09,4.73,17.34,52.6,74.71,56.11,0.0,-0.0,47.11,0.0,0.0,456.17
14.57,36.38,5.69,49.94,10.2,3.66,16.24,48.98,80.82,60.36,-0.0,-0.0,5.74,-0.0,-0.0,49.36
12.55,42.12,0.0,0.0,8.6,2.68,13.7,54.4,83.23,69.53,0.0,-0.0,0.0,0.0,0.0,0.0
11.41,47.12,0.0,0.0,6.52,5.43,15.43,63.76,73.76,59.59,0.0,45.79,-0.0,-0.0,412.46,-0.0
10.38,51.5,0.0,0.0,5.65,9.61,12.62,68.02,63.07,72.67,0.0,67.81,0.0,0.0,704.83,0.0
10.0,53.62,0.0,0.0,4.73,13.71,13.21,74.47,48.12,67.25,-0.0,86.71,-0.0,-0.0,888.53,-0.0
10.06,52.75,0.0,0.0,4.52,15.11,10.92,75.85,43.11,76.26,0.0,89.14,0.0,0.0,894.94,0.0
10.22,48.88,0.0,0.0,3.66,17.78,10.39,80.79,35.37,78.38,-0.0,98.27,-0.0,-0.0,966.16,-0.0
8.86,53.25,0.0,0.0,2.81,18.1,10.79,82.49,35.02,77.24,0.0,92.59,0.0,0.0,904.02,-0.0
6.5,63.88,0.0,0.0,5.34,19.59,8.13,74.25,33.98,90.25,45.49,96.11,-0.0,409.76,948.53,-0.0
5.54,68.62,0.0,0.0,9.85,19.19,10.13,62.04,38.95,79.48,69.0,84.26,0.0,717.22,854.55,-0.0
4.81,74.0,0.0,0.0,13.53,18.97,10.09,48.75,44.87,85.11,85.64,72.2,-0.0,877.52,739.85,-0.0
4.34,77.0,0.0,0.0,15.36,17.49,10.23,42.36,55.49,86.89,90.79,47.65,-0.0,911.5,461.4,0.0
3.67,80.75,0.0,0.0,17.68,16.18,9.78,35.62,60.62,88.54,97.57,5.71,-0.0,959.33,49.15,0.0
2.92,81.75,0.0,0.0,18.44,14.39,8.86,34.2,66.39,93.36,94.98,0.0,0.0,927.41,0.0,-0.0
5.26,74.75,45.19,407.06,19.41,14.76,11.32,34.43,62.73,82.39,94.9,-0.0,46.42,936.57,-0.0,390.84
10.05,61.0,70.19,729.62,19.27,12.87,14.2,38.72,71.4,71.45,84.76,0.0,73.51,859.55,0.0,721.34
13.38,49.38,84.56,866.5,18.95,12.75,15.0,44.94,69.63,70.46,72.1,-0.0,77.14,738.8,-0.0,752.86
15.57,41.62,92.44,928.06,17.57,11.34,17.41,55.19,74.13,61.41,47.92,0.0,87.36,464.01,0.0,841.45
17.59,35.88,96.88,952.5,16.15,10.51,20.03,60.75,77.69,50.05,5.7,-0.0,103.16,49.04,-0.0,984.07
18.74,33.38,97.38,950.81,14.74,10.49,20.9,64.82,78.93,46.5,0.0,0.0,103.54,0.0,0.0,985.28
19.25,34.88,93.69,924.62,14.43,8.64,19.21,64.31,87.18,52.27,-0.0,-0.0,85.56,-0.0,-0.0,824.0
19.34,38.5,85.25,864.56,13.0,9.46,20.23,70.76,83.68,48.15,0.0,-0.0,84.63,0.0,0.0,833.24
18.93,45.0,72.0,737.75,12.52,10.03,18.83,70.81,85.5,53.04,-0.0,-0.0,64.4,-0.0,0.0,639.86
17.64,54.88,48.19,466.62,11.54,10.21,20.48,73.06,87.0,46.58,0.0,0.0,51.3,0.0,0.0,476.12
16.12,60.88,5.69,48.94,10.58,9.89,17.35,77.35,87.83,57.56,-0.0,0.0,5.69,-0.0,-0.0,46.54
15.04,63.25,0.0,0.0,10.35,9.0,15.81,79.77,92.49,63.71,0.0,0.0,0.0,0.0,0.0,0.0
14.14,65.88,0.0,0.0,8.89,10.82,16.5,85.65,85.57,60.35,0.0,44.86,-0.0,-0.0,377.76,-0.0
13.11,70.12,0.0,0.0,9.13,13.66,14.0,85.78,74.48,75.49,-0.0,70.85,0.0,-0.0,695.23,0.0
12.32,72.0,0.0,0.0,10.0,15.46,13.05,85.69,68.29,82.02,0.0,79.85,-0.0,-0.0,779.34,-0.0
11.72,72.0,0.0,0.0,10.2,17.63,14.4,87.06,60.45,74.27,0.0,88.8,0.0,-0.0,855.38,0.0
10.63,77.0,0.0,0.0,9.95,19.35,14.04,87.48,52.78,79.41,0.0,98.55,-0.0,-0.0,940.09,-0.0
10.22,80.62,0.0,0.0,9.06,20.22,11.89,92.05,49.0,94.39,-0.0,98.96,0.0,0.0,941.7,0.0
9.11,84.12,0.0,0.0,10.57,19.62,11.42,87.16,50.82,90.2,44.09,88.22,-0.0,371.23,849.6,-0.0
8.84,87.88,0.0,0.0,13.38,20.11,11.33,75.99,48.58,86.78,69.52,83.91,0.0,682.17,826.15,-0.0
9.97,85.88,0.0,0.0,15.69,19.4,10.28,67.21,51.02,92.1,81.2,67.3,0.0,792.57,668.62,0.0
10.19,87.12,0.0,0.0,17.74,19.89,7.86,59.98,48.73,102.22,89.53,49.31,0.0,862.35,457.59,-0.0
10.0,87.12,0.0,0.0,19.0,17.27,8.15,54.14,57.91,90.4,96.24,5.65,-0.0,918.11,46.27,-0.0
9.12,91.62,0.0,0.0,19.88,15.86,7.85,50.25,63.48,94.98,96.67,0.0,0.0,919.91,0.0,-0.0
10.35,88.75,43.31,364.69,19.82,16.04,11.07,50.1,62.48,84.38,89.55,-0.0,47.52,862.39,-0.0,395.08
13.15,77.5,68.19,669.12,20.05,14.55,11.65,48.79,72.74,84.9,83.55,0.0,64.2,822.6,0.0,626.97
15.89,66.12,82.56,805.81,19.69,13.47,13.62,50.01,79.7,70.4,68.74,-0.0,74.88,683.0,-0.0,732.12
17.84,59.5,90.25,869.31,19.59,13.8,15.48,49.81,77.76,60.43,48.31,0.0,87.99,448.33,0.0,841.79
18.71,55.5,93.94,896.12,17.23,13.47,16.2,58.08,82.9,57.58,5.64,-0.0,95.63,46.14,-0.0,905.63
19.59,51.5,94.38,898.12,15.89,12.26,17.74,63.37,92.0,52.39,0.0,0.0,94.21,0.0,0.0,890.06
20.0,49.38,90.88,875.19,15.81,11.2,18.92,63.55,91.66,44.88,-0.0,-0.0,89.22,-0.0,-0.0,852.76
20.0,49.0,83.19,819.06,14.82,10.85,18.85,71.37,89.95,41.45,0.0,0.0,76.27,0.0,-0.0,744.86
19.94,49.0,70.19,697.38,13.68,10.06,20.79,78.54,93.61,34.64,-0.0,-0.0,74.85,-0.0,-0.0,740.29
19.34,50.88,47.31,439.06,13.5,8.24,17.57,79.5,99.61,43.43,0.0,-0.0,43.48,0.0,0.0,409.81
17.19,58.25,5.62,46.0,13.19,8.02,15.51,84.64,91.2,50.15,-0.0,-0.0,5.08,-0.0,-0.0,42.59
15.91,63.25,0.0,0.0,12.45,8.11,16.91,90.81,93.24,46.17,0.0,-0.0,0.0,0.0,0.0,0.0
15.61,64.62,0.0,0.0,11.09,10.55,16.77,92.39,87.75,48.62,0.0,45.89,-0.0,-0.0,381.48,-0.0
15.06,70.0,0.0,0.0,10.61,12.14,14.75,91.54,82.14,59.9,0.0,66.6,0.0,-0.0,650.39,0.0
13.86,77.38,0.0,0.0,9.95,14.29,13.34,94.36,67.33,69.07,-0.0,78.84,-0.0,-0.0,770.91,-0.0
13.24,81.25,0.0,0.0,8.43,15.72,13.55,98.31,59.4,67.38,-0.0,89.59,0.0,-0.0,857.09,0.0
12.95,86.38,0.0,0.0,7.96,16.15,12.09,91.6,57.79,71.25,-0.0,95.28,-0.0,-0.0,902.37,-0.0
12.61,89.62,0.0,0.0,8.25,17.83,11.49,92.37,52.07,73.83,0.0,94.79,0.0,-0.0,895.59,0.0
11.0,93.12,0.0,0.0,10.29,19.12,13.52,89.44,44.25,60.23,45.07,90.55,-0.0,374.68,865.48,-0.0
10.41,93.12,0.0,0.0,12.38,19.51,12.26,80.76,39.66,62.52,67.8,80.23,-0.0,662.1,783.55,0.0
9.85,95.12,0.0,0.0,14.62,20.41,12.74,65.79,35.63,60.54,80.83,72.92,-0.0,790.3,721.27,-0.0
8.59,97.0,0.0,0.0,15.84,18.14,11.92,58.89,41.77,59.94,90.39,45.43,0.0,864.73,428.22,0.0
7.91,92.0,0.0,0.0,16.12,16.18,13.53,57.9,47.95,47.24,95.11,5.35,0.0,900.75,44.85,-0.0
8.36,91.5,0.0,0.0,17.87,16.39,13.8,51.91,48.03,44.34,95.09,0.0,0.0,898.36,0.0,-0.0
10.07,91.12,44.25,367.88,19.22,16.2,14.61,43.94,50.75,45.24,91.21,-0.0,29.21,871.83,-0.0,-0.0
12.59,79.38,69.0,673.81,19.84,15.09,13.82,38.77,58.51,54.59,82.21,0.0,82.5,802.9,0.0,5.36
14.91,64.25,82.81,809.69,20.22,13.68,15.65,36.12,67.48,49.61,71.96,-0.0,125.74,711.76,-0.0,22.85
15.95,58.38,91.19,872.38,18.43,13.17,15.52,40.95,69.31,53.91,46.4,0.0,73.18,437.42,0.0,1.85
16.1,58.0,94.94,899.12,16.52,11.9,15.51,46.85,72.25,58.8,5.48,-0.0,94.21,45.99,-0.0,0.38
17.91,51.75,95.38,901.12,16.13,11.53,16.74,48.95,73.61,56.91,0.0,0.0,180.61,0.0,0.0,4.78
19.31,43.62,91.88,878.19,15.92,12.95,16.89,51.82,62.87,61.87,-0.0,-0.0,200.9,-0.0,-0.0,12.88
20.12,37.88,84.19,822.25,15.26,12.51,15.35,57.81,61.45,77.13,0.0,0.0,110.35,0.0,0.0,0.97
20.06,36.62,71.0,702.25,13.84,12.59,14.77,66.68,61.21,84.01,-0.0,-0.0,27.19,-0.0,-0.0,0.0
18.68,40.12,47.38,446.62,12.98,12.31,14.93,70.28,58.35,79.72,0.0,0.0,14.01,0.0,-0.0,-0.0
16.81,45.75,5.62,47.12,11.8,13.33,13.15,72.75,47.93,78.84,-0.0,-0.0,1.23,-0.0,-0.0,0.0
15.91,49.88,0.0,0.0,11.55,13.74,10.96,73.49,44.55,86.75,0.0,-0.0,0.0,0.0,0.0,-0.0
15.68,52.88,0.0,0.0,12.67,14.24,11.28,64.18,46.5,82.03,-0.0,28.48,-0.0,-0.0,0.0,0.0
15.41,57.12,0.0,0.0,12.63,13.93,9.71,60.92,54.17,90.29,0.0,83.16,0.0,0.0,5.4,-0.0
13.99,65.88,0.0,0.0,12.52,15.3,9.0,61.54,50.93,93.43,-0.0,122.72,-0.0,-0.0,22.3,0.0
12.82,71.25,0.0,0.0,12.51,15.38,7.88,57.55,54.45,97.41,0.0,72.46,0.0,0.0,1.83,-0.0
11.72,73.25,0.0,0.0,13.24,15.46,9.14,48.28,59.02,87.38,0.0,93.86,-0.0,-0.0,0.38,0.0
11.57,73.38,0.0,0.0,13.71,16.31,9.69,44.65,58.76,84.15,-0.0,175.4,0.0,-0.0,4.64,-0.0
12.43,65.5,0.0,0.0,14.06,16.45,9.54,47.12,63.93,89.55,28.11,194.98,-0.0,-0.0,12.5,0.0
12.74,60.38,0.0,0.0,13.98,15.53,9.56,53.96,76.19,91.49,83.48,111.77,0.0,5.42,0.99,-0.0
12.45,61.88,0.0,0.0,15.12,14.99,7.94,51.59,82.76,98.22,121.2,27.63,-0.0,22.02,0.0,0.0
12.68,56.75,0.0,0.0,15.31,14.32,8.49,54.73,83.55,91.91,72.11,13.44,0.0,1.82,-0.0,0.0
13.15,48.62,0.0,0.0,15.43,12.45,7.75,59.14,83.17,96.79,93.68,1.18,-0.0,0.38,0.0,0.0
13.68,44.75,0.0,0.0,16.09,10.87,8.39,59.69,87.31,91.74,172.79,0.0,-0.0,4.57,-0.0,-0.0
13.9,47.75,27.75,0.0,16.23,10.73,8.33,64.97,85.52,90.53,192.02,-0.0,10.34,12.31,0.0,-0.0
14.03,53.75,83.81,5.44,15.61,9.66,7.41,75.72,90.58,95.94,112.48,0.0,46.06,0.99,-0.0,-0.0
14.97,52.25,119.69,21.75,15.1,9.21,7.59,82.13,92.09,94.48,27.84,-0.0,81.57,0.0,0.0,-0.0
15.25,55.0,71.75,1.81,14.01,8.51,9.66,85.47,93.39,80.97,13.16,0.0,95.75,-0.0,-0.0,-0.0
15.41,59.25,93.5,0.38,12.11,8.82,7.9,85.34,89.44,92.36,1.15,-0.0,99.32,0.0,0.0,-0.0
15.91,60.62,170.19,4.5,10.83,9.2,8.81,87.6,87.33,84.93,0.0,0.0,143.14,-0.0,-0.0,-0.0
16.04,66.0,189.06,12.12,10.45,9.39,9.19,87.26,90.52,82.61,-0.0,-0.0,145.34,0.0,0.0,0.0
15.69,75.25,113.19,1.0,9.64,9.45,8.66,90.73,92.25,84.41,0.0,0.0,110.0,-0.0,-0.0,0.0
15.19,81.5,28.06,0.0,9.31,8.48,6.53,91.42,94.67,92.63,-0.0,-0.0,63.4,0.0,0.0,59.88
13.75,87.38,12.88,0.0,8.82,8.49,6.95,91.39,91.9,85.66,0.0,-0.0,34.11,-0.0,-0.0,269.66
11.81,87.5,1.12,0.0,8.66,8.04,7.89,90.47,94.9,80.52,-0.0,-0.0,4.99,0.0,-0.0,38.7
10.79,87.88,0.0,0.0,8.95,8.34,7.68,88.91,92.06,81.72,0.0,0.0,0.0,-0.0,-0.0,0.0
10.22,89.0,0.0,0.0,9.31,8.32,8.16,91.01,90.64,77.05,-0.0,10.32,-0.0,0.0,0.0,-0.0
9.62,90.88,0.0,0.0,9.39,7.87,6.68,92.62,92.97,83.43,0.0,47.68,0.0,-0.0,-0.0,0.0
9.4,90.75,0.0,0.0,8.76,7.99,7.07,92.9,91.93,79.42,-0.0,84.03,-0.0,0.0,0.0,-0.0
9.09,89.38,0.0,0.0,8.49,9.17,5.13,91.89,84.04,89.04,0.0,92.6,0.0,-0.0,-0.0,0.0
8.53,91.5,0.0,0.0,8.18,8.42,6.76,93.95,89.18,78.01,-0.0,103.28,-0.0,-0.0,0.0,-0.0
8.74,90.5,0.0,0.0,8.32,8.83,4.94,92.22,84.84,86.53,-0.0,143.29,0.0,-0.0,0.0,0.0
9.25,91.5,0.0,0.0,8.31,8.83,5.63,90.69,84.87,79.23,10.32,141.77,0.0,0.0,0.0,-0.0
9.34,93.0,0.0,0.0,8.1,8.44,6.1,91.48,85.77,73.81,48.5,108.35,-0.0,0.0,-0.0,0.0
8.99,91.12,0.0,0.0,8.19,7.07,3.63,90.65,89.31,87.34,85.27,66.04,0.0,0.0,62.38,0.0
8.49,91.88,0.0,0.0,8.92,7.08,4.68,85.58,84.89,78.74,91.02,34.43,0.0,-0.0,272.18,-0.0
8.3,93.0,0.0,0.0,8.68,7.53,3.26,87.59,82.7,86.3,105.27,4.87,0.0,0.0,37.75,-0.0
8.3,92.38,0.0,0.0,8.83,7.43,3.48,84.79,83.23,87.66,143.37,0.0,5.39,0.0,0.0,43.64
8.3,90.75,10.31,0.0,8.65,7.63,3.86,85.99,80.22,88.4,139.98,-0.0,44.13,0.0,-0.0,383.97
8.3,90.0,49.31,0.0,8.33,6.77,6.57,86.44,82.9,73.71,107.52,0.0,73.78,-0.0,0.0,745.57
8.36,89.38,86.5,0.0,7.34,6.84,7.09,87.66,80.71,71.02,67.37,-0.0,80.61,63.63,-0.0,806.5
8.71,87.12,89.44,0.0,7.15,5.73,9.41,84.5,85.52,58.12,34.59,0.0,93.58,273.43,0.0,916.27
8.9,86.0,107.25,0.0,7.35,6.42,10.66,83.79,80.0,51.77,4.81,-0.0,99.77,37.28,-0.0,966.83
8.84,84.75,143.44,0.0,7.31,5.45,12.29,83.99,83.64,45.1,0.0,0.0,104.81,0.0,0.0,1013.31
8.49,87.12,138.19,0.0,7.37,5.62,13.69,81.8,79.31,39.59,-0.0,0.0,100.66,-0.0,-0.0,986.88
8.24,87.12,106.69,0.0,6.81,5.59,12.88,82.64,76.72,41.34,0.0,0.0,80.65,0.0,-0.0,814.93
7.57,86.0,68.69,64.88,6.73,4.1,15.18,81.35,84.61,32.72,-0.0,-0.0,79.73,-0.0,-0.0,813.85
7.2,84.12,34.75,274.69,6.03,4.32,13.87,83.76,80.87,36.9,0.0,0.0,53.09,0.0,0.0,520.35
7.2,84.88,4.75,36.81,6.25,3.38,10.67,81.0,85.59,46.59,-0.0,-0.0,6.08,-0.0,0.0,50.69
7.2,84.75,0.0,0.0,5.7,3.61,10.36,82.19,86.83,47.43,0.0,5.45,0.0,0.0,44.07,0.0
7.14,83.38,0.0,0.0,5.62,4.16,8.96,79.34,86.58,53.92,0.0,45.13,-0.0,0.0,392.61,-0.0
6.85,82.38,0.0,0.0,5.34,6.32,10.44,78.17,75.11,49.33,0.0,72.49,0.0,0.0,732.48,0.0
6.64,82.0,0.0,0.0,4.33,7.51,7.43,83.24,69.01,67.57,-0.0,83.18,-0.0,-0.0,832.22,-0.0
6.29,82.0,0.0,0.0,4.14,9.46,6.63,81.94,57.94,78.04,0.0,93.88,0.0,-0.0,919.26,0.0
6.1,82.0,0.0,0.0,3.44,10.53,7.64,85.23,52.26,75.9,0.0,98.85,-0.0,0.0,957.98,-0.0
5.91,80.75,0.0,0.0,3.68,11.84,5.85,86.41,46.67,85.16,5.47,101.6,0.0,44.29,982.21,0.0
5.61,79.38,0.0,0.0,4.31,13.25,4.35,85.66,40.92,93.7,45.62,97.67,-0.0,396.93,957.63,-0.0
5.12,79.62,0.0,0.0,6.19,13.34,5.36,75.8,40.05,89.78,71.84,83.55,-0.0,725.93,844.15,-0.0
4.53,81.88,0.0,0.0,7.72,14.63,4.97,68.0,34.11,94.74,84.46,76.83,-0.0,845.08,784.3,0.0
3.99,83.0,0.0,0.0,9.48,13.49,7.23,57.84,37.95,79.5,94.04,51.74,-0.0,920.75,507.05,0.0
3.49,84.88,0.0,0.0,10.47,11.0,5.83,52.5,45.55,87.53,98.4,6.23,-0.0,953.55,51.94,0.0
3.74,86.0,5.5,44.5,11.61,10.38,5.73,47.46,47.34,92.95,99.99,0.0,5.31,966.67,0.0,42.01
4.44,84.75,46.12,401.25,13.03,9.52,7.81,41.58,51.9,86.84,96.18,-0.0,45.4,943.0,-0.0,386.67
6.08,76.5,71.19,719.38,13.58,9.97,9.48,39.4,51.1,83.75,84.99,0.0,64.27,858.77,0.0,639.05
7.9,67.0,85.75,857.94,14.35,8.04,12.29,34.81,64.84,68.36,75.39,-0.0,77.95,769.52,-0.0,772.13
9.5,57.75,94.19,922.25,13.3,7.28,16.5,38.47,74.71,48.54,51.06,0.0,97.89,500.4,0.0,944.25
10.41,52.75,97.94,949.12,11.17,7.48,16.65,45.02,76.82,47.11,6.3,-0.0,93.88,52.56,-0.0,894.25
11.41,48.25,98.38,951.12,10.4,6.3,19.46,47.3,82.58,38.33,0.0,0.0,104.61,0.0,0.0,998.16
12.84,42.25,94.69,928.38,9.81,5.01,18.5,50.89,89.66,39.58,-0.0,-0.0,87.89,-0.0,-0.0,846.5
13.78,38.75,86.44,873.38,9.73,5.42,19.71,51.99,89.39,35.02,0.0,-0.0,88.46,0.0,-0.0,864.06
14.12,35.5,73.94,754.75,8.35,5.64,18.74,63.48,90.62,37.14,-0.0,0.0,72.16,-0.0,-0.0,716.58
13.14,39.0,50.38,493.75,7.61,6.55,17.05,73.04,83.81,41.01,0.0,0.0,48.38,0.0,0.0,456.67
11.31,44.5,6.38,53.19,7.39,5.5,16.36,77.29,89.7,43.2,-0.0,0.0,6.69,-0.0,0.0,53.71
10.41,47.25,0.0,0.0,6.53,5.97,14.18,81.29,91.42,52.21,0.0,5.41,0.0,0.0,42.76,0.0
10.05,49.88,0.0,0.0,5.34,7.92,14.3,87.64,86.17,53.48,-0.0,45.76,-0.0,0.0,389.74,-0.0
9.53,52.88,0.0,0.0,5.45,10.14,13.46,89.19,80.12,60.02,-0.0,67.64,0.0,0.0,672.49,0.0
8.61,62.12,0.0,0.0,5.97,12.85,14.09,88.56,65.81,60.03,0.0,81.38,-0.0,0.0,806.1,-0.0
7.89,71.38,0.0,0.0,6.2,16.15,11.79,85.97,49.83,71.3,0.0,95.54,0.0,0.0,921.56,0.0
7.32,77.75,0.0,0.0,5.33,16.86,11.78,90.79,46.43,68.58,-0.0,95.31,-0.0,-0.0,907.94,-0.0
6.72,80.0,0.0,0.0,6.09,18.87,11.44,90.65,40.11,65.28,5.45,100.53,0.0,43.13,959.18,0.0
5.62,85.62,0.0,0.0,7.97,18.89,10.66,85.83,38.54,59.87,45.94,90.48,-0.0,391.28,871.38,-0.0
5.48,89.0,0.0,0.0,10.48,19.52,10.83,78.31,35.51,54.14,69.32,87.29,0.0,689.22,852.63,-0.0
6.26,86.5,0.0,0.0,13.14,18.84,10.39,64.53,36.88,55.05,83.1,72.68,-0.0,823.08,721.7,-0.0
5.91,88.12,0.0,0.0,15.97,17.32,8.42,50.47,40.26,62.86,94.37,49.35,-0.0,910.22,465.78,0.0
5.19,91.88,0.0,0.0,16.96,16.02,10.94,46.09,44.29,50.84,96.03,6.53,0.0,914.78,52.48,0.0
6.19,89.88,5.5,43.5,18.57,14.51,8.2,40.99,51.04,63.48,98.48,0.0,5.13,939.68,0.0,40.5
8.02,85.5,46.12,392.81,19.08,14.38,9.17,38.02,53.18,60.11,91.77,-0.0,45.07,883.81,-0.0,384.0
10.76,76.5,71.0,705.94,19.42,13.73,9.96,35.76,58.89,56.81,86.71,0.0,68.56,846.91,0.0,686.07
13.38,63.25,84.81,840.06,18.89,13.75,12.31,36.75,61.58,47.67,72.93,-0.0,94.0,724.25,-0.0,929.19
15.82,51.12,93.19,898.88,17.45,12.32,11.17,39.88,68.78,53.03,49.83,0.0,88.73,470.33,0.0,856.53
17.05,45.75,96.75,921.62,15.85,11.69,13.08,44.83,69.04,48.68,6.46,-0.0,96.04,51.87,-0.0,916.7
18.32,41.88,96.44,920.19,14.67,11.05,13.44,50.46,67.2,47.26,0.0,0.0,92.27,0.0,0.0,877.32
19.25,37.5,93.06,896.25,14.42,10.45,16.23,53.03,60.81,37.56,-0.0,-0.0,101.76,-0.0,-0.0,979.58
19.34,36.0,86.12,841.19,13.87,10.58,16.96,58.32,55.13,34.33,0.0,-0.0,93.74,0.0,0.0,923.46
18.93,36.62,73.19,726.81,13.58,10.09,14.87,62.35,56.28,38.44,-0.0,0.0,67.77,-0.0,0.0,679.52
17.57,39.5,50.31,474.88,12.59,8.96,15.83,67.51,60.62,35.52,0.0,0.0,52.15,0.0,0.0,499.31
15.71,45.38,6.38,51.25,11.64,10.36,12.89,69.27,53.17,43.56,-0.0,-0.0,5.89,-0.0,-0.0,48.52
14.81,49.88,0.0,0.0,10.86,8.81,13.0,68.16,60.93,44.45,0.0,5.37,0.0,0.0,42.44,0.0
14.45,52.88,0.0,0.0,10.34,9.44,12.86,61.28,58.99,46.8,-0.0,45.98,-0.0,-0.0,391.69,-0.0
13.99,57.75,0.0,0.0,10.46,10.23,9.11,55.62,55.78,62.46,0.0,69.91,0.0,0.0,699.5,0.0
13.43,63.12,0.0,0.0,9.94,11.64,9.83,56.89,50.21,58.77,0.0,89.88,-0.0,-0.0,888.4,-0.0
12.82,66.25,0.0,0.0,9.23,11.57,9.58,59.5,51.57,60.41,0.0,91.46,0.0,-0.0,882.89,0.0
11.6,69.5,0.0,0.0,10.06,13.21,8.62,54.33,48.21,66.26,0.0,96.99,-0.0,-0.0,925.75,-0.0
10.69,69.12,0.0,0.0,9.12,13.88,10.51,59.66,45.88,58.37,5.5,95.32,0.0,43.41,906.38,0.0
10.25,61.75,0.0,0.0,9.57,15.72,8.06,58.44,39.03,74.16,46.43,98.32,-0.0,395.54,946.44,-0.0
