building_name,month,rmse,mape
resstock-amy2018-2021-release-1-268480,9,0.6653946,2.722327
resstock-amy2018-2021-release-1-268480,10,0.5140585,1.9058999
resstock-amy2018-2021-release-1-268480,11,0.77768326,3.189282
resstock-amy2018-2021-release-1-268480,12,0.5747482,2.2961555
resstock-amy2018-2021-release-1-268480,4,0.70826197,2.8647454
resstock-amy2018-2021-release-1-268480,6,0.698067,2.7972958
resstock-amy2018-2021-release-1-276048,10,0.773023,2.4506423
resstock-amy2018-2021-release-1-276048,11,0.583011,2.2888951
resstock-amy2018-2021-release-1-276048,8,0.5918836,1.7191192
resstock-amy2018-2021-release-1-276048,9,0.63273937,1.7615741
resstock-amy2018-2021-release-1-276048,12,0.4490837,1.9229112
resstock-amy2018-2021-release-1-276048,7,0.51094794,1.5451591
resstock-amy2018-2021-release-1-276048,2,0.65077066,2.7066143
resstock-amy2018-2021-release-1-276048,5,0.96738154,4.0762177
resstock-amy2018-2021-release-1-276048,4,0.7048455,2.8373964
resstock-amy2018-2021-release-1-276048,3,0.6178429,2.42409
resstock-amy2018-2021-release-1-276048,1,0.44054797,1.7243958
resstock-amy2018-2021-release-1-276048,6,0.72594917,2.177704
resstock-amy2018-2021-release-1-281598,12,0.49830464,1.8903209
resstock-amy2018-2021-release-1-281598,11,0.5320011,1.9188402
resstock-amy2018-2021-release-1-281598,10,0.32888716,1.1744372
resstock-amy2018-2021-release-1-281598,9,0.3503457,0.9889194
resstock-amy2018-2021-release-1-281598,8,0.42203575,1.3696363
resstock-amy2018-2021-release-1-281598,7,0.37723204,1.1660304
resstock-amy2018-2021-release-1-281598,5,0.6300867,1.8920493
resstock-amy2018-2021-release-1-281598,4,0.57142997,2.048971
resstock-amy2018-2021-release-1-281598,3,0.7541327,2.8631437
resstock-amy2018-2021-release-1-281598,2,0.68175036,2.3698106
resstock-amy2018-2021-release-1-281598,1,0.3343812,1.2526582
resstock-amy2018-2021-release-1-281598,6,0.5776248,1.7477355
resstock-amy2018-2021-release-1-285433,8,0.4657475,1.9277623
resstock-amy2018-2021-release-1-285433,12,0.66685957,2.6238418
resstock-amy2018-2021-release-1-285433,11,0.5689439,2.1921544
resstock-amy2018-2021-release-1-285433,10,0.3148898,1.3678476
resstock-amy2018-2021-release-1-285433,9,0.41475168,1.7826844
resstock-amy2018-2021-release-1-285433,7,0.57283455,2.240736
resstock-amy2018-2021-release-1-285433,3,0.6692616,2.3372705
resstock-amy2018-2021-release-1-285433,5,0.6097035,2.288435
resstock-amy2018-2021-release-1-285433,4,0.4557865,1.6495805
resstock-amy2018-2021-release-1-285433,2,0.7405606,2.5597525
resstock-amy2018-2021-release-1-285433,1,0.41467348,1.5233229
resstock-amy2018-2021-release-1-285433,6,0.5781102,2.2841
resstock-amy2018-2021-release-1-285517,8,0.34002498,1.1557465
resstock-amy2018-2021-release-1-285517,11,0.55854195,2.2822971
resstock-amy2018-2021-release-1-285517,10,0.42030036,1.5922296
resstock-amy2018-2021-release-1-285517,12,0.50883967,2.113586
resstock-amy2018-2021-release-1-285517,9,0.39746743,1.4862796
resstock-amy2018-2021-release-1-285517,7,0.29046828,0.93584573
resstock-amy2018-2021-release-1-285517,3,0.54686695,2.2368753
resstock-amy2018-2021-release-1-285517,5,0.6325741,2.719051
resstock-amy2018-2021-release-1-285517,4,0.47800055,1.8536026
resstock-amy2018-2021-release-1-285517,2,0.48569867,2.0162516
resstock-amy2018-2021-release-1-285517,1,0.40767875,1.6455433
resstock-amy2018-2021-release-1-285517,6,0.4554966,1.6414002
resstock-amy2018-2021-release-1-289795,12,0.56078196,2.4690306
resstock-amy2018-2021-release-1-289795,11,0.8621414,3.587913
resstock-amy2018-2021-release-1-289795,10,0.45150104,1.7133052
resstock-amy2018-2021-release-1-289795,9,0.4862061,1.6313946
resstock-amy2018-2021-release-1-289795,8,0.4010105,1.17624
resstock-amy2018-2021-release-1-289795,7,0.3697349,1.1889844
resstock-amy2018-2021-release-1-289795,4,0.79624104,3.1955326
resstock-amy2018-2021-release-1-289795,5,0.67098653,3.2499068
resstock-amy2018-2021-release-1-289795,3,0.83056724,3.199955
resstock-amy2018-2021-release-1-289795,2,0.59712666,2.4307954
resstock-amy2018-2021-release-1-289795,1,0.5016786,2.139684
resstock-amy2018-2021-release-1-289795,6,0.7705277,2.6858623
resstock-amy2018-2021-release-1-29185,3,0.41685176,1.4959681
resstock-amy2018-2021-release-1-29185,11,0.3956454,1.4352994
resstock-amy2018-2021-release-1-29185,4,0.30550626,1.074083
resstock-amy2018-2021-release-1-29185,5,0.27133945,1.0286123
resstock-amy2018-2021-release-1-29185,6,0.3968185,1.3795185
resstock-amy2018-2021-release-1-29185,8,0.2138166,0.76392865
resstock-amy2018-2021-release-1-29185,9,0.307068,1.0774602
resstock-amy2018-2021-release-1-29185,10,0.2505361,1.0666047
resstock-amy2018-2021-release-1-29185,12,0.35462895,1.4568636
resstock-amy2018-2021-release-1-29185,2,0.43936977,1.6043096
resstock-amy2018-2021-release-1-29185,7,0.1964663,0.74331254
resstock-amy2018-2021-release-1-29185,1,0.22186437,0.81698895
resstock-amy2018-2021-release-1-292403,8,0.30037683,1.209078
resstock-amy2018-2021-release-1-292403,10,0.3344669,1.4689902
resstock-amy2018-2021-release-1-292403,1,0.41127053,1.5469929
resstock-amy2018-2021-release-1-292403,2,0.72196966,2.6423023
resstock-amy2018-2021-release-1-292403,3,0.6672983,2.612926
resstock-amy2018-2021-release-1-292403,4,0.4356371,1.702859
resstock-amy2018-2021-release-1-292403,5,0.6023077,2.2420084
resstock-amy2018-2021-release-1-292403,6,0.47073907,1.8466623
resstock-amy2018-2021-release-1-292403,7,0.2542222,1.0452558
resstock-amy2018-2021-release-1-292403,11,0.6476737,2.48972
resstock-amy2018-2021-release-1-292403,12,0.64220345,2.523366
resstock-amy2018-2021-release-1-292403,9,0.3500189,1.4507027
resstock-amy2018-2021-release-1-293364,11,0.7670793,2.91591
resstock-amy2018-2021-release-1-293364,1,0.43485868,1.6264082
resstock-amy2018-2021-release-1-293364,8,0.59206825,2.3283124
resstock-amy2018-2021-release-1-293364,7,0.54869294,2.130668
resstock-amy2018-2021-release-1-293364,6,0.49971652,1.8876225
resstock-amy2018-2021-release-1-293364,5,0.49121103,1.7547759
resstock-amy2018-2021-release-1-293364,4,0.47330657,1.6895033
resstock-amy2018-2021-release-1-293364,3,0.5555909,2.0590472
resstock-amy2018-2021-release-1-293364,2,0.5434432,2.0056107
resstock-amy2018-2021-release-1-293364,12,0.74317485,2.8139176
resstock-amy2018-2021-release-1-293364,9,0.6720527,2.7275474
resstock-amy2018-2021-release-1-293364,10,0.7179535,2.9294107
resstock-amy2018-2021-release-1-30554,10,0.6117353,2.4737267
resstock-amy2018-2021-release-1-30554,4,0.56394845,2.1370196
resstock-amy2018-2021-release-1-30554,12,0.8712549,3.2643323
resstock-amy2018-2021-release-1-30554,9,0.5016489,2.0000472
resstock-amy2018-2021-release-1-30554,11,0.8847708,3.6183367
resstock-amy2018-2021-release-1-30554,8,0.45009515,1.795322
resstock-amy2018-2021-release-1-30554,1,0.53466845,2.1062636
resstock-amy2018-2021-release-1-30554,6,0.53730375,2.0426767
resstock-amy2018-2021-release-1-30554,5,0.51764166,2.0912387
resstock-amy2018-2021-release-1-30554,3,0.67430663,2.6635551
resstock-amy2018-2021-release-1-30554,2,0.71854645,2.7799017
resstock-amy2018-2021-release-1-30554,7,0.34842613,1.3832724
resstock-amy2018-2021-release-1-320787,12,0.8518419,3.0926836
resstock-amy2018-2021-release-1-320787,11,0.7015112,2.633322
resstock-amy2018-2021-release-1-320787,10,0.41839468,1.4605225
resstock-amy2018-2021-release-1-320787,9,0.47532728,1.5355511
resstock-amy2018-2021-release-1-320787,8,0.47393462,1.5210087
resstock-amy2018-2021-release-1-320787,7,0.4165651,1.2911025
resstock-amy2018-2021-release-1-320787,6,0.56406546,1.735142
resstock-amy2018-2021-release-1-320787,5,0.92250454,3.1764095
resstock-amy2018-2021-release-1-320787,4,0.6637886,2.552736
resstock-amy2018-2021-release-1-320787,3,0.73880965,2.8784819
resstock-amy2018-2021-release-1-320787,2,0.73808455,2.66731
resstock-amy2018-2021-release-1-320787,1,0.80372596,3.1544826
resstock-amy2018-2021-release-1-322301,9,0.3773499,1.0670915
resstock-amy2018-2021-release-1-322301,12,0.66113245,2.7103295
resstock-amy2018-2021-release-1-322301,10,0.34927362,1.2152658
resstock-amy2018-2021-release-1-322301,1,0.37779945,1.4139467
resstock-amy2018-2021-release-1-322301,2,0.7241928,2.8616009
resstock-amy2018-2021-release-1-322301,11,0.6191835,2.4766054
resstock-amy2018-2021-release-1-322301,4,0.55043375,1.9826461
resstock-amy2018-2021-release-1-322301,5,0.6785895,2.0504804
resstock-amy2018-2021-release-1-322301,6,0.737323,2.1652503
resstock-amy2018-2021-release-1-322301,7,0.57396936,1.7509224
resstock-amy2018-2021-release-1-322301,8,0.48911253,1.4670751
resstock-amy2018-2021-release-1-322301,3,0.65754426,2.7932026
resstock-amy2018-2021-release-1-324449,11,0.6624015,2.6045163
resstock-amy2018-2021-release-1-324449,12,0.63261604,2.458511
resstock-amy2018-2021-release-1-324449,1,0.3862384,1.4540281
resstock-amy2018-2021-release-1-324449,2,0.61763287,2.3875542
resstock-amy2018-2021-release-1-324449,4,0.6119385,2.282068
resstock-amy2018-2021-release-1-324449,5,0.64886314,2.3562474
resstock-amy2018-2021-release-1-324449,6,0.7736197,2.6360946
resstock-amy2018-2021-release-1-324449,7,0.4430026,1.4752463
resstock-amy2018-2021-release-1-324449,8,0.42724785,1.3586947
resstock-amy2018-2021-release-1-324449,3,0.67437166,2.5802536
resstock-amy2018-2021-release-1-324449,10,0.58485824,2.1065757
resstock-amy2018-2021-release-1-324449,9,0.5814028,1.9830903
resstock-amy2018-2021-release-1-32691,1,0.4517412,1.9145187
resstock-amy2018-2021-release-1-32691,3,0.5767334,2.2205207
resstock-amy2018-2021-release-1-32691,4,0.4811826,1.7796583
resstock-amy2018-2021-release-1-32691,5,0.5217039,2.1772125
resstock-amy2018-2021-release-1-32691,6,0.22586514,0.93512106
resstock-amy2018-2021-release-1-32691,2,0.54514974,2.2254918
resstock-amy2018-2021-release-1-32691,8,0.12921897,0.5106369
resstock-amy2018-2021-release-1-32691,9,0.17158864,0.631151
resstock-amy2018-2021-release-1-32691,10,0.7122129,2.6444707
resstock-amy2018-2021-release-1-32691,11,0.50748086,2.0093675
resstock-amy2018-2021-release-1-32691,12,0.47403446,1.8833812
resstock-amy2018-2021-release-1-32691,7,0.16226666,0.67368996
resstock-amy2018-2021-release-1-330722,10,0.22478148,0.8759139
resstock-amy2018-2021-release-1-330722,1,0.24451245,0.8329452
resstock-amy2018-2021-release-1-330722,2,0.5147828,1.6126049
resstock-amy2018-2021-release-1-330722,3,0.48160273,1.6334883
resstock-amy2018-2021-release-1-330722,4,0.47658715,1.6051544
resstock-amy2018-2021-release-1-330722,5,0.42679092,1.5468233
resstock-amy2018-2021-release-1-330722,7,0.27187106,1.0814997
resstock-amy2018-2021-release-1-330722,8,0.2360587,0.8968215
resstock-amy2018-2021-release-1-330722,9,0.29097664,1.1320139
resstock-amy2018-2021-release-1-330722,6,0.34447342,1.2439332
resstock-amy2018-2021-release-1-330722,12,0.46992183,1.6952043
resstock-amy2018-2021-release-1-330722,11,0.4060189,1.3637891
resstock-amy2018-2021-release-1-333139,7,0.36707756,1.1851853
resstock-amy2018-2021-release-1-333139,12,0.6320726,2.7373142
resstock-amy2018-2021-release-1-333139,11,0.68897945,2.7448072
resstock-amy2018-2021-release-1-333139,10,0.3628555,1.2213808
resstock-amy2018-2021-release-1-333139,9,0.34099135,1.1178792
resstock-amy2018-2021-release-1-333139,8,0.42852774,1.3670973
resstock-amy2018-2021-release-1-333139,6,0.43134347,1.4106059
resstock-amy2018-2021-release-1-333139,5,0.54480416,1.9925332
resstock-amy2018-2021-release-1-333139,4,0.36077937,1.4105985
resstock-amy2018-2021-release-1-333139,3,0.6357658,2.4691749
resstock-amy2018-2021-release-1-333139,1,0.373725,1.4247662
resstock-amy2018-2021-release-1-333139,2,0.55958694,2.1834033
resstock-amy2018-2021-release-1-33697,12,0.8076477,3.4062026
resstock-amy2018-2021-release-1-33697,4,0.5984835,2.3548899
resstock-amy2018-2021-release-1-33697,3,0.63869214,2.3929636
resstock-amy2018-2021-release-1-33697,11,0.7985634,3.0213463
resstock-amy2018-2021-release-1-33697,10,0.5059701,1.9780535
resstock-amy2018-2021-release-1-33697,9,0.559228,2.0796502
resstock-amy2018-2021-release-1-33697,1,0.4544181,1.9376245
resstock-amy2018-2021-release-1-33697,2,0.60167986,2.3288476
resstock-amy2018-2021-release-1-33697,7,0.5400514,1.8069173
resstock-amy2018-2021-release-1-33697,6,0.6793011,2.4499276
resstock-amy2018-2021-release-1-33697,5,0.8638508,3.80401
resstock-amy2018-2021-release-1-33697,8,0.6586603,2.2621713
resstock-amy2018-2021-release-1-35144,3,0.8057295,3.080475
resstock-amy2018-2021-release-1-35144,4,0.5596096,2.2128725
resstock-amy2018-2021-release-1-35144,5,0.6564284,2.7189
resstock-amy2018-2021-release-1-35144,6,0.60279554,2.3146286
resstock-amy2018-2021-release-1-35144,7,0.5261154,1.7993448
resstock-amy2018-2021-release-1-35144,8,0.58940196,2.0550337
resstock-amy2018-2021-release-1-35144,9,0.5975954,2.2176533
resstock-amy2018-2021-release-1-35144,10,0.55185634,2.0372987
resstock-amy2018-2021-release-1-35144,11,0.7530603,3.0305912
resstock-amy2018-2021-release-1-35144,12,0.73471373,2.9363768
resstock-amy2018-2021-release-1-35144,2,0.61998296,2.2827213
resstock-amy2018-2021-release-1-35144,1,0.62981486,2.420796
resstock-amy2018-2021-release-1-358862,1,0.35235935,1.4357582
resstock-amy2018-2021-release-1-358862,3,0.43550327,1.744627
resstock-amy2018-2021-release-1-358862,6,0.37765723,1.5192837
resstock-amy2018-2021-release-1-358862,2,0.37565497,1.465353
resstock-amy2018-2021-release-1-358862,7,0.28513548,1.2044618
resstock-amy2018-2021-release-1-358862,8,0.63779265,2.4317265
resstock-amy2018-2021-release-1-358862,9,0.45428297,1.8799783
resstock-amy2018-2021-release-1-358862,10,0.36048323,1.4377455
resstock-amy2018-2021-release-1-358862,4,0.37352505,1.5050586
resstock-amy2018-2021-release-1-358862,11,0.41204116,1.6213499
resstock-amy2018-2021-release-1-358862,12,0.45864648,1.9223099
resstock-amy2018-2021-release-1-358862,5,0.41907024,1.7642999
resstock-amy2018-2021-release-1-360202,1,0.39743102,1.4811797
resstock-amy2018-2021-release-1-360202,7,0.32790443,1.0068693
resstock-amy2018-2021-release-1-360202,4,0.47045338,1.7125542
resstock-amy2018-2021-release-1-360202,5,0.56749815,2.4552655
resstock-amy2018-2021-release-1-360202,6,0.52639157,1.7588713
resstock-amy2018-2021-release-1-360202,8,0.39098936,1.2738105
resstock-amy2018-2021-release-1-360202,9,0.4083691,1.3481895
resstock-amy2018-2021-release-1-360202,10,0.42270333,1.5483419
resstock-amy2018-2021-release-1-360202,11,0.59747916,2.2599013
resstock-amy2018-2021-release-1-360202,12,0.4200913,1.5910802
resstock-amy2018-2021-release-1-360202,2,0.4749819,1.8651607
resstock-amy2018-2021-release-1-360202,3,0.5016136,1.865656
resstock-amy2018-2021-release-1-370126,12,0.48264763,2.2004948
resstock-amy2018-2021-release-1-370126,11,0.57952124,2.2950752
resstock-amy2018-2021-release-1-370126,10,0.31153554,1.3608613
resstock-amy2018-2021-release-1-370126,9,0.41548762,1.3083947
resstock-amy2018-2021-release-1-370126,8,0.24343562,0.98496765
resstock-amy2018-2021-release-1-370126,7,0.19520427,0.81673056
resstock-amy2018-2021-release-1-370126,5,0.6123509,3.258688
resstock-amy2018-2021-release-1-370126,4,1.0682462,4.6887016
resstock-amy2018-2021-release-1-370126,3,0.90850544,4.2124734
resstock-amy2018-2021-release-1-370126,2,0.7545284,3.4575
resstock-amy2018-2021-release-1-370126,1,0.43952236,1.9653193
resstock-amy2018-2021-release-1-370126,6,0.3454811,1.4660283
resstock-amy2018-2021-release-1-375189,12,0.74590343,2.8651278
resstock-amy2018-2021-release-1-375189,11,0.7928966,2.8283486
resstock-amy2018-2021-release-1-375189,10,0.5711756,1.859074
resstock-amy2018-2021-release-1-375189,9,0.51577675,1.5581943
resstock-amy2018-2021-release-1-375189,8,0.5218935,1.6208758
resstock-amy2018-2021-release-1-375189,7,0.5773681,1.814804
resstock-amy2018-2021-release-1-375189,6,0.8178279,2.6819563
resstock-amy2018-2021-release-1-375189,5,0.79945505,3.3875687
resstock-amy2018-2021-release-1-375189,4,0.74608594,2.6851568
resstock-amy2018-2021-release-1-375189,3,0.76955014,2.8654892
resstock-amy2018-2021-release-1-375189,2,0.7626341,2.8035326
resstock-amy2018-2021-release-1-375189,1,0.48847702,1.6950072
resstock-amy2018-2021-release-1-375514,12,0.8352268,3.7081118
resstock-amy2018-2021-release-1-375514,11,0.6882796,2.6018353
resstock-amy2018-2021-release-1-375514,9,0.5647621,2.0182464
resstock-amy2018-2021-release-1-375514,8,0.5806716,2.2466426
resstock-amy2018-2021-release-1-375514,10,0.55289066,1.9974612
resstock-amy2018-2021-release-1-375514,6,0.6697176,2.5128455
resstock-amy2018-2021-release-1-375514,7,0.5416898,1.9309968
resstock-amy2018-2021-release-1-375514,1,0.56782466,2.0696926
resstock-amy2018-2021-release-1-375514,2,0.83074445,3.0748022
resstock-amy2018-2021-release-1-375514,4,0.75935113,2.897181
resstock-amy2018-2021-release-1-375514,5,0.7681014,2.87063
resstock-amy2018-2021-release-1-375514,3,0.79279387,2.9606748
resstock-amy2018-2021-release-1-378607,8,0.39289844,1.447493
resstock-amy2018-2021-release-1-378607,11,0.5373863,1.88967
resstock-amy2018-2021-release-1-378607,9,0.3966841,1.3273271
resstock-amy2018-2021-release-1-378607,7,0.25261334,0.98619354
resstock-amy2018-2021-release-1-378607,12,0.47927183,1.8038359
resstock-amy2018-2021-release-1-378607,5,0.49507427,1.7729285
resstock-amy2018-2021-release-1-378607,6,0.3629336,1.334661
resstock-amy2018-2021-release-1-378607,1,0.32769826,1.1841313
resstock-amy2018-2021-release-1-378607,10,0.3201989,1.208903
resstock-amy2018-2021-release-1-378607,3,0.56519955,1.9600079
resstock-amy2018-2021-release-1-378607,2,0.5688357,1.8887043
resstock-amy2018-2021-release-1-378607,4,0.31756666,1.1669765
resstock-amy2018-2021-release-1-384336,9,0.5820124,1.7673081
resstock-amy2018-2021-release-1-384336,12,0.56139296,2.0487413
resstock-amy2018-2021-release-1-384336,11,0.55364877,2.1371896
resstock-amy2018-2021-release-1-384336,10,0.5827245,2.1677277
resstock-amy2018-2021-release-1-384336,8,0.35115778,1.0420315
resstock-amy2018-2021-release-1-384336,7,0.30894497,0.80789125
resstock-amy2018-2021-release-1-384336,6,0.6883318,2.1359494
resstock-amy2018-2021-release-1-384336,5,0.6776161,2.4023318
resstock-amy2018-2021-release-1-384336,4,0.36871687,1.4094378
resstock-amy2018-2021-release-1-384336,3,0.44261003,1.596312
resstock-amy2018-2021-release-1-384336,2,0.6541646,2.50625
resstock-amy2018-2021-release-1-384336,1,0.4288107,1.6351109
resstock-amy2018-2021-release-1-384936,12,0.9306796,3.5978186
resstock-amy2018-2021-release-1-384936,11,0.7690984,2.911865
resstock-amy2018-2021-release-1-384936,9,0.42286462,1.8129766
resstock-amy2018-2021-release-1-384936,8,0.53296226,2.254068
resstock-amy2018-2021-release-1-384936,7,0.47369546,1.9398639
resstock-amy2018-2021-release-1-384936,10,0.4299436,1.8881611
resstock-amy2018-2021-release-1-384936,5,0.64894134,2.5271702
resstock-amy2018-2021-release-1-384936,4,0.7575619,2.905293
resstock-amy2018-2021-release-1-384936,3,0.8273138,3.0815141
resstock-amy2018-2021-release-1-384936,2,0.9044562,3.4384565
resstock-amy2018-2021-release-1-384936,1,0.67243886,2.6044233
resstock-amy2018-2021-release-1-384936,6,0.8420519,3.4060864
resstock-amy2018-2021-release-1-38608,3,0.5409499,2.6417296
resstock-amy2018-2021-release-1-38608,4,0.40568143,1.8554525
resstock-amy2018-2021-release-1-38608,5,0.522767,2.63364
resstock-amy2018-2021-release-1-38608,6,0.32699293,1.5749621
resstock-amy2018-2021-release-1-38608,7,0.21194251,0.9659861
resstock-amy2018-2021-release-1-38608,10,0.2871369,1.3278427
resstock-amy2018-2021-release-1-38608,9,0.360981,1.6807112
resstock-amy2018-2021-release-1-38608,11,0.4686549,2.0506809
resstock-amy2018-2021-release-1-38608,12,0.47503734,2.324105
resstock-amy2018-2021-release-1-38608,2,0.5247832,2.5269926
resstock-amy2018-2021-release-1-38608,8,0.25949082,1.1848537
resstock-amy2018-2021-release-1-38608,1,0.43478024,2.1148803
resstock-amy2018-2021-release-1-402352,12,0.7201683,3.1556032
resstock-amy2018-2021-release-1-402352,11,0.57704884,2.1387975
resstock-amy2018-2021-release-1-402352,10,0.48468837,1.969586
resstock-amy2018-2021-release-1-402352,9,0.5205663,1.8103491
resstock-amy2018-2021-release-1-402352,8,0.28950444,0.8709495
resstock-amy2018-2021-release-1-402352,7,0.26387998,0.787623
resstock-amy2018-2021-release-1-402352,6,0.6067861,1.9663473
resstock-amy2018-2021-release-1-402352,5,0.6704602,2.6623824
resstock-amy2018-2021-release-1-402352,4,0.4722952,1.6848096
resstock-amy2018-2021-release-1-402352,3,0.56991136,2.1456885
resstock-amy2018-2021-release-1-402352,2,0.48945084,1.8355744
resstock-amy2018-2021-release-1-402352,1,0.32729408,1.2339326
resstock-amy2018-2021-release-1-405269,12,0.52581733,2.3836296
resstock-amy2018-2021-release-1-405269,11,0.90595853,3.906309
resstock-amy2018-2021-release-1-405269,9,0.5180816,1.7705009
resstock-amy2018-2021-release-1-405269,8,0.56322557,1.6894306
resstock-amy2018-2021-release-1-405269,7,0.4773888,1.4225677
resstock-amy2018-2021-release-1-405269,10,0.4445687,1.6921118
resstock-amy2018-2021-release-1-405269,5,0.6338862,2.6781797
resstock-amy2018-2021-release-1-405269,4,0.48372784,1.916228
resstock-amy2018-2021-release-1-405269,3,0.5879882,2.2966306
resstock-amy2018-2021-release-1-405269,2,0.63872933,2.6168644
resstock-amy2018-2021-release-1-405269,1,0.5234067,2.2701118
resstock-amy2018-2021-release-1-405269,6,0.77925897,2.6199474
resstock-amy2018-2021-release-1-409012,7,0.39599755,1.7389096
resstock-amy2018-2021-release-1-409012,2,0.5589924,2.2488987
resstock-amy2018-2021-release-1-409012,3,0.5894732,2.3548062
resstock-amy2018-2021-release-1-409012,4,0.5040599,2.0309854
resstock-amy2018-2021-release-1-409012,5,0.51199055,2.1799917
resstock-amy2018-2021-release-1-409012,6,0.6839156,2.6614418
resstock-amy2018-2021-release-1-409012,8,0.6423289,2.525312
resstock-amy2018-2021-release-1-409012,9,0.6430243,2.3203967
resstock-amy2018-2021-release-1-409012,10,0.45989075,1.8567661
resstock-amy2018-2021-release-1-409012,11,0.68573356,2.7813466
resstock-amy2018-2021-release-1-409012,12,0.46597403,1.9643792
resstock-amy2018-2021-release-1-409012,1,0.5361799,2.3982003
resstock-amy2018-2021-release-1-418097,8,0.5850466,2.1445754
resstock-amy2018-2021-release-1-418097,12,0.6198733,2.315383
resstock-amy2018-2021-release-1-418097,11,0.79261476,2.769469
resstock-amy2018-2021-release-1-418097,10,0.43430275,1.501943
resstock-amy2018-2021-release-1-418097,9,0.59686977,2.1129048
resstock-amy2018-2021-release-1-418097,7,0.5842064,2.1183379
resstock-amy2018-2021-release-1-418097,5,0.90519696,3.3765032
resstock-amy2018-2021-release-1-418097,4,0.5301028,1.94444
resstock-amy2018-2021-release-1-418097,3,0.7725578,2.8924086
resstock-amy2018-2021-release-1-418097,2,0.7917783,3.2326276
resstock-amy2018-2021-release-1-418097,1,0.50648016,1.9181064
resstock-amy2018-2021-release-1-418097,6,0.7587838,2.7190483
resstock-amy2018-2021-release-1-42693,1,0.4444321,1.7611942
resstock-amy2018-2021-release-1-42693,3,0.7033212,2.8183944
resstock-amy2018-2021-release-1-42693,4,0.5370515,2.0544932
resstock-amy2018-2021-release-1-42693,5,0.57730734,1.8416401
resstock-amy2018-2021-release-1-42693,6,0.4857876,1.5146408
resstock-amy2018-2021-release-1-42693,7,0.35055065,1.0698904
resstock-amy2018-2021-release-1-42693,8,0.49254665,1.4603055
resstock-amy2018-2021-release-1-42693,9,0.336982,0.9625885
resstock-amy2018-2021-release-1-42693,10,0.3935444,1.3828347
resstock-amy2018-2021-release-1-42693,11,0.6244978,2.441181
resstock-amy2018-2021-release-1-42693,12,0.48541483,2.088204
resstock-amy2018-2021-release-1-42693,2,0.650266,2.5379214
resstock-amy2018-2021-release-1-432220,10,0.35053945,1.0063591
resstock-amy2018-2021-release-1-432220,9,0.3123627,0.8923697
resstock-amy2018-2021-release-1-432220,8,0.36308438,1.0053974
resstock-amy2018-2021-release-1-432220,7,0.27720585,0.7983457
resstock-amy2018-2021-release-1-432220,6,0.33493993,1.0043045
resstock-amy2018-2021-release-1-432220,5,0.49302676,1.5883677
resstock-amy2018-2021-release-1-432220,4,0.49327123,1.8371017
resstock-amy2018-2021-release-1-432220,3,0.49777448,1.9964589
resstock-amy2018-2021-release-1-432220,2,0.45928225,1.7899958
resstock-amy2018-2021-release-1-432220,1,0.36722392,1.49788
resstock-amy2018-2021-release-1-432220,12,0.388487,1.5527573
resstock-amy2018-2021-release-1-432220,11,0.5474822,2.2480814
resstock-amy2018-2021-release-1-43404,2,0.7484414,2.6361256
resstock-amy2018-2021-release-1-43404,12,0.7774245,2.660358
resstock-amy2018-2021-release-1-43404,11,0.77561784,2.937597
resstock-amy2018-2021-release-1-43404,10,0.49829498,1.5547886
resstock-amy2018-2021-release-1-43404,9,0.47707248,1.4068043
resstock-amy2018-2021-release-1-43404,8,0.4464683,1.3421243
resstock-amy2018-2021-release-1-43404,7,0.43238536,1.3615865
resstock-amy2018-2021-release-1-43404,6,0.74966496,2.5713472
resstock-amy2018-2021-release-1-43404,5,0.62878174,2.4798436
resstock-amy2018-2021-release-1-43404,1,0.4068623,1.4938917
resstock-amy2018-2021-release-1-43404,4,0.6827575,2.4655664
resstock-amy2018-2021-release-1-43404,3,0.8844951,3.0900087
resstock-amy2018-2021-release-1-434902,11,0.68506706,2.3680928
resstock-amy2018-2021-release-1-434902,3,0.5199906,1.9042243
resstock-amy2018-2021-release-1-434902,4,0.4256806,1.4839084
resstock-amy2018-2021-release-1-434902,5,0.60789233,2.1862185
resstock-amy2018-2021-release-1-434902,6,0.3591527,1.0647588
resstock-amy2018-2021-release-1-434902,7,0.39392024,1.0972215
resstock-amy2018-2021-release-1-434902,8,0.551759,1.5951216
resstock-amy2018-2021-release-1-434902,9,0.4840778,1.4665434
resstock-amy2018-2021-release-1-434902,10,0.53786874,1.7891275
resstock-amy2018-2021-release-1-434902,2,0.5933543,2.2045562
resstock-amy2018-2021-release-1-434902,1,0.26843685,0.94246984
resstock-amy2018-2021-release-1-434902,12,0.42789763,1.5548073
resstock-amy2018-2021-release-1-443866,2,0.5286381,2.1860006
resstock-amy2018-2021-release-1-443866,4,0.41025552,1.525768
resstock-amy2018-2021-release-1-443866,5,0.5433603,2.2966485
resstock-amy2018-2021-release-1-443866,6,0.5096548,1.9994683
resstock-amy2018-2021-release-1-443866,8,0.46691746,1.8322546
resstock-amy2018-2021-release-1-443866,9,0.49214253,2.0638082
resstock-amy2018-2021-release-1-443866,10,0.5149672,2.1563928
resstock-amy2018-2021-release-1-443866,11,0.5546119,2.2380366
resstock-amy2018-2021-release-1-443866,12,0.61293197,2.5424042
resstock-amy2018-2021-release-1-443866,3,0.5418885,2.1127453
resstock-amy2018-2021-release-1-443866,1,0.41974795,1.7664344
resstock-amy2018-2021-release-1-443866,7,0.43010235,1.6323832
