month,day,hour,kg_CO2/kWh
3,26,21,0.45808579499999996
3,26,22,0.44648959275000005
3,26,23,0.427659456
3,27,0,0.40349766025
3,27,1,0.379123259
3,27,2,0.36800327975
3,27,3,0.35254819225
3,27,4,0.35209855975
3,27,5,0.36591631375
3,27,6,0.39268340025
3,27,7,0.43236832925
3,27,8,0.45081611050000003
3,27,9,0.47628321725
3,27,10,0.49221404275
3,27,11,0.501907479
3,27,12,0.5078264482499999
3,27,13,0.5103411925
3,27,14,0.5117794665
3,27,15,0.5127378695
3,27,16,0.514252128
3,27,17,0.51466523925
3,27,18,0.5188485537499999
3,27,19,0.52346549425
3,27,20,0.5231454195
3,27,21,0.50572986725
3,27,22,0.48120622425000004
3,27,23,0.458200447
3,28,0,0.435992188
3,28,1,0.40723346250000003
3,28,2,0.39071592075000006
3,28,3,0.38360059425
3,28,4,0.38623926375000006
3,28,5,0.39833102324999997
3,28,6,0.41351697249999997
3,28,7,0.43769086399999996
3,28,8,0.43928262075
3,28,9,0.45230877575
3,28,10,0.4621569305
3,28,11,0.46221111174999996
3,28,12,0.46035841075000006
3,28,13,0.46316569625000004
3,28,14,0.45990874449999997
3,28,15,0.45563738975
3,28,16,0.454361136
3,28,17,0.44953582425000005
3,28,18,0.43674073950000003
3,28,19,0.43147901825
3,28,20,0.43389428874999997
3,28,21,0.4193413895
3,28,22,0.4093087775
3,28,23,0.4092912595
3,29,0,0.4086421255
3,29,1,0.398811364
3,29,2,0.38806991975000005
3,29,3,0.38940200550000004
3,29,4,0.39247258075
3,29,5,0.40173683825
3,29,6,0.4213351555
3,29,7,0.43736864375
3,29,8,0.43818803224999997
3,29,9,0.450657878
3,29,10,0.45236794299999994
3,29,11,0.4530899765
3,29,12,0.44531696025
3,29,13,0.45047926425
3,29,14,0.4523727025
3,29,15,0.45009270225000003
3,29,16,0.44738484975
3,29,17,0.442262383
3,29,18,0.43413894925
3,29,19,0.43965901225000004
3,29,20,0.45531050025
3,29,21,0.44801020175000006
3,29,22,0.43700449575
3,29,23,0.4267093515
3,30,0,0.4149071575
3,30,1,0.3991539115
3,30,2,0.38817973650000004
3,30,3,0.3848770325
3,30,4,0.3857716395
3,30,5,0.40265770749999996
3,30,6,0.4266110645
3,30,7,0.44792476400000003
3,30,8,0.4556867805
3,30,9,0.47317663874999993
3,30,10,0.47266840525
3,30,11,0.47372303800000004
3,30,12,0.47851791099999996
3,30,13,0.4834211225
3,30,14,0.48126795874999995
3,30,15,0.48142523225
3,30,16,0.48444030424999995
3,30,17,0.48288957099999996
3,30,18,0.47998336975000006
3,30,19,0.48788721325000006
3,30,20,0.49126121425
3,30,21,0.477371922
3,30,22,0.44818264950000003
3,30,23,0.422417561
3,31,0,0.39368836474999996
3,31,1,0.3702485035
3,31,2,0.35290766325
3,31,3,0.350008352
3,31,4,0.36027088874999996
3,31,5,0.3836492735
3,31,6,0.41422322375
3,31,7,0.44360237625
3,31,8,0.457262288
3,31,9,0.4814335475
3,31,10,0.49706901774999995
3,31,11,0.50655349125
3,31,12,0.5109954010000001
3,31,13,0.51718972975
3,31,14,0.514249174
3,31,15,0.508572558
3,31,16,0.5029513680000001
3,31,17,0.5003418722499999
3,31,18,0.49805535425
3,31,19,0.49414753850000004
3,31,20,0.4892416722499999
3,31,21,0.47550891975
3,31,22,0.4679465825
3,31,23,0.4473604955
4,1,0,0.432234837
4,1,1,0.43071583299999994
4,1,2,0.42444110575000005
4,1,3,0.41742944325000003
4,1,4,0.42177461774999997
4,1,5,0.44017867974999997
4,1,6,0.45430922274999996
4,1,7,0.47230549025
4,1,8,0.48222032974999995
4,1,9,0.49182903725
4,1,10,0.493449601
4,1,11,0.48997649425
4,1,12,0.489396018
4,1,13,0.48809451275
4,1,14,0.48813760824999997
4,1,15,0.48522975025000004
4,1,16,0.479033182
4,1,17,0.47338958924999996
4,1,18,0.4662812862499999
4,1,19,0.4684261867499999
4,1,20,0.469974693
4,1,21,0.4601032155
4,1,22,0.44345428925
4,1,23,0.43043849225
4,2,0,0.41724715824999997
4,2,1,0.4043917605
4,2,2,0.3973848465
4,2,3,0.413993487
4,2,4,0.435328391
4,2,5,0.4560323135
4,2,6,0.4750353030000001
4,2,7,0.482934346
4,2,8,0.48629713725
4,2,9,0.49723800875
4,2,10,0.516869841
4,2,11,0.52980635275
4,2,12,0.53422738175
4,2,13,0.5387441665
4,2,14,0.53409380075
4,2,15,0.5252217705
4,2,16,0.517829529
4,2,17,0.517630198
4,2,18,0.51819147975
4,2,19,0.5255848635
4,2,20,0.52874132875
4,2,21,0.5174600305
4,2,22,0.5010508389999999
4,2,23,0.47536571275
4,3,0,0.44826377325
4,3,1,0.429157879
4,3,2,0.41242311275
4,3,3,0.41015636925
4,3,4,0.42251568024999997
4,3,5,0.44252173775
4,3,6,0.45431700999999997
4,3,7,0.45584697350000003
4,3,8,0.45812554325
4,3,9,0.47955887649999995
4,3,10,0.48891817075
4,3,11,0.47880113024999993
4,3,12,0.48168982299999996
4,3,13,0.4859997365
4,3,14,0.48989467499999995
4,3,15,0.49233589824999996
4,3,16,0.490648602
4,3,17,0.48964074125
4,3,18,0.49081673299999995
4,3,19,0.49449408325
4,3,20,0.49670599674999993
4,3,21,0.48181125175000006
4,3,22,0.46336696175000003
4,3,23,0.44520251325000004
4,4,0,0.4177690675
4,4,1,0.39915142775
4,4,2,0.39438811850000005
4,4,3,0.39498290775
4,4,4,0.41070062775
4,4,5,0.43421205925
4,4,6,0.455639102
4,4,7,0.4729065925
4,4,8,0.47350001900000005
4,4,9,0.49114368725
4,4,10,0.49357998324999997
4,4,11,0.501361484
4,4,12,0.5118585945
4,4,13,0.5158858672500001
4,4,14,0.5210211634999999
4,4,15,0.523405005
4,4,16,0.5207892242500001
4,4,17,0.5173122532500001
4,4,18,0.5163167825
4,4,19,0.51300847425
4,4,20,0.5075719667499999
4,4,21,0.49055110999999996
4,4,22,0.47783935774999997
4,4,23,0.46709753200000004
4,5,0,0.45300974075
4,5,1,0.432835179
4,5,2,0.42253777425
4,5,3,0.42443336575
4,5,4,0.427875913
4,5,5,0.431756953
4,5,6,0.44463060475000005
4,5,7,0.4543831785
4,5,8,0.45048866125
4,5,9,0.4491015855
4,5,10,0.4446611545
4,5,11,0.44387780675
4,5,12,0.444879548
4,5,13,0.46235645849999996
4,5,14,0.4711299625
4,5,15,0.47649719675
4,5,16,0.47397120474999993
4,5,17,0.47274283725
4,5,18,0.47179332625
4,5,19,0.48123373999999997
4,5,20,0.49368843949999996
4,5,21,0.49176177374999996
4,5,22,0.4873116715
4,5,23,0.48308175400000003
4,6,0,0.47546974724999996
4,6,1,0.45875776375
4,6,2,0.44918929525
4,6,3,0.45761994325
4,6,4,0.47061717974999995
4,6,5,0.48328795975
4,6,6,0.50382352475
4,6,7,0.5058253865
4,6,8,0.5035664369999999
4,6,9,0.51846523725
4,6,10,0.5097868415
4,6,11,0.49937431075000005
4,6,12,0.5046742735
4,6,13,0.5177505005
4,6,14,0.524960154
4,6,15,0.53261622875
4,6,16,0.53317433475
4,6,17,0.5292450364999999
4,6,18,0.5267317177499999
4,6,19,0.528397673
4,6,20,0.531679332
4,6,21,0.51960598575
4,6,22,0.50252516125
4,6,23,0.484353652
4,7,0,0.46188943699999996
4,7,1,0.43573215675
4,7,2,0.421739987
4,7,3,0.418960176
4,7,4,0.4264782135
4,7,5,0.4380625497499999
4,7,6,0.44327835800000004
4,7,7,0.452279926
4,7,8,0.45824363575
4,7,9,0.47687780350000003
4,7,10,0.47647600650000005
4,7,11,0.47744499274999996
4,7,12,0.49183403049999996
4,7,13,0.50021931725
4,7,14,0.5012374915
4,7,15,0.497325056
4,7,16,0.49205845049999997
4,7,17,0.48744917749999994
4,7,18,0.4742764915
4,7,19,0.46636989474999996
4,7,20,0.4689335195
4,7,21,0.45787531925
4,7,22,0.4467645165
4,7,23,0.43481857425
4,8,0,0.41933322375000004
4,8,1,0.40650207925
4,8,2,0.39827195525000003
4,8,3,0.39419683525
4,8,4,0.398320057
4,8,5,0.411840025
4,8,6,0.43003364574999997
4,8,7,0.44438064475
4,8,8,0.456414469
4,8,9,0.47700626225
4,8,10,0.4819801255
4,8,11,0.49157375999999997
4,8,12,0.49775907525
4,8,13,0.500018371
4,8,14,0.49180073425
4,8,15,0.48396456325
4,8,16,0.4813201635
4,8,17,0.47803487025
4,8,18,0.47179454875000004
4,8,19,0.475754142
4,8,20,0.48031027675000004
4,8,21,0.4706666685
4,8,22,0.46201250875
4,8,23,0.4500539005
4,9,0,0.428396844
4,9,1,0.4125456715
4,9,2,0.39845123575
4,9,3,0.3947037315
4,9,4,0.39738713475
4,9,5,0.41055025199999995
4,9,6,0.43005774125
4,9,7,0.43744084925
4,9,8,0.44704983525
4,9,9,0.46329130375
4,9,10,0.46076508124999993
4,9,11,0.46013891850000005
4,9,12,0.4639030365
4,9,13,0.4767014779999999
4,9,14,0.47968764399999997
4,9,15,0.47915868125
4,9,16,0.4745271885
4,9,17,0.4715806805
4,9,18,0.46436097875000004
4,9,19,0.46314786425
4,9,20,0.4677736885
4,9,21,0.45136707675
4,9,22,0.43012746300000004
4,9,23,0.40999913824999995
4,10,0,0.398210831
4,10,1,0.38235788275
4,10,2,0.37053227425
4,10,3,0.3689230915
4,10,4,0.38391855375
4,10,5,0.40242275875
4,10,6,0.42416988725
4,10,7,0.44349858575
4,10,8,0.4546585955
4,10,9,0.45885859325000006
4,10,10,0.45645508
4,10,11,0.46613157175000003
4,10,12,0.47552192249999997
4,10,13,0.48308106850000004
4,10,14,0.49169792225
4,10,15,0.49987513375000003
4,10,16,0.5028488867500001
4,10,17,0.5000150565
4,10,18,0.49766863550000007
4,10,19,0.49726281525000005
4,10,20,0.49993491949999996
4,10,21,0.48739605100000005
4,10,22,0.47989730375000006
4,10,23,0.466027319
4,11,0,0.45275652525
4,11,1,0.44865204924999996
4,11,2,0.44962818225
4,11,3,0.4469853825
4,11,4,0.44768638925
4,11,5,0.46063515324999993
4,11,6,0.47007542450000006
4,11,7,0.49512712299999995
4,11,8,0.5129474137500001
4,11,9,0.528616784
4,11,10,0.5273792697499999
4,11,11,0.52951518525
4,11,12,0.5312893585
4,11,13,0.5257667515
4,11,14,0.52449390575
4,11,15,0.52103279025
4,11,16,0.5172193227499999
4,11,17,0.5072505185
4,11,18,0.497829459
4,11,19,0.49099489625000003
4,11,20,0.495775454
4,11,21,0.48615915525000003
4,11,22,0.46841730574999996
4,11,23,0.44841117275
4,12,0,0.42541108925
4,12,1,0.41034850625
4,12,2,0.41649712775000003
4,12,3,0.4266507125
4,12,4,0.44099658
4,12,5,0.46434510575
4,12,6,0.48692777225000006
4,12,7,0.49735522249999997
4,12,8,0.5031947075000001
4,12,9,0.5026613205000001
4,12,10,0.49758643124999996
4,12,11,0.503851262
4,12,12,0.51137166325
4,12,13,0.52185127675
4,12,14,0.5227216997499999
4,12,15,0.52121144
4,12,16,0.52383194525
4,12,17,0.51731831675
4,12,18,0.5054799400000001
4,12,19,0.500793097
4,12,20,0.50584170025
4,12,21,0.508003129
4,12,22,0.51243879125
4,12,23,0.523569595
4,13,0,0.5231771414999999
4,13,1,0.52652810425
4,13,2,0.5126414957500001
4,13,3,0.5083153174999999
4,13,4,0.50767756025
4,13,5,0.521647408
4,13,6,0.53072967425
4,13,7,0.53245034025
4,13,8,0.529125586
4,13,9,0.53018899925
4,13,10,0.52157645025
4,13,11,0.51136957325
4,13,12,0.506398015
4,13,13,0.5012773642499999
4,13,14,0.49758273575
4,13,15,0.49522025725
4,13,16,0.49269850125
4,13,17,0.49052615875
4,13,18,0.4936405985
4,13,19,0.5087910765000001
4,13,20,0.5192972972500001
4,13,21,0.5083066895
4,13,22,0.48464762450000004
4,13,23,0.46490550425
4,14,0,0.44036388200000004
4,14,1,0.42094471975000003
4,14,2,0.41318035374999995
4,14,3,0.41487483625
4,14,4,0.42057417375
4,14,5,0.4329803915
4,14,6,0.4546910265
4,14,7,0.47221877574999993
4,14,8,0.47089612724999996
4,14,9,0.47315477825
4,14,10,0.4745858325
4,14,11,0.479738024
4,14,12,0.480600732
4,14,13,0.48422726375
4,14,14,0.48523236025
4,14,15,0.486943641
4,14,16,0.488729937
4,14,17,0.48556123375000004
4,14,18,0.4789050855
4,14,19,0.47297545249999995
4,14,20,0.48630645875
4,14,21,0.48693758875
4,14,22,0.47654967025
4,14,23,0.45989729675
4,15,0,0.455098421
4,15,1,0.45512496825
4,15,2,0.44519705425000006
4,15,3,0.44227206825
4,15,4,0.44284139475
4,15,5,0.44748436375000006
4,15,6,0.45657787975
4,15,7,0.4654381839999999
4,15,8,0.4652631995
4,15,9,0.46631631700000004
4,15,10,0.46070842300000003
4,15,11,0.46635807775
4,15,12,0.47874875675
4,15,13,0.49231797424999996
4,15,14,0.497996648
4,15,15,0.49831950149999993
4,15,16,0.494501608
4,15,17,0.489301455
4,15,18,0.479032031
4,15,19,0.47827843149999993
4,15,20,0.48564020474999997
4,15,21,0.463544302
4,15,22,0.4362554145
4,15,23,0.41069599700000003
4,16,0,0.39469481600000006
4,16,1,0.38665807175
4,16,2,0.3810794945
4,16,3,0.377643018
4,16,4,0.38189229425000004
4,16,5,0.40278356549999994
4,16,6,0.42939962325
4,16,7,0.4466482345
4,16,8,0.46027412999999995
4,16,9,0.46751329399999997
4,16,10,0.46745303775
4,16,11,0.47475595375
4,16,12,0.48838259250000005
4,16,13,0.49116485075
4,16,14,0.48832590124999997
4,16,15,0.48495952974999995
4,16,16,0.48122867825000004
4,16,17,0.4762443775
4,16,18,0.470271479
4,16,19,0.466258783
4,16,20,0.4841381095
4,16,21,0.4841355825
4,16,22,0.479745671
4,16,23,0.47791575
4,17,0,0.46642109899999995
4,17,1,0.45144601625
4,17,2,0.45284401475
4,17,3,0.4640877965
4,17,4,0.48721278450000005
4,17,5,0.50948740825
4,17,6,0.53371019425
4,17,7,0.5534876009999999
4,17,8,0.55664473125
4,17,9,0.55971257575
4,17,10,0.5659889665
4,17,11,0.567058218
4,17,12,0.5668780855
4,17,13,0.56297693875
4,17,14,0.561018801
4,17,15,0.55751139975
4,17,16,0.5531601715
4,17,17,0.5443063912499999
4,17,18,0.53259690475
4,17,19,0.52604829675
4,17,20,0.5322919835
4,17,21,0.5306382565000001
4,17,22,0.532039408
4,17,23,0.5226704317499999
4,18,0,0.50376075875
4,18,1,0.49417966875
4,18,2,0.49341061875000003
4,18,3,0.49860698249999996
4,18,4,0.508555027
4,18,5,0.515541551
4,18,6,0.5184601179999999
4,18,7,0.5254587605
4,18,8,0.534476838
4,18,9,0.5439141000000001
4,18,10,0.551003476
4,18,11,0.56002241175
4,18,12,0.5619723155
4,18,13,0.555883541
4,18,14,0.55132852875
4,18,15,0.5484612295
4,18,16,0.5438987559999999
4,18,17,0.53893050575
4,18,18,0.5363321235
4,18,19,0.5330740105
4,18,20,0.5273355485
4,18,21,0.514579031
4,18,22,0.50158176275
4,18,23,0.49014553675
4,19,0,0.47369876774999997
4,19,1,0.45908025475
4,19,2,0.4513915955
4,19,3,0.4465921435
4,19,4,0.44906429324999997
4,19,5,0.45407227475
4,19,6,0.46564126150000007
4,19,7,0.47382901525
4,19,8,0.4838561045
4,19,9,0.49137386575
4,19,10,0.485911144
4,19,11,0.48872759825
4,19,12,0.49596258800000004
4,19,13,0.50304498025
4,19,14,0.5041846209999999
4,19,15,0.5060292227500001
4,19,16,0.506168597
4,19,17,0.50897779825
4,19,18,0.50793909775
4,19,19,0.5013987075
4,19,20,0.506554521
4,19,21,0.50424334075
4,19,22,0.50103574525
4,19,23,0.49771723799999995
4,20,0,0.49641560749999997
4,20,1,0.49016793075
4,20,2,0.4803911
4,20,3,0.47789871600000006
4,20,4,0.47755466
4,20,5,0.49555500124999996
4,20,6,0.52172486625
4,20,7,0.53549463575
4,20,8,0.54029317725
4,20,9,0.535942819
4,20,10,0.5358195575
4,20,11,0.5485373280000001
4,20,12,0.55150183175
4,20,13,0.5493408049999999
4,20,14,0.55053001125
4,20,15,0.55278788225
4,20,16,0.5509228395
4,20,17,0.54670896725
4,20,18,0.5437673485
4,20,19,0.53242309325
4,20,20,0.5248005252500001
4,20,21,0.5032921810000001
4,20,22,0.4802860375
4,20,23,0.46036441925
4,21,0,0.44437028424999997
4,21,1,0.44366393525000003
4,21,2,0.45010566175000005
4,21,3,0.4663002075
4,21,4,0.48463421525000006
4,21,5,0.49112591675
4,21,6,0.49462653399999995
4,21,7,0.5043948810000001
4,21,8,0.508645998
4,21,9,0.51455015575
4,21,10,0.523713808
4,21,11,0.54388770525
4,21,12,0.553597592
4,21,13,0.5547636705
4,21,14,0.5567426282500001
4,21,15,0.55374099025
4,21,16,0.5496643754999999
4,21,17,0.5441205677500001
4,21,18,0.53801069825
4,21,19,0.53131175725
4,21,20,0.5213700729999999
4,21,21,0.5085380035
4,21,22,0.4928763695
4,21,23,0.47801872424999997
4,22,0,0.4714792434999999
4,22,1,0.46639195674999995
4,22,2,0.460396869
4,22,3,0.461282116
4,22,4,0.46791539075
4,22,5,0.47401299425
4,22,6,0.4810474035
4,22,7,0.49116779400000005
4,22,8,0.49943754275
4,22,9,0.506007821
4,22,10,0.51012736075
4,22,11,0.5202907405
4,22,12,0.5298493584999999
4,22,13,0.5332605797500001
4,22,14,0.533587878
4,22,15,0.533196237
4,22,16,0.5286059765000001
4,22,17,0.52357452025
4,22,18,0.5201571955
4,22,19,0.51812414775
4,22,20,0.5298173785
4,22,21,0.52471260375
4,22,22,0.5051339912499999
4,22,23,0.493175413
4,23,0,0.48711935149999996
4,23,1,0.48701186125000007
4,23,2,0.48191049899999994
4,23,3,0.4768975045
4,23,4,0.48019488
4,23,5,0.48516453675000004
4,23,6,0.48742225224999997
4,23,7,0.49356978625000003
4,23,8,0.5068663462499999
4,23,9,0.5233859025
4,23,10,0.51956445375
4,23,11,0.5207480367499999
4,23,12,0.5251231092499999
4,23,13,0.5302133535
4,23,14,0.533912666
4,23,15,0.5343266235
4,23,16,0.532469187
4,23,17,0.52954192475
4,23,18,0.5237347477500001
4,23,19,0.518322811
4,23,20,0.510068714
4,23,21,0.4937004685
4,23,22,0.47563409824999997
4,23,23,0.46224592825000005
4,24,0,0.4479680695
4,24,1,0.421349953
4,24,2,0.40252906925000004
4,24,3,0.39866384775
4,24,4,0.407552563
4,24,5,0.436457178
4,24,6,0.45119175050000004
4,24,7,0.46095218125000004
4,24,8,0.47163085325
4,24,9,0.47070953125000004
4,24,10,0.46361108050000005
4,24,11,0.473274452
4,24,12,0.48277063374999996
4,24,13,0.48685168500000003
4,24,14,0.49013972725
4,24,15,0.49275763224999997
4,24,16,0.4896574795
4,24,17,0.48448572025
4,24,18,0.4813172525
4,24,19,0.48205194625
4,24,20,0.48556512775000005
4,24,21,0.48110331650000004
4,24,22,0.47420677274999995
4,24,23,0.46275191375
4,25,0,0.44583928175
4,25,1,0.4343606755
4,25,2,0.41517112175
4,25,3,0.40308609375
4,25,4,0.403505627
4,25,5,0.409707922
4,25,6,0.4296861795
4,25,7,0.44804672875
4,25,8,0.463129463
4,25,9,0.48987504200000004
4,25,10,0.500777779
4,25,11,0.50384534025
4,25,12,0.50229144525
4,25,13,0.50428279975
4,25,14,0.5092310097499999
4,25,15,0.51113115425
4,25,16,0.50930721875
4,25,17,0.5081491235
4,25,18,0.50866632725
4,25,19,0.5126673017500001
4,25,20,0.5165097532499999
4,25,21,0.51312789125
4,25,22,0.5095318595
4,25,23,0.50147537525
4,26,0,0.49185019525
4,26,1,0.47213931825
4,26,2,0.44842863675
4,26,3,0.43026916475000004
4,26,4,0.42875656274999996
4,26,5,0.44402166275
4,26,6,0.46699901625
4,26,7,0.481449016
4,26,8,0.4942407005
4,26,9,0.50135378325
4,26,10,0.5033465417499999
4,26,11,0.506836801
4,26,12,0.514700141
4,26,13,0.50986202325
4,26,14,0.503554986
4,26,15,0.4998362215
4,26,16,0.49936519274999996
4,26,17,0.5054541104999999
4,26,18,0.511208153
4,26,19,0.5172748890000001
4,26,20,0.519896265
4,26,21,0.51197332675
4,26,22,0.51028149875
4,26,23,0.51111848025
4,27,0,0.49893575825
4,27,1,0.48987525075000005
4,27,2,0.470160143
4,27,3,0.45958931875
4,27,4,0.46219493525
4,27,5,0.46914547199999995
4,27,6,0.4828865002500001
4,27,7,0.50200796875
4,27,8,0.51430475525
4,27,9,0.50821864325
4,27,10,0.49206141549999993
4,27,11,0.48620615075
4,27,12,0.4879468755
4,27,13,0.494696102
4,27,14,0.49687485200000003
4,27,15,0.49718388174999995
4,27,16,0.49661025975000006
4,27,17,0.49439288775
4,27,18,0.4920858215
4,27,19,0.49024635024999996
4,27,20,0.49042434
4,27,21,0.48966152350000003
4,27,22,0.48429258649999996
4,27,23,0.47382505249999995
4,28,0,0.4570573755
4,28,1,0.44502488675
4,28,2,0.43617051225
4,28,3,0.433598897
4,28,4,0.44489901225
4,28,5,0.46429913975
4,28,6,0.4857108185
4,28,7,0.49276510525000006
4,28,8,0.50110318425
4,28,9,0.50721853975
4,28,10,0.49544832024999996
4,28,11,0.4892462795
4,28,12,0.48875319650000004
4,28,13,0.4899375665
4,28,14,0.49269542624999996
4,28,15,0.492751854
4,28,16,0.49260886574999996
4,28,17,0.49223013000000004
4,28,18,0.499321585
4,28,19,0.5068232292500001
4,28,20,0.516620876
4,28,21,0.51410995025
4,28,22,0.5082729452500001
4,28,23,0.4974737165
4,29,0,0.48949751125
4,29,1,0.47615124799999997
4,29,2,0.46118361950000003
4,29,3,0.453573499
4,29,4,0.45730240825
4,29,5,0.46566423975000004
4,29,6,0.48264675500000004
4,29,7,0.49009595675
4,29,8,0.48980019750000003
4,29,9,0.485166083
4,29,10,0.48876068400000006
4,29,11,0.49804523175
4,29,12,0.5060236932500001
4,29,13,0.51173712075
4,29,14,0.51407546975
4,29,15,0.5135417250000001
4,29,16,0.50932398775
4,29,17,0.506057254
4,29,18,0.50035039725
4,29,19,0.4990517884999999
4,29,20,0.50327657925
4,29,21,0.5077295045
4,29,22,0.50832317775
4,29,23,0.5024989995
4,30,0,0.48052026449999996
4,30,1,0.45434994725
4,30,2,0.43517718974999997
4,30,3,0.433340024
4,30,4,0.435493579
4,30,5,0.44387995750000003
4,30,6,0.45653766475
4,30,7,0.46685713925
4,30,8,0.47292411999999995
4,30,9,0.48634127799999993
4,30,10,0.5046053257499999
4,30,11,0.51531646625
4,30,12,0.5186378035
4,30,13,0.52024001625
4,30,14,0.5191619434999999
4,30,15,0.5188546697499999
4,30,16,0.51928264
4,30,17,0.5234614550000001
4,30,18,0.5303554435
4,30,19,0.54326446325
4,30,20,0.560989624
4,30,21,0.5588023102499999
4,30,22,0.5490911325000001
4,30,23,0.53679275775
5,1,0,0.51976437425
5,1,1,0.497100614
5,1,2,0.48729999425000003
5,1,3,0.4778349215
5,1,4,0.477127615
5,1,5,0.483459942
5,1,6,0.49201130024999995
5,1,7,0.49779377275
5,1,8,0.51121612875
5,1,9,0.5280245685
5,1,10,0.53673060675
5,1,11,0.541605812
5,1,12,0.544929276
5,1,13,0.545834611
5,1,14,0.5480449522499999
5,1,15,0.5503937975000001
5,1,16,0.54650734675
5,1,17,0.543397127
5,1,18,0.54155722675
5,1,19,0.54011427925
5,1,20,0.54054313925
5,1,21,0.5309932765
5,1,22,0.51977945125
5,1,23,0.50639464675
5,2,0,0.49758111625
5,2,1,0.48630375625
5,2,2,0.4801719335
5,2,3,0.48313371675
5,2,4,0.4864646945
5,2,5,0.4973584039999999
5,2,6,0.50159611775
5,2,7,0.5036007345
5,2,8,0.52847598025
5,2,9,0.5458181587500001
5,2,10,0.543277588
5,2,11,0.53695429575
5,2,12,0.5315623392500001
5,2,13,0.53329768225
5,2,14,0.5335721185
5,2,15,0.53492199925
5,2,16,0.5382880022500001
5,2,17,0.539561988
5,2,18,0.54467934975
5,2,19,0.5519200385
5,2,20,0.5552314777499999
5,2,21,0.544323011
5,2,22,0.5365958025
5,2,23,0.5262695435
5,3,0,0.4913457865
5,3,1,0.478559472
5,3,2,0.46099540424999996
5,3,3,0.44926394324999996
5,3,4,0.4467914572500001
5,3,5,0.46214699875
5,3,6,0.48269849600000003
5,3,7,0.50886721725
5,3,8,0.53994683525
5,3,9,0.54237508625
5,3,10,0.5383945555
5,3,11,0.5434298005
5,3,12,0.54704467975
5,3,13,0.54452162375
5,3,14,0.5424446614999999
5,3,15,0.54113957275
5,3,16,0.53167658325
5,3,17,0.5245324765
5,3,18,0.5132625835
5,3,19,0.51240083375
5,3,20,0.5288218702499999
5,3,21,0.53275796225
5,3,22,0.52114896225
5,3,23,0.505024792
5,4,0,0.47937057624999996
5,4,1,0.4659049705
5,4,2,0.44126227100000004
5,4,3,0.42655185475
5,4,4,0.42560093425
5,4,5,0.44555232375
5,4,6,0.4608363715
5,4,7,0.4656683915
5,4,8,0.48625359975000004
5,4,9,0.50109296975
5,4,10,0.503373754
5,4,11,0.5086181482500001
5,4,12,0.5148271307500001
5,4,13,0.52251834675
5,4,14,0.5263121735
5,4,15,0.52484536175
5,4,16,0.527323983
5,4,17,0.5290651122500001
5,4,18,0.529193535
5,4,19,0.5371889507500001
5,4,20,0.54739744075
5,4,21,0.54118979825
5,4,22,0.532298888
5,4,23,0.5171510079999999
5,5,0,0.500414263
5,5,1,0.489434952
5,5,2,0.4829289605
5,5,3,0.4824768115
5,5,4,0.49107761850000003
5,5,5,0.50336397975
5,5,6,0.5157154202500001
5,5,7,0.526459494
5,5,8,0.537022769
5,5,9,0.54554068325
5,5,10,0.5556598524999999
5,5,11,0.562085403
5,5,12,0.5629820965
5,5,13,0.56130318225
5,5,14,0.559301329
5,5,15,0.5556239584999999
5,5,16,0.55411035225
5,5,17,0.55049918075
5,5,18,0.5491267115
5,5,19,0.54867275225
5,5,20,0.54187612075
5,5,21,0.522457585
5,5,22,0.5004193880000001
5,5,23,0.4753317535
5,6,0,0.45530588224999996
5,6,1,0.44002397549999994
5,6,2,0.429747553
5,6,3,0.42412097800000004
5,6,4,0.41767322625
5,6,5,0.43812661025
5,6,6,0.46086668525
5,6,7,0.47356359025
5,6,8,0.49450936449999994
5,6,9,0.5053074945
5,6,10,0.49781508875
5,6,11,0.50340412575
5,6,12,0.5100317037500001
5,6,13,0.5125895939999999
5,6,14,0.51042839225
5,6,15,0.5034257387500001
5,6,16,0.49611003374999996
5,6,17,0.492477791
5,6,18,0.48663277175
5,6,19,0.48337684525
5,6,20,0.48424344100000005
5,6,21,0.4716544605
5,6,22,0.45728456325
5,6,23,0.439521573
5,7,0,0.42571495775
5,7,1,0.40977662875
5,7,2,0.40523018925
5,7,3,0.39930840175
5,7,4,0.39990268375
5,7,5,0.41178233225
5,7,6,0.42488755375
5,7,7,0.43508082249999996
5,7,8,0.45085922675
5,7,9,0.457438656
5,7,10,0.451453452
5,7,11,0.45256956675
5,7,12,0.45182173275
5,7,13,0.4547784107499999
5,7,14,0.46202724324999994
5,7,15,0.46686191850000003
5,7,16,0.472006505
5,7,17,0.47419743400000003
5,7,18,0.4702996367499999
5,7,19,0.46589762199999996
5,7,20,0.46692581175000003
5,7,21,0.467732753
5,7,22,0.45663801875
5,7,23,0.448137963
5,8,0,0.4369182625000001
5,8,1,0.41623475625
5,8,2,0.406233079
5,8,3,0.40799944175
5,8,4,0.41932654699999994
5,8,5,0.43823611700000004
5,8,6,0.44922377825
5,8,7,0.46611955425
5,8,8,0.4889774085
5,8,9,0.49599398074999995
5,8,10,0.497737328
5,8,11,0.50687788725
5,8,12,0.49558765925
5,8,13,0.48441738375000004
5,8,14,0.47914326975
5,8,15,0.47911411174999996
5,8,16,0.47160455300000004
5,8,17,0.465431051
5,8,18,0.46686793574999996
5,8,19,0.46925663425
5,8,20,0.479471173
5,8,21,0.48547107474999995
5,8,22,0.48297599575000005
