4,5,9,16,21,26,33,36,49,59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677],[4316.3677]
56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127,56.16387962322127
28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018,28.761291318483018
[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656],[1501.0656]
[742.56476],[742.56476],[742.56476],[742.56476],[742.56476],[742.56476],[742.56476],[742.56476],[742.56476],[742.56476]
420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397,420.23565023106397
560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212,560.446647751212
47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924,47.47393423609924
47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936,47.7771196153936
[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059],[1159.5059]
[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294],[3402.4294]
50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448,50.90877977543448
26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015,26.070176341315015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969,382.2788818230969
509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929,509.8256602123929
43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609,43.18596598251609
43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387,43.4617668759387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302,23.71545073629302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605,347.03331115855605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744,39.20428117561744
39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343,39.45465361787343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[742.01556],[742.01556],[742.01556],[742.01556],[742.01556],[742.01556],[742.01556],[742.01556],[742.01556],[742.01556]
21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015,21.528919817344015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081],[1868.9081]
309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889,309.0765427505889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852,35.13930087841852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007,19.174194212322007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428],[1178.3428]
31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253,31.132187620353253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301,16.98766329337301
[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515],[1157.4515]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[771.3143],[771.3143],[771.3143],[771.3143],[771.3143],[771.3143],[771.3143],[771.3143],[771.3143],[771.3143]
[1173.605],[1173.605],[1173.605],[1173.605],[1173.605],[1173.605],[1173.605],[1173.605],[1173.605],[1173.605]
29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507,29.59099021340507
[544.4835],[544.4835],[544.4835],[544.4835],[544.4835],[544.4835],[544.4835],[544.4835],[544.4835],[544.4835]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[100.63542],[100.63542],[100.63542],[100.63542],[100.63542],[100.63542],[100.63542],[100.63542],[100.63542],[100.63542]
16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801,16.14668986300801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[8603.397],[8603.397],[8603.397],[8603.397],[8603.397],[8603.397],[8603.397],[8603.397],[8603.397],[8603.397]
[40641.46],[40641.46],[40641.46],[40641.46],[40641.46],[40641.46],[40641.46],[40641.46],[40641.46],[40641.46]
28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503,28.17807709497503
28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523,28.358032287846523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962,4320.108319734962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2580.506],[2580.506],[2580.506],[2580.506],[2580.506],[2580.506],[2580.506],[2580.506],[2580.506],[2580.506]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613,27.433313843677613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313,174.67030702679313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20020.611],[20020.611],[20020.611],[20020.611],[20020.611],[20020.611],[20020.611],[20020.611],[20020.611],[20020.611]
[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206],[6841.1206]
[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056],[3327.2056]
26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871,26.50859539950871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914,33.053463224289914
[392.48706],[392.48706],[392.48706],[392.48706],[392.48706],[392.48706],[392.48706],[392.48706],[392.48706],[392.48706]
[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255],[1827.1255]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918],[3620.3918]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26.03407],[26.03407],[26.03407],[26.03407],[26.03407],[26.03407],[26.03407],[26.03407],[26.03407],[26.03407]
26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863
[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962],[3141.5962]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286,230.4518081912286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345,26.03409296818345
26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072,26.200355918119072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863,32.66912062865863
27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293,27.917717941367293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881],[1604.3881]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219,271.1197743426219
[27055.906],[27055.906],[27055.906],[27055.906],[27055.906],[27055.906],[27055.906],[27055.906],[27055.906],[27055.906]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612,30.823948138963612
2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964,2369.276072150964
38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278,38.4342595631278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[91.85872],[91.85872],[91.85872],[91.85872],[91.85872],[91.85872],[91.85872],[91.85872],[91.85872],[91.85872]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556,437.50996372836556
[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658],[2148.9658]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465,46.50545407138465
[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722],[2827.2722]
[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909],[1890.3909]
[213.41512],[213.41512],[213.41512],[213.41512],[213.41512],[213.41512],[213.41512],[213.41512],[213.41512],[213.41512]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544],[4066.0544]
517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956,517.0572298607956
[373.32916],[373.32916],[373.32916],[373.32916],[373.32916],[373.32916],[373.32916],[373.32916],[373.32916],[373.32916]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276,54.96099117527276
46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386,46.967454889594386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242,592.9887111690242
50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983,50.23048525625983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959,63.03218568352959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403],[1889.5403]
2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956,2771.714615626956
3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284,3668.679164035284
[8421.271],[8421.271],[8421.271],[8421.271],[8421.271],[8421.271],[8421.271],[8421.271],[8421.271],[8421.271]
658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489,658.0728380046489
55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104,55.74358729658104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926,69.9503524048926
[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042],[2048.3042]
[109.28925],[109.28925],[109.28925],[109.28925],[109.28925],[109.28925],[109.28925],[109.28925],[109.28925],[109.28925]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314],[5085.2314]
715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708,715.9253951918708
60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322,60.64412244353322
[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732],[3459.5732]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306,76.09983393499306
65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147,65.03186061636147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584,574.7739216063584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637,64.93209069711637
[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861],[3458.7861]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094,81.48063027383094
69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749,69.6300729831749
[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291],[1887.7291]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[40568.266],[40568.266],[40568.266],[40568.266],[40568.266],[40568.266],[40568.266],[40568.266],[40568.266],[40568.266]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[725.7817],[725.7817],[725.7817],[725.7817],[725.7817],[725.7817],[725.7817],[725.7817],[725.7817],[725.7817]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244,84.93971363451244
72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496,72.58606664755496
[729.26465],[729.26465],[729.26465],[729.26465],[729.26465],[729.26465],[729.26465],[729.26465],[729.26465],[729.26465]
2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272,2769.1159785409272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19912.361],[19912.361],[19912.361],[19912.361],[19912.361],[19912.361],[19912.361],[19912.361],[19912.361],[19912.361]
[21099.361],[21099.361],[21099.361],[21099.361],[21099.361],[21099.361],[21099.361],[21099.361],[21099.361],[21099.361]
[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312],[3436.0312]
69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778,69.66212279405778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885,86.86142661266885
74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834,74.22828534998834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319,2769.009884758319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517,615.4418877577517
820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104,820.7831550937104
[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467],[3436.3467]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502,74.55672909047502
1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511,1887.106780649511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473,607.308294527473
809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063,809.9358006211063
[1289.895],[1289.895],[1289.895],[1289.895],[1289.895],[1289.895],[1289.895],[1289.895],[1289.895],[1289.895]
[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386],[1630.2386]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[346.47223],[346.47223],[346.47223],[346.47223],[346.47223],[346.47223],[346.47223],[346.47223],[346.47223],[346.47223]
73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499,73.57139786901499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107,580.1963170932107
773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925,773.7779523790925
65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539,65.54465759048539
65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213,65.96324901738213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349,82.24931546509349
70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824,70.28696046414824
