building_name,month,rmse,mape
resstock-amy2018-2021-release-1-276878,5,0.38452262,1.2291087
resstock-amy2018-2021-release-1-276878,4,0.5247255,1.7425029
resstock-amy2018-2021-release-1-276878,3,0.6607799,2.0985355
resstock-amy2018-2021-release-1-276878,1,1.1306524,4.0268893
resstock-amy2018-2021-release-1-276878,6,0.4118893,1.3722441
resstock-amy2018-2021-release-1-280890,12,1.5511572,7.008396
resstock-amy2018-2021-release-1-280890,7,0.6141916,1.9024261
resstock-amy2018-2021-release-1-280890,11,1.3092477,6.0134854
resstock-amy2018-2021-release-1-280890,9,0.9839591,3.2716193
resstock-amy2018-2021-release-1-280890,8,0.79728496,2.6597998
resstock-amy2018-2021-release-1-280890,6,0.7869076,2.740396
resstock-amy2018-2021-release-1-280890,10,1.2120608,4.032741
resstock-amy2018-2021-release-1-280890,4,0.9522209,3.2793767
resstock-amy2018-2021-release-1-280890,3,0.65219283,2.5415785
resstock-amy2018-2021-release-1-280890,2,1.4140173,5.9829836
resstock-amy2018-2021-release-1-280890,1,1.8240377,7.7092447
resstock-amy2018-2021-release-1-280890,5,1.0465367,3.3547823
resstock-amy2018-2021-release-1-281166,11,0.8899035,3.2568443
resstock-amy2018-2021-release-1-281166,7,0.50925237,1.4128321
resstock-amy2018-2021-release-1-281166,10,0.729503,2.3409543
resstock-amy2018-2021-release-1-281166,9,0.53630555,1.476908
resstock-amy2018-2021-release-1-281166,8,0.42085284,1.1157795
resstock-amy2018-2021-release-1-281166,6,0.35287917,0.9926082
resstock-amy2018-2021-release-1-281166,12,0.79215276,3.0084162
resstock-amy2018-2021-release-1-281166,4,0.5958807,1.8103834
resstock-amy2018-2021-release-1-281166,3,0.76057476,2.6094427
resstock-amy2018-2021-release-1-281166,2,0.7387225,2.6482189
resstock-amy2018-2021-release-1-281166,1,0.7511168,2.7436776
resstock-amy2018-2021-release-1-281166,5,0.40315402,1.0600433
resstock-amy2018-2021-release-1-283562,8,0.3486086,1.2317885
resstock-amy2018-2021-release-1-283562,11,0.6587912,2.6696303
resstock-amy2018-2021-release-1-283562,10,0.604836,2.1447222
resstock-amy2018-2021-release-1-283562,12,0.5980179,2.2227912
resstock-amy2018-2021-release-1-283562,9,0.40563595,1.4051758
resstock-amy2018-2021-release-1-283562,7,0.35168082,1.256884
resstock-amy2018-2021-release-1-283562,3,1.0959321,4.1900535
resstock-amy2018-2021-release-1-283562,5,0.67098814,2.2898235
resstock-amy2018-2021-release-1-283562,4,0.9620533,3.390867
resstock-amy2018-2021-release-1-283562,2,0.9615479,4.087963
resstock-amy2018-2021-release-1-283562,1,0.86640555,3.6499012
resstock-amy2018-2021-release-1-283562,6,0.4982382,1.9226149
resstock-amy2018-2021-release-1-284099,1,0.5036674,1.8150097
resstock-amy2018-2021-release-1-284099,12,0.5914204,2.0857189
resstock-amy2018-2021-release-1-284099,11,0.9262088,3.545971
resstock-amy2018-2021-release-1-284099,10,0.6564412,1.994456
resstock-amy2018-2021-release-1-284099,8,0.42614838,1.3239583
resstock-amy2018-2021-release-1-284099,7,0.3992242,1.2265664
resstock-amy2018-2021-release-1-284099,9,0.71943825,2.3030317
resstock-amy2018-2021-release-1-284099,5,0.613079,1.98982
resstock-amy2018-2021-release-1-284099,4,0.72144985,2.3602786
resstock-amy2018-2021-release-1-284099,3,0.903995,3.1566784
resstock-amy2018-2021-release-1-284099,2,0.5590836,2.0369961
resstock-amy2018-2021-release-1-284099,6,0.50105935,1.6023686
resstock-amy2018-2021-release-1-290742,12,0.65360713,2.4358344
resstock-amy2018-2021-release-1-290742,11,0.70060796,2.6954334
resstock-amy2018-2021-release-1-290742,10,0.469691,1.5691786
resstock-amy2018-2021-release-1-290742,8,0.26654285,0.86831087
resstock-amy2018-2021-release-1-290742,7,0.29539987,0.99668586
resstock-amy2018-2021-release-1-290742,6,1.0121638,1.8727782
resstock-amy2018-2021-release-1-290742,9,0.59879464,2.122907
resstock-amy2018-2021-release-1-290742,4,0.7603707,2.943623
resstock-amy2018-2021-release-1-290742,3,0.8423595,3.2027822
resstock-amy2018-2021-release-1-290742,2,0.8426472,3.4160569
resstock-amy2018-2021-release-1-290742,1,0.99055386,4.365044
resstock-amy2018-2021-release-1-290742,5,0.6806521,2.613765
resstock-amy2018-2021-release-1-294190,8,2.0255542,8.202262
resstock-amy2018-2021-release-1-294190,1,0.6696366,2.4994082
resstock-amy2018-2021-release-1-294190,2,0.8809983,3.2967331
resstock-amy2018-2021-release-1-294190,3,1.1826223,4.479566
resstock-amy2018-2021-release-1-294190,4,1.5285088,5.5817256
resstock-amy2018-2021-release-1-294190,5,2.1091926,8.093845
resstock-amy2018-2021-release-1-294190,6,2.1335194,8.415507
resstock-amy2018-2021-release-1-294190,7,2.1988444,8.729437
resstock-amy2018-2021-release-1-294190,9,1.2096485,3.950005
resstock-amy2018-2021-release-1-294190,10,0.9795044,3.5065746
resstock-amy2018-2021-release-1-294190,11,0.9743415,3.8159964
resstock-amy2018-2021-release-1-294190,12,0.9084625,3.285517
resstock-amy2018-2021-release-1-294740,10,0.5049121,1.7777399
resstock-amy2018-2021-release-1-294740,11,0.7186453,2.6782396
resstock-amy2018-2021-release-1-294740,8,0.5751103,1.9694465
resstock-amy2018-2021-release-1-294740,9,0.61799264,2.2702227
resstock-amy2018-2021-release-1-294740,12,0.88581747,3.3341022
resstock-amy2018-2021-release-1-294740,7,0.50124544,1.5888627
resstock-amy2018-2021-release-1-294740,6,0.45516488,1.5205982
resstock-amy2018-2021-release-1-294740,5,0.5355383,1.7965049
resstock-amy2018-2021-release-1-294740,4,0.6341299,2.1914413
resstock-amy2018-2021-release-1-294740,3,0.63147336,2.165144
resstock-amy2018-2021-release-1-294740,2,0.7774808,2.9017465
resstock-amy2018-2021-release-1-294740,1,0.54859734,2.0676084
resstock-amy2018-2021-release-1-296934,11,0.92356455,3.5729616
resstock-amy2018-2021-release-1-296934,10,0.5936747,2.0301383
resstock-amy2018-2021-release-1-296934,9,0.57353467,1.7631202
resstock-amy2018-2021-release-1-296934,8,0.40976626,1.1955743
resstock-amy2018-2021-release-1-296934,7,0.4398752,1.5580138
resstock-amy2018-2021-release-1-296934,6,0.74357057,2.1343424
resstock-amy2018-2021-release-1-296934,4,0.7092304,2.4722645
resstock-amy2018-2021-release-1-296934,12,1.4090221,6.046532
resstock-amy2018-2021-release-1-296934,3,0.938056,3.4781182
resstock-amy2018-2021-release-1-296934,2,0.84265584,3.3857484
resstock-amy2018-2021-release-1-296934,1,0.53880537,1.8601727
resstock-amy2018-2021-release-1-296934,5,0.5331401,1.7301081
resstock-amy2018-2021-release-1-297989,10,1.21563,4.269368
resstock-amy2018-2021-release-1-297989,11,1.1149201,4.316278
resstock-amy2018-2021-release-1-297989,1,0.9280871,3.4541795
resstock-amy2018-2021-release-1-297989,9,0.9591295,3.1005692
resstock-amy2018-2021-release-1-297989,12,1.2510026,4.7925515
resstock-amy2018-2021-release-1-297989,8,0.539188,1.8546008
resstock-amy2018-2021-release-1-297989,6,0.7462645,2.4683404
resstock-amy2018-2021-release-1-297989,7,0.55902123,1.815593
resstock-amy2018-2021-release-1-297989,5,0.97703767,3.4310632
resstock-amy2018-2021-release-1-297989,4,0.6822293,2.4470127
resstock-amy2018-2021-release-1-297989,3,1.0632403,3.860748
resstock-amy2018-2021-release-1-297989,2,0.943763,3.5842428
resstock-amy2018-2021-release-1-304920,11,0.6719608,2.413702
resstock-amy2018-2021-release-1-304920,10,0.6612372,2.5953667
resstock-amy2018-2021-release-1-304920,9,0.4906701,1.5589212
resstock-amy2018-2021-release-1-304920,8,0.40254074,1.214363
resstock-amy2018-2021-release-1-304920,6,0.37352765,1.2290831
resstock-amy2018-2021-release-1-304920,7,0.38080823,1.2950052
resstock-amy2018-2021-release-1-304920,12,0.7484032,2.7683148
resstock-amy2018-2021-release-1-304920,3,0.656413,2.1855602
resstock-amy2018-2021-release-1-304920,2,0.9439857,3.5068066
resstock-amy2018-2021-release-1-304920,1,0.5111085,1.8730896
resstock-amy2018-2021-release-1-304920,5,0.5708813,1.8247879
resstock-amy2018-2021-release-1-304920,4,0.8077715,2.64621
resstock-amy2018-2021-release-1-305554,8,0.8187075,3.0564308
resstock-amy2018-2021-release-1-305554,10,0.6598655,2.3079243
resstock-amy2018-2021-release-1-305554,9,0.6288573,2.1086755
resstock-amy2018-2021-release-1-305554,6,0.800245,2.9729474
resstock-amy2018-2021-release-1-305554,11,0.84639925,3.2888508
resstock-amy2018-2021-release-1-305554,4,0.75869864,2.6355715
resstock-amy2018-2021-release-1-305554,3,0.90698886,3.187976
resstock-amy2018-2021-release-1-305554,2,0.5229913,2.0345933
resstock-amy2018-2021-release-1-305554,1,0.5036845,1.8413017
resstock-amy2018-2021-release-1-305554,5,0.55704457,1.8662748
resstock-amy2018-2021-release-1-305554,12,0.67441905,2.6033504
resstock-amy2018-2021-release-1-305554,7,0.78014463,2.8859518
resstock-amy2018-2021-release-1-307803,11,1.271332,5.5642905
resstock-amy2018-2021-release-1-307803,12,0.7706106,3.1027374
resstock-amy2018-2021-release-1-307803,10,0.4390467,1.5463022
resstock-amy2018-2021-release-1-307803,9,0.7582642,2.5956044
resstock-amy2018-2021-release-1-307803,7,0.36634383,1.2285581
resstock-amy2018-2021-release-1-307803,6,0.35129833,1.1906122
resstock-amy2018-2021-release-1-307803,8,1.1977949,3.2149346
resstock-amy2018-2021-release-1-307803,4,0.55229604,1.9259287
resstock-amy2018-2021-release-1-307803,3,0.46416488,1.4887961
resstock-amy2018-2021-release-1-307803,2,0.57074827,2.2589386
resstock-amy2018-2021-release-1-307803,1,0.46997747,1.8656044
resstock-amy2018-2021-release-1-307803,5,0.37461138,1.2516367
resstock-amy2018-2021-release-1-315536,4,1.1204977,3.625128
resstock-amy2018-2021-release-1-315536,1,0.6658976,2.5484343
resstock-amy2018-2021-release-1-315536,2,0.9694973,3.730349
resstock-amy2018-2021-release-1-315536,3,1.4416815,4.4821653
resstock-amy2018-2021-release-1-315536,5,1.1564394,3.7305028
resstock-amy2018-2021-release-1-315536,11,1.1427194,4.162592
resstock-amy2018-2021-release-1-315536,7,0.7186413,2.2484002
resstock-amy2018-2021-release-1-315536,8,0.69258827,1.9514096
resstock-amy2018-2021-release-1-315536,9,0.98491603,3.134979
resstock-amy2018-2021-release-1-315536,10,0.8831996,3.0944614
resstock-amy2018-2021-release-1-315536,12,1.0691844,3.9994433
resstock-amy2018-2021-release-1-315536,6,0.86043745,2.6252255
resstock-amy2018-2021-release-1-321547,3,1.5022042,6.3367553
resstock-amy2018-2021-release-1-321547,4,1.2185732,3.933389
resstock-amy2018-2021-release-1-321547,5,0.5318978,1.7293687
resstock-amy2018-2021-release-1-321547,6,0.3605527,1.1377435
resstock-amy2018-2021-release-1-321547,7,0.36431676,1.1715488
resstock-amy2018-2021-release-1-321547,8,0.39963558,1.2905586
resstock-amy2018-2021-release-1-321547,9,0.51125324,1.6773078
resstock-amy2018-2021-release-1-321547,10,1.131809,4.115547
resstock-amy2018-2021-release-1-321547,11,1.6179065,7.30618
resstock-amy2018-2021-release-1-321547,12,1.4474578,6.2626433
resstock-amy2018-2021-release-1-321547,1,1.074487,4.6002398
resstock-amy2018-2021-release-1-321547,2,0.80165595,3.2707262
resstock-amy2018-2021-release-1-338399,1,0.91881657,3.5230882
resstock-amy2018-2021-release-1-338399,3,1.6817762,5.374522
resstock-amy2018-2021-release-1-338399,4,1.4502295,4.5344944
resstock-amy2018-2021-release-1-338399,5,1.2943339,4.3270545
resstock-amy2018-2021-release-1-338399,6,0.5743664,1.7636956
resstock-amy2018-2021-release-1-338399,7,0.45720074,1.3208083
resstock-amy2018-2021-release-1-338399,8,0.4995095,1.5758537
resstock-amy2018-2021-release-1-338399,9,0.70763737,2.1062827
resstock-amy2018-2021-release-1-338399,10,0.6822059,2.3435872
resstock-amy2018-2021-release-1-338399,2,1.023973,3.909574
resstock-amy2018-2021-release-1-338399,11,0.8845276,3.0871444
resstock-amy2018-2021-release-1-338399,12,1.1237847,4.7418294
resstock-amy2018-2021-release-1-344233,4,0.70594776,2.1570609
resstock-amy2018-2021-release-1-344233,5,0.55644536,1.6157694
resstock-amy2018-2021-release-1-344233,6,0.52026194,1.5535438
resstock-amy2018-2021-release-1-344233,8,0.6289936,1.8419563
resstock-amy2018-2021-release-1-344233,1,0.83719605,3.5727937
resstock-amy2018-2021-release-1-344233,10,0.89401114,2.578558
resstock-amy2018-2021-release-1-344233,11,1.2378548,4.682019
resstock-amy2018-2021-release-1-344233,12,1.0587504,4.4362097
resstock-amy2018-2021-release-1-344233,3,0.9967966,2.8374739
resstock-amy2018-2021-release-1-344233,9,0.8282,2.4916425
resstock-amy2018-2021-release-1-344233,2,0.77764136,3.1181524
resstock-amy2018-2021-release-1-344233,7,0.47975105,1.3777251
resstock-amy2018-2021-release-1-345731,12,0.8502583,3.663333
resstock-amy2018-2021-release-1-345731,3,0.8967827,3.264614
resstock-amy2018-2021-release-1-345731,4,0.8619684,3.2039707
resstock-amy2018-2021-release-1-345731,5,0.71431184,2.4695685
resstock-amy2018-2021-release-1-345731,6,0.50010735,1.713979
resstock-amy2018-2021-release-1-345731,7,1.0323095,3.871086
resstock-amy2018-2021-release-1-345731,8,1.2145904,4.542942
resstock-amy2018-2021-release-1-345731,9,1.0090653,3.561681
resstock-amy2018-2021-release-1-345731,10,0.93961394,3.095414
resstock-amy2018-2021-release-1-345731,11,1.0088619,3.7335536
resstock-amy2018-2021-release-1-345731,2,0.8155099,3.0712638
resstock-amy2018-2021-release-1-345731,1,0.78482276,3.2406733
resstock-amy2018-2021-release-1-346066,2,0.87656176,3.2129524
resstock-amy2018-2021-release-1-346066,4,0.91536576,3.1549006
resstock-amy2018-2021-release-1-346066,5,0.7471941,2.836444
resstock-amy2018-2021-release-1-346066,6,0.616829,2.4367063
resstock-amy2018-2021-release-1-346066,7,0.45697477,1.713676
resstock-amy2018-2021-release-1-346066,8,0.49277326,1.6639982
resstock-amy2018-2021-release-1-346066,10,0.47997254,1.5961014
resstock-amy2018-2021-release-1-346066,11,0.678178,2.378142
resstock-amy2018-2021-release-1-346066,12,0.72551763,2.5767484
resstock-amy2018-2021-release-1-346066,1,0.73670405,2.5602114
resstock-amy2018-2021-release-1-346066,9,0.5714677,1.9276471
resstock-amy2018-2021-release-1-346066,3,0.82900727,2.9829667
resstock-amy2018-2021-release-1-358693,2,0.7339881,3.003623
resstock-amy2018-2021-release-1-358693,12,0.90145856,3.6999652
resstock-amy2018-2021-release-1-358693,11,1.0626107,4.5665627
resstock-amy2018-2021-release-1-358693,10,0.6013736,1.9861053
resstock-amy2018-2021-release-1-358693,9,0.78318775,2.6219826
resstock-amy2018-2021-release-1-358693,8,0.60021025,1.8636391
resstock-amy2018-2021-release-1-358693,7,0.514377,1.597939
resstock-amy2018-2021-release-1-358693,6,0.6629834,2.1311789
resstock-amy2018-2021-release-1-358693,5,0.51605684,1.5555409
resstock-amy2018-2021-release-1-358693,4,0.5489015,2.027041
resstock-amy2018-2021-release-1-358693,1,0.9001549,3.8216069
resstock-amy2018-2021-release-1-358693,3,0.74374527,2.7826471
resstock-amy2018-2021-release-1-36456,1,0.81457156,3.239513
resstock-amy2018-2021-release-1-36456,2,0.75988513,2.7265522
resstock-amy2018-2021-release-1-36456,11,1.1308901,4.5127482
resstock-amy2018-2021-release-1-36456,10,0.553956,1.8921332
resstock-amy2018-2021-release-1-36456,9,0.57167184,1.7217842
resstock-amy2018-2021-release-1-36456,8,0.3952481,1.0954968
resstock-amy2018-2021-release-1-36456,7,0.40353116,1.2751286
resstock-amy2018-2021-release-1-36456,6,0.5686923,1.9707011
resstock-amy2018-2021-release-1-36456,5,0.70742565,2.3849964
resstock-amy2018-2021-release-1-36456,4,0.89965636,3.1641083
resstock-amy2018-2021-release-1-36456,12,1.0609349,4.0693474
resstock-amy2018-2021-release-1-36456,3,1.1690066,4.0053325
resstock-amy2018-2021-release-1-373875,9,0.83274484,2.8204098
resstock-amy2018-2021-release-1-373875,12,0.7468793,2.8777802
resstock-amy2018-2021-release-1-373875,11,1.0620667,4.158713
resstock-amy2018-2021-release-1-373875,10,0.853624,3.2229848
resstock-amy2018-2021-release-1-373875,8,0.5554415,2.0310245
resstock-amy2018-2021-release-1-373875,7,0.65609837,2.3856664
resstock-amy2018-2021-release-1-373875,6,0.61948216,2.1250086
resstock-amy2018-2021-release-1-373875,5,0.75731736,2.846172
resstock-amy2018-2021-release-1-373875,4,0.6078153,2.0845015
resstock-amy2018-2021-release-1-373875,3,0.74953467,2.5363483
resstock-amy2018-2021-release-1-373875,1,0.5289451,2.1151586
resstock-amy2018-2021-release-1-373875,2,0.6595404,2.5451145
resstock-amy2018-2021-release-1-378790,11,0.7963037,2.9685261
resstock-amy2018-2021-release-1-378790,9,0.4463962,1.5325994
resstock-amy2018-2021-release-1-378790,8,0.4761642,1.5766325
resstock-amy2018-2021-release-1-378790,7,0.37808222,1.3334361
resstock-amy2018-2021-release-1-378790,12,0.6709973,2.45816
resstock-amy2018-2021-release-1-378790,5,0.45596173,1.65149
resstock-amy2018-2021-release-1-378790,6,0.43274972,1.4992024
resstock-amy2018-2021-release-1-378790,1,0.47540638,1.7312013
resstock-amy2018-2021-release-1-378790,10,0.5482048,1.8859693
resstock-amy2018-2021-release-1-378790,3,0.5332481,1.8856289
resstock-amy2018-2021-release-1-378790,4,0.50686306,1.8466431
resstock-amy2018-2021-release-1-378790,2,0.7136479,2.627294
resstock-amy2018-2021-release-1-378943,1,0.70009154,2.9165719
resstock-amy2018-2021-release-1-378943,2,1.1359376,5.1050873
resstock-amy2018-2021-release-1-378943,3,1.1261221,4.3901596
resstock-amy2018-2021-release-1-378943,5,1.0714219,4.3844767
resstock-amy2018-2021-release-1-378943,6,1.1279387,4.9254026
resstock-amy2018-2021-release-1-378943,7,0.8149382,3.5604188
resstock-amy2018-2021-release-1-378943,8,0.5057857,1.8211786
resstock-amy2018-2021-release-1-378943,9,1.0534228,4.284126
resstock-amy2018-2021-release-1-378943,10,1.0450672,4.216634
resstock-amy2018-2021-release-1-378943,4,1.1519852,4.6779366
resstock-amy2018-2021-release-1-378943,12,0.6273999,2.6090088
resstock-amy2018-2021-release-1-378943,11,0.9955182,4.11504
resstock-amy2018-2021-release-1-379248,2,1.1629021,4.0409555
resstock-amy2018-2021-release-1-379248,12,1.0467113,3.8975348
resstock-amy2018-2021-release-1-379248,11,1.4677626,4.9269648
resstock-amy2018-2021-release-1-379248,9,0.8092943,2.7797418
resstock-amy2018-2021-release-1-379248,1,0.8959796,3.1218758
resstock-amy2018-2021-release-1-379248,3,1.0989273,3.7089565
resstock-amy2018-2021-release-1-379248,7,0.42155293,1.4761666
resstock-amy2018-2021-release-1-379248,6,0.3549379,1.2277707
resstock-amy2018-2021-release-1-379248,5,0.425801,1.516102
resstock-amy2018-2021-release-1-379248,4,0.72124475,2.5005069
resstock-amy2018-2021-release-1-379248,8,0.45917574,1.6300431
resstock-amy2018-2021-release-1-379248,10,0.87228066,3.02986
resstock-amy2018-2021-release-1-380135,8,0.58862466,2.2408862
resstock-amy2018-2021-release-1-380135,12,0.8018702,3.3092225
resstock-amy2018-2021-release-1-380135,11,0.75972456,3.1514194
resstock-amy2018-2021-release-1-380135,10,0.67432666,2.5591333
resstock-amy2018-2021-release-1-380135,9,0.6118377,2.2979653
resstock-amy2018-2021-release-1-380135,4,0.7188798,2.7399766
resstock-amy2018-2021-release-1-380135,6,0.62249964,2.2939317
resstock-amy2018-2021-release-1-380135,5,0.8571241,3.528662
resstock-amy2018-2021-release-1-380135,3,0.9557144,3.6409643
resstock-amy2018-2021-release-1-380135,2,0.8189072,3.5516164
resstock-amy2018-2021-release-1-380135,1,0.6172954,2.618326
resstock-amy2018-2021-release-1-380135,7,0.4709532,1.8339332
resstock-amy2018-2021-release-1-389891,12,0.78291774,3.0235577
resstock-amy2018-2021-release-1-389891,11,0.7207284,2.7910357
resstock-amy2018-2021-release-1-389891,9,0.515154,1.6781247
resstock-amy2018-2021-release-1-389891,8,0.3593698,1.0955361
resstock-amy2018-2021-release-1-389891,7,0.42645797,1.4959824
resstock-amy2018-2021-release-1-389891,10,0.5975936,2.161664
resstock-amy2018-2021-release-1-389891,5,0.5455083,1.7120911
resstock-amy2018-2021-release-1-389891,4,0.5806952,1.9820658
resstock-amy2018-2021-release-1-389891,3,0.7524876,2.726704
resstock-amy2018-2021-release-1-389891,2,0.8037141,3.000042
resstock-amy2018-2021-release-1-389891,1,0.52130634,1.9935014
resstock-amy2018-2021-release-1-389891,6,0.39340425,1.3891816
resstock-amy2018-2021-release-1-391687,9,0.9129933,3.0479405
resstock-amy2018-2021-release-1-391687,12,1.4771298,6.4262757
resstock-amy2018-2021-release-1-391687,11,1.2644976,5.3654046
resstock-amy2018-2021-release-1-391687,10,1.326764,4.8560333
resstock-amy2018-2021-release-1-391687,8,0.66405684,2.2077532
resstock-amy2018-2021-release-1-391687,7,0.6495313,2.0139594
resstock-amy2018-2021-release-1-391687,6,0.61010265,1.8906976
resstock-amy2018-2021-release-1-391687,5,0.68027544,2.120189
resstock-amy2018-2021-release-1-391687,4,0.8631515,3.1638925
resstock-amy2018-2021-release-1-391687,3,0.9995349,3.8541026
resstock-amy2018-2021-release-1-391687,2,1.2405411,5.395064
resstock-amy2018-2021-release-1-391687,1,1.0296005,4.4969482
resstock-amy2018-2021-release-1-394712,12,3.164688,12.470449
resstock-amy2018-2021-release-1-394712,11,1.9093854,7.3070493
resstock-amy2018-2021-release-1-394712,10,1.7097602,6.285392
resstock-amy2018-2021-release-1-394712,9,1.6602783,6.0825896
resstock-amy2018-2021-release-1-394712,8,1.0370749,3.8000417
resstock-amy2018-2021-release-1-394712,7,0.9053268,3.278154
resstock-amy2018-2021-release-1-394712,6,1.0583619,3.7441514
resstock-amy2018-2021-release-1-394712,5,1.411559,5.1963544
resstock-amy2018-2021-release-1-394712,4,1.7153547,6.407693
resstock-amy2018-2021-release-1-394712,3,2.10415,7.9788194
resstock-amy2018-2021-release-1-394712,2,3.9843678,14.994993
resstock-amy2018-2021-release-1-394712,1,3.080401,12.268872
resstock-amy2018-2021-release-1-400743,12,0.5502806,1.791503
resstock-amy2018-2021-release-1-400743,11,0.69152933,2.4567447
resstock-amy2018-2021-release-1-400743,10,0.5869328,1.8251743
resstock-amy2018-2021-release-1-400743,9,0.5557097,1.7494923
resstock-amy2018-2021-release-1-400743,8,0.41187516,1.1959953
resstock-amy2018-2021-release-1-400743,7,0.33924896,0.9167832
resstock-amy2018-2021-release-1-400743,6,0.42597312,1.255606
resstock-amy2018-2021-release-1-400743,5,0.5057869,1.5171075
resstock-amy2018-2021-release-1-400743,4,0.51840395,1.7747267
resstock-amy2018-2021-release-1-400743,3,0.8676663,3.1232235
resstock-amy2018-2021-release-1-400743,2,0.55708367,1.9299823
resstock-amy2018-2021-release-1-400743,1,0.43904835,1.510453
resstock-amy2018-2021-release-1-400973,12,0.6682082,2.8754723
resstock-amy2018-2021-release-1-400973,11,1.0656586,4.2398796
resstock-amy2018-2021-release-1-400973,10,0.62630457,2.1997862
resstock-amy2018-2021-release-1-400973,9,0.70353484,2.6438441
resstock-amy2018-2021-release-1-400973,8,1.0197816,4.061485
resstock-amy2018-2021-release-1-400973,7,0.6438927,2.2326097
resstock-amy2018-2021-release-1-400973,6,0.523573,2.012729
resstock-amy2018-2021-release-1-400973,5,0.61054516,2.3910153
resstock-amy2018-2021-release-1-400973,4,0.8721851,3.1409369
resstock-amy2018-2021-release-1-400973,3,1.2062302,4.7213597
resstock-amy2018-2021-release-1-400973,2,0.6187792,2.582124
resstock-amy2018-2021-release-1-400973,1,0.47923294,2.0795748
resstock-amy2018-2021-release-1-401821,12,0.7437931,2.8313332
resstock-amy2018-2021-release-1-401821,11,0.87550735,3.2986362
resstock-amy2018-2021-release-1-401821,9,0.8799566,2.7895753
resstock-amy2018-2021-release-1-401821,8,0.57207865,1.776233
resstock-amy2018-2021-release-1-401821,7,0.448711,1.4715712
resstock-amy2018-2021-release-1-401821,10,0.95040464,3.2150257
resstock-amy2018-2021-release-1-401821,5,0.52890766,1.6931986
resstock-amy2018-2021-release-1-401821,4,0.67940545,2.3070464
resstock-amy2018-2021-release-1-401821,1,0.4846066,1.7936509
resstock-amy2018-2021-release-1-401821,3,0.9507673,3.347585
resstock-amy2018-2021-release-1-401821,2,0.945963,3.5160296
resstock-amy2018-2021-release-1-401821,6,0.50633764,1.5965338
resstock-amy2018-2021-release-1-406573,12,0.8337365,2.8592057
resstock-amy2018-2021-release-1-406573,11,0.83423257,2.9238932
resstock-amy2018-2021-release-1-406573,9,0.774693,2.6550815
resstock-amy2018-2021-release-1-406573,8,0.36656132,1.1935709
resstock-amy2018-2021-release-1-406573,7,0.45529553,1.3732532
resstock-amy2018-2021-release-1-406573,10,0.6092634,2.1913216
resstock-amy2018-2021-release-1-406573,5,0.80043846,2.3171766
resstock-amy2018-2021-release-1-406573,4,0.7096395,2.3380225
resstock-amy2018-2021-release-1-406573,3,1.2335514,5.091973
resstock-amy2018-2021-release-1-406573,2,0.618959,2.3231187
resstock-amy2018-2021-release-1-406573,1,0.5014887,1.8936586
resstock-amy2018-2021-release-1-406573,6,0.61852366,1.8450772
resstock-amy2018-2021-release-1-412815,8,0.9463908,3.296182
resstock-amy2018-2021-release-1-412815,12,0.6457487,2.7493203
resstock-amy2018-2021-release-1-412815,11,0.60158443,2.1654122
resstock-amy2018-2021-release-1-412815,9,1.1355268,3.8815875
resstock-amy2018-2021-release-1-412815,7,0.90353596,3.1895256
resstock-amy2018-2021-release-1-412815,10,1.0670443,3.4360611
resstock-amy2018-2021-release-1-412815,5,1.0024498,3.3230312
resstock-amy2018-2021-release-1-412815,2,0.77821946,3.4314396
resstock-amy2018-2021-release-1-412815,3,0.76954377,2.4019308
resstock-amy2018-2021-release-1-412815,6,0.80989087,2.750282
resstock-amy2018-2021-release-1-412815,4,0.66564184,2.2905731
resstock-amy2018-2021-release-1-412815,1,0.54082817,2.445683
resstock-amy2018-2021-release-1-419755,12,1.9656438,8.548817
resstock-amy2018-2021-release-1-419755,11,1.0216038,3.8682625
resstock-amy2018-2021-release-1-419755,10,0.7064338,2.4651244
resstock-amy2018-2021-release-1-419755,9,0.91347367,2.9910245
resstock-amy2018-2021-release-1-419755,8,0.68879515,2.3736756
resstock-amy2018-2021-release-1-419755,7,0.7043411,2.5309258
resstock-amy2018-2021-release-1-419755,5,0.5715413,2.0734746
resstock-amy2018-2021-release-1-419755,4,0.74851394,2.6464474
resstock-amy2018-2021-release-1-419755,3,1.136547,4.3210196
resstock-amy2018-2021-release-1-419755,2,1.1919544,4.952203
resstock-amy2018-2021-release-1-419755,1,1.4990331,6.8977475
resstock-amy2018-2021-release-1-419755,6,0.5815001,2.0265229
resstock-amy2018-2021-release-1-427553,11,0.76860034,2.7535717
resstock-amy2018-2021-release-1-427553,12,1.8104354,6.145589
resstock-amy2018-2021-release-1-427553,10,0.6969162,2.4891348
resstock-amy2018-2021-release-1-427553,1,2.13677,8.462737
resstock-amy2018-2021-release-1-427553,3,0.95083857,3.2558115
resstock-amy2018-2021-release-1-427553,4,0.59309685,2.0902553
resstock-amy2018-2021-release-1-427553,2,1.5881284,5.1525064
resstock-amy2018-2021-release-1-427553,6,0.5725097,1.9289752
resstock-amy2018-2021-release-1-427553,7,0.50930125,1.7342368
resstock-amy2018-2021-release-1-427553,8,0.6579952,2.3956766
resstock-amy2018-2021-release-1-427553,9,0.8999119,3.2504823
resstock-amy2018-2021-release-1-427553,5,0.70963085,2.4092917
resstock-amy2018-2021-release-1-43845,2,0.71383685,2.6232798
resstock-amy2018-2021-release-1-43845,3,0.88740194,3.1373022
