Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [Wh/kWh]
11.0,16.0,5.0,0,,,,1.9250333333333327,0,0,0,-245.35666666666665
11.0,17.0,5.0,0,,,,0.9422499999999998,0,0,0,-34.71
11.0,18.0,5.0,0,,,,1.1663666666666668,0,0,0,0.0
11.0,19.0,5.0,0,,,,0.006833431666664159,0,0,0,0.0
11.0,20.0,5.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,5.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,5.0,0,,,,0.07991675166666451,0,0,0,0.0
11.0,23.0,5.0,0,,,,2.220799999999999,0,0,0,0.0
11.0,0.0,6.0,0,,,,0.4544583333333333,0,0,0,0.0
11.0,1.0,6.0,0,,,,0.39996666666666675,0,0,0,0.0
11.0,2.0,6.0,0,,,,0.3728000000000001,0,0,0,0.0
11.0,3.0,6.0,0,,,,0.40203333333333335,0,0,0,0.0
11.0,4.0,6.0,0,,,,0.3547166666666666,0,0,0,0.0
11.0,5.0,6.0,0,,,,0.3959666666666669,0,0,0,0.0
11.0,6.0,6.0,0,,,,0.3448000000000001,0,0,0,0.0
11.0,7.0,6.0,0,,,,0.6729166666666668,0,0,0,-2.8633333333333333
11.0,8.0,6.0,0,,,,0.9643000000000006,0,0,0,-22.856666666666662
11.0,9.0,6.0,0,,,,0.9020333333333335,0,0,0,-91.03666666666669
11.0,10.0,6.0,0,,,,0.9849166666666668,0,0,0,-235.27666666666659
11.0,11.0,6.0,0,,,,1.66635,0,0,0,-356.53
11.0,12.0,6.0,0,,,,1.9974333333333338,0,0,0,-436.80999999999995
11.0,13.0,6.0,0,,,,0.5634666666666667,0,0,0,-471.6866666666668
11.0,14.0,6.0,0,,,,0.5080333333333333,0,0,0,-458.2833333333334
11.0,15.0,6.0,0,,,,0.5696333333333335,0,0,0,-397.9699999999998
11.0,16.0,6.0,0,,,,0.5221500000000003,0,0,0,-275.1433333333333
11.0,17.0,6.0,0,,,,0.07441674307433978,0,0,0,-31.066666666666666
11.0,18.0,6.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,19.0,6.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,20.0,6.0,0,,,,0.27736671666666535,0,0,0,0.0
11.0,21.0,6.0,0,,,,0.529133333333333,0,0,0,0.0
11.0,22.0,6.0,0,,,,0.5372999999999999,0,0,0,0.0
11.0,23.0,6.0,0,,,,0.5538833333333331,0,0,0,0.0
11.0,0.0,7.0,0,,,,0.8729833349999999,0,0,0,0.0
11.0,1.0,7.0,0,,,,0.46606666666666663,0,0,0,0.0
11.0,2.0,7.0,0,,,,0.4021666666666668,0,0,0,0.0
11.0,3.0,7.0,0,,,,0.4545333333333334,0,0,0,0.0
11.0,4.0,7.0,0,,,,0.4368833333333332,0,0,0,0.0
11.0,5.0,7.0,0,,,,0.5031833333333335,0,0,0,0.0
11.0,6.0,7.0,0,,,,0.37886666666666674,0,0,0,0.0
11.0,7.0,7.0,0,,,,0.4899833333333333,0,0,0,-25.073333333333338
11.0,8.0,7.0,0,,,,0.5431333333333332,0,0,0,-90.96333333333335
11.0,9.0,7.0,0,,,,1.1455833333333336,0,0,0,-235.08000000000004
11.0,10.0,7.0,0,,,,1.6801333333333333,0,0,0,-355.2233333333332
11.0,11.0,7.0,0,,,,2.140483333333333,0,0,0,-431.3133333333334
11.0,12.0,7.0,0,,,,2.0602,0,0,0,-467.42999999999995
11.0,13.0,7.0,0,,,,0.9001,0,0,0,-443.58333333333326
11.0,14.0,7.0,0,,,,0.6151166666666666,0,0,0,-373.57
11.0,15.0,7.0,0,,,,0.5194166666666664,0,0,0,-175.0566666666667
11.0,16.0,7.0,0,,,,0.4901833333333333,0,0,0,-17.650000000000002
11.0,17.0,7.0,0,,,,0.005916761666664243,0,0,0,0.0
11.0,18.0,7.0,0,,,,0.02628341499999792,0,0,0,0.0
11.0,19.0,7.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,20.0,7.0,0,,,,0.6729667083333324,0,0,0,0.0
11.0,21.0,7.0,0,,,,1.918283333333333,0,0,0,0.0
11.0,22.0,7.0,0,,,,0.43488333333333307,0,0,0,0.0
11.0,23.0,7.0,0,,,,0.38735,0,0,0,0.0
11.0,0.0,1.0,0,,,,0.4187500000000001,0,0,0,0.0
11.0,1.0,1.0,0,,,,0.5453999999999999,0,0,0,0.0
11.0,2.0,1.0,0,,,,0.9008333333333334,0,0,0,0.0
11.0,3.0,1.0,0,,,,0.4023500000000001,0,0,0,0.0
11.0,4.0,1.0,0,,,,0.45788333333333325,0,0,0,0.0
11.0,5.0,1.0,0,,,,0.39478333333333343,0,0,0,0.0
11.0,6.0,1.0,0,,,,0.8039333333333336,0,0,0,0.0
11.0,7.0,1.0,0,,,,0.8826333333333329,0,0,0,-23.42666666666667
11.0,8.0,1.0,0,,,,0.9572500000000004,0,0,0,-86.54
11.0,9.0,1.0,0,,,,0.4520999999999999,0,0,0,-228.13
11.0,10.0,1.0,0,,,,1.6810833333333335,0,0,0,-346.24666666666667
11.0,11.0,1.0,0,,,,1.9593,0,0,0,-418.7466666666667
11.0,12.0,1.0,0,,,,2.190533333333333,0,0,0,-450.60333333333324
11.0,13.0,1.0,0,,,,2.080341666666667,0,0,0,-441.8149999999999
11.0,14.0,1.0,0,,,,0.4534166666666669,0,0,0,-377.06
11.0,15.0,1.0,0,,,,0.4280999999999999,0,0,0,-216.01333333333335
11.0,16.0,1.0,0,,,,0.6621666666666665,0,0,0,-7.306666666666666
11.0,17.0,1.0,0,,,,0.7987166666666667,0,0,0,0.0
11.0,18.0,1.0,0,,,,0.8588500000000002,0,0,0,0.0
11.0,19.0,1.0,0,,,,0.003150098333330851,0,0,0,0.0
11.0,20.0,1.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,1.0,0,,,,0.000850088333331102,0,0,0,0.0
11.0,22.0,1.0,0,,,,0.03445006833333162,0,0,0,0.0
11.0,23.0,1.0,0,,,,1.0950833333333332,0,0,0,0.0
11.0,0.0,2.0,0,,,,0.8818999999999996,0,0,0,0.0
11.0,1.0,2.0,0,,,,0.42389999999999983,0,0,0,0.0
11.0,2.0,2.0,0,,,,0.36475000000000013,0,0,0,0.0
11.0,3.0,2.0,0,,,,0.4280499999999999,0,0,0,0.0
11.0,4.0,2.0,0,,,,0.36838333333333334,0,0,0,0.0
11.0,5.0,2.0,0,,,,0.41991666666666677,0,0,0,0.0
11.0,6.0,2.0,0,,,,0.36063333333333336,0,0,0,0.0
11.0,7.0,2.0,0,,,,0.654433333333333,0,0,0,-19.680000000000007
11.0,8.0,2.0,0,,,,0.8282166666666665,0,0,0,-82.95333333333335
11.0,9.0,2.0,0,,,,0.4542833333333333,0,0,0,-224.88666666666666
11.0,10.0,2.0,0,,,,1.7655166666666666,0,0,0,-350.0566666666667
11.0,11.0,2.0,0,,,,2.204366666666668,0,0,0,-432.9933333333332
11.0,12.0,2.0,0,,,,2.3558388875325518,0,0,0,-462.35777750651044
11.0,13.0,2.0,0,,,,1.1189166666666674,0,0,0,-453.70333333333326
11.0,14.0,2.0,0,,,,0.33694999999999997,0,0,0,-390.26
11.0,15.0,2.0,0,,,,0.31834999999999986,0,0,0,-267.38000000000005
11.0,16.0,2.0,0,,,,0.49695,0,0,0,-23.126666666666665
11.0,17.0,2.0,0,,,,0.8486500000000006,0,0,0,0.0
11.0,18.0,2.0,0,,,,0.6254333333333338,0,0,0,0.0
11.0,19.0,2.0,0,,,,0.044050089999997724,0,0,0,0.0
11.0,20.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,2.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,2.0,0,,,,0.05483341166666469,0,0,0,0.0
11.0,23.0,2.0,0,,,,1.9194166666666665,0,0,0,0.0
11.0,0.0,3.0,0,,,,1.937408333333334,0,0,0,0.0
11.0,1.0,3.0,0,,,,0.5877666666666667,0,0,0,0.0
11.0,2.0,3.0,0,,,,0.4089999999999997,0,0,0,0.0
11.0,3.0,3.0,0,,,,0.37471666666666664,0,0,0,0.0
11.0,4.0,3.0,0,,,,0.3841833333333332,0,0,0,0.0
11.0,5.0,3.0,0,,,,0.3839,0,0,0,0.0
11.0,6.0,3.0,0,,,,0.3812499999999999,0,0,0,0.0
11.0,7.0,3.0,0,,,,0.7601500000000001,0,0,0,-22.156666666666666
11.0,8.0,3.0,0,,,,0.8808499999999998,0,0,0,-88.96000000000001
11.0,9.0,3.0,0,,,,0.830433333333333,0,0,0,-225.35333333333335
11.0,10.0,3.0,0,,,,1.598583333333333,0,0,0,-332.7333333333333
11.0,11.0,3.0,0,,,,2.031416666666667,0,0,0,-410.3133333333334
11.0,12.0,3.0,0,,,,2.2362666666666664,0,0,0,-458.8900000000001
11.0,13.0,3.0,0,,,,1.9718333333333333,0,0,0,-453.11999999999995
11.0,14.0,3.0,0,,,,0.4041833333333332,0,0,0,-394.59333333333325
11.0,15.0,3.0,0,,,,0.46158333333333335,0,0,0,-274.12000000000006
11.0,16.0,3.0,0,,,,1.1741333333333335,0,0,0,-24.373333333333335
11.0,17.0,3.0,0,,,,2.5645166666666666,0,0,0,0.0
11.0,18.0,3.0,0,,,,0.7809833333333336,0,0,0,0.0
11.0,19.0,3.0,0,,,,0.005100098333330826,0,0,0,0.0
11.0,20.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,3.0,0,,,,0.07321672666666516,0,0,0,0.0
11.0,23.0,3.0,0,,,,1.954083333333333,0,0,0,0.0
11.0,0.0,4.0,0,,,,0.5170499999999999,0,0,0,0.0
11.0,1.0,4.0,0,,,,0.8831333333333325,0,0,0,0.0
11.0,2.0,4.0,0,,,,0.4437499999999999,0,0,0,0.0
11.0,3.0,4.0,0,,,,0.4249333333333332,0,0,0,0.0
11.0,4.0,4.0,0,,,,0.4551999999999999,0,0,0,0.0
11.0,5.0,4.0,0,,,,0.4225499999999999,0,0,0,0.0
11.0,6.0,4.0,0,,,,0.47145000000000015,0,0,0,0.0
11.0,7.0,4.0,0,,,,0.7718000000000005,0,0,0,-20.98666666666666
11.0,8.0,4.0,0,,,,0.8728833333333339,0,0,0,-80.15999999999998
11.0,9.0,4.0,0,,,,0.39941666666666664,0,0,0,-222.0666666666667
11.0,10.0,4.0,0,,,,1.6948166666666666,0,0,0,-342.79333333333335
11.0,11.0,4.0,0,,,,2.0410166666666667,0,0,0,-421.05666666666656
11.0,12.0,4.0,0,,,,2.2506333333333326,0,0,0,-452.8799999999999
11.0,13.0,4.0,0,,,,1.8596000000000001,0,0,0,-436.1633333333333
11.0,14.0,4.0,0,,,,0.4534333333333333,0,0,0,-372.57
11.0,15.0,4.0,0,,,,0.4195666666666667,0,0,0,-253.99666666666664
11.0,16.0,4.0,0,,,,0.45179999999999987,0,0,0,-17.96
11.0,17.0,4.0,0,,,,2.3330500000000005,0,0,0,0.0
11.0,18.0,4.0,0,,,,0.7352666666666666,0,0,0,0.0
11.0,19.0,4.0,0,,,,0.003083431666664184,0,0,0,0.0
11.0,20.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,4.0,0,,,,0.275583348333333,0,0,0,0.0
11.0,23.0,4.0,0,,,,0.8444166666666666,0,0,0,0.0
11.0,0.0,5.0,0,,,,0.8158333333333329,0,0,0,0.0
11.0,1.0,5.0,0,,,,0.43374999999999986,0,0,0,0.0
11.0,2.0,5.0,0,,,,0.3545666666666666,0,0,0,0.0
11.0,3.0,5.0,0,,,,0.4122833333333334,0,0,0,0.0
11.0,4.0,5.0,0,,,,0.3530333333333333,0,0,0,0.0
11.0,5.0,5.0,0,,,,0.4081499999999999,0,0,0,0.0
11.0,6.0,5.0,0,,,,0.34275,0,0,0,0.0
11.0,7.0,5.0,0,,,,0.6725999999999999,0,0,0,-20.770000000000003
11.0,8.0,5.0,0,,,,0.8839666666666668,0,0,0,-78.42333333333332
11.0,9.0,5.0,0,,,,0.9337500000000002,0,0,0,-219.95999999999998
11.0,10.0,5.0,0,,,,1.6782,0,0,0,-341.4666666666665
11.0,11.0,5.0,0,,,,2.0199666666666665,0,0,0,-420.46333333333337
11.0,12.0,5.0,0,,,,2.0898166666666658,0,0,0,-451.5033333333332
11.0,13.0,5.0,0,,,,2.0643,0,0,0,-436.17999999999984
11.0,14.0,5.0,0,,,,1.1271999999999993,0,0,0,-372.7866666666666
11.0,15.0,5.0,0,,,,1.166816666666667,0,0,0,-255.01333333333343
11.0,16.0,5.0,0,,,,2.3625333333333334,0,0,0,-17.93333333333333
11.0,17.0,5.0,0,,,,1.1473833333333334,0,0,0,0.0
11.0,18.0,5.0,0,,,,1.7037333333333335,0,0,0,0.0
11.0,19.0,5.0,0,,,,0.18801674166666515,0,0,0,0.0
11.0,20.0,5.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,5.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,5.0,0,,,,0.0020334316666641822,0,0,0,0.0
11.0,23.0,5.0,0,,,,1.9446166666666664,0,0,0,0.0
11.0,0.0,6.0,0,,,,0.515625,0,0,0,0.0
11.0,1.0,6.0,0,,,,0.4469166666666667,0,0,0,0.0
11.0,2.0,6.0,0,,,,0.5028500000000001,0,0,0,0.0
11.0,3.0,6.0,0,,,,0.4440000000000001,0,0,0,0.0
11.0,4.0,6.0,0,,,,0.48521666666666674,0,0,0,0.0
11.0,5.0,6.0,0,,,,0.4432499999999996,0,0,0,0.0
11.0,6.0,6.0,0,,,,0.4463666666666667,0,0,0,0.0
11.0,7.0,6.0,0,,,,0.4303833333333334,0,0,0,-44.486666666666665
11.0,8.0,6.0,0,,,,0.6406999999999998,0,0,0,-112.75333333333332
11.0,9.0,6.0,0,,,,1.5700666666666672,0,0,0,-161.63666666666668
11.0,10.0,6.0,0,,,,1.6330833333333328,0,0,0,-255.12
11.0,11.0,6.0,0,,,,1.3368166666666665,0,0,0,-252.01666666666674
11.0,12.0,6.0,0,,,,1.660766666666667,0,0,0,-318.81
11.0,13.0,6.0,0,,,,0.8786499999999998,0,0,0,-373.00666666666655
11.0,14.0,6.0,0,,,,0.47711666666666636,0,0,0,-223.31333333333325
11.0,15.0,6.0,0,,,,1.2858000000000005,0,0,0,-124.25333333333333
11.0,16.0,6.0,0,,,,0.5139666666666666,0,0,0,-11.636666666666665
11.0,17.0,6.0,0,,,,0.004466764999997492,0,0,0,0.0
11.0,18.0,6.0,0,,,,0.2852167216666653,0,0,0,0.0
11.0,19.0,6.0,0,,,,0.7121000000000005,0,0,0,0.0
11.0,20.0,6.0,0,,,,0.5738833333333336,0,0,0,0.0
11.0,21.0,6.0,0,,,,0.6916666666666663,0,0,0,0.0
11.0,22.0,6.0,0,,,,1.5193666666666672,0,0,0,0.0
11.0,23.0,6.0,0,,,,0.46178333333333343,0,0,0,0.0
11.0,0.0,7.0,0,,,,0.3762833333333333,0,0,0,0.0
11.0,1.0,7.0,0,,,,0.4420833333333334,0,0,0,0.0
11.0,2.0,7.0,0,,,,0.3885333333333331,0,0,0,0.0
11.0,3.0,7.0,0,,,,0.4247500000000001,0,0,0,0.0
11.0,4.0,7.0,0,,,,0.3824666666666666,0,0,0,0.0
11.0,5.0,7.0,0,,,,0.42765000000000025,0,0,0,0.0
11.0,6.0,7.0,0,,,,0.7181166666666667,0,0,0,0.0
11.0,7.0,7.0,0,,,,1.009583333333333,0,0,0,-20.110000000000003
11.0,8.0,7.0,0,,,,0.8498999999999999,0,0,0,-74.39333333333335
11.0,9.0,7.0,0,,,,0.9128333333333334,0,0,0,-214.61666666666665
11.0,10.0,7.0,0,,,,1.5502499999999995,0,0,0,-338.8533333333333
11.0,11.0,7.0,0,,,,1.9509666666666667,0,0,0,-418.63
11.0,12.0,7.0,0,,,,2.1155833333333334,0,0,0,-452.12
11.0,13.0,7.0,0,,,,0.5350166666666666,0,0,0,-445.3400000000001
11.0,14.0,7.0,0,,,,0.5323833333333337,0,0,0,-380.7766666666666
11.0,15.0,7.0,0,,,,1.4629333333333339,0,0,0,-252.6666666666666
11.0,16.0,7.0,0,,,,0.51315,0,0,0,-14.406666666666668
11.0,17.0,7.0,0,,,,0.003983431666664159,0,0,0,0.0
11.0,18.0,7.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,19.0,7.0,0,,,,0.00035009666666422615,0,0,0,0.0
11.0,20.0,7.0,0,,,,0.0008834283333309337,0,0,0,0.0
11.0,21.0,7.0,0,,,,0.5935333333333329,0,0,0,0.0
11.0,22.0,7.0,0,,,,0.6195333333333332,0,0,0,0.0
11.0,23.0,7.0,0,,,,1.0204833333333334,0,0,0,0.0
11.0,0.0,1.0,0,,,,1.6950750000000003,0,0,0,0.0
11.0,1.0,1.0,0,,,,0.5894333333333334,0,0,0,0.0
11.0,2.0,1.0,0,,,,0.42553333333333315,0,0,0,0.0
11.0,3.0,1.0,0,,,,0.3884666666666667,0,0,0,0.0
11.0,4.0,1.0,0,,,,0.4180666666666669,0,0,0,0.0
11.0,5.0,1.0,0,,,,0.40076666666666655,0,0,0,0.0
11.0,6.0,1.0,0,,,,0.4004333333333333,0,0,0,0.0
11.0,7.0,1.0,0,,,,0.42274999999999996,0,0,0,-20.10666666666667
11.0,8.0,1.0,0,,,,0.63575,0,0,0,-72.53000000000003
11.0,9.0,1.0,0,,,,0.845833333333333,0,0,0,-208.8166666666667
11.0,10.0,1.0,0,,,,1.726166666666666,0,0,0,-329.6466666666666
11.0,11.0,1.0,0,,,,2.11385,0,0,0,-408.28666666666663
11.0,12.0,1.0,0,,,,2.2713,0,0,0,-441.47666666666663
11.0,13.0,1.0,0,,,,1.5126166666666676,0,0,0,-430.0566666666665
11.0,14.0,1.0,0,,,,0.3777833333333334,0,0,0,-371.15999999999997
11.0,15.0,1.0,0,,,,0.8700500000000002,0,0,0,-251.8833333333333
11.0,16.0,1.0,0,,,,0.6721499999999997,0,0,0,-12.3
11.0,17.0,1.0,0,,,,1.0925666666666667,0,0,0,0.0
11.0,18.0,1.0,0,,,,1.5635499999999998,0,0,0,0.0
11.0,19.0,1.0,0,,,,0.0037667649999975177,0,0,0,0.0
11.0,20.0,1.0,0,,,,0.029450093333330957,0,0,0,0.0
11.0,21.0,1.0,0,,,,0.07681675333333116,0,0,0,0.0
11.0,22.0,1.0,0,,,,1.5725833333333334,0,0,0,0.0
11.0,23.0,1.0,0,,,,2.136933333333334,0,0,0,0.0
11.0,0.0,2.0,0,,,,0.5223166666666667,0,0,0,0.0
11.0,1.0,2.0,0,,,,0.5840000000000003,0,0,0,0.0
11.0,2.0,2.0,0,,,,0.6710499999999999,0,0,0,0.0
11.0,3.0,2.0,0,,,,0.3848333333333333,0,0,0,0.0
11.0,4.0,2.0,0,,,,0.37660000000000016,0,0,0,0.0
11.0,5.0,2.0,0,,,,0.37998333333333323,0,0,0,0.0
11.0,6.0,2.0,0,,,,0.3725000000000001,0,0,0,0.0
11.0,7.0,2.0,0,,,,0.3846,0,0,0,-22.249999999999996
11.0,8.0,2.0,0,,,,1.1020166666666666,0,0,0,-76.82666666666665
11.0,9.0,2.0,0,,,,1.6089166666666668,0,0,0,-216.9866666666667
11.0,10.0,2.0,0,,,,1.5996833333333338,0,0,0,-295.47999999999985
11.0,11.0,2.0,0,,,,1.6071500000000005,0,0,0,-388.38
11.0,12.0,2.0,0,,,,1.738233333333334,0,0,0,-431.4533333333334
11.0,13.0,2.0,0,,,,1.1880833333333334,0,0,0,-280.9466666666666
11.0,14.0,2.0,0,,,,1.37645,0,0,0,-206.06333333333333
11.0,15.0,2.0,0,,,,1.1397833333333331,0,0,0,-60.743333333333354
11.0,16.0,2.0,0,,,,0.7920000000000001,0,0,0,-4.886666666666667
11.0,17.0,2.0,0,,,,0.8293833333333329,0,0,0,0.0
11.0,18.0,2.0,0,,,,0.83445,0,0,0,0.0
11.0,19.0,2.0,0,,,,0.004850098333330825,0,0,0,0.0
11.0,20.0,2.0,0,,,,0.8901833433333329,0,0,0,0.0
11.0,21.0,2.0,0,,,,1.0283166666666663,0,0,0,0.0
11.0,22.0,2.0,0,,,,2.8135666666666657,0,0,0,0.0
11.0,23.0,2.0,0,,,,0.49131666666666646,0,0,0,0.0
11.0,0.0,3.0,0,,,,0.4954083333333335,0,0,0,0.0
11.0,1.0,3.0,0,,,,0.44660000000000016,0,0,0,0.0
11.0,2.0,3.0,0,,,,0.8688333333333332,0,0,0,0.0
11.0,3.0,3.0,0,,,,0.6162333333333333,0,0,0,0.0
11.0,4.0,3.0,0,,,,0.46728333333333344,0,0,0,0.0
11.0,5.0,3.0,0,,,,0.44914999999999994,0,0,0,0.0
11.0,6.0,3.0,0,,,,0.6988000000000001,0,0,0,0.0
11.0,7.0,3.0,0,,,,0.9357333333333334,0,0,0,-25.083333333333332
11.0,8.0,3.0,0,,,,1.0291499999999998,0,0,0,-89.29333333333334
11.0,9.0,3.0,0,,,,1.1100166666666667,0,0,0,-231.21666666666675
11.0,10.0,3.0,0,,,,1.2671166666666664,0,0,0,-261.13000000000005
11.0,11.0,3.0,0,,,,1.6514499999999996,0,0,0,-350.81333333333316
11.0,12.0,3.0,0,,,,1.6189333333333324,0,0,0,-342.8733333333333
11.0,13.0,3.0,0,,,,1.45045,0,0,0,-308.46
11.0,14.0,3.0,0,,,,1.5884499999999997,0,0,0,-337.88333333333327
11.0,15.0,3.0,0,,,,0.8633000000000003,0,0,0,-192.83999999999997
11.0,16.0,3.0,0,,,,0.4991500000000001,0,0,0,-17.920000000000005
11.0,17.0,3.0,0,,,,0.7611166666666667,0,0,0,0.0
11.0,18.0,3.0,0,,,,0.8344666666666668,0,0,0,0.0
11.0,19.0,3.0,0,,,,0.0033334316666641843,0,0,0,0.0
11.0,20.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,3.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,3.0,0,,,,0.20838339166666522,0,0,0,0.0
11.0,23.0,3.0,0,,,,0.5367166666666668,0,0,0,0.0
11.0,0.0,4.0,0,,,,0.40421666666666667,0,0,0,0.0
11.0,1.0,4.0,0,,,,0.6347166666666669,0,0,0,0.0
11.0,2.0,4.0,0,,,,0.7197333333333336,0,0,0,0.0
11.0,3.0,4.0,0,,,,0.4361166666666667,0,0,0,0.0
11.0,4.0,4.0,0,,,,0.39106666666666695,0,0,0,0.0
11.0,5.0,4.0,0,,,,0.43505000000000005,0,0,0,0.0
11.0,6.0,4.0,0,,,,0.4453,0,0,0,0.0
11.0,7.0,4.0,0,,,,0.8773666666666664,0,0,0,-20.903333333333336
11.0,8.0,4.0,0,,,,0.8588500000000003,0,0,0,-69.82666666666667
11.0,9.0,4.0,0,,,,1.2234000000000003,0,0,0,-212.30999999999997
11.0,10.0,4.0,0,,,,1.9056999999999997,0,0,0,-344.4233333333333
11.0,11.0,4.0,0,,,,2.3952333333333335,0,0,0,-432.26333333333343
11.0,12.0,4.0,0,,,,2.202,0,0,0,-472.8466666666664
11.0,13.0,4.0,0,,,,2.1335,0,0,0,-462.38000000000005
11.0,14.0,4.0,0,,,,1.818,0,0,0,-395.5033333333334
11.0,15.0,4.0,0,,,,1.1717333333333337,0,0,0,-257.96999999999997
11.0,16.0,4.0,0,,,,0.6901499999999998,0,0,0,-8.696666666666665
11.0,17.0,4.0,0,,,,0.93495,0,0,0,0.0
11.0,18.0,4.0,0,,,,0.7011333333333334,0,0,0,0.0
11.0,19.0,4.0,0,,,,0.004716764999997492,0,0,0,0.0
11.0,20.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,22.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,23.0,4.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,0.0,5.0,0,,,,0.47373333333333306,0,0,0,0.0
11.0,1.0,5.0,0,,,,0.4948666666666669,0,0,0,0.0
11.0,2.0,5.0,0,,,,0.4724666666666665,0,0,0,0.0
11.0,3.0,5.0,0,,,,0.4879000000000002,0,0,0,0.0
11.0,4.0,5.0,0,,,,0.5227166666666664,0,0,0,0.0
11.0,5.0,5.0,0,,,,1.079433333333333,0,0,0,0.0
11.0,6.0,5.0,0,,,,0.7956833333333331,0,0,0,0.0
11.0,7.0,5.0,0,,,,0.9682333333333335,0,0,0,-18.453333333333337
11.0,8.0,5.0,0,,,,1.0629166666666667,0,0,0,-65.78
11.0,9.0,5.0,0,,,,1.1070000000000004,0,0,0,-207.74333333333334
11.0,10.0,5.0,0,,,,1.9250666666666667,0,0,0,-338.15333333333336
11.0,11.0,5.0,0,,,,2.31905,0,0,0,-424.25666666666666
11.0,12.0,5.0,0,,,,2.2136499999999995,0,0,0,-462.8516666666667
11.0,13.0,5.0,0,,,,2.3562333333333334,0,0,0,-444.0866666666667
11.0,14.0,5.0,0,,,,1.6528,0,0,0,-378.08666666666664
11.0,15.0,5.0,0,,,,1.2743666666666669,0,0,0,-255.05000000000004
11.0,16.0,5.0,0,,,,1.8197000000000005,0,0,0,-9.783333333333333
11.0,17.0,5.0,0,,,,3.2764333333333338,0,0,0,0.0
11.0,18.0,5.0,0,,,,1.1852833333333337,0,0,0,0.0
11.0,19.0,5.0,0,,,,0.007300098333330825,0,0,0,0.0
11.0,20.0,5.0,0,,,,9.999999747378739e-08,0,0,0,0.0
11.0,21.0,5.0,0,,,,0.6982000283333327,0,0,0,0.0
11.0,22.0,5.0,0,,,,0.8690666666666668,0,0,0,0.0
11.0,23.0,5.0,0,,,,1.1228666666666671,0,0,0,0.0
11.0,0.0,6.0,0,,,,1.3183583333333335,0,0,0,0.0
11.0,1.0,6.0,0,,,,1.3772333333333326,0,0,0,0.0
11.0,2.0,6.0,0,,,,0.4815333333333336,0,0,0,0.0
11.0,3.0,6.0,0,,,,0.4875999999999997,0,0,0,0.0
11.0,4.0,6.0,0,,,,0.45734999999999987,0,0,0,0.0
11.0,5.0,6.0,0,,,,0.48316666666666663,0,0,0,0.0
11.0,6.0,6.0,0,,,,0.44141666666666673,0,0,0,0.0
11.0,7.0,6.0,0,,,,0.48336666666666656,0,0,0,-19.150000000000006
11.0,8.0,6.0,0,,,,0.45299999999999985,0,0,0,-64.76666666666667
11.0,9.0,6.0,0,,,,0.9860499999999999,0,0,0,-190.39000000000001
11.0,10.0,6.0,0,,,,2.11535,0,0,0,-254.85000000000002
11.0,11.0,6.0,0,,,,1.0326166666666665,0,0,0,-220.07999999999998
11.0,12.0,6.0,0,,,,1.15105,0,0,0,-206.0733333333334
11.0,13.0,6.0,0,,,,1.4354666666666667,0,0,0,-189.93333333333328
11.0,14.0,6.0,0,,,,1.11975,0,0,0,-362.03666666666663
11.0,15.0,6.0,0,,,,0.8296,0,0,0,-122.34999999999998
11.0,16.0,6.0,0,,,,0.7103666666666666,0,0,0,-8.56
11.0,17.0,6.0,0,,,,0.7172666666666667,0,0,0,0.0
11.0,18.0,6.0,0,,,,0.6550166666666668,0,0,0,0.0
11.0,19.0,6.0,0,,,,0.7114666666666667,0,0,0,0.0
11.0,20.0,6.0,0,,,,0.6593333333333333,0,0,0,0.0
11.0,21.0,6.0,0,,,,0.704866666666667,0,0,0,0.0
11.0,22.0,6.0,0,,,,0.613183333333333,0,0,0,0.0
11.0,23.0,6.0,0,,,,0.6068999999999998,0,0,0,0.0
